"249180010","PSZCZYNA                      ","2024","05","01","06",14.3,,,"8","W","N",,"8","ENE",,2,,1,,7,
"249180010","PSZCZYNA                      ","2024","05","01","12",25.0,,,"8","W","N",,"8","E  ",,3,,1,,8,
"249180010","PSZCZYNA                      ","2024","05","01","18",21.3,,,"8","W","N",,"8","SE ",,1,,2,,8,
"249180010","PSZCZYNA                      ","2024","05","02","06",14.9,,,"8","W","N",,"8","E  ",,1,,4,,7,
"249180010","PSZCZYNA                      ","2024","05","02","12",24.3,,,"8","W","N",,"8","ESE",,3,,2,,8,
"249180010","PSZCZYNA                      ","2024","05","02","18",19.7,,,"8","W","N",,"8","C  ",,0,,4,,8,
"249180010","PSZCZYNA                      ","2024","05","03","06",14.5,,,"8","W","N",,"8","E  ",,1,,6,,7,
"249180010","PSZCZYNA                      ","2024","05","03","12",24.7,,,"8","W","N",,"8","N  ",,1,,1,,8,
"249180010","PSZCZYNA                      ","2024","05","03","18",21.5,,,"8","W","N",,"8","WSW",,1,,6,,8,
"249180010","PSZCZYNA                      ","2024","05","04","06",13.2,,,"8","W","N",,"8","WSW",,2,,6,,6,
"249180010","PSZCZYNA                      ","2024","05","04","12",24.5,,,"8","W","N",,"8","ESE",,2,,2,,8,
"249180010","PSZCZYNA                      ","2024","05","04","18",19.1,,,"8","W","N",,"8","C  ",,0,,0,,8,
"249180010","PSZCZYNA                      ","2024","05","05","06",13.0,,,"8","W","N",,"8","S  ",,1,,3,,7,
"249180010","PSZCZYNA                      ","2024","05","05","12",25.7,,,"8","W","N",,"8","WSW",,3,,1,,8,
"249180010","PSZCZYNA                      ","2024","05","05","18",20.5,,,"8","W","N",,"8","WSW",,2,,5,,7,
"249180010","PSZCZYNA                      ","2024","05","06","06",15.1,,,"8","W","N",,"8","SW ",,3,,3,,6,
"249180010","PSZCZYNA                      ","2024","05","06","12",21.7,,,"8","W","N",,"8","W  ",,2,,6,,7,
"249180010","PSZCZYNA                      ","2024","05","06","18",19.7,,,"8","W","N",,"8","C  ",,0,,6,,7,
"249180010","PSZCZYNA                      ","2024","05","07","06",12.7,,,"8","W","N",,"8","NE ",,1,,8,,5,
"249180010","PSZCZYNA                      ","2024","05","07","12",17.4,,,"8","W","N",,"8","NNE",,2,,7,,7,
"249180010","PSZCZYNA                      ","2024","05","07","18",13.9,,,"8","W","N",,"8","NNE",,2,,7,,7,
"249180010","PSZCZYNA                      ","2024","05","08","06",9.6,,,"8","W","N",,"8","ENE",,2,,7,,6,
"249180010","PSZCZYNA                      ","2024","05","08","12",14.7,,,"8","W","N",,"8","ENE",,2,,7,,7,
"249180010","PSZCZYNA                      ","2024","05","08","18",13.9,,,"8","W","N",,"8","NNE",,1,,4,,7,
"249180010","PSZCZYNA                      ","2024","05","09","06",12.2,,,"8","W","N",,"8","E  ",,2,,0,,8,
"249180010","PSZCZYNA                      ","2024","05","09","12",18.3,,,"8","W","N",,"8","E  ",,2,,2,,8,
"249180010","PSZCZYNA                      ","2024","05","09","18",16.1,,,"8","W","N",,"8","C  ",,0,,1,,8,
"249180010","PSZCZYNA                      ","2024","05","10","06",11.2,,,"8","W","N",,"8","WSW",,1,,0,,7,
"249180010","PSZCZYNA                      ","2024","05","10","12",18.3,,,"8","W","N",,"8","WSW",,2,,8,,8,
"249180010","PSZCZYNA                      ","2024","05","10","18",14.7,,,"8","W","N",,"8","C  ",,0,,6,,8,
"249180010","PSZCZYNA                      ","2024","05","11","06",10.0,,,"8","W","N",,"8","SW ",,1,,6,,6,
"249180010","PSZCZYNA                      ","2024","05","11","12",18.5,,,"8","W","N",,"8","NW ",,1,,6,,7,
"249180010","PSZCZYNA                      ","2024","05","11","18",13.3,,,"8","W","N",,"8","C  ",,0,,6,,6,
"249180010","PSZCZYNA                      ","2024","05","12","06",10.6,,,"8","W","N",,"8","ENE",,2,,0,,8,
"249180010","PSZCZYNA                      ","2024","05","12","12",17.6,,,"8","W","N",,"8","ENE",,2,,0,,8,
"249180010","PSZCZYNA                      ","2024","05","12","18",13.9,,,"8","W","N",,"8","ESE",,1,,0,,8,
"249180010","PSZCZYNA                      ","2024","05","13","06",10.1,,,"8","W","N",,"8","C  ",,0,,5,,7,
"249180010","PSZCZYNA                      ","2024","05","13","12",19.3,,,"8","W","N",,"8","E  ",,2,,1,,8,
"249180010","PSZCZYNA                      ","2024","05","13","18",15.8,,,"8","W","N",,"8","NNE",,1,,0,,8,
"249180010","PSZCZYNA                      ","2024","05","14","06",11.6,,,"8","W","N",,"8","ESE",,2,,0,,8,
"249180010","PSZCZYNA                      ","2024","05","14","12",21.5,,,"8","W","N",,"8","NE ",,2,,1,,8,
"249180010","PSZCZYNA                      ","2024","05","14","18",17.4,,,"8","W","N",,"8","NE ",,1,,0,,8,
"249180010","PSZCZYNA                      ","2024","05","15","06",12.1,,,"8","W","N",,"8","E  ",,2,,2,,8,
"249180010","PSZCZYNA                      ","2024","05","15","12",21.7,,,"8","W","N",,"8","E  ",,3,,0,,8,
