Data;Godzina;CRO;CROs;CROz
20230313;15;444,00;444,00;444,00
20230313;16;444,01;444,01;444,01
20230313;17;538,76;538,76;538,76
20230313;18;546,54;546,54;546,54
20230313;19;519,56;519,56;519,56
20230313;20;499,77;499,77;499,77
20230313;21;469,74;469,74;469,74
20230313;22;444,00;444,00;444,00
20230313;23;426,31;426,31;426,31
20230313;24;404,64;404,64;404,64
20230314;1;392,63;392,63;392,63
20230314;2;359,71;359,71;359,71
20230314;3;451,40;451,40;451,40
20230314;4;451,40;451,40;451,40
20230314;5;459,70;459,70;459,70
20230314;6;485,53;485,53;485,53
20230314;7;541,22;541,22;541,22
20230314;8;547,76;547,76;547,76
20230314;9;541,22;541,22;541,22
20230314;10;525,48;525,48;525,48
20230314;11;519,57;519,57;519,57
20230314;12;519,58;519,58;519,58
20230314;13;539,97;539,97;539,97
20230314;14;539,97;539,97;539,97
20230314;15;564,47;564,47;564,47
20230314;16;576,99;576,99;576,99
20230314;17;576,42;576,42;576,42
20230314;18;616,80;616,80;616,80
20230314;19;684,52;684,52;684,52
20230314;20;745,62;745,62;745,62
20230314;21;680,11;680,11;680,11
20230314;22;622,40;622,40;622,40
20230314;23;564,47;564,47;564,47
20230314;24;539,96;539,96;539,96
20230315;1;476,63;476,63;476,63
20230315;2;538,69;538,69;538,69
20230315;3;538,71;538,71;538,71
20230315;4;552,71;552,71;552,71
20230315;5;557,36;557,36;557,36
20230315;6;575,71;575,71;575,71
20230315;7;761,15;761,15;761,15
20230315;8;788,49;788,49;788,49
20230315;9;789,08;789,08;789,08
20230315;10;783,07;783,07;783,07
20230315;11;538,71;538,71;538,71
20230315;12;552,70;552,70;552,70
20230315;13;529,95;529,95;529,95
20230315;14;529,94;529,94;529,94
20230315;15;528,71;528,71;528,71
20230315;16;528,70;528,70;528,70
20230315;17;529,45;529,45;529,45
20230315;18;783,06;783,06;783,06
20230315;19;855,01;855,01;855,01
20230315;20;884,24;884,24;884,24
20230315;21;808,96;808,96;808,96
20230315;22;755,89;755,89;755,89
20230315;23;664,85;664,85;664,85
20230315;24;610,31;610,31;610,31
20230316;1;579,38;579,38;579,38
20230316;2;542,74;542,74;542,74
20230316;3;542,74;542,74;542,74
20230316;4;542,74;542,74;542,74
20230316;5;574,17;574,17;574,17
20230316;6;579,38;579,38;579,38
20230316;7;605,16;605,16;605,16
20230316;8;605,21;605,21;605,21
20230316;9;465,72;465,72;465,72
20230316;10;456,63;456,63;456,63
20230316;11;457,41;457,41;457,41
20230316;12;457,42;457,42;457,42
20230316;13;458,02;458,02;458,02
20230316;14;470,93;470,93;470,93
20230316;15;470,93;470,93;470,93
20230316;16;499,96;499,96;499,96
20230316;17;720,60;720,60;720,60
20230316;18;781,01;781,01;781,01
20230316;19;796,21;796,21;796,21
20230316;20;795,89;795,89;795,89
20230316;21;795,88;795,88;795,88
20230316;22;740,42;740,42;740,42
20230316;23;695,06;695,06;695,06
20230316;24;542,73;542,73;542,73
20230317;1;483,50;483,50;483,50
20230317;2;472,39;472,39;472,39
20230317;3;483,50;483,50;483,50
20230317;4;483,50;483,50;483,50
20230317;5;483,49;483,49;483,49
20230317;6;483,49;483,49;483,49
20230317;7;456,87;456,87;456,87
20230317;8;446,77;446,77;446,77
20230317;9;445,77;445,77;445,77
20230317;10;357,19;357,19;357,19
20230317;11;69,55;69,55;69,55
20230317;12;65,99;65,99;65,99
20230317;13;65,00;65,00;65,00
20230317;14;65,00;65,00;65,00
20230317;15;342,15;342,15;342,15
20230317;16;429,78;429,78;429,78
20230317;17;453,87;453,87;453,87
20230317;18;609,20;609,20;609,20
20230317;19;609,25;609,25;609,25
20230317;20;505,75;505,75;505,75
20230317;21;451,77;451,77;451,77
20230317;22;446,09;446,09;446,09
20230317;23;414,13;414,13;414,13
20230317;24;414,12;414,12;414,12
20230318;1;481,58;481,58;481,58
20230318;2;463,28;463,28;463,28
20230318;3;472,71;472,71;472,71
20230318;4;463,28;463,28;463,28
20230318;5;464,24;464,24;464,24
20230318;6;463,28;463,28;463,28
20230318;7;466,66;466,66;466,66
20230318;8;439,61;439,61;439,61
20230318;9;445,05;445,05;445,05
20230318;10;370,68;370,68;370,68
20230318;11;369,48;369,48;369,48
20230318;12;369,45;369,45;369,45
20230318;13;369,45;369,45;369,45
20230318;14;369,45;369,45;369,45
20230318;15;410,91;410,91;410,91
20230318;16;440,04;440,04;440,04
20230318;17;484,63;484,63;484,63
20230318;18;647,63;647,63;647,63
20230318;19;648,87;648,87;648,87
20230318;20;648,83;648,83;648,83
20230318;21;545,80;545,80;545,80
20230318;22;521,70;521,70;521,70
20230318;23;530,00;530,00;530,00
20230318;24;521,70;521,70;521,70
20230319;1;441,89;441,89;441,89
20230319;2;485,46;485,46;485,46
20230319;3;485,46;485,46;485,46
20230319;4;493,17;493,17;493,17
20230319;5;493,17;493,17;493,17
20230319;6;493,18;493,18;493,18
20230319;7;485,47;485,47;485,47
20230319;8;440,14;440,14;440,14
20230319;9;450,00;450,00;450,00
20230319;10;440,00;440,00;440,00
20230319;11;440,14;440,14;440,14
20230319;12;457,05;457,05;457,05
20230319;13;485,47;485,47;485,47
20230319;14;480,00;480,00;480,00
20230319;15;515,55;515,55;515,55
20230319;16;502,52;502,52;502,52
20230319;17;514,17;514,17;514,17
20230319;18;676,65;676,65;676,65
20230319;19;676,64;676,64;676,64
20230319;20;676,65;676,65;676,65
20230319;21;676,65;676,65;676,65
20230319;22;657,08;657,08;657,08
20230319;23;452,83;452,83;452,83
20230319;24;440,14;440,14;440,14
20230320;1;564,81;564,81;564,81
20230320;2;420,36;420,36;420,36
20230320;3;539,54;539,54;539,54
20230320;4;539,54;539,54;539,54
20230320;5;474,90;474,90;474,90
20230320;6;437,29;437,29;437,29
20230320;7;605,40;605,40;605,40
20230320;8;704,48;704,48;704,48
20230320;9;702,50;702,50;702,50
20230320;10;700,00;700,00;700,00
20230320;11;597,10;597,10;597,10
20230320;12;574,55;574,55;574,55
20230320;13;581,82;581,82;581,82
20230320;14;577,58;577,58;577,58
20230320;15;585,22;585,22;585,22
20230320;16;641,57;641,57;641,57
20230320;17;650,00;650,00;650,00
20230320;18;686,06;686,06;686,06
20230320;19;620,31;620,31;620,31
20230320;20;712,91;712,91;712,91
20230320;21;704,48;704,48;704,48
20230320;22;700,00;700,00;700,00
20230320;23;636,02;636,02;636,02
20230320;24;563,17;563,17;563,17
20230321;1;563,38;563,38;563,38
20230321;2;563,34;563,34;563,34
20230321;3;537,03;537,03;537,03
20230321;4;563,40;563,40;563,40
20230321;5;563,38;563,38;563,38
20230321;6;574,60;574,60;574,60
20230321;7;700,81;700,81;700,81
20230321;8;702,80;702,80;702,80
20230321;9;702,80;702,80;702,80
20230321;10;702,79;702,79;702,79
20230321;11;700,81;700,81;700,81
20230321;12;700,82;700,82;700,82
20230321;13;700,82;700,82;700,82
20230321;14;702,79;702,79;702,79
20230321;15;700,82;700,82;700,82
20230321;16;702,80;702,80;702,80
20230321;17;746,81;746,81;746,81
20230321;18;770,74;770,74;770,74
20230321;19;775,74;775,74;775,74
20230321;20;775,73;775,73;775,73
20230321;21;775,73;775,73;775,73
20230321;22;702,80;702,80;702,80
20230321;23;659,22;659,22;659,22
20230321;24;483,69;483,69;483,69
20230322;1;468,30;468,30;468,30
20230322;2;468,31;468,31;468,31
20230322;3;468,30;468,30;468,30
20230322;4;468,30;468,30;468,30
20230322;5;468,31;468,31;468,31
20230322;6;468,30;468,30;468,30
20230322;7;556,68;556,68;556,68
20230322;8;567,88;567,88;567,88
20230322;9;567,89;567,89;567,89
20230322;10;556,67;556,67;556,67
20230322;11;506,75;506,75;506,75
20230322;12;517,97;517,97;517,97
20230322;13;556,67;556,67;556,67
20230322;14;556,67;556,67;556,67
20230322;15;550,00;550,00;550,00
20230322;16;556,67;556,67;556,67
20230322;17;573,74;573,74;573,74
20230322;18;704,52;704,52;704,52
20230322;19;708,99;708,99;708,99
20230322;20;704,52;704,52;704,52
20230322;21;702,53;702,53;702,53
20230322;22;556,68;556,68;556,68
20230322;23;468,31;468,31;468,31
20230322;24;468,31;468,31;468,31
20230323;1;486,18;486,18;486,18
20230323;2;474,57;474,57;474,57
20230323;3;468,11;468,11;468,11
20230323;4;468,10;468,10;468,10
20230323;5;468,11;468,11;468,11
20230323;6;448,43;448,43;448,43
20230323;7;454,35;454,35;454,35
20230323;8;486,19;486,19;486,19
20230323;9;486,18;486,18;486,18
20230323;10;493,91;493,91;493,91
20230323;11;410,79;410,79;410,79
20230323;12;410,79;410,79;410,79
20230323;13;493,92;493,92;493,92
20230323;14;495,09;495,09;495,09
20230323;15;561,93;561,93;561,93
20230323;16;585,27;585,27;585,27
20230323;17;634,83;634,83;634,83
20230323;18;634,47;634,47;634,47
20230323;19;680,00;680,00;680,00
20230323;20;709,67;709,67;709,67
20230323;21;634,83;634,83;634,83
20230323;22;548,28;548,28;548,28
20230323;23;468,11;468,11;468,11
20230323;24;493,91;493,91;493,91
20230324;1;491,91;491,91;491,91
20230324;2;491,90;491,90;491,90
20230324;3;493,07;493,07;493,07
20230324;4;493,06;493,06;493,06
20230324;5;491,92;491,92;491,92
20230324;6;469,10;469,10;469,10
20230324;7;457,56;457,56;457,56
20230324;8;499,01;499,01;499,01
20230324;9;491,90;491,90;491,90
20230324;10;493,08;493,08;493,08
20230324;11;491,91;491,91;491,91
20230324;12;409,73;409,73;409,73
20230324;13;407,34;407,34;407,34
20230324;14;479,24;479,24;479,24
20230324;15;499,01;499,01;499,01
20230324;16;565,76;565,76;565,76
20230324;17;575,47;575,47;575,47
20230324;18;627,87;627,87;627,87
20230324;19;628,86;628,86;628,86
20230324;20;635,73;635,73;635,73
20230324;21;576,28;576,28;576,28
20230324;22;557,53;557,53;557,53
20230324;23;525,65;525,65;525,65
20230324;24;499,02;499,02;499,02
20230325;1;409,79;409,79;409,79
20230325;2;402,53;402,53;402,53
20230325;3;398,53;398,53;398,53
20230325;4;395,04;395,04;395,04
20230325;5;412,79;412,79;412,79
20230325;6;409,79;409,79;409,79
20230325;7;411,79;411,79;411,79
20230325;8;416,37;416,37;416,37
20230325;9;416,37;416,37;416,37
20230325;10;474,40;474,40;474,40
20230325;11;474,40;474,40;474,40
20230325;12;498,95;498,95;498,95
20230325;13;497,50;497,50;497,50
20230325;14;391,87;391,87;391,87
20230325;15;402,53;402,53;402,53
20230325;16;498,95;498,95;498,95
20230325;17;508,06;508,06;508,06
20230325;18;497,51;497,51;497,51
20230325;19;563,43;563,43;563,43
20230325;20;563,44;563,44;563,44
20230325;21;563,44;563,44;563,44
20230325;22;498,94;498,94;498,94
20230325;23;498,93;498,93;498,93
20230325;24;469,95;469,95;469,95
20230326;1;415,04;415,04;415,04
20230326;3;414,75;414,75;414,75
20230326;4;414,15;414,15;414,15
20230326;5;391,87;391,87;391,87
20230326;6;391,87;391,87;391,87
20230326;7;414,15;414,15;414,15
20230326;8;446,98;446,98;446,98
20230326;9;474,92;474,92;474,92
20230326;10;483,62;483,62;483,62
20230326;11;489,46;489,46;489,46
20230326;12;483,62;483,62;483,62
20230326;13;482,50;482,50;482,50
20230326;14;474,92;474,92;474,92
20230326;15;468,69;468,69;468,69
20230326;16;417,04;417,04;417,04
20230326;17;402,03;402,03;402,03
20230326;18;483,61;483,61;483,61
20230326;19;493,06;493,06;493,06
20230326;20;544,75;544,75;544,75
20230326;21;515,55;515,55;515,55
20230326;22;496,61;496,61;496,61
20230326;23;493,06;493,06;493,06
20230326;24;483,63;483,63;483,63
20230327;1;485,39;485,39;485,39
20230327;2;484,19;484,19;484,19
20230327;3;484,19;484,19;484,19
20230327;4;416,30;416,30;416,30
20230327;5;423,29;423,29;423,29
20230327;6;423,29;423,29;423,29
20230327;7;428,43;428,43;428,43
20230327;8;582,12;582,12;582,12
20230327;9;691,17;691,17;691,17
20230327;10;582,11;582,11;582,11
20230327;11;484,19;484,19;484,19
20230327;12;512,24;512,24;512,24
20230327;13;520,52;520,52;520,52
20230327;14;503,09;503,09;503,09
20230327;15;508,22;508,22;508,22
20230327;16;478,61;478,61;478,61
20230327;17;433,95;433,95;433,95
20230327;18;430,69;430,69;430,69
20230327;19;556,67;556,67;556,67
20230327;20;681,49;681,49;681,49
20230327;21;692,45;692,45;692,45
20230327;22;642,70;642,70;642,70
20230327;23;556,66;556,66;556,66
20230327;24;493,77;493,77;493,77
20230328;1;476,75;476,75;476,75
20230328;2;458,31;458,31;458,31
20230328;3;435,92;435,92;435,92
20230328;4;431,83;431,83;431,83
20230328;5;438,44;438,44;438,44
20230328;6;476,76;476,76;476,76
20230328;7;577,21;577,21;577,21
20230328;8;583,20;583,20;583,20
20230328;9;633,08;633,08;633,08
20230328;10;628,59;628,59;628,59
20230328;11;495,52;495,52;495,52
20230328;12;458,40;458,40;458,40
20230328;13;494,36;494,36;494,36
20230328;14;494,38;494,38;494,38
20230328;15;404,41;404,41;404,41
20230328;16;382,96;382,96;382,96
20230328;17;388,90;388,90;388,90
20230328;18;554,30;554,30;554,30
20230328;19;557,72;557,72;557,72
20230328;20;712,05;712,05;712,05
20230328;21;752,47;752,47;752,47
20230328;22;629,62;629,62;629,62
20230328;23;620,00;620,00;620,00
20230328;24;557,72;557,72;557,72
20230329;1;555,61;555,61;555,61
20230329;2;512,19;512,19;512,19
20230329;3;512,09;512,09;512,09
20230329;4;511,49;511,49;511,49
20230329;5;555,61;555,61;555,61
20230329;6;555,62;555,62;555,62
20230329;7;645,28;645,28;645,28
20230329;8;737,24;737,24;737,24
20230329;9;713,38;713,38;713,38
20230329;10;713,38;713,38;713,38
20230329;11;648,95;648,95;648,95
20230329;12;575,10;575,10;575,10
20230329;13;491,35;491,35;491,35
20230329;14;456,44;456,44;456,44
20230329;15;455,84;455,84;455,84
20230329;16;455,84;455,84;455,84
20230329;17;456,44;456,44;456,44
20230329;18;581,03;581,03;581,03
20230329;19;708,80;708,80;708,80
20230329;20;750,28;750,28;750,28
20230329;21;741,82;741,82;741,82
20230329;22;708,81;708,81;708,81
20230329;23;575,10;575,10;575,10
20230329;24;474,81;474,81;474,81
20230330;1;482,17;482,17;482,17
20230330;2;512,06;512,06;512,06
20230330;3;512,08;512,08;512,08
20230330;4;512,07;512,07;512,07
20230330;5;513,63;513,63;513,63
20230330;6;531,53;531,53;531,53
20230330;7;703,17;703,17;703,17
20230330;8;714,79;714,79;714,79
20230330;9;715,39;715,39;715,39
20230330;10;716,07;716,07;716,07
20230330;11;716,59;716,59;716,59
20230330;12;572,03;572,03;572,03
20230330;13;572,52;572,52;572,52
20230330;14;625,00;625,00;625,00
20230330;15;573,84;573,84;573,84
20230330;16;677,52;677,52;677,52
20230330;17;708,51;708,51;708,51
20230330;18;708,53;708,53;708,53
20230330;19;708,51;708,51;708,51
20230330;20;700,00;700,00;700,00
20230330;21;708,51;708,51;708,51
20230330;22;583,96;583,96;583,96
20230330;23;554,44;554,44;554,44
20230330;24;489,85;489,85;489,85
20230331;1;472,18;472,18;472,18
20230331;2;472,18;472,18;472,18
20230331;3;474,18;474,18;474,18
20230331;4;480,91;480,91;480,91
20230331;5;480,92;480,92;480,92
20230331;6;506,20;506,20;506,20
20230331;7;572,18;572,18;572,18
20230331;8;712,45;712,45;712,45
20230331;9;712,46;712,46;712,46
20230331;10;712,46;712,46;712,46
20230331;11;702,30;702,30;702,30
20230331;12;517,34;517,34;517,34
20230331;13;517,32;517,32;517,32
20230331;14;570,32;570,32;570,32
20230331;15;578,08;578,08;578,08
20230331;16;702,30;702,30;702,30
20230331;17;727,79;727,79;727,79
20230331;18;705,51;705,51;705,51
20230331;19;712,46;712,46;712,46
20230331;20;726,93;726,93;726,93
20230331;21;728,48;728,48;728,48
20230331;22;712,46;712,46;712,46
20230331;23;650,00;650,00;650,00
20230331;24;552,78;552,78;552,78
