Data;Godzina;CRO;CROs;CROz
20230404;19;721,95;721,95;721,95
20230404;20;835,11;835,11;835,11
20230404;21;835,11;835,11;835,11
20230404;22;794,61;794,61;794,61
20230404;23;631,78;631,78;631,78
20230404;24;578,56;578,56;578,56
20230405;1;574,86;574,86;574,86
20230405;2;572,96;572,96;572,96
20230405;3;572,96;572,96;572,96
20230405;4;577,13;577,13;577,13
20230405;5;577,14;577,14;577,14
20230405;6;587,86;587,86;587,86
20230405;7;769,74;769,74;769,74
20230405;8;870,30;870,30;870,30
20230405;9;813,46;813,46;813,46
20230405;10;572,96;572,96;572,96
20230405;11;527,39;527,39;527,39
20230405;12;527,39;527,39;527,39
20230405;13;525,62;525,62;525,62
20230405;14;525,59;525,59;525,59
20230405;15;525,59;525,59;525,59
20230405;16;524,09;524,09;524,09
20230405;17;560,58;560,58;560,58
20230405;18;574,86;574,86;574,86
20230405;19;587,85;587,85;587,85
20230405;20;847,26;847,26;847,26
20230405;21;813,46;813,46;813,46
20230405;22;750,91;750,91;750,91
20230405;23;577,13;577,13;577,13
20230405;24;572,96;572,96;572,96
20230406;1;575,35;575,35;575,35
20230406;2;575,34;575,34;575,34
20230406;3;575,34;575,34;575,34
20230406;4;575,34;575,34;575,34
20230406;5;575,35;575,35;575,35
20230406;6;575,35;575,35;575,35
20230406;7;579,54;579,54;579,54
20230406;8;750,91;750,91;750,91
20230406;9;682,04;682,04;682,04
20230406;10;579,54;579,54;579,54
20230406;11;529,19;529,19;529,19
20230406;12;529,20;529,20;529,20
20230406;13;534,60;534,60;534,60
20230406;14;534,62;534,62;534,62
20230406;15;528,72;528,72;528,72
20230406;16;544,46;544,46;544,46
20230406;17;559,53;559,53;559,53
20230406;18;575,35;575,35;575,35
20230406;19;590,30;590,30;590,30
20230406;20;741,59;741,59;741,59
20230406;21;741,58;741,58;741,58
20230406;22;579,66;579,66;579,66
20230406;23;579,54;579,54;579,54
20230406;24;571,17;571,17;571,17
20230407;1;579,29;579,29;579,29
20230407;2;579,29;579,29;579,29
20230407;3;579,29;579,29;579,29
20230407;4;557,54;557,54;557,54
20230407;5;579,29;579,29;579,29
20230407;6;575,09;575,09;575,09
20230407;7;575,10;575,10;575,10
20230407;8;579,30;579,30;579,30
20230407;9;636,09;636,09;636,09
20230407;10;817,34;817,34;817,34
20230407;11;776,35;776,35;776,35
20230407;12;817,34;817,34;817,34
20230407;13;776,34;776,34;776,34
20230407;14;776,35;776,35;776,35
20230407;15;616,55;616,55;616,55
20230407;16;583,48;583,48;583,48
20230407;17;579,30;579,30;579,30
20230407;18;750,91;750,91;750,91
20230407;19;583,48;583,48;583,48
20230407;20;584,67;584,67;584,67
20230407;21;594,32;594,32;594,32
20230407;22;590,76;590,76;590,76
20230407;23;579,29;579,29;579,29
20230407;24;531,16;531,16;531,16
20230408;1;568,89;568,89;568,89
20230408;2;556,98;556,98;556,98
20230408;3;553,61;553,61;553,61
20230408;4;556,98;556,98;556,98
20230408;5;556,98;556,98;556,98
20230408;6;568,89;568,89;568,89
20230408;7;568,89;568,89;568,89
20230408;8;581,52;581,52;581,52
20230408;9;585,77;585,77;585,77
20230408;10;556,98;556,98;556,98
20230408;11;528,43;528,43;528,43
20230408;12;528,42;528,42;528,42
20230408;13;516,23;516,23;516,23
20230408;14;516,24;516,24;516,24
20230408;15;491,50;491,50;491,50
20230408;16;521,70;521,70;521,70
20230408;17;537,58;537,58;537,58
20230408;18;568,91;568,91;568,91
20230408;19;585,77;585,77;585,77
20230408;20;595,22;595,22;595,22
20230408;21;593,10;593,10;593,10
20230408;22;585,76;585,76;585,76
20230408;23;581,53;581,53;581,53
20230408;24;528,43;528,43;528,43
20230409;1;527,90;527,90;527,90
20230409;2;518,99;518,99;518,99
20230409;3;519,00;519,00;519,00
20230409;4;506,24;506,24;506,24
20230409;5;506,25;506,25;506,25
20230409;6;525,69;525,69;525,69
20230409;7;513,53;513,53;513,53
20230409;8;525,69;525,69;525,69
20230409;9;550,00;550,00;550,00
20230409;10;527,89;527,89;527,89
20230409;11;488,92;488,92;488,92
20230409;12;478,94;478,94;478,94
20230409;13;450,44;450,44;450,44
20230409;14;450,44;450,44;450,44
20230409;15;449,19;449,19;449,19
20230409;16;450,44;450,44;450,44
20230409;17;478,95;478,95;478,95
20230409;18;506,25;506,25;506,25
20230409;19;519,01;519,01;519,01
20230409;20;519,00;519,00;519,00
20230409;21;586,45;586,45;586,45
20230409;22;501,84;501,84;501,84
20230409;23;455,90;455,90;455,90
20230409;24;478,95;478,95;478,95
20230410;1;515,49;515,49;515,49
20230410;2;508,21;508,21;508,21
20230410;3;508,21;508,21;508,21
20230410;4;508,21;508,21;508,21
20230410;5;508,21;508,21;508,21
20230410;6;508,21;508,21;508,21
20230410;7;490,82;490,82;490,82
20230410;8;490,81;490,81;490,81
20230410;9;482,12;482,12;482,12
20230410;10;434,33;434,33;434,33
20230410;11;343,05;343,05;343,05
20230410;12;338,16;338,16;338,16
20230410;13;338,16;338,16;338,16
20230410;14;338,16;338,16;338,16
20230410;15;338,16;338,16;338,16
20230410;16;338,79;338,79;338,79
20230410;17;343,05;343,05;343,05
20230410;18;508,21;508,21;508,21
20230410;19;527,69;527,69;527,69
20230410;20;542,81;542,81;542,81
20230410;21;529,90;529,90;529,90
20230410;22;508,22;508,22;508,22
20230410;23;520,97;520,97;520,97
20230410;24;453,66;453,66;453,66
20230411;1;371,90;371,90;371,90
20230411;2;349,52;349,52;349,52
20230411;3;349,28;349,28;349,28
20230411;4;349,40;349,40;349,40
20230411;5;366,59;366,59;366,59
20230411;6;440,78;440,78;440,78
20230411;7;508,45;508,45;508,45
20230411;8;460,09;460,09;460,09
20230411;9;513,86;513,86;513,86
20230411;10;527,93;527,93;527,93
20230411;11;512,33;512,33;512,33
20230411;12;446,74;446,74;446,74
20230411;13;423,43;423,43;423,43
20230411;14;444,74;444,74;444,74
20230411;15;446,74;446,74;446,74
20230411;16;446,74;446,74;446,74
20230411;17;518,95;518,95;518,95
20230411;18;521,12;521,12;521,12
20230411;19;595,17;595,17;595,17
20230411;20;757,80;757,80;757,80
20230411;21;813,52;813,52;813,52
20230411;22;725,19;725,19;725,19
20230411;23;600,62;600,62;600,62
20230411;24;521,13;521,13;521,13
20230412;1;519,66;519,66;519,66
20230412;2;521,83;521,83;521,83
20230412;3;519,65;519,65;519,65
20230412;4;519,65;519,65;519,65
20230412;5;513,03;513,03;513,03
20230412;6;521,84;521,84;521,84
20230412;7;758,07;758,07;758,07
20230412;8;849,20;849,20;849,20
20230412;9;840,04;840,04;840,04
20230412;10;832,96;832,96;832,96
20230412;11;765,00;765,00;765,00
20230412;12;600,89;600,89;600,89
20230412;13;595,44;595,44;595,44
20230412;14;595,43;595,43;595,43
20230412;15;595,44;595,44;595,44
20230412;16;595,44;595,44;595,44
20230412;17;583,49;583,49;583,49
20230412;18;595,44;595,44;595,44
20230412;19;758,07;758,07;758,07
20230412;20;793,14;793,14;793,14
20230412;21;793,13;793,13;793,13
20230412;22;595,44;595,44;595,44
20230412;23;595,43;595,43;595,43
20230412;24;529,14;529,14;529,14
20230413;1;526,55;526,55;526,55
20230413;2;526,56;526,56;526,56
20230413;3;517,69;517,69;517,69
20230413;4;526,55;526,55;526,55
20230413;5;549,34;549,34;549,34
20230413;6;557,03;557,03;557,03
20230413;7;759,60;759,60;759,60
20230413;8;780,00;780,00;780,00
20230413;9;564,26;564,26;564,26
20230413;10;457,86;457,86;457,86
20230413;11;448,80;448,80;448,80
20230413;12;451,64;451,64;451,64
20230413;13;447,80;447,80;447,80
20230413;14;449,13;449,13;449,13
20230413;15;453,86;453,86;453,86
20230413;16;550,91;550,91;550,91
20230413;17;780,00;780,00;780,00
20230413;18;819,24;819,24;819,24
20230413;19;819,75;819,75;819,75
20230413;20;700,91;700,91;700,91
20230413;21;852,67;852,67;852,67
20230413;22;819,22;819,22;819,22
20230413;23;582,33;582,33;582,33
20230413;24;488,28;488,28;488,28
20230414;1;591,50;591,50;591,50
20230414;2;591,50;591,50;591,50
20230414;3;597,06;597,06;597,06
20230414;4;591,49;591,49;591,49
20230414;5;591,50;591,50;591,50
20230414;6;591,49;591,49;591,49
20230414;7;605,38;605,38;605,38
20230414;8;814,73;814,73;814,73
20230414;9;814,70;814,70;814,70
20230414;10;812,18;812,18;812,18
20230414;11;591,49;591,49;591,49
20230414;12;555,05;555,05;555,05
20230414;13;543,43;543,43;543,43
20230414;14;524,49;524,49;524,49
20230414;15;515,55;515,55;515,55
20230414;16;524,49;524,49;524,49
20230414;17;517,72;517,72;517,72
20230414;18;513,73;513,73;513,73
20230414;19;477,67;477,67;477,67
20230414;20;591,50;591,50;591,50
20230414;21;730,91;730,91;730,91
20230414;22;597,06;597,06;597,06
20230414;23;572,36;572,36;572,36
20230414;24;530,33;530,33;530,33
20230415;1;514,95;514,95;514,95
20230415;2;514,95;514,95;514,95
20230415;3;514,95;514,95;514,95
20230415;4;508,31;508,31;508,31
20230415;5;508,29;508,29;508,29
20230415;6;506,17;506,17;506,17
20230415;7;506,17;506,17;506,17
20230415;8;505,94;505,94;505,94
20230415;9;508,31;508,31;508,31
20230415;10;515,43;515,43;515,43
20230415;11;515,42;515,42;515,42
20230415;12;515,42;515,42;515,42
20230415;13;515,41;515,41;515,41
20230415;14;514,95;514,95;514,95
20230415;15;508,31;508,31;508,31
20230415;16;514,97;514,97;514,97
20230415;17;515,42;515,42;515,42
20230415;18;499,73;499,73;499,73
20230415;19;497,88;497,88;497,88
20230415;20;497,88;497,88;497,88
20230415;21;591,74;591,74;591,74
20230415;22;505,94;505,94;505,94
20230415;23;505,95;505,95;505,95
20230415;24;508,30;508,30;508,30
20230416;1;512,04;512,04;512,04
20230416;2;512,04;512,04;512,04
20230416;3;512,04;512,04;512,04
20230416;4;505,43;505,43;505,43
20230416;5;505,44;505,44;505,44
20230416;6;503,33;503,33;503,33
20230416;7;503,31;503,31;503,31
20230416;8;503,31;503,31;503,31
20230416;9;496,92;496,92;496,92
20230416;10;503,31;503,31;503,31
20230416;11;495,90;495,90;495,90
20230416;12;495,91;495,91;495,91
20230416;13;495,91;495,91;495,91
20230416;14;483,76;483,76;483,76
20230416;15;478,92;478,92;478,92
20230416;16;477,66;477,66;477,66
20230416;17;482,58;482,58;482,58
20230416;18;503,32;503,32;503,32
20230416;19;503,31;503,31;503,31
20230416;20;590,57;590,57;590,57
20230416;21;594,88;594,88;594,88
20230416;22;590,57;590,57;590,57
20230416;23;590,57;590,57;590,57
20230416;24;512,52;512,52;512,52
20230417;1;517,16;517,16;517,16
20230417;2;520,87;520,87;520,87
20230417;3;522,91;522,91;522,91
20230417;4;517,63;517,63;517,63
20230417;5;517,63;517,63;517,63
20230417;6;520,87;520,87;520,87
20230417;7;587,05;587,05;587,05
20230417;8;802,19;802,19;802,19
20230417;9;806,42;806,42;806,42
20230417;10;802,19;802,19;802,19
20230417;11;592,58;592,58;592,58
20230417;12;710,00;710,00;710,00
20230417;13;802,19;802,19;802,19
20230417;14;591,33;591,33;591,33
20230417;15;591,33;591,33;591,33
20230417;16;720,00;720,00;720,00
20230417;17;593,02;593,02;593,02
20230417;18;596,77;596,77;596,77
20230417;19;591,32;591,32;591,32
20230417;20;687,98;687,98;687,98
20230417;21;591,33;591,33;591,33
20230417;22;591,33;591,33;591,33
20230417;23;547,30;547,30;547,30
20230417;24;522,92;522,92;522,92
20230418;1;530,05;530,05;530,05
20230418;2;515,19;515,19;515,19
20230418;3;514,72;514,72;514,72
20230418;4;514,72;514,72;514,72
20230418;5;520,44;520,44;520,44
20230418;6;515,18;515,18;515,18
20230418;7;505,96;505,96;505,96
20230418;8;587,44;587,44;587,44
20230418;9;760,62;760,62;760,62
20230418;10;587,44;587,44;587,44
20230418;11;508,07;508,07;508,07
20230418;12;508,07;508,07;508,07
20230418;13;499,52;499,52;499,52
20230418;14;499,52;499,52;499,52
20230418;15;500,76;500,76;500,76
20230418;16;508,07;508,07;508,07
20230418;17;514,71;514,71;514,71
20230418;18;530,05;530,05;530,05
20230418;19;533,29;533,29;533,29
20230418;20;574,74;574,74;574,74
20230418;21;574,74;574,74;574,74
20230418;22;515,19;515,19;515,19
20230418;23;508,06;508,06;508,06
20230418;24;508,08;508,08;508,08
20230419;1;498,84;498,84;498,84
20230419;2;498,83;498,83;498,83
20230419;3;498,83;498,83;498,83
20230419;4;498,84;498,84;498,84
20230419;5;499,44;499,44;499,44
20230419;6;505,87;505,87;505,87
20230419;7;507,99;507,99;507,99
20230419;8;586,05;586,05;586,05
20230419;9;586,46;586,46;586,46
20230419;10;520,38;520,38;520,38
20230419;11;544,63;544,63;544,63
20230419;12;584,76;584,76;584,76
20230419;13;615,81;615,81;615,81
20230419;14;650,00;650,00;650,00
20230419;15;707,78;707,78;707,78
20230419;16;717,17;717,17;717,17
20230419;17;584,76;584,76;584,76
20230419;18;586,47;586,47;586,47
20230419;19;706,77;706,77;706,77
20230419;20;735,91;735,91;735,91
20230419;21;800,23;800,23;800,23
20230419;22;717,17;717,17;717,17
20230419;23;586,05;586,05;586,05
20230419;24;584,77;584,77;584,77
20230420;1;570,89;570,89;570,89
20230420;2;531,16;531,16;531,16
20230420;3;527,95;527,95;527,95
20230420;4;531,16;531,16;531,16
20230420;5;570,89;570,89;570,89
20230420;6;531,16;531,16;531,16
20230420;7;583,51;583,51;583,51
20230420;8;732,91;732,91;732,91
20230420;9;733,60;733,60;733,60
20230420;10;583,50;583,50;583,50
20230420;11;542,54;542,54;542,54
20230420;12;518,37;518,37;518,37
20230420;13;506,03;506,03;506,03
20230420;14;497,53;497,53;497,53
20230420;15;497,53;497,53;497,53
20230420;16;513,13;513,13;513,13
20230420;17;506,05;506,05;506,05
20230420;18;518,38;518,38;518,38
20230420;19;570,90;570,90;570,90
20230420;20;732,91;732,91;732,91
20230420;21;734,11;734,11;734,11
20230420;22;583,51;583,51;583,51
20230420;23;497,68;497,68;497,68
20230420;24;503,94;503,94;503,94
20230421;1;497,10;497,10;497,10
20230421;2;497,59;497,59;497,59
20230421;3;497,10;497,10;497,10
20230421;4;498,81;498,81;498,81
20230421;5;506,13;506,13;506,13
20230421;6;528,02;528,02;528,02
20230421;7;528,02;528,02;528,02
20230421;8;582,88;582,88;582,88
20230421;9;542,61;542,61;542,61
20230421;10;506,12;506,12;506,12
20230421;11;435,68;435,68;435,68
20230421;12;400,62;400,62;400,62
20230421;13;398,34;398,34;398,34
20230421;14;400,61;400,61;400,61
20230421;15;398,34;398,34;398,34
20230421;16;420,23;420,23;420,23
20230421;17;424,21;424,21;424,21
20230421;18;504,01;504,01;504,01
20230421;19;479,48;479,48;479,48
20230421;20;582,88;582,88;582,88
20230421;21;582,89;582,89;582,89
20230421;22;582,88;582,88;582,88
20230421;23;506,12;506,12;506,12
20230421;24;506,13;506,13;506,13
20230422;1;489,66;489,66;489,66
20230422;2;491,71;491,71;491,71
20230422;3;491,73;491,73;491,73
20230422;4;498,15;498,15;498,15
20230422;5;503,69;503,69;503,69
20230422;6;491,73;491,73;491,73
20230422;7;491,72;491,72;491,72
20230422;8;489,66;489,66;489,66
20230422;9;483,44;483,44;483,44
20230422;10;483,42;483,42;483,42
20230422;11;429,78;429,78;429,78
20230422;12;395,33;395,33;395,33
20230422;13;389,71;389,71;389,71
20230422;14;375,94;375,94;375,94
20230422;15;395,33;395,33;395,33
20230422;16;395,33;395,33;395,33
20230422;17;404,56;404,56;404,56
20230422;18;483,44;483,44;483,44
20230422;19;489,66;489,66;489,66
20230422;20;582,08;582,08;582,08
20230422;21;583,37;583,37;583,37
20230422;22;582,08;582,08;582,08
20230422;23;512,98;512,98;512,98
20230422;24;498,14;498,14;498,14
20230423;1;435,89;435,89;435,89
20230423;2;357,16;357,16;357,16
20230423;3;356,92;356,92;356,92
20230423;4;350,16;350,16;350,16
20230423;5;334,49;334,49;334,49
20230423;6;356,92;356,92;356,92
20230423;7;357,04;357,04;357,04
20230423;8;395,08;395,08;395,08
20230423;9;428,76;428,76;428,76
20230423;10;333,54;333,54;333,54
20230423;11;333,30;333,30;333,30
20230423;12;30,76;30,76;30,76
20230423;13;30,76;30,76;30,76
20230423;14;19,53;19,53;19,53
20230423;15;23,21;23,21;23,21
20230423;16;30,76;30,76;30,76
20230423;17;287,50;287,50;287,50
20230423;18;500,67;500,67;500,67
20230423;19;524,52;524,52;524,52
20230423;20;576,90;576,90;576,90
20230423;21;581,10;581,10;581,10
20230423;22;576,89;576,89;576,89
20230423;23;576,89;576,89;576,89
20230423;24;524,54;524,54;524,54
20230424;1;504,63;504,63;504,63
20230424;2;499,55;499,55;499,55
20230424;3;499,54;499,54;499,54
20230424;4;492,65;492,65;492,65
20230424;5;499,53;499,53;499,53
20230424;6;492,01;492,01;492,01
20230424;7;492,01;492,01;492,01
20230424;8;577,37;577,37;577,37
20230424;9;577,37;577,37;577,37
20230424;10;513,95;513,95;513,95
20230424;11;490,59;490,59;490,59
20230424;12;483,12;483,12;483,12
20230424;13;484,34;484,34;484,34
20230424;14;484,35;484,35;484,35
20230424;15;490,59;490,59;490,59
20230424;16;490,58;490,58;490,58
20230424;17;490,58;490,58;490,58
20230424;18;513,94;513,94;513,94
20230424;19;577,37;577,37;577,37
20230424;20;577,38;577,38;577,38
20230424;21;577,38;577,38;577,38
20230424;22;577,37;577,37;577,37
20230424;23;564,89;564,89;564,89
20230424;24;499,55;499,55;499,55
20230425;1;509,26;509,26;509,26
20230425;2;494,97;494,97;494,97
20230425;3;494,53;494,53;494,53
20230425;4;494,99;494,99;494,99
20230425;5;509,25;509,25;509,25
20230425;6;494,99;494,99;494,99
20230425;7;560,22;560,22;560,22
20230425;8;736,33;736,33;736,33
20230425;9;749,24;749,24;749,24
20230425;10;748,04;748,04;748,04
20230425;11;748,04;748,04;748,04
20230425;12;748,04;748,04;748,04
20230425;13;749,24;749,24;749,24
20230425;14;748,04;748,04;748,04
20230425;15;572,59;572,59;572,59
20230425;16;572,59;572,59;572,59
20230425;17;509,26;509,26;509,26
20230425;18;509,25;509,25;509,25
20230425;19;523,33;523,33;523,33
20230425;20;572,59;572,59;572,59
20230425;21;572,60;572,60;572,60
20230425;22;736,33;736,33;736,33
20230425;23;560,22;560,22;560,22
20230425;24;486,11;486,11;486,11
20230426;1;475,09;475,09;475,09
20230426;2;472,29;472,29;472,29
20230426;3;466,28;466,28;466,28
20230426;4;464,75;464,75;464,75
20230426;5;472,30;472,30;472,30
20230426;6;466,30;466,30;466,30
20230426;7;494,81;494,81;494,81
20230426;8;568,20;568,20;568,20
20230426;9;471,40;471,40;471,40
20230426;10;412,62;412,62;412,62
20230426;11;412,02;412,02;412,02
20230426;12;466,30;466,30;466,30
20230426;13;471,41;471,41;471,41
20230426;14;471,41;471,41;471,41
20230426;15;466,28;466,28;466,28
20230426;16;466,28;466,28;466,28
20230426;17;472,31;472,31;472,31
20230426;18;480,50;480,50;480,50
20230426;19;555,93;555,93;555,93
20230426;20;573,54;573,54;573,54
20230426;21;583,03;583,03;583,03
20230426;22;666,16;666,16;666,16
20230426;23;581,35;581,35;581,35
20230426;24;508,46;508,46;508,46
20230427;1;472,05;472,05;472,05
20230427;2;465,53;465,53;465,53
20230427;3;465,53;465,53;465,53
20230427;4;465,53;465,53;465,53
20230427;5;471,63;471,63;471,63
20230427;6;465,55;465,55;465,55
20230427;7;566,10;566,10;566,10
20230427;8;573,25;573,25;573,25
20230427;9;688,48;688,48;688,48
20230427;10;472,06;472,06;472,06
20230427;11;463,61;463,61;463,61
20230427;12;499,12;499,12;499,12
20230427;13;566,10;566,10;566,10
20230427;14;499,10;499,10;499,10
20230427;15;463,61;463,61;463,61
20230427;16;457,99;457,99;457,99
20230427;17;457,71;457,71;457,71
20230427;18;472,06;472,06;472,06
20230427;19;566,11;566,11;566,11
20230427;20;690,08;690,08;690,08
20230427;21;770,60;770,60;770,60
20230427;22;690,08;690,08;690,08
20230427;23;682,35;682,35;682,35
20230427;24;485,68;485,68;485,68
20230428;1;558,66;558,66;558,66
20230428;2;480,58;480,58;480,58
20230428;3;490,84;490,84;490,84
20230428;4;478,48;478,48;478,48
20230428;5;480,56;480,56;480,56
20230428;6;550,45;550,45;550,45
20230428;7;600,40;600,40;600,40
20230428;8;568,05;568,05;568,05
20230428;9;558,67;558,67;558,67
20230428;10;457,83;457,83;457,83
20230428;11;450,12;450,12;450,12
20230428;12;448,28;448,28;448,28
20230428;13;414,99;414,99;414,99
20230428;14;450,11;450,11;450,11
20230428;15;448,27;448,27;448,27
20230428;16;397,45;397,45;397,45
20230428;17;455,94;455,94;455,94
20230428;18;450,11;450,11;450,11
20230428;19;458,93;458,93;458,93
20230428;20;562,04;562,04;562,04
20230428;21;704,56;704,56;704,56
20230428;22;550,45;550,45;550,45
20230428;23;478,48;478,48;478,48
20230428;24;468,98;468,98;468,98
20230429;1;466,34;466,34;466,34
20230429;2;471,52;471,52;471,52
20230429;3;466,34;466,34;466,34
20230429;4;471,51;471,51;471,51
20230429;5;466,34;466,34;466,34
20230429;6;466,32;466,32;466,32
20230429;7;460,29;460,29;460,29
20230429;8;403,78;403,78;403,78
20230429;9;452,54;452,54;452,54
20230429;10;398,81;398,81;398,81
20230429;11;396,53;396,53;396,53
20230429;12;389,15;389,15;389,15
20230429;13;396,81;396,81;396,81
20230429;14;395,50;395,50;395,50
20230429;15;393,86;393,86;393,86
20230429;16;417,33;417,33;417,33
20230429;17;458,40;458,40;458,40
20230429;18;466,33;466,33;466,33
20230429;19;557,91;557,91;557,91
20230429;20;552,89;552,89;552,89
20230429;21;552,89;552,89;552,89
20230429;22;438,07;438,07;438,07
20230429;23;493,50;493,50;493,50
20230429;24;429,03;429,03;429,03
20230430;1;465,31;465,31;465,31
20230430;2;452,04;452,04;452,04
20230430;3;405,63;405,63;405,63
20230430;4;373,60;373,60;373,60
20230430;5;316,45;316,45;316,45
20230430;6;301,94;301,94;301,94
20230430;7;376,29;376,29;376,29
20230430;8;432,20;432,20;432,20
20230430;9;383,52;383,52;383,52
20230430;10;284,93;284,93;284,93
20230430;11;25,66;25,66;25,66
20230430;12;22,11;22,11;22,11
20230430;13;22,11;22,11;22,11
20230430;14;22,05;22,05;22,05
20230430;15;21,32;21,32;21,32
20230430;16;22,11;22,11;22,11
20230430;17;25,66;25,66;25,66
20230430;18;295,81;295,81;295,81
20230430;19;355,57;355,57;355,57
20230430;20;396,03;396,03;396,03
20230430;21;452,04;452,04;452,04
20230430;22;424,92;424,92;424,92
20230430;23;395,03;395,03;395,03
20230430;24;459,40;459,40;459,40
