Data;Godzina;COR;CRO;CROs;CROz
20160117;2;-;129,01;129,01;129,01
20160117;3;-;85,00;85,00;85,00
20160117;4;-;129,01;129,01;129,01
20160117;5;-;129,01;129,01;129,01
20160117;6;-;136,36;136,36;136,36
20160117;7;-;136,26;136,26;136,26
20160117;8;-;146,05;146,05;146,05
20160117;9;-;146,05;146,05;146,05
20160117;10;-;152,06;152,06;152,06
20160117;11;-;150,00;150,00;150,00
20160117;12;-;152,16;152,16;152,16
20160117;13;-;152,06;152,06;152,06
20160117;14;-;129,01;129,01;129,01
20160117;15;-;130,00;130,00;130,00
20160117;16;-;143,40;143,40;143,40
20160117;17;-;152,06;152,06;152,06
20160117;18;-;192,78;192,78;192,78
20160117;19;-;193,35;193,35;193,35
20160117;20;-;152,26;152,26;152,26
20160117;21;-;136,60;136,60;136,60
20160117;22;-;129,01;129,01;129,01
20160117;23;-;129,01;129,01;129,01
20160117;24;-;136,06;136,06;136,06
20160118;1;-;129,01;129,01;129,01
20160118;2;-;133,47;133,47;133,47
20160118;3;-;133,57;133,57;133,57
20160118;4;-;85,00;85,00;85,00
20160118;5;-;133,37;133,37;133,37
20160118;6;-;155,00;155,00;155,00
20160118;7;-;162,00;162,00;162,00
20160118;8;41,20;241,96;241,96;241,96
20160118;9;41,20;241,99;241,99;241,99
20160118;10;41,20;262,83;262,83;262,83
20160118;11;41,20;241,99;241,99;241,99
20160118;12;41,20;271,82;271,82;271,82
20160118;13;41,20;242,00;242,00;242,00
20160118;14;41,20;236,92;236,92;236,92
20160118;15;41,20;230,00;230,00;230,00
20160118;16;41,20;223,39;223,39;223,39
20160118;17;41,20;467,02;467,02;467,02
20160118;18;41,20;530,00;530,00;530,00
20160118;19;41,20;436,00;436,00;436,00
20160118;20;41,20;178,06;178,06;178,06
20160118;21;37,38;193,27;193,27;193,27
20160118;22;26,66;200,91;200,91;200,91
20160118;23;-;156,34;156,34;156,34
20160118;24;-;156,03;156,03;156,03
20160119;1;-;133,37;133,37;133,37
20160119;2;-;133,27;133,27;133,27
20160119;3;-;85,00;85,00;85,00
20160119;4;-;85,00;85,00;85,00
20160119;5;-;133,57;133,57;133,57
20160119;6;-;150,97;150,97;150,97
20160119;7;-;156,37;156,37;156,37
20160119;8;40,06;234,00;234,00;234,00
20160119;9;41,20;236,08;236,08;236,08
20160119;10;41,20;241,13;241,13;241,13
20160119;11;41,20;241,10;241,10;241,10
20160119;12;41,20;241,10;241,10;241,10
20160119;13;41,20;236,08;236,08;236,08
20160119;14;41,20;195,27;195,27;195,27
20160119;15;41,20;148,10;148,10;148,10
20160119;16;40,30;143,40;143,40;143,40
20160119;17;41,20;148,00;148,00;148,00
20160119;18;41,20;177,23;177,23;177,23
20160119;19;41,20;157,89;157,89;157,89
20160119;20;41,20;148,00;148,00;148,00
20160119;21;38,95;127,20;127,20;127,20
20160119;22;28,02;85,00;85,00;85,00
20160119;23;-;131,10;131,10;131,10
20160119;24;-;100,30;100,30;100,30
20160120;1;-;133,37;133,37;133,37
20160120;2;-;133,27;133,27;133,27
20160120;3;-;132,63;132,63;132,63
20160120;4;-;133,27;133,27;133,27
20160120;5;-;133,57;133,57;133,57
20160120;6;-;152,89;152,89;152,89
20160120;7;-;150,91;150,91;150,91
20160120;8;32,03;215,23;215,23;215,23
20160120;9;38,90;218,07;218,07;218,07
20160120;10;40,11;219,88;219,88;219,88
20160120;11;40,67;223,67;223,67;223,67
20160120;12;41,20;241,10;241,10;241,10
20160120;13;41,20;241,13;241,13;241,13
20160120;14;41,20;256,37;256,37;256,37
20160120;15;41,20;236,11;236,11;236,11
20160120;16;41,20;234,00;234,00;234,00
20160120;17;41,20;241,10;241,10;241,10
20160120;18;41,20;264,33;264,33;264,33
20160120;19;41,20;241,13;241,13;241,13
20160120;20;41,20;230,77;230,77;230,77
20160120;21;34,16;210,97;210,97;210,97
20160120;22;27,08;150,00;150,00;150,00
20160120;23;-;152,89;152,89;152,89
20160120;24;-;139,02;139,02;139,02
20160121;1;-;133,37;133,37;133,37
20160121;2;-;129,01;129,01;129,01
20160121;3;-;83,30;83,30;83,30
20160121;4;-;85,00;85,00;85,00
20160121;5;-;133,27;133,27;133,27
20160121;6;-;133,27;133,27;133,27
20160121;7;-;159,44;159,44;159,44
20160121;8;41,20;143,40;143,40;143,40
20160121;9;41,20;150,00;150,00;150,00
20160121;10;41,20;236,00;236,00;236,00
20160121;11;41,20;177,23;177,23;177,23
20160121;12;41,20;177,23;177,23;177,23
20160121;13;41,20;236,08;236,08;236,08
20160121;14;41,20;236,08;236,08;236,08
20160121;15;41,20;177,23;177,23;177,23
20160121;16;41,20;147,63;147,63;147,63
20160121;17;41,20;150,00;150,00;150,00
20160121;18;41,20;183,77;183,77;183,77
20160121;19;41,20;236,11;236,11;236,11
20160121;20;41,20;236,08;236,08;236,08
20160121;21;41,20;234,00;234,00;234,00
20160121;22;34,70;128,20;128,20;128,20
20160121;23;-;130,00;130,00;130,00
20160121;24;-;129,01;129,01;129,01
20160122;1;-;91,30;91,30;91,30
20160122;2;-;99,30;99,30;99,30
20160122;3;-;99,30;99,30;99,30
20160122;4;-;90,90;90,90;90,90
20160122;5;-;90,90;90,90;90,90
20160122;6;-;85,00;85,00;85,00
20160122;7;-;139,00;139,00;139,00
20160122;8;41,20;147,63;147,63;147,63
20160122;9;41,20;183,54;183,54;183,54
20160122;10;41,20;183,51;183,51;183,51
20160122;11;41,20;183,54;183,54;183,54
20160122;12;41,20;147,63;147,63;147,63
20160122;13;41,20;183,51;183,51;183,51
20160122;14;41,20;147,63;147,63;147,63
20160122;15;41,20;143,40;143,40;143,40
20160122;16;41,20;136,60;136,60;136,60
20160122;17;41,20;147,53;147,53;147,53
20160122;18;41,20;185,91;185,91;185,91
20160122;19;41,20;143,40;143,40;143,40
20160122;20;41,20;130,00;130,00;130,00
20160122;21;33,04;128,10;128,10;128,10
20160122;22;25,55;77,70;77,70;77,70
20160122;23;-;130,00;130,00;130,00
20160122;24;-;104,30;104,30;104,30
20160123;1;-;86,50;86,50;86,50
20160123;2;-;82,90;82,90;82,90
20160123;3;-;78,30;78,30;78,30
20160123;4;-;73,50;73,50;73,50
20160123;5;-;74,50;74,50;74,50
20160123;6;-;100,90;100,90;100,90
20160123;7;-;129,01;129,01;129,01
20160123;8;-;101,30;101,30;101,30
20160123;9;-;136,60;136,60;136,60
20160123;10;-;190,64;190,64;190,64
20160123;11;-;194,63;194,63;194,63
20160123;12;-;194,66;194,66;194,66
20160123;13;-;194,66;194,66;194,66
20160123;14;-;194,63;194,63;194,63
20160123;15;-;185,66;185,66;185,66
20160123;16;-;192,55;192,55;192,55
20160123;17;-;194,63;194,63;194,63
20160123;18;-;263,25;263,25;263,25
20160123;19;-;194,63;194,63;194,63
20160123;20;-;191,58;191,58;191,58
20160123;21;-;150,00;150,00;150,00
20160123;22;-;143,40;143,40;143,40
20160123;23;-;133,05;133,05;133,05
20160123;24;-;102,30;102,30;102,30
20160124;1;-;152,60;152,60;152,60
20160124;2;-;150,29;150,29;150,29
20160124;3;-;136,46;136,46;136,46
20160124;4;-;136,06;136,06;136,06
20160124;5;-;136,05;136,05;136,05
20160124;6;-;138,05;138,05;138,05
20160124;7;-;152,60;152,60;152,60
20160124;8;-;155,06;155,06;155,06
20160124;9;-;155,06;155,06;155,06
20160124;10;-;155,06;155,06;155,06
20160124;11;-;155,56;155,56;155,56
20160124;12;-;164,43;164,43;164,43
20160124;13;-;166,23;166,23;166,23
20160124;14;-;166,23;166,23;166,23
20160124;15;-;155,91;155,91;155,91
20160124;16;-;159,89;159,89;159,89
20160124;17;-;155,56;155,56;155,56
20160124;18;-;163,56;163,56;163,56
20160124;19;-;145,05;145,05;145,05
20160124;20;-;143,40;143,40;143,40
20160124;21;-;143,40;143,40;143,40
20160124;22;-;107,50;107,50;107,50
20160124;23;-;120,00;120,00;120,00
20160124;24;-;100,30;100,30;100,30
20160125;1;-;73,70;73,70;73,70
20160125;2;-;72,20;72,20;72,20
20160125;3;-;72,20;72,20;72,20
20160125;4;-;72,20;72,20;72,20
20160125;5;-;74,70;74,70;74,70
20160125;6;-;129,01;129,01;129,01
20160125;7;-;150,91;150,91;150,91
20160125;8;24,07;161,10;161,10;161,10
20160125;9;30,18;128,20;128,20;128,20
20160125;10;34,26;136,60;136,60;136,60
20160125;11;34,29;147,43;147,43;147,43
20160125;12;35,70;147,63;147,63;147,63
20160125;13;36,08;165,91;165,91;165,91
20160125;14;36,19;161,10;161,10;161,10
20160125;15;34,96;150,00;150,00;150,00
20160125;16;34,32;185,91;185,91;185,91
20160125;17;39,40;235,83;235,83;235,83
20160125;18;41,20;240,65;240,65;240,65
20160125;19;41,20;235,86;235,86;235,86
20160125;20;38,84;235,83;235,83;235,83
20160125;21;33,99;185,65;185,65;185,65
20160125;22;27,04;150,00;150,00;150,00
20160125;23;-;150,00;150,00;150,00
20160125;24;-;154,37;154,37;154,37
20160126;1;-;152,00;152,00;152,00
20160126;2;-;135,65;135,65;135,65
20160126;3;-;133,75;133,75;133,75
20160126;4;-;129,01;129,01;129,01
20160126;5;-;86,10;86,10;86,10
20160126;6;-;129,01;129,01;129,01
20160126;7;-;129,01;129,01;129,01
20160126;8;23,71;101,30;101,30;101,30
20160126;9;25,15;102,50;102,50;102,50
20160126;10;25,32;136,60;136,60;136,60
20160126;11;25,60;136,60;136,60;136,60
20160126;12;26,56;190,77;190,77;190,77
20160126;13;26,72;190,77;190,77;190,77
20160126;14;28,58;190,89;190,89;190,89
20160126;15;27,51;190,77;190,77;190,77
20160126;16;28,31;191,07;191,07;191,07
20160126;17;34,86;150,00;150,00;150,00
20160126;18;40,66;218,92;218,92;218,92
20160126;19;36,55;213,89;213,89;213,89
20160126;20;34,77;190,77;190,77;190,77
20160126;21;28,01;190,77;190,77;190,77
20160126;22;22,93;78,00;78,00;78,00
20160126;23;-;73,90;73,90;73,90
20160126;24;-;85,00;85,00;85,00
20160127;1;-;72,30;72,30;72,30
20160127;2;-;72,10;72,10;72,10
20160127;3;-;72,10;72,10;72,10
20160127;4;-;72,10;72,10;72,10
20160127;5;-;72,10;72,10;72,10
20160127;6;-;72,30;72,30;72,30
20160127;7;-;136,60;136,60;136,60
20160127;8;23,18;77,90;77,90;77,90
20160127;9;22,32;103,10;103,10;103,10
20160127;10;24,33;190,89;190,89;190,89
20160127;11;24,42;204,20;204,20;204,20
20160127;12;25,90;204,66;204,66;204,66
20160127;13;25,85;190,89;190,89;190,89
20160127;14;26,25;194,89;194,89;194,89
20160127;15;24,16;143,40;143,40;143,40
20160127;16;22,68;150,00;150,00;150,00
20160127;17;26,33;129,01;129,01;129,01
20160127;18;27,42;145,35;145,35;145,35
20160127;19;25,82;136,60;136,60;136,60
20160127;20;25,23;130,00;130,00;130,00
20160127;21;20,85;77,90;77,90;77,90
20160127;22;17,81;85,00;85,00;85,00
20160127;23;-;100,30;100,30;100,30
20160127;24;-;73,90;73,90;73,90
20160128;1;-;78,30;78,30;78,30
20160128;2;-;72,00;72,00;72,00
20160128;3;-;71,60;71,60;71,60
20160128;4;-;71,60;71,60;71,60
20160128;5;-;72,00;72,00;72,00
20160128;6;-;72,20;72,20;72,20
20160128;7;-;103,10;103,10;103,10
20160128;8;19,29;77,40;77,40;77,40
20160128;9;21,17;74,70;74,70;74,70
20160128;10;22,49;77,50;77,50;77,50
20160128;11;21,83;77,10;77,10;77,10
20160128;12;20,80;75,20;75,20;75,20
20160128;13;20,31;74,90;74,90;74,90
20160128;14;21,06;85,00;85,00;85,00
20160128;15;20,25;100,30;100,30;100,30
20160128;16;20,01;77,40;77,40;77,40
20160128;17;22,38;105,50;105,50;105,50
20160128;18;25,68;130,00;130,00;130,00
20160128;19;26,09;130,00;130,00;130,00
20160128;20;23,44;101,90;101,90;101,90
20160128;21;20,41;74,90;74,90;74,90
20160128;22;18,44;73,20;73,20;73,20
