Data;Godzina;COR;CRO;CROs;CROz
20160201;1;-;78,30;78,30;78,30
20160201;2;-;78,03;78,03;78,03
20160201;3;-;78,30;78,30;78,30
20160201;4;-;72,20;72,20;72,20
20160201;5;-;125,01;125,01;125,01
20160201;6;-;133,55;133,55;133,55
20160201;7;-;135,55;135,55;135,55
20160201;8;21,48;185,15;185,15;185,15
20160201;9;25,09;190,77;190,77;190,77
20160201;10;29,01;144,52;144,52;144,52
20160201;11;28,54;190,97;190,97;190,97
20160201;12;31,81;232,40;232,40;232,40
20160201;13;33,46;237,29;237,29;237,29
20160201;14;32,17;232,37;232,37;232,37
20160201;15;25,85;190,77;190,77;190,77
20160201;16;23,33;219,39;219,39;219,39
20160201;17;22,75;219,39;219,39;219,39
20160201;18;23,86;201,91;201,91;201,91
20160201;19;21,63;130,22;130,22;130,22
20160201;20;19,39;128,10;128,10;128,10
20160201;21;19,65;125,01;125,01;125,01
20160201;22;15,51;124,24;124,24;124,24
20160201;23;-;74,70;74,70;74,70
20160201;24;-;72,10;72,10;72,10
20160202;1;-;71,20;71,20;71,20
20160202;2;-;70,01;70,01;70,01
20160202;3;-;70,01;70,01;70,01
20160202;4;-;70,01;70,01;70,01
20160202;5;-;71,30;71,30;71,30
20160202;6;-;78,30;78,30;78,30
20160202;7;-;125,01;125,01;125,01
20160202;8;15,44;127,20;127,20;127,20
20160202;9;17,29;125,01;125,01;125,01
20160202;10;17,84;127,80;127,80;127,80
20160202;11;17,98;125,01;125,01;125,01
20160202;12;18,24;100,30;100,30;100,30
20160202;13;18,29;100,30;100,30;100,30
20160202;14;18,85;85,00;85,00;85,00
20160202;15;18,12;100,30;100,30;100,30
20160202;16;18,10;125,01;125,01;125,01
20160202;17;19,02;127,70;127,70;127,70
20160202;18;20,20;129,01;129,01;129,01
20160202;19;19,47;127,80;127,80;127,80
20160202;20;18,89;125,01;125,01;125,01
20160202;21;18,83;126,80;126,80;126,80
20160202;22;14,76;125,01;125,01;125,01
20160202;23;-;73,90;73,90;73,90
20160202;24;-;72,10;72,10;72,10
20160203;1;-;72,00;72,00;72,00
20160203;2;-;70,05;70,05;70,05
20160203;3;-;70,03;70,03;70,03
20160203;4;-;70,03;70,03;70,03
20160203;5;-;71,40;71,40;71,40
20160203;6;-;72,20;72,20;72,20
20160203;7;-;125,01;125,01;125,01
20160203;8;16,19;129,00;129,00;129,00
20160203;9;18,54;125,00;125,00;125,00
20160203;10;19,66;77,20;77,20;77,20
20160203;11;19,37;75,40;75,40;75,40
20160203;12;20,03;75,00;75,00;75,00
20160203;13;19,70;76,03;76,03;76,03
20160203;14;20,24;100,30;100,30;100,30
20160203;15;19,38;100,30;100,30;100,30
20160203;16;18,89;100,30;100,30;100,30
20160203;17;20,20;125,01;125,01;125,01
20160203;18;21,89;135,05;135,05;135,05
20160203;19;21,40;129,01;129,01;129,01
20160203;20;20,69;129,00;129,00;129,00
20160203;21;19,83;127,10;127,10;127,10
20160203;22;17,52;126,70;126,70;126,70
20160203;23;-;100,30;100,30;100,30
20160203;24;-;100,30;100,30;100,30
20160204;1;-;78,30;78,30;78,30
20160204;2;-;72,20;72,20;72,20
20160204;3;-;72,10;72,10;72,10
20160204;4;-;72,10;72,10;72,10
20160204;5;-;85,00;85,00;85,00
20160204;6;-;125,01;125,01;125,01
20160204;7;-;139,00;139,00;139,00
20160204;8;19,56;139,00;139,00;139,00
20160204;9;23,23;168,91;168,91;168,91
20160204;10;22,68;128,10;128,10;128,10
20160204;11;20,99;125,01;125,01;125,01
20160204;12;21,77;100,30;100,30;100,30
20160204;13;21,80;125,00;125,00;125,00
20160204;14;22,50;139,00;139,00;139,00
20160204;15;22,03;140,00;140,00;140,00
20160204;16;21,83;139,00;139,00;139,00
20160204;17;23,33;180,91;180,91;180,91
20160204;18;26,18;192,00;192,00;192,00
20160204;19;25,82;146,30;146,30;146,30
20160204;20;24,69;140,00;140,00;140,00
20160204;21;23,36;135,05;135,05;135,05
20160204;22;20,43;125,01;125,01;125,01
20160204;23;-;133,95;133,95;133,95
20160204;24;-;133,55;133,55;133,55
20160205;1;-;125,01;125,01;125,01
20160205;2;-;128,60;128,60;128,60
20160205;3;-;125,01;125,01;125,01
20160205;4;-;125,01;125,01;125,01
20160205;5;-;125,01;125,01;125,01
20160205;6;-;125,01;125,01;125,01
20160205;7;-;139,00;139,00;139,00
20160205;8;21,17;189,05;189,05;189,05
20160205;9;22,01;191,02;191,02;191,02
20160205;10;23,78;196,04;196,04;196,04
20160205;11;22,17;205,39;205,39;205,39
20160205;12;23,17;205,39;205,39;205,39
20160205;13;23,20;205,39;205,39;205,39
20160205;14;23,78;215,04;215,04;215,04
20160205;15;22,93;205,39;205,39;205,39
20160205;16;22,92;210,00;210,00;210,00
20160205;17;25,41;219,00;219,00;219,00
20160205;18;31,43;233,19;233,19;233,19
20160205;19;30,20;233,54;233,54;233,54
20160205;20;26,66;224,17;224,17;224,17
20160205;21;22,08;189,30;189,30;189,30
20160205;22;19,17;144,00;144,00;144,00
20160205;23;-;148,04;148,04;148,04
20160205;24;-;139,00;139,00;139,00
20160206;1;-;151,87;151,87;151,87
20160206;2;-;151,01;151,01;151,01
20160206;3;-;137,05;137,05;137,05
20160206;4;-;137,05;137,05;137,05
20160206;5;-;136,26;136,26;136,26
20160206;6;-;137,05;137,05;137,05
20160206;7;-;150,16;150,16;150,16
20160206;8;-;145,05;145,05;145,05
20160206;9;-;160,91;160,91;160,91
20160206;10;-;155,91;155,91;155,91
20160206;11;-;155,91;155,91;155,91
20160206;12;-;152,22;152,22;152,22
20160206;13;-;142,05;142,05;142,05
20160206;14;-;155,91;155,91;155,91
20160206;15;-;149,89;149,89;149,89
20160206;16;-;161,10;161,10;161,10
20160206;17;-;144,05;144,05;144,05
20160206;18;-;143,05;143,05;143,05
20160206;19;-;135,05;135,05;135,05
20160206;20;-;75,20;75,20;75,20
20160206;21;-;74,40;74,40;74,40
20160206;22;-;74,50;74,50;74,50
20160206;23;-;72,20;72,20;72,20
20160206;24;-;72,10;72,10;72,10
20160207;1;-;72,20;72,20;72,20
20160207;2;-;71,50;71,50;71,50
20160207;3;-;71,00;71,00;71,00
20160207;4;-;71,00;71,00;71,00
20160207;5;-;70,05;70,05;70,05
20160207;6;-;70,05;70,05;70,05
20160207;7;-;70,05;70,05;70,05
20160207;8;-;71,00;71,00;71,00
20160207;9;-;72,20;72,20;72,20
20160207;10;-;99,30;99,30;99,30
20160207;11;-;125,01;125,01;125,01
20160207;12;-;125,51;125,51;125,51
20160207;13;-;125,52;125,52;125,52
20160207;14;-;125,01;125,01;125,01
20160207;15;-;125,01;125,01;125,01
20160207;16;-;125,01;125,01;125,01
20160207;17;-;125,51;125,51;125,51
20160207;18;-;144,05;144,05;144,05
20160207;19;-;125,52;125,52;125,52
20160207;20;-;125,01;125,01;125,01
20160207;21;-;125,01;125,01;125,01
20160207;22;-;125,01;125,01;125,01
20160207;23;-;99,30;99,30;99,30
20160207;24;-;125,00;125,00;125,00
20160208;1;-;72,20;72,20;72,20
20160208;2;-;71,70;71,70;71,70
20160208;3;-;72,03;72,03;72,03
20160208;4;-;75,03;75,03;75,03
20160208;5;-;85,00;85,00;85,00
20160208;6;-;137,85;137,85;137,85
20160208;7;-;151,20;151,20;151,20
20160208;8;18,66;198,04;198,04;198,04
20160208;9;21,04;206,91;206,91;206,91
20160208;10;21,09;200,70;200,70;200,70
20160208;11;18,35;197,06;197,06;197,06
20160208;12;17,80;181,30;181,30;181,30
20160208;13;17,97;169,91;169,91;169,91
20160208;14;18,16;135,05;135,05;135,05
20160208;15;17,52;125,01;125,01;125,01
20160208;16;16,19;170,00;170,00;170,00
20160208;17;16,78;125,01;125,01;125,01
20160208;18;18,90;190,89;190,89;190,89
20160208;19;17,41;183,62;183,62;183,62
20160208;20;17,49;175,55;175,55;175,55
20160208;21;15,95;181,50;181,50;181,50
20160208;22;13,67;160,91;160,91;160,91
20160208;23;-;100,30;100,30;100,30
20160208;24;-;72,20;72,20;72,20
20160209;1;-;72,00;72,00;72,00
20160209;2;-;70,05;70,05;70,05
20160209;3;-;70,02;70,02;70,02
20160209;4;-;70,02;70,02;70,02
20160209;5;-;70,06;70,06;70,06
20160209;6;-;72,20;72,20;72,20
20160209;7;-;100,30;100,30;100,30
20160209;8;15,50;124,01;124,01;124,01
20160209;9;17,99;124,01;124,01;124,01
20160209;10;18,11;125,00;125,00;125,00
20160209;11;18,00;125,00;125,00;125,00
20160209;12;18,08;99,30;99,30;99,30
20160209;13;19,22;100,90;100,90;100,90
20160209;14;20,06;125,01;125,01;125,01
20160209;15;19,63;160,91;160,91;160,91
20160209;16;19,78;169,91;169,91;169,91
20160209;17;20,33;189,70;189,70;189,70
20160209;18;21,37;200,00;200,00;200,00
20160209;19;20,69;175,55;175,55;175,55
20160209;20;19,52;175,75;175,75;175,75
20160209;21;19,34;193,22;193,22;193,22
20160209;22;15,94;165,91;165,91;165,91
20160209;23;-;125,01;125,01;125,01
20160209;24;-;100,30;100,30;100,30
20160210;1;-;72,00;72,00;72,00
20160210;2;-;71,00;71,00;71,00
20160210;3;-;70,13;70,13;70,13
20160210;4;-;71,50;71,50;71,50
20160210;5;-;72,00;72,00;72,00
20160210;6;-;72,20;72,20;72,20
20160210;7;-;125,00;125,00;125,00
20160210;8;20,41;99,30;99,30;99,30
20160210;9;21,34;100,90;100,90;100,90
20160210;10;23,14;127,20;127,20;127,20
20160210;11;23,28;128,00;128,00;128,00
20160210;12;24,05;139,00;139,00;139,00
20160210;13;25,16;140,00;140,00;140,00
20160210;14;25,48;165,75;165,75;165,75
20160210;15;23,87;192,89;192,89;192,89
20160210;16;23,26;193,39;193,39;193,39
20160210;17;24,46;228,21;228,21;228,21
20160210;18;29,49;207,89;207,89;207,89
20160210;19;27,58;217,39;217,39;217,39
20160210;20;26,49;198,89;198,89;198,89
20160210;21;23,45;193,39;193,39;193,39
20160210;22;19,11;180,91;180,91;180,91
20160210;23;-;149,72;149,72;149,72
20160210;24;-;149,39;149,39;149,39
20160211;1;-;121,01;121,01;121,01
20160211;2;-;127,93;127,93;127,93
