Data;Godzina;COR;CRO;CROs;CROz
20170304;5;-;116,00;116,00;116,00
20170304;6;-;125,32;125,32;125,32
20170304;7;-;116,00;116,00;116,00
20170304;8;-;116,00;116,00;116,00
20170304;9;-;135,00;135,00;135,00
20170304;10;-;154,39;154,39;154,39
20170304;11;-;154,39;154,39;154,39
20170304;12;-;157,32;157,32;157,32
20170304;13;-;161,89;161,89;161,89
20170304;14;-;154,39;154,39;154,39
20170304;15;-;154,39;154,39;154,39
20170304;16;-;154,00;154,00;154,00
20170304;17;-;143,38;143,38;143,38
20170304;18;-;170,91;170,91;170,91
20170304;19;-;189,71;189,71;189,71
20170304;20;-;154,39;154,39;154,39
20170304;21;-;131,70;131,70;131,70
20170304;22;-;132,06;132,06;132,06
20170304;23;-;147,98;147,98;147,98
20170304;24;-;140,16;140,16;140,16
20170305;1;-;100,85;100,85;100,85
20170305;2;-;100,72;100,72;100,72
20170305;3;-;100,66;100,66;100,66
20170305;4;-;100,44;100,44;100,44
20170305;5;-;100,45;100,45;100,45
20170305;6;-;100,59;100,59;100,59
20170305;7;-;100,44;100,44;100,44
20170305;8;-;100,73;100,73;100,73
20170305;9;-;101,06;101,06;101,06
20170305;10;-;114,00;114,00;114,00
20170305;11;-;123,34;123,34;123,34
20170305;12;-;101,27;101,27;101,27
20170305;13;-;114,01;114,01;114,01
20170305;14;-;123,35;123,35;123,35
20170305;15;-;114,01;114,01;114,01
20170305;16;-;101,06;101,06;101,06
20170305;17;-;123,20;123,20;123,20
20170305;18;-;154,39;154,39;154,39
20170305;19;-;169,89;169,89;169,89
20170305;20;-;187,88;187,88;187,88
20170305;21;-;185,91;185,91;185,91
20170305;22;-;172,89;172,89;172,89
20170305;23;-;174,63;174,63;174,63
20170305;24;-;165,23;165,23;165,23
20170306;1;-;144,89;144,89;144,89
20170306;2;-;142,01;142,01;142,01
20170306;3;-;135,00;135,00;135,00
20170306;4;-;110,01;110,01;110,01
20170306;5;-;102,03;102,03;102,03
20170306;6;-;124,74;124,74;124,74
20170306;7;-;151,00;151,00;151,00
20170306;8;35,58;135,00;135,00;135,00
20170306;9;41,79;136,63;136,63;136,63
20170306;10;41,79;136,69;136,69;136,69
20170306;11;41,79;136,77;136,77;136,77
20170306;12;41,79;225,50;225,50;225,50
20170306;13;41,79;196,90;196,90;196,90
20170306;14;41,79;190,00;190,00;190,00
20170306;15;39,98;190,60;190,60;190,60
20170306;16;38,78;207,37;207,37;207,37
20170306;17;37,38;204,94;204,94;204,94
20170306;18;41,79;230,26;230,26;230,26
20170306;19;41,79;230,26;230,26;230,26
20170306;20;41,79;235,13;235,13;235,13
20170306;21;41,75;198,10;198,10;198,10
20170306;22;32,54;130,36;130,36;130,36
20170306;23;-;142,31;142,31;142,31
20170306;24;-;130,58;130,58;130,58
20170307;1;-;124,24;124,24;124,24
20170307;2;-;110,01;110,01;110,01
20170307;3;-;110,01;110,01;110,01
20170307;4;-;110,01;110,01;110,01
20170307;5;-;133,20;133,20;133,20
20170307;6;-;130,82;130,82;130,82
20170307;7;-;136,96;136,96;136,96
20170307;8;41,79;221,22;221,22;221,22
20170307;9;41,79;224,53;224,53;224,53
20170307;10;41,79;228,00;228,00;228,00
20170307;11;41,79;230,47;230,47;230,47
20170307;12;41,79;235,31;235,31;235,31
20170307;13;41,79;230,50;230,50;230,50
20170307;14;41,79;223,80;223,80;223,80
20170307;15;41,79;201,44;201,44;201,44
20170307;16;41,75;190,88;190,88;190,88
20170307;17;41,79;191,60;191,60;191,60
20170307;18;41,79;235,31;235,31;235,31
20170307;19;41,79;250,00;250,00;250,00
20170307;20;41,79;230,50;230,50;230,50
20170307;21;41,79;221,47;221,47;221,47
20170307;22;34,02;194,09;194,09;194,09
20170307;23;-;136,96;136,96;136,96
20170307;24;-;131,70;131,70;131,70
20170308;1;-;130,21;130,21;130,21
20170308;2;-;123,95;123,95;123,95
20170308;3;-;139,10;139,10;139,10
20170308;4;-;110,91;110,91;110,91
20170308;5;-;110,01;110,01;110,01
20170308;6;-;124,02;124,02;124,02
20170308;7;-;151,00;151,00;151,00
20170308;8;40,35;203,88;203,88;203,88
20170308;9;41,79;136,56;136,56;136,56
20170308;10;41,79;136,50;136,50;136,50
20170308;11;38,47;130,51;130,51;130,51
20170308;12;41,34;131,70;131,70;131,70
20170308;13;38,75;131,70;131,70;131,70
20170308;14;41,36;130,37;130,37;130,37
20170308;15;35,78;130,35;130,35;130,35
20170308;16;31,77;125,39;125,39;125,39
20170308;17;30,34;124,02;124,02;124,02
20170308;18;31,05;125,89;125,89;125,89
20170308;19;33,27;191,06;191,06;191,06
20170308;20;31,22;189,92;189,92;189,92
20170308;21;29,94;130,21;130,21;130,21
20170308;22;27,41;123,95;123,95;123,95
20170308;23;-;140,40;140,40;140,40
20170308;24;-;136,26;136,26;136,26
20170309;1;-;140,11;140,11;140,11
20170309;2;-;140,41;140,41;140,41
20170309;3;-;140,21;140,21;140,21
20170309;4;-;152,60;152,60;152,60
20170309;5;-;151,00;151,00;151,00
20170309;6;-;153,25;153,25;153,25
20170309;7;-;159,54;159,54;159,54
20170309;8;33,63;192,77;192,77;192,77
20170309;9;41,17;188,00;188,00;188,00
20170309;10;41,79;229,80;229,80;229,80
20170309;11;41,79;229,80;229,80;229,80
20170309;12;41,79;231,50;231,50;231,50
20170309;13;41,79;229,80;229,80;229,80
20170309;14;41,79;229,80;229,80;229,80
20170309;15;38,36;201,58;201,58;201,58
20170309;16;35,07;220,00;220,00;220,00
20170309;17;34,19;215,30;215,30;215,30
20170309;18;41,79;229,80;229,80;229,80
20170309;19;41,79;234,63;234,63;234,63
20170309;20;41,79;232,70;232,70;232,70
20170309;21;38,77;190,72;190,72;190,72
20170309;22;27,62;129,85;129,85;129,85
20170309;23;-;151,00;151,00;151,00
20170309;24;-;140,78;140,78;140,78
20170310;1;-;123,21;123,21;123,21
20170310;2;-;132,00;132,00;132,00
20170310;3;-;115,01;115,01;115,01
20170310;4;-;115,01;115,01;115,01
20170310;5;-;133,35;133,35;133,35
20170310;6;-;134,03;134,03;134,03
20170310;7;-;138,10;138,10;138,10
20170310;8;33,60;192,60;192,60;192,60
20170310;9;39,04;200,60;200,60;200,60
20170310;10;39,85;209,00;209,00;209,00
20170310;11;38,30;203,00;203,00;203,00
20170310;12;41,79;229,36;229,36;229,36
20170310;13;40,41;222,50;222,50;222,50
20170310;14;37,17;200,10;200,10;200,10
20170310;15;32,81;195,60;195,60;195,60
20170310;16;29,69;129,57;129,57;129,57
20170310;17;29,60;164,00;164,00;164,00
20170310;18;33,93;191,16;191,16;191,16
20170310;19;41,79;135,90;135,90;135,90
20170310;20;41,79;221,00;221,00;221,00
20170310;21;40,33;194,39;194,39;194,39
20170310;22;30,57;202,44;202,44;202,44
20170310;23;-;151,00;151,00;151,00
20170310;24;-;139,40;139,40;139,40
20170311;1;-;128,82;128,82;128,82
20170311;2;-;122,41;122,41;122,41
20170311;3;-;122,27;122,27;122,27
20170311;4;-;119,18;119,18;119,18
20170311;5;-;122,20;122,20;122,20
20170311;6;-;122,34;122,34;122,34
20170311;7;-;122,42;122,42;122,42
20170311;8;-;122,49;122,49;122,49
20170311;9;-;135,25;135,25;135,25
20170311;10;-;154,69;154,69;154,69
20170311;11;-;154,71;154,71;154,71
20170311;12;-;154,69;154,69;154,69
20170311;13;-;135,25;135,25;135,25
20170311;14;-;128,98;128,98;128,98
20170311;15;-;128,84;128,84;128,84
20170311;16;-;122,57;122,57;122,57
20170311;17;-;122,49;122,49;122,49
20170311;18;-;128,82;128,82;128,82
20170311;19;-;154,71;154,71;154,71
20170311;20;-;135,32;135,32;135,32
20170311;21;-;128,90;128,90;128,90
20170311;22;-;122,57;122,57;122,57
20170311;23;-;122,43;122,43;122,43
20170311;24;-;120,91;120,91;120,91
20170312;1;-;130,30;130,30;130,30
20170312;2;-;108,67;108,67;108,67
20170312;3;-;102,86;102,86;102,86
20170312;4;-;102,86;102,86;102,86
20170312;5;-;101,57;101,57;101,57
20170312;6;-;99,68;99,68;99,68
20170312;7;-;99,68;99,68;99,68
20170312;8;-;120,89;120,89;120,89
20170312;9;-;121,96;121,96;121,96
20170312;10;-;128,33;128,33;128,33
20170312;11;-;134,79;134,79;134,79
20170312;12;-;134,86;134,86;134,86
20170312;13;-;134,79;134,79;134,79
20170312;14;-;134,84;134,84;134,84
20170312;15;-;128,35;128,35;128,35
20170312;16;-;128,27;128,27;128,27
20170312;17;-;122,02;122,02;122,02
20170312;18;-;122,10;122,10;122,10
20170312;19;-;134,93;134,93;134,93
20170312;20;-;139,31;139,31;139,31
20170312;21;-;134,85;134,85;134,85
20170312;22;-;128,30;128,30;128,30
20170312;23;-;131,50;131,50;131,50
20170312;24;-;131,70;131,70;131,70
20170313;1;-;109,51;109,51;109,51
20170313;2;-;108,01;108,01;108,01
20170313;3;-;108,01;108,01;108,01
20170313;4;-;122,19;122,19;122,19
20170313;5;-;137,01;137,01;137,01
20170313;6;-;145,00;145,00;145,00
20170313;7;-;137,95;137,95;137,95
20170313;8;41,79;128,43;128,43;128,43
20170313;9;41,79;135,00;135,00;135,00
20170313;10;41,79;228,54;228,54;228,54
20170313;11;41,79;135,13;135,13;135,13
20170313;12;41,79;135,13;135,13;135,13
20170313;13;41,79;135,13;135,13;135,13
20170313;14;41,79;135,06;135,06;135,06
20170313;15;41,79;135,00;135,00;135,00
20170313;16;41,79;131,70;131,70;131,70
20170313;17;41,79;135,00;135,00;135,00
20170313;18;41,79;228,54;228,54;228,54
20170313;19;41,79;232,60;232,60;232,60
20170313;20;41,79;232,60;232,60;232,60
20170313;21;41,79;135,12;135,12;135,12
20170313;22;38,45;187,89;187,89;187,89
20170313;23;-;141,89;141,89;141,89
20170313;24;-;140,40;140,40;140,40
20170314;1;-;127,71;127,71;127,71
20170314;2;-;139,14;139,14;139,14
20170314;3;-;109,51;109,51;109,51
20170314;4;-;108,01;108,01;108,01
20170314;5;-;108,01;108,01;108,01
20170314;6;-;123,50;123,50;123,50
20170314;7;-;150,00;150,00;150,00
20170314;8;37,49;179,89;179,89;179,89
20170314;9;41,79;197,96;197,96;197,96
20170314;10;41,79;207,00;207,00;207,00
20170314;11;41,79;195,39;195,39;195,39
20170314;12;41,79;192,39;192,39;192,39
20170314;13;41,79;207,08;207,08;207,08
20170314;14;41,79;195,04;195,04;195,04
20170314;15;41,79;192,39;192,39;192,39
20170314;16;41,79;178,01;178,01;178,01
20170314;17;41,69;179,88;179,88;179,88
20170314;18;41,79;192,39;192,39;192,39
20170314;19;41,79;221,43;221,43;221,43
20170314;20;41,79;186,92;186,92;186,92
20170314;21;35,31;122,11;122,11;122,11
20170314;22;28,70;99,94;99,94;99,94
20170314;23;-;100,91;100,91;100,91
20170314;24;-;99,46;99,46;99,46
20170315;1;-;99,09;99,09;99,09
20170315;2;-;99,00;99,00;99,00
20170315;3;-;88,85;88,85;88,85
20170315;4;-;98,87;98,87;98,87
20170315;5;-;99,15;99,15;99,15
20170315;6;-;99,56;99,56;99,56
20170315;7;-;122,02;122,02;122,02
20170315;8;27,87;108,01;108,01;108,01
20170315;9;29,75;128,42;128,42;128,42
20170315;10;31,57;128,48;128,48;128,48
20170315;11;29,11;108,01;108,01;108,01
20170315;12;28,73;99,84;99,84;99,84
20170315;13;26,40;99,77;99,77;99,77
20170315;14;26,38;99,71;99,71;99,71
20170315;15;24,61;99,58;99,58;99,58
20170315;16;23,28;99,71;99,71;99,71
20170315;17;25,82;99,91;99,91;99,91
20170315;18;29,38;100,91;100,91;100,91
20170315;19;34,82;134,91;134,91;134,91
20170315;20;32,84;134,98;134,98;134,98
20170315;21;30,29;128,48;128,48;128,48
20170315;22;26,97;99,91;99,91;99,91
20170315;23;-;112,00;112,00;112,00
20170315;24;-;99,56;99,56;99,56
20170316;1;-;99,60;99,60;99,60
20170316;2;-;99,33;99,33;99,33
20170316;3;-;99,31;99,31;99,31
20170316;4;-;99,39;99,39;99,39
20170316;5;-;99,67;99,67;99,67
20170316;6;-;99,81;99,81;99,81
20170316;7;-;133,53;133,53;133,53
20170316;8;27,61;122,39;122,39;122,39
20170316;9;29,39;128,65;128,65;128,65
20170316;10;29,68;128,49;128,49;128,49
20170316;11;28,13;122,25;122,25;122,25
20170316;12;29,98;122,17;122,17;122,17
20170316;13;33,36;128,49;128,49;128,49
20170316;14;34,47;135,00;135,00;135,00
20170316;15;33,86;135,00;135,00;135,00
20170316;16;33,08;128,79;128,79;128,79
20170316;17;32,99;128,63;128,63;128,63
20170316;18;38,38;135,00;135,00;135,00
20170316;19;41,79;228,60;228,60;228,60
20170316;20;41,79;230,00;230,00;230,00
20170316;21;41,79;227,00;227,00;227,00
20170316;22;30,44;128,71;128,71;128,71
20170316;23;-;128,71;128,71;128,71
20170316;24;-;108,01;108,01;108,01
20170317;1;-;112,00;112,00;112,00
20170317;2;-;100,91;100,91;100,91
20170317;3;-;99,16;99,16;99,16
20170317;4;-;98,94;98,94;98,94
20170317;5;-;99,02;99,02;99,02
20170317;6;-;99,30;99,30;99,30
20170317;7;-;122,36;122,36;122,36
20170317;8;28,20;121,77;121,77;121,77
20170317;9;29,13;173,40;173,40;173,40
20170317;10;28,58;121,99;121,99;121,99
20170317;11;27,71;99,57;99,57;99,57
20170317;12;27,55;99,57;99,57;99,57
20170317;13;26,92;121,84;121,84;121,84
20170317;14;29,05;121,91;121,91;121,91
20170317;15;28,10;121,85;121,85;121,85
20170317;16;25,40;121,85;121,85;121,85
20170317;17;24,54;121,77;121,77;121,77
20170317;18;26,72;121,85;121,85;121,85
20170317;19;30,88;128,15;128,15;128,15
20170317;20;29,96;128,29;128,29;128,29
20170317;21;25,06;121,93;121,93;121,93
20170317;22;19,67;128,31;128,31;128,31
20170317;23;-;121,77;121,77;121,77
20170317;24;-;99,29;99,29;99,29
20170318;1;-;133,75;133,75;133,75
20170318;2;-;132,50;132,50;132,50
20170318;3;-;133,75;133,75;133,75
20170318;4;-;134,01;134,01;134,01
20170318;5;-;133,93;133,93;133,93
20170318;6;-;136,79;136,79;136,79
20170318;7;-;142,03;142,03;142,03
20170318;8;-;150,39;150,39;150,39
20170318;9;-;155,99;155,99;155,99
20170318;10;-;156,22;156,22;156,22
20170318;11;-;153,39;153,39;153,39
20170318;12;-;153,00;153,00;153,00
20170318;13;-;135,94;135,94;135,94
20170318;14;-;127,00;127,00;127,00
20170318;15;-;127,00;127,00;127,00
20170318;16;-;75,40;75,40;75,40
20170318;17;-;75,20;75,20;75,20
20170318;18;-;74,90;74,90;74,90
20170318;19;-;75,20;75,20;75,20
20170318;20;-;77,50;77,50;77,50
20170318;21;-;99,91;99,91;99,91
20170318;22;-;74,00;74,00;74,00
20170318;23;-;72,20;72,20;72,20
20170318;24;-;72,10;72,10;72,10
20170319;1;-;71,21;71,21;71,21
20170319;2;-;70,03;70,03;70,03
20170319;3;-;70,01;70,01;70,01
20170319;4;-;70,00;70,00;70,00
20170319;5;-;70,03;70,03;70,03
20170319;6;-;70,05;70,05;70,05
20170319;7;-;70,03;70,03;70,03
20170319;8;-;72,10;72,10;72,10
20170319;9;-;75,00;75,00;75,00
20170319;10;-;132,27;132,27;132,27
20170319;11;-;131,70;131,70;131,70
20170319;12;-;141,81;141,81;141,81
20170319;13;-;142,27;142,27;142,27
20170319;14;-;151,89;151,89;151,89
20170319;15;-;152,27;152,27;152,27
20170319;16;-;153,20;153,20;153,20
20170319;17;-;150,27;150,27;150,27
20170319;18;-;156,27;156,27;156,27
20170319;19;-;197,90;197,90;197,90
20170319;20;-;191,70;191,70;191,70
20170319;21;-;186,65;186,65;186,65
20170319;22;-;191,44;191,44;191,44
20170319;23;-;171,26;171,26;171,26
20170319;24;-;158,06;158,06;158,06
20170320;1;-;137,28;137,28;137,28
20170320;2;-;135,28;135,28;135,28
20170320;3;-;100,91;100,91;100,91
20170320;4;-;131,70;131,70;131,70
20170320;5;-;136,16;136,16;136,16
20170320;6;-;151,00;151,00;151,00
20170320;7;-;157,39;157,39;157,39
20170320;8;33,41;195,72;195,72;195,72
20170320;9;41,50;224,00;224,00;224,00
20170320;10;41,79;214,54;214,54;214,54
20170320;11;39,06;186,92;186,92;186,92
20170320;12;41,37;198,54;198,54;198,54
20170320;13;41,79;200,80;200,80;200,80
20170320;14;41,79;223,34;223,34;223,34
20170320;15;39,03;209,98;209,98;209,98
20170320;16;36,98;194,60;194,60;194,60
20170320;17;33,60;194,60;194,60;194,60
20170320;18;35,13;198,96;198,96;198,96
20170320;19;41,79;232,15;232,15;232,15
20170320;20;41,79;230,00;230,00;230,00
20170320;21;31,87;184,92;184,92;184,92
20170320;22;23,43;125,00;125,00;125,00
20170320;23;-;132,75;132,75;132,75
20170320;24;-;72,20;72,20;72,20
20170321;1;-;99,13;99,13;99,13
20170321;2;-;88,80;88,80;88,80
20170321;3;-;88,71;88,71;88,71
20170321;4;-;98,79;98,79;98,79
20170321;5;-;108,00;108,00;108,00
20170321;6;-;99,47;99,47;99,47
20170321;7;-;141,89;141,89;141,89
20170321;8;27,47;193,00;193,00;193,00
20170321;9;27,06;187,89;187,89;187,89
20170321;10;28,69;128,32;128,32;128,32
20170321;11;28,02;128,46;128,46;128,46
20170321;12;29,91;180,91;180,91;180,91
20170321;13;37,02;196,24;196,24;196,24
20170321;14;40,64;207,89;207,89;207,89
20170321;15;38,98;219,93;219,93;219,93
20170321;16;35,26;196,90;196,90;196,90
20170321;17;33,58;195,91;195,91;195,91
20170321;18;35,77;223,35;223,35;223,35
20170321;19;41,79;233,27;233,27;233,27
20170321;20;41,79;226,00;226,00;226,00
20170321;21;37,47;222,31;222,31;222,31
20170321;22;32,09;195,90;195,90;195,90
20170321;23;-;162,72;162,72;162,72
20170321;24;-;152,39;152,39;152,39
20170322;1;-;122,17;122,17;122,17
20170322;2;-;122,03;122,03;122,03
20170322;3;-;121,94;121,94;121,94
20170322;4;-;109,51;109,51;109,51
20170322;5;-;111,00;111,00;111,00
20170322;6;-;128,10;128,10;128,10
20170322;7;-;134,91;134,91;134,91
20170322;8;41,79;134,01;134,01;134,01
20170322;9;41,79;134,84;134,84;134,84
20170322;10;41,79;228,45;228,45;228,45
20170322;11;41,79;228,45;228,45;228,45
20170322;12;41,79;228,45;228,45;228,45
20170322;13;41,79;228,48;228,48;228,48
20170322;14;41,79;135,00;135,00;135,00
20170322;15;41,79;134,89;134,89;134,89
20170322;16;41,79;134,97;134,97;134,97
20170322;17;41,79;134,98;134,98;134,98
20170322;18;41,79;135,00;135,00;135,00
20170322;19;41,79;230,00;230,00;230,00
20170322;20;41,79;230,00;230,00;230,00
20170322;21;41,79;154,25;154,25;154,25
20170322;22;38,01;134,01;134,01;134,01
20170322;23;-;137,70;137,70;137,70
20170322;24;-;134,82;134,82;134,82
20170323;1;-;127,49;127,49;127,49
20170323;2;-;129,35;129,35;129,35
20170323;3;-;98,68;98,68;98,68
20170323;4;-;98,55;98,55;98,55
20170323;5;-;98,75;98,75;98,75
20170323;6;-;101,91;101,91;101,91
20170323;7;-;134,11;134,11;134,11
20170323;8;37,43;121,06;121,06;121,06
20170323;9;41,79;128,30;128,30;128,30
20170323;10;41,79;127,63;127,63;127,63
20170323;11;41,71;127,49;127,49;127,49
20170323;12;41,79;128,30;128,30;128,30
20170323;13;41,79;131,70;131,70;131,70
20170323;14;41,79;127,63;127,63;127,63
20170323;15;41,79;127,49;127,49;127,49
20170323;16;38,64;127,47;127,47;127,47
20170323;17;36,82;127,47;127,47;127,47
20170323;18;41,68;210,81;210,81;210,81
20170323;19;41,79;220,00;220,00;220,00
20170323;20;41,79;232,34;232,34;232,34
20170323;21;41,79;220,00;220,00;220,00
20170323;22;41,79;193,27;193,27;193,27
20170323;23;-;144,99;144,99;144,99
20170323;24;-;131,29;131,29;131,29
20170324;1;-;139,89;139,89;139,89
20170324;2;-;139,60;139,60;139,60
20170324;3;-;139,89;139,89;139,89
20170324;4;-;139,10;139,10;139,10
20170324;5;-;133,19;133,19;133,19
20170324;6;-;130,50;130,50;130,50
20170324;7;-;153,20;153,20;153,20
20170324;8;41,79;222,00;222,00;222,00
20170324;9;41,79;232,05;232,05;232,05
20170324;10;41,79;237,38;237,38;237,38
20170324;11;41,79;227,27;227,27;227,27
20170324;12;41,79;232,02;232,02;232,02
20170324;13;41,79;220,00;220,00;220,00
20170324;14;41,79;135,00;135,00;135,00
20170324;15;41,79;135,00;135,00;135,00
20170324;16;41,79;136,00;136,00;136,00
20170324;17;41,79;136,01;136,01;136,01
20170324;18;41,79;198,89;198,89;198,89
20170324;19;41,79;227,30;227,30;227,30
20170324;20;41,79;220,00;220,00;220,00
20170324;21;41,79;224,00;224,00;224,00
20170324;22;38,59;136,00;136,00;136,00
20170324;23;-;146,00;146,00;146,00
20170324;24;-;130,50;130,50;130,50
20170325;1;-;129,58;129,58;129,58
20170325;2;-;108,00;108,00;108,00
20170325;3;-;107,00;107,00;107,00
20170325;4;-;107,00;107,00;107,00
20170325;5;-;107,00;107,00;107,00
20170325;6;-;107,00;107,00;107,00
20170325;7;-;107,00;107,00;107,00
20170325;8;-;107,00;107,00;107,00
20170325;9;-;107,00;107,00;107,00
20170325;10;-;151,39;151,39;151,39
20170325;11;-;107,00;107,00;107,00
20170325;12;-;107,00;107,00;107,00
20170325;13;-;77,01;77,01;77,01
20170325;14;-;73,00;73,00;73,00
20170325;15;-;72,20;72,20;72,20
20170325;16;-;72,20;72,20;72,20
20170325;17;-;72,20;72,20;72,20
20170325;18;-;74,50;74,50;74,50
20170325;19;-;77,32;77,32;77,32
20170325;20;-;107,00;107,00;107,00
20170325;21;-;100,91;100,91;100,91
20170325;22;-;100,91;100,91;100,91
20170325;23;-;107,01;107,01;107,01
20170325;24;-;107,00;107,00;107,00
20170326;1;-;107,00;107,00;107,00
20170326;3;-;72,20;72,20;72,20
20170326;4;-;72,20;72,20;72,20
20170326;5;-;72,20;72,20;72,20
20170326;6;-;72,20;72,20;72,20
20170326;7;-;72,10;72,10;72,10
20170326;8;-;75,50;75,50;75,50
20170326;9;-;110,00;110,00;110,00
20170326;10;-;107,00;107,00;107,00
20170326;11;-;110,00;110,00;110,00
20170326;12;-;120,00;120,00;120,00
20170326;13;-;120,00;120,00;120,00
20170326;14;-;120,00;120,00;120,00
20170326;15;-;120,00;120,00;120,00
20170326;16;-;107,00;107,00;107,00
20170326;17;-;107,00;107,00;107,00
20170326;18;-;75,00;75,00;75,00
20170326;19;-;120,00;120,00;120,00
20170326;20;-;131,70;131,70;131,70
20170326;21;-;128,30;128,30;128,30
20170326;22;-;128,30;128,30;128,30
20170326;23;-;120,00;120,00;120,00
20170326;24;-;120,00;120,00;120,00
20170327;1;-;75,66;75,66;75,66
20170327;2;-;72,20;72,20;72,20
20170327;3;-;72,10;72,10;72,10
20170327;4;-;72,20;72,20;72,20
20170327;5;-;72,20;72,20;72,20
20170327;6;-;106,00;106,00;106,00
20170327;7;-;106,01;106,01;106,01
20170327;8;31,92;90,91;90,91;90,91
20170327;9;41,32;115,39;115,39;115,39
20170327;10;41,79;131,70;131,70;131,70
20170327;11;41,79;226,60;226,60;226,60
20170327;12;41,42;201,00;201,00;201,00
20170327;13;40,40;131,70;131,70;131,70
20170327;14;39,67;115,39;115,39;115,39
20170327;15;35,99;106,00;106,00;106,00
20170327;16;32,62;77,31;77,31;77,31
20170327;17;29,81;75,16;75,16;75,16
20170327;18;29,82;75,50;75,50;75,50
20170327;19;30,09;106,00;106,00;106,00
20170327;20;39,06;120,00;120,00;120,00
20170327;21;39,65;128,30;128,30;128,30
20170327;22;30,53;106,00;106,00;106,00
20170327;23;-;106,01;106,01;106,01
20170327;24;-;106,01;106,01;106,01
20170328;1;-;97,95;97,95;97,95
20170328;2;-;97,68;97,68;97,68
20170328;3;-;97,81;97,81;97,81
20170328;4;-;98,09;98,09;98,09
20170328;5;-;110,00;110,00;110,00
20170328;6;-;130,89;130,89;130,89
20170328;7;-;150,00;150,00;150,00
20170328;8;37,91;209,97;209,97;209,97
20170328;9;41,79;227,22;227,22;227,22
20170328;10;41,79;136,00;136,00;136,00
20170328;11;41,79;133,77;133,77;133,77
20170328;12;41,79;135,00;135,00;135,00
20170328;13;41,79;135,00;135,00;135,00
20170328;14;41,79;133,84;133,84;133,84
20170328;15;40,93;133,77;133,77;133,77
20170328;16;36,91;131,70;131,70;131,70
20170328;17;33,49;120,73;120,73;120,73
20170328;18;32,85;120,74;120,74;120,74
20170328;19;33,64;120,82;120,82;120,82
20170328;20;41,79;175,00;175,00;175,00
