Data;Godzina;COR;CRO;CROs;CROz
20161105;5;-;152,06;152,06;152,06
20161105;6;-;156,17;156,17;156,17
20161105;7;-;177,22;177,22;177,22
20161105;8;-;191,27;191,27;191,27
20161105;9;-;196,16;196,16;196,16
20161105;10;-;235,12;235,12;235,12
20161105;11;-;257,99;257,99;257,99
20161105;12;-;261,86;261,86;261,86
20161105;13;-;263,60;263,60;263,60
20161105;14;-;234,67;234,67;234,67
20161105;15;-;196,16;196,16;196,16
20161105;16;-;191,24;191,24;191,24
20161105;17;-;214,48;214,48;214,48
20161105;18;-;196,19;196,19;196,19
20161105;19;-;189,20;189,20;189,20
20161105;20;-;191,27;191,27;191,27
20161105;21;-;191,24;191,24;191,24
20161105;22;-;189,23;189,23;189,23
20161105;23;-;171,22;171,22;171,22
20161105;24;-;157,89;157,89;157,89
20161106;1;-;116,75;116,75;116,75
20161106;2;-;75,40;75,40;75,40
20161106;3;-;111,00;111,00;111,00
20161106;4;-;85,00;85,00;85,00
20161106;5;-;117,89;117,89;117,89
20161106;6;-;124,65;124,65;124,65
20161106;7;-;75,40;75,40;75,40
20161106;8;-;120,89;120,89;120,89
20161106;9;-;153,24;153,24;153,24
20161106;10;-;136,00;136,00;136,00
20161106;11;-;190,33;190,33;190,33
20161106;12;-;192,39;192,39;192,39
20161106;13;-;190,33;190,33;190,33
20161106;14;-;190,33;190,33;190,33
20161106;15;-;190,33;190,33;190,33
20161106;16;-;194,62;194,62;194,62
20161106;17;-;194,39;194,39;194,39
20161106;18;-;201,00;201,00;201,00
20161106;19;-;197,00;197,00;197,00
20161106;20;-;194,00;194,00;194,00
20161106;21;-;136,00;136,00;136,00
20161106;22;-;186,64;186,64;186,64
20161106;23;-;176,00;176,00;176,00
20161106;24;-;175,22;175,22;175,22
20161107;1;-;149,89;149,89;149,89
20161107;2;-;153,49;153,49;153,49
20161107;3;-;151,50;151,50;151,50
20161107;4;-;149,89;149,89;149,89
20161107;5;-;149,89;149,89;149,89
20161107;6;-;153,00;153,00;153,00
20161107;7;-;142,10;142,10;142,10
20161107;8;36,08;160,01;160,01;160,01
20161107;9;41,20;226,39;226,39;226,39
20161107;10;41,20;127,80;127,80;127,80
20161107;11;41,20;127,20;127,20;127,20
20161107;12;41,20;231,08;231,08;231,08
20161107;13;41,20;233,14;233,14;233,14
20161107;14;41,20;231,11;231,11;231,11
20161107;15;38,62;170,01;170,01;170,01
20161107;16;41,20;231,11;231,11;231,11
20161107;17;41,20;233,14;233,14;233,14
20161107;18;41,20;238,07;238,07;238,07
20161107;19;41,20;231,08;231,08;231,08
20161107;20;41,20;231,11;231,11;231,11
20161107;21;39,73;231,08;231,08;231,08
20161107;22;29,40;204,40;204,40;204,40
20161107;23;-;153,00;153,00;153,00
20161107;24;-;162,20;162,20;162,20
20161108;1;-;152,90;152,90;152,90
20161108;2;-;148,89;148,89;148,89
20161108;3;-;125,00;125,00;125,00
20161108;4;-;138,70;138,70;138,70
20161108;5;-;164,43;164,43;164,43
20161108;6;-;171,34;171,34;171,34
20161108;7;-;184,85;184,85;184,85
20161108;8;41,20;231,08;231,08;231,08
20161108;9;41,20;231,08;231,08;231,08
20161108;10;41,20;233,14;233,14;233,14
20161108;11;41,20;231,08;231,08;231,08
20161108;12;41,20;233,14;233,14;233,14
20161108;13;41,20;231,08;231,08;231,08
20161108;14;41,20;233,14;233,14;233,14
20161108;15;41,20;231,08;231,08;231,08
20161108;16;41,20;137,21;137,21;137,21
20161108;17;41,20;238,07;238,07;238,07
20161108;18;41,20;402,34;402,34;402,34
20161108;19;41,20;233,14;233,14;233,14
20161108;20;41,20;137,41;137,41;137,41
20161108;21;41,20;127,89;127,89;127,89
20161108;22;41,20;125,00;125,00;125,00
20161108;23;-;165,39;165,39;165,39
20161108;24;-;152,89;152,89;152,89
20161109;1;-;156,50;156,50;156,50
20161109;2;-;155,47;155,47;155,47
20161109;3;-;153,89;153,89;153,89
20161109;4;-;155,47;155,47;155,47
20161109;5;-;155,47;155,47;155,47
20161109;6;-;156,90;156,90;156,90
20161109;7;-;189,91;189,91;189,91
20161109;8;41,20;233,14;233,14;233,14
20161109;9;41,20;233,17;233,17;233,17
20161109;10;41,20;238,07;238,07;238,07
20161109;11;41,20;238,07;238,07;238,07
20161109;12;41,20;334,54;334,54;334,54
20161109;13;41,20;440,00;440,00;440,00
20161109;14;41,20;238,10;238,10;238,10
20161109;15;41,20;231,11;231,11;231,11
20161109;16;41,20;238,07;238,07;238,07
20161109;17;41,20;468,57;468,57;468,57
20161109;18;41,20;803,64;803,64;803,64
20161109;19;41,20;238,10;238,10;238,10
20161109;20;41,20;238,07;238,07;238,07
20161109;21;41,20;233,14;233,14;233,14
20161109;22;41,20;220,00;220,00;220,00
20161109;23;-;177,94;177,94;177,94
20161109;24;-;170,54;170,54;170,54
20161110;1;-;152,89;152,89;152,89
20161110;2;-;153,10;153,10;153,10
20161110;3;-;156,50;156,50;156,50
20161110;4;-;156,50;156,50;156,50
20161110;5;-;157,89;157,89;157,89
20161110;6;-;168,02;168,02;168,02
20161110;7;-;189,24;189,24;189,24
20161110;8;41,20;230,41;230,41;230,41
20161110;9;41,20;232,45;232,45;232,45
20161110;10;41,20;232,45;232,45;232,45
20161110;11;41,20;230,41;230,41;230,41
20161110;12;41,20;230,44;230,44;230,44
20161110;13;41,20;237,37;237,37;237,37
20161110;14;41,20;237,40;237,40;237,40
20161110;15;41,20;255,37;255,37;255,37
20161110;16;41,20;237,37;237,37;237,37
20161110;17;41,20;430,99;430,99;430,99
20161110;18;41,20;928,43;928,43;928,43
20161110;19;41,20;237,37;237,37;237,37
20161110;20;41,20;237,37;237,37;237,37
20161110;21;41,20;237,37;237,37;237,37
20161110;22;41,20;204,39;204,39;204,39
20161110;23;-;196,17;196,17;196,17
20161110;24;-;175,22;175,22;175,22
20161111;1;-;175,18;175,18;175,18
20161111;2;-;174,02;174,02;174,02
20161111;3;-;173,74;173,74;173,74
20161111;4;-;172,35;172,35;172,35
20161111;5;-;165,22;165,22;165,22
20161111;6;-;132,05;132,05;132,05
20161111;7;-;151,40;151,40;151,40
20161111;8;-;125,00;125,00;125,00
20161111;9;-;157,70;157,70;157,70
20161111;10;-;127,80;127,80;127,80
20161111;11;-;188,89;188,89;188,89
20161111;12;-;190,90;190,90;190,90
20161111;13;-;227,22;227,22;227,22
20161111;14;-;300,00;300,00;300,00
20161111;15;-;265,56;265,56;265,56
20161111;16;-;227,44;227,44;227,44
20161111;17;-;297,08;297,08;297,08
20161111;18;-;405,56;405,56;405,56
20161111;19;-;302,69;302,69;302,69
20161111;20;-;279,56;279,56;279,56
20161111;21;-;190,90;190,90;190,90
20161111;22;-;190,93;190,93;190,93
20161111;23;-;188,86;188,86;188,86
20161111;24;-;175,18;175,18;175,18
20161112;1;-;153,48;153,48;153,48
20161112;2;-;138,42;138,42;138,42
20161112;3;-;136,10;136,10;136,10
20161112;4;-;136,10;136,10;136,10
20161112;5;-;137,50;137,50;137,50
20161112;6;-;138,42;138,42;138,42
20161112;7;-;138,64;138,64;138,64
20161112;8;-;182,50;182,50;182,50
20161112;9;-;141,01;141,01;141,01
20161112;10;-;141,01;141,01;141,01
20161112;11;-;188,86;188,86;188,86
20161112;12;-;141,01;141,01;141,01
20161112;13;-;188,86;188,86;188,86
20161112;14;-;188,86;188,86;188,86
20161112;15;-;188,86;188,86;188,86
20161112;16;-;190,90;190,90;190,90
20161112;17;-;242,11;242,11;242,11
20161112;18;-;141,00;141,00;141,00
20161112;19;-;141,00;141,00;141,00
20161112;20;-;141,00;141,00;141,00
20161112;21;-;188,86;188,86;188,86
20161112;22;-;188,86;188,86;188,86
20161112;23;-;182,37;182,37;182,37
20161112;24;-;175,22;175,22;175,22
20161113;1;-;166,40;166,40;166,40
20161113;2;-;153,90;153,90;153,90
20161113;3;-;151,50;151,50;151,50
20161113;4;-;151,50;151,50;151,50
20161113;5;-;85,00;85,00;85,00
20161113;6;-;85,00;85,00;85,00
20161113;7;-;72,20;72,20;72,20
20161113;8;-;85,00;85,00;85,00
20161113;9;-;116,75;116,75;116,75
20161113;10;-;118,44;118,44;118,44
20161113;11;-;175,65;175,65;175,65
20161113;12;-;188,86;188,86;188,86
20161113;13;-;190,90;190,90;190,90
20161113;14;-;188,86;188,86;188,86
20161113;15;-;188,86;188,86;188,86
20161113;16;-;190,90;190,90;190,90
20161113;17;-;195,81;195,81;195,81
20161113;18;-;195,81;195,81;195,81
20161113;19;-;195,81;195,81;195,81
20161113;20;-;195,81;195,81;195,81
20161113;21;-;190,93;190,93;190,93
20161113;22;-;190,90;190,90;190,90
20161113;23;-;178,51;178,51;178,51
20161113;24;-;175,22;175,22;175,22
20161114;1;-;156,60;156,60;156,60
20161114;2;-;153,10;153,10;153,10
20161114;3;-;152,87;152,87;152,87
20161114;4;-;153,10;153,10;153,10
20161114;5;-;153,10;153,10;153,10
20161114;6;-;155,89;155,89;155,89
20161114;7;-;127,81;127,81;127,81
20161114;8;31,35;207,19;207,19;207,19
20161114;9;41,20;228,28;228,28;228,28
20161114;10;41,20;235,15;235,15;235,15
20161114;11;41,20;235,15;235,15;235,15
20161114;12;41,20;235,18;235,18;235,18
20161114;13;41,20;245,20;245,20;245,20
20161114;14;41,20;230,33;230,33;230,33
20161114;15;41,20;230,33;230,33;230,33
20161114;16;41,20;244,63;244,63;244,63
20161114;17;41,20;298,09;298,09;298,09
20161114;18;41,20;235,18;235,18;235,18
20161114;19;41,20;220,00;220,00;220,00
20161114;20;41,20;200,50;200,50;200,50
20161114;21;38,73;209,81;209,81;209,81
20161114;22;27,07;101,89;101,89;101,89
20161114;23;-;125,00;125,00;125,00
20161114;24;-;149,70;149,70;149,70
20161115;1;-;153,30;153,30;153,30
20161115;2;-;149,92;149,92;149,92
20161115;3;-;148,12;148,12;148,12
20161115;4;-;141,60;141,60;141,60
20161115;5;-;145,30;145,30;145,30
20161115;6;-;154,73;154,73;154,73
20161115;7;-;157,39;157,39;157,39
20161115;8;29,21;190,76;190,76;190,76
20161115;9;34,71;209,00;209,00;209,00
20161115;10;37,62;198,27;198,27;198,27
20161115;11;35,45;217,13;217,13;217,13
20161115;12;34,86;218,82;218,82;218,82
20161115;13;35,30;209,00;209,00;209,00
20161115;14;36,06;209,00;209,00;209,00
20161115;15;33,97;200,70;200,70;200,70
20161115;16;32,37;200,70;200,70;200,70
20161115;17;36,18;214,41;214,41;214,41
20161115;18;40,81;224,00;224,00;224,00
20161115;19;36,14;229,23;229,23;229,23
20161115;20;36,09;227,83;227,83;227,83
20161115;21;29,57;192,76;192,76;192,76
20161115;22;26,72;178,42;178,42;178,42
20161115;23;-;155,80;155,80;155,80
20161115;24;-;153,83;153,83;153,83
20161116;1;-;147,81;147,81;147,81
20161116;2;-;125,41;125,41;125,41
20161116;3;-;130,01;130,01;130,01
20161116;4;-;149,42;149,42;149,42
20161116;5;-;156,39;156,39;156,39
20161116;6;-;161,58;161,58;161,58
20161116;7;-;173,84;173,84;173,84
20161116;8;41,20;223,27;223,27;223,27
20161116;9;41,20;248,72;248,72;248,72
20161116;10;41,20;280,92;280,92;280,92
20161116;11;41,20;285,52;285,52;285,52
20161116;12;41,20;275,83;275,83;275,83
20161116;13;41,20;236,12;236,12;236,12
20161116;14;41,20;236,12;236,12;236,12
20161116;15;41,20;238,00;238,00;238,00
20161116;16;41,20;258,12;258,12;258,12
20161116;17;41,20;284,73;284,73;284,73
20161116;18;41,20;256,94;256,94;256,94
20161116;19;41,20;236,12;236,12;236,12
20161116;20;41,20;229,20;229,20;229,20
20161116;21;34,16;195,05;195,05;195,05
20161116;22;28,77;185,86;185,86;185,86
20161116;23;-;160,00;160,00;160,00
20161116;24;-;156,89;156,89;156,89
20161117;1;-;123,31;123,31;123,31
20161117;2;-;109,01;109,01;109,01
20161117;3;-;72,20;72,20;72,20
20161117;4;-;72,20;72,20;72,20
20161117;5;-;109,01;109,01;109,01
20161117;6;-;141,80;141,80;141,80
20161117;7;-;154,39;154,39;154,39
20161117;8;33,60;170,21;170,21;170,21
20161117;9;41,20;213,32;213,32;213,32
20161117;10;41,20;227,31;227,31;227,31
20161117;11;41,20;229,32;229,32;229,32
20161117;12;41,20;230,04;230,04;230,04
20161117;13;41,20;233,27;233,27;233,27
20161117;14;41,20;234,15;234,15;234,15
20161117;15;41,20;230,42;230,42;230,42
20161117;16;41,20;229,32;229,32;229,32
20161117;17;41,20;242,44;242,44;242,44
20161117;18;41,20;227,34;227,34;227,34
20161117;19;39,64;201,95;201,95;201,95
20161117;20;36,01;185,41;185,41;185,41
20161117;21;28,45;178,10;178,10;178,10
20161117;22;24,12;170,70;170,70;170,70
20161117;23;-;116,75;116,75;116,75
20161117;24;-;72,20;72,20;72,20
20161118;1;-;111,00;111,00;111,00
20161118;2;-;72,20;72,20;72,20
20161118;3;-;72,10;72,10;72,10
20161118;4;-;72,00;72,00;72,00
20161118;5;-;72,00;72,00;72,00
20161118;6;-;121,21;121,21;121,21
20161118;7;-;157,10;157,10;157,10
20161118;8;24,04;173,77;173,77;173,77
20161118;9;27,65;128,39;128,39;128,39
20161118;10;27,48;116,75;116,75;116,75
20161118;11;27,49;114,57;114,57;114,57
20161118;12;27,12;123,39;123,39;123,39
20161118;13;26,95;111,15;111,15;111,15
20161118;14;27,16;112,86;112,86;112,86
20161118;15;26,32;124,00;124,00;124,00
20161118;16;27,01;176,36;176,36;176,36
20161118;17;32,03;228,82;228,82;228,82
20161118;18;32,45;228,82;228,82;228,82
20161118;19;30,93;228,85;228,85;228,85
20161118;20;29,69;228,82;228,82;228,82
20161118;21;26,72;214,84;214,84;214,84
20161118;22;23,10;174,25;174,25;174,25
20161118;23;-;143,89;143,89;143,89
20161118;24;-;116,75;116,75;116,75
20161119;1;-;142,15;142,15;142,15
20161119;2;-;75,20;75,20;75,20
20161119;3;-;72,20;72,20;72,20
20161119;4;-;72,20;72,20;72,20
20161119;5;-;141,10;141,10;141,10
20161119;6;-;146,89;146,89;146,89
20161119;7;-;144,89;144,89;144,89
20161119;8;-;125,00;125,00;125,00
20161119;9;-;155,70;155,70;155,70
20161119;10;-;186,98;186,98;186,98
20161119;11;-;213,00;213,00;213,00
20161119;12;-;216,81;216,81;216,81
20161119;13;-;193,85;193,85;193,85
20161119;14;-;189,00;189,00;189,00
20161119;15;-;188,97;188,97;188,97
20161119;16;-;189,00;189,00;189,00
20161119;17;-;188,97;188,97;188,97
20161119;18;-;186,95;186,95;186,95
20161119;19;-;186,95;186,95;186,95
20161119;20;-;138,00;138,00;138,00
20161119;21;-;127,70;127,70;127,70
20161119;22;-;100,00;100,00;100,00
20161119;23;-;125,00;125,00;125,00
20161119;24;-;74,40;74,40;74,40
20161120;1;-;111,00;111,00;111,00
20161120;2;-;85,00;85,00;85,00
20161120;3;-;72,20;72,20;72,20
20161120;4;-;72,20;72,20;72,20
20161120;5;-;74,50;74,50;74,50
20161120;6;-;75,40;75,40;75,40
20161120;7;-;74,50;74,50;74,50
20161120;8;-;72,20;72,20;72,20
20161120;9;-;74,00;74,00;74,00
20161120;10;-;74,70;74,70;74,70
20161120;11;-;75,00;75,00;75,00
20161120;12;-;74,90;74,90;74,90
20161120;13;-;73,40;73,40;73,40
20161120;14;-;73,40;73,40;73,40
20161120;15;-;72,20;72,20;72,20
20161120;16;-;72,20;72,20;72,20
20161120;17;-;73,90;73,90;73,90
20161120;18;-;75,20;75,20;75,20
20161120;19;-;74,00;74,00;74,00
20161120;20;-;74,50;74,50;74,50
20161120;21;-;100,00;100,00;100,00
20161120;22;-;74,90;74,90;74,90
20161120;23;-;72,20;72,20;72,20
20161120;24;-;72,10;72,10;72,10
20161121;1;-;71,00;71,00;71,00
20161121;2;-;70,03;70,03;70,03
20161121;3;-;70,03;70,03;70,03
20161121;4;-;70,06;70,06;70,06
20161121;5;-;72,00;72,00;72,00
20161121;6;-;72,20;72,20;72,20
20161121;7;-;136,03;136,03;136,03
20161121;8;23,39;190,04;190,04;190,04
20161121;9;27,84;208,39;208,39;208,39
20161121;10;32,58;214,05;214,05;214,05
20161121;11;30,19;220,61;220,61;220,61
20161121;12;37,98;233,39;233,39;233,39
20161121;13;41,20;238,43;238,43;238,43
20161121;14;41,20;235,23;235,23;235,23
20161121;15;35,35;228,35;228,35;228,35
20161121;16;30,00;228,35;228,35;228,35
20161121;17;32,68;126,39;126,39;126,39
20161121;18;32,75;117,89;117,89;117,89
20161121;19;28,77;100,00;100,00;100,00
20161121;20;29,18;108,25;108,25;108,25
20161121;21;24,33;85,00;85,00;85,00
20161121;22;21,58;73,50;73,50;73,50
20161121;23;-;125,00;125,00;125,00
20161121;24;-;72,10;72,10;72,10
20161122;1;-;117,40;117,40;117,40
20161122;2;-;72,20;72,20;72,20
20161122;3;-;72,10;72,10;72,10
20161122;4;-;72,10;72,10;72,10
20161122;5;-;72,10;72,10;72,10
20161122;6;-;85,00;85,00;85,00
20161122;7;-;120,00;120,00;120,00
20161122;8;24,67;175,94;175,94;175,94
20161122;9;29,90;150,00;150,00;150,00
20161122;10;32,43;170,21;170,21;170,21
20161122;11;34,46;186,27;186,27;186,27
20161122;12;38,40;192,94;192,94;192,94
20161122;13;41,20;150,00;150,00;150,00
20161122;14;41,20;154,52;154,52;154,52
20161122;15;41,20;220,05;220,05;220,05
20161122;16;41,20;218,99;218,99;218,99
20161122;17;41,20;224,00;224,00;224,00
20161122;18;41,20;221,61;221,61;221,61
20161122;19;41,20;151,52;151,52;151,52
20161122;20;39,33;135,00;135,00;135,00
20161122;21;32,57;121,89;121,89;121,89
20161122;22;28,69;116,75;116,75;116,75
20161122;23;-;125,00;125,00;125,00
20161122;24;-;125,00;125,00;125,00
20161123;1;-;108,25;108,25;108,25
20161123;2;-;108,25;108,25;108,25
20161123;3;-;100,00;100,00;100,00
20161123;4;-;116,75;116,75;116,75
20161123;5;-;132,20;132,20;132,20
20161123;6;-;152,92;152,92;152,92
20161123;7;-;155,89;155,89;155,89
20161123;8;35,53;200,79;200,79;200,79
20161123;9;39,58;185,21;185,21;185,21
20161123;10;41,20;219,73;219,73;219,73
20161123;11;41,20;225,00;225,00;225,00
20161123;12;41,20;228,68;228,68;228,68
20161123;13;41,20;171,63;171,63;171,63
20161123;14;41,20;171,38;171,38;171,38
20161123;15;41,20;170,00;170,00;170,00
20161123;16;41,20;219,53;219,53;219,53
20161123;17;41,20;147,50;147,50;147,50
20161123;18;41,20;170,00;170,00;170,00
20161123;19;41,20;172,00;172,00;172,00
20161123;20;41,20;228,68;228,68;228,68
20161123;21;39,36;171,38;171,38;171,38
20161123;22;30,95;170,00;170,00;170,00
20161123;23;-;156,39;156,39;156,39
20161123;24;-;134,20;134,20;134,20
20161124;1;-;144,89;144,89;144,89
20161124;2;-;133,30;133,30;133,30
20161124;3;-;144,89;144,89;144,89
20161124;4;-;116,75;116,75;116,75
20161124;5;-;144,89;144,89;144,89
20161124;6;-;151,87;151,87;151,87
20161124;7;-;152,80;152,80;152,80
20161124;8;32,02;200,20;200,20;200,20
20161124;9;41,20;214,93;214,93;214,93
20161124;10;41,20;214,93;214,93;214,93
20161124;11;41,20;214,21;214,21;214,21
20161124;12;41,20;218,68;218,68;218,68
20161124;13;41,20;224,78;224,78;224,78
20161124;14;41,20;223,00;223,00;223,00
20161124;15;41,20;215,32;215,32;215,32
20161124;16;41,20;219,46;219,46;219,46
20161124;17;41,20;180,11;180,11;180,11
20161124;18;41,20;229,90;229,90;229,90
20161124;19;41,20;227,91;227,91;227,91
20161124;20;40,50;216,85;216,85;216,85
20161124;21;36,01;180,21;180,21;180,21
20161124;22;26,50;165,94;165,94;165,94
20161124;23;-;149,40;149,40;149,40
20161124;24;-;148,80;148,80;148,80
20161125;1;-;144,89;144,89;144,89
20161125;2;-;149,43;149,43;149,43
20161125;3;-;146,89;146,89;146,89
20161125;4;-;146,77;146,77;146,77
20161125;5;-;149,43;149,43;149,43
20161125;6;-;151,00;151,00;151,00
20161125;7;-;172,68;172,68;172,68
20161125;8;41,20;222,00;222,00;222,00
20161125;9;41,20;229,92;229,92;229,92
20161125;10;41,20;229,92;229,92;229,92
20161125;11;41,20;237,00;237,00;237,00
20161125;12;41,20;241,37;241,37;241,37
20161125;13;41,20;229,92;229,92;229,92
20161125;14;41,20;224,23;224,23;224,23
20161125;15;41,20;214,05;214,05;214,05
20161125;16;41,20;227,93;227,93;227,93
20161125;17;41,20;240,49;240,49;240,49
20161125;18;41,20;234,76;234,76;234,76
20161125;19;41,20;227,90;227,90;227,90
20161125;20;41,20;218,77;218,77;218,77
20161125;21;33,53;162,26;162,26;162,26
20161125;22;23,34;179,76;179,76;179,76
20161125;23;-;155,39;155,39;155,39
20161125;24;-;154,00;154,00;154,00
20161126;1;-;150,48;150,48;150,48
20161126;2;-;130,97;130,97;130,97
20161126;3;-;146,19;146,19;146,19
20161126;4;-;152,30;152,30;152,30
20161126;5;-;147,89;147,89;147,89
20161126;6;-;154,39;154,39;154,39
20161126;7;-;143,89;143,89;143,89
20161126;8;-;186,15;186,15;186,15
20161126;9;-;186,15;186,15;186,15
20161126;10;-;250,56;250,56;250,56
20161126;11;-;257,01;257,01;257,01
20161126;12;-;257,01;257,01;257,01
20161126;13;-;209,65;209,65;209,65
20161126;14;-;137,31;137,31;137,31
20161126;15;-;126,80;126,80;126,80
20161126;16;-;127,10;127,10;127,10
20161126;17;-;189,39;189,39;189,39
20161126;18;-;188,16;188,16;188,16
20161126;19;-;143,89;143,89;143,89
20161126;20;-;125,00;125,00;125,00
20161126;21;-;159,89;159,89;159,89
20161126;22;-;161,54;161,54;161,54
20161126;23;-;159,39;159,39;159,39
20161126;24;-;147,89;147,89;147,89
20161127;1;-;152,98;152,98;152,98
20161127;2;-;148,69;148,69;148,69
20161127;3;-;148,69;148,69;148,69
20161127;4;-;147,46;147,46;147,46
20161127;5;-;143,89;143,89;143,89
20161127;6;-;146,03;146,03;146,03
20161127;7;-;85,00;85,00;85,00
20161127;8;-;85,00;85,00;85,00
20161127;9;-;143,89;143,89;143,89
20161127;10;-;116,75;116,75;116,75
20161127;11;-;143,89;143,89;143,89
20161127;12;-;143,89;143,89;143,89
20161127;13;-;164,39;164,39;164,39
20161127;14;-;125,00;125,00;125,00
20161127;15;-;145,89;145,89;145,89
20161127;16;-;154,60;154,60;154,60
20161127;17;-;192,83;192,83;192,83
20161127;18;-;186,00;186,00;186,00
20161127;19;-;181,46;181,46;181,46
20161127;20;-;164,39;164,39;164,39
20161127;21;-;164,39;164,39;164,39
20161127;22;-;186,00;186,00;186,00
20161127;23;-;174,03;174,03;174,03
20161127;24;-;146,03;146,03;146,03
20161128;1;-;119,01;119,01;119,01
20161128;2;-;119,01;119,01;119,01
20161128;3;-;119,01;119,01;119,01
20161128;4;-;85,00;85,00;85,00
20161128;5;-;119,01;119,01;119,01
20161128;6;-;119,21;119,21;119,21
20161128;7;-;151,89;151,89;151,89
20161128;8;23,53;192,25;192,25;192,25
20161128;9;27,13;208,94;208,94;208,94
20161128;10;29,64;224,19;224,19;224,19
20161128;11;28,60;225,09;225,09;225,09
20161128;12;33,94;227,70;227,70;227,70
20161128;13;34,56;227,70;227,70;227,70
20161128;14;40,64;228,72;228,72;228,72
20161128;15;40,71;227,70;227,70;227,70
20161128;16;41,20;248,80;248,80;248,80
20161128;17;41,20;282,48;282,48;282,48
20161128;18;41,20;284,44;284,44;284,44
20161128;19;39,13;225,71;225,71;225,71
20161128;20;34,41;224,16;224,16;224,16
20161128;21;30,45;192,00;192,00;192,00
20161128;22;25,73;173,44;173,44;173,44
