Doba handlowa;OREB;Czechy Eksport [MW];Czechy Import [MW];Słowacja Eksport [MW];Słowacja Import [MW];Niemcy Eksport [MW];Niemcy Import [MW];Szwecja Eksport [MW];Szwecja Import [MW];Ukraina Eksport [MW];Ukraina Import [MW];Litwa Eksport [MW];Litwa Import [MW];Data publikacji
"2024-11-01";"05:30 - 05:45";-2019.9;0;-1076.404;0;-96.1;596.3;-62.3;0;-430.4;0;0;0;"2025-03-10 16:56"
"2024-11-01";"05:45 - 06:00";-1978.2;0;-1036.922;0;-211.6;526.2;-63;0;-360.9;0;0;0;"2025-03-10 16:56"
"2024-11-01";"06:00 - 06:15";-1961.5;0;-1017.181;0;0;662.9;-62.5;0;-438.8;0;-156.9;0;"2025-03-10 16:56"
"2024-11-01";"06:15 - 06:30";-1966.6;0;-1020.298;0;0;551;-62.2;0;-414.4;0;-156.7;0;"2025-03-10 16:56"
"2024-11-01";"06:30 - 06:45";-1928.5;0;-981.855;0;0;515.4;-62;0;-380.5;0;-156.9;0;"2025-03-10 16:56"
"2024-11-01";"06:45 - 07:00";-1963.4;0;-1000.557;0;0;617.8;-62.8;0;-432.3;0;-220.6;0;"2025-03-10 16:56"
"2024-11-01";"07:00 - 07:15";-1983;0;-1010.947;0;0;575.6;-62.8;0;-400.4;0;-218.3;0;"2025-03-10 16:56"
"2024-11-01";"07:15 - 07:30";-1932.5;0;-1002.635;0;0;461.1;-62;0;-410.8;0;-218.4;0;"2025-03-10 16:56"
"2024-11-01";"07:30 - 07:45";-1960.6;0;-995.362;0;0;407.6;-62.7;0;-386;0;-218.4;0;"2025-03-10 16:56"
"2024-11-01";"07:45 - 08:00";-1854.1;0;-896.657;0;-204.2;221.9;-68.7;0;-314.5;0;-218.5;0;"2025-03-10 16:56"
"2024-11-01";"08:00 - 08:15";-2036.2;0;-966.27;0;-822.5;0;-68.4;0;-242.5;0;-206.9;0;"2025-03-10 16:56"
"2024-11-01";"08:15 - 08:30";-1893.1;0;-861.331;0;-773.2;0;-68.4;0;-188;0;-206.6;0;"2025-03-10 16:56"
"2024-11-01";"08:30 - 08:45";-1870.5;0;-874.838;0;-724.1;0;-68.2;0;-230;0;-206.7;0;"2025-03-10 16:56"
"2024-11-01";"08:45 - 09:00";-1837.6;0;-796.913;0;-1002.9;0;0;0;-39.2;0;-104.7;0;"2025-03-10 16:56"
"2024-11-01";"09:00 - 09:15";-1983.6;0;-846.785;0;-1628.1;0;0;0;-45.5;0;-199.5;0;"2025-03-10 16:56"
"2024-11-01";"09:15 - 09:30";-1946.8;0;-820.81;0;-1652.6;0;0;0;0;24.4;-204.7;0;"2025-03-10 16:56"
"2024-11-01";"09:30 - 09:45";-1938.4;0;-823.927;0;-1676.7;0;0;0;-4.9;0;-204.7;0;"2025-03-10 16:56"
"2024-11-01";"09:45 - 10:00";-1937;0;-810.42;0;-1749.2;0;0;0;0;58.9;-204.7;0;"2025-03-10 16:56"
"2024-11-01";"10:00 - 10:15";-1884.1;0;-761.587;0;-1600.8;0;0;0;0;82.4;-167.3;0;"2025-03-10 16:56"
"2024-11-01";"10:15 - 10:30";-2167.5;0;-893.54;0;-1898.6;0;0;0;-11.7;0;-167.1;0;"2025-03-10 16:56"
"2024-11-01";"10:30 - 10:45";-2153.8;0;-886.267;0;-2003.1;0;0;0;-8.6;0;-167;0;"2025-03-10 16:56"
"2024-11-01";"10:45 - 11:00";-1890.5;0;-713.793;0;-1801.6;0;-77;0;0;133.8;-167;0;"2025-03-10 16:56"
"2024-11-01";"11:00 - 11:15";-2037.2;0;-782.367;0;-1662.6;0;-159.7;0;0;66.6;-193.5;0;"2025-03-10 16:56"
"2024-11-01";"11:15 - 11:30";-2017.5;0;-785.484;0;-1599.1;0;-159.7;0;0;90.1;-193.5;0;"2025-03-10 16:56"
"2024-11-01";"11:30 - 11:45";-2037;0;-797.952;0;-1631.6;0;-158.9;0;0;35.6;-193.4;0;"2025-03-10 16:56"
"2024-11-01";"11:45 - 12:00";-1996.1;0;-788.601;0;-1624.8;0;-245.6;0;0;0;-219.5;0;"2025-03-10 16:56"
"2024-11-01";"12:00 - 12:15";-1840.9;0;-713.793;0;-1432.1;0;-333.8;0;-11;0;-511.4;0;"2025-03-10 16:56"
"2024-11-01";"12:15 - 12:30";-1844.5;0;-752.236;0;-1378.4;0;-334.4;0;-56.9;0;-511.5;0;"2025-03-10 16:56"
"2024-11-01";"12:30 - 12:45";-1815.6;0;-730.417;0;-1549.4;0;-334.7;0;-10.4;0;-511.3;0;"2025-03-10 16:56"
"2024-11-01";"12:45 - 13:00";-1747.9;0;-729.378;0;-1394.7;0;-216.3;0;-31;0;-511.4;0;"2025-03-10 16:56"
"2024-11-01";"13:00 - 13:15";-1702.2;0;-721.066;0;-1130;0;-120.4;0;-143.5;0;-454.5;0;"2025-03-10 16:56"
"2024-11-01";"13:15 - 13:30";-1699.6;0;-742.885;0;-1066.9;0;-120;0;-175;0;-452.9;0;"2025-03-10 16:56"
"2024-11-01";"13:30 - 13:45";-1758.4;0;-788.601;0;-1090.8;0;-119.9;0;-218.7;0;-452.9;0;"2025-03-10 16:56"
"2024-11-01";"13:45 - 14:00";-1877.9;0;-796.913;0;-1222.8;0;-63;0;-158.9;0;-245.8;0;"2025-03-10 16:56"
"2024-11-01";"14:00 - 14:15";-1673.5;0;-774.055;0;-1006.9;0;0;0;-294.6;0;-117.1;0;"2025-03-10 16:56"
"2024-11-01";"14:15 - 14:30";-1757.1;0;-839.512;0;-932.5;0;0;0;-349.7;0;-117.3;0;"2025-03-10 16:56"
"2024-11-01";"14:30 - 14:45";-1894.9;0;-965.231;0;-695.1;0;0;0;-452.1;0;-115.3;0;"2025-03-10 16:56"
"2024-11-01";"14:45 - 15:00";-1627.9;0;-875.877;0;-400.5;0;0;0;-436.3;0;-68.5;0;"2025-03-10 16:56"
"2024-11-01";"15:00 - 15:15";-1768.6;0;-987.05;0;-400.9;0;0;0;-512.4;0;0;49.9;"2025-03-10 16:56"
"2024-11-01";"15:15 - 15:30";-1860.7;0;-1017.181;0;-438.2;0;0;0;-410.3;0;0;50;"2025-03-10 16:56"
"2024-11-01";"15:30 - 15:45";-1968.7;0;-1062.897;0;-223.5;0;0;0;-456.3;0;0;50.1;"2025-03-10 16:56"
"2024-11-01";"15:45 - 16:00";-2042.1;0;-1152.251;0;-89.2;108.8;0;0;-575.9;0;0;50.2;"2025-03-10 16:56"
"2024-11-01";"16:00 - 16:15";-1619.9;0;-919.515;0;0;845.3;0;0;-519.7;0;0;50;"2025-03-10 16:56"
"2024-11-01";"16:15 - 16:30";-1638.6;0;-918.476;0;0;642.2;0;0;-499.8;0;0;50.1;"2025-03-10 16:56"
"2024-11-01";"16:30 - 16:45";-1651.7;0;-942.373;0;0;630.9;0;0;-489.1;0;0;49.9;"2025-03-10 16:56"
"2024-11-01";"16:45 - 17:00";-1765.4;0;-1003.674;0;0;744.9;0;0;-530.8;0;0;50;"2025-03-10 16:56"
"2024-11-01";"17:00 - 17:15";-1840.4;0;-979.777;0;0;463.7;0;0;-475.6;0;0;50.1;"2025-03-10 16:56"
"2024-11-01";"17:15 - 17:30";-1804.8;0;-953.802;0;-11.9;438.3;0;0;-465.6;0;0;50.1;"2025-03-10 16:56"
"2024-11-01";"17:30 - 17:45";-1763.2;0;-934.061;0;0;475.9;0;0;-442.8;0;0;50.1;"2025-03-10 16:56"
"2024-11-01";"17:45 - 18:00";-1745.2;0;-946.529;0;0;485.5;0;0;-469.7;0;0;49.9;"2025-03-10 16:56"
"2024-11-01";"18:00 - 18:15";-1763.5;0;-957.958;0;-36.1;411.8;0;0;-405;0;0;0;"2025-03-10 16:56"
"2024-11-01";"18:15 - 18:30";-1721.5;0;-962.114;0;-51.4;406.3;0;0;-358.7;0;0;0;"2025-03-10 16:56"
"2024-11-01";"18:30 - 18:45";-1679;0;-935.1;0;-20.7;452;0;0;-393.5;0;0;0;"2025-03-10 16:56"
"2024-11-01";"18:45 - 19:00";-1715.6;0;-983.933;0;-19.1;415.4;0;0;-364.9;0;0;46.4;"2025-03-10 16:56"
"2024-11-01";"19:00 - 19:15";-1928.7;0;-1056.663;0;0;404.4;0;0;-442.4;0;0;52;"2025-03-10 16:56"
"2024-11-01";"19:15 - 19:30";-1901.9;0;-1014.064;0;0;426.1;0;0;-403.8;0;0;51.3;"2025-03-10 16:56"
"2024-11-01";"19:30 - 19:45";-1765.7;0;-986.011;0;-62.4;234.3;0;0;-377.7;0;0;51.4;"2025-03-10 16:56"
"2024-11-01";"19:45 - 20:00";-1690.5;0;-972.504;0;0;318.3;0;0;-339.8;0;0;51.5;"2025-03-10 16:56"
"2024-11-01";"20:00 - 20:15";-1828.8;0;-1057.702;0;0;322.8;0;0;-400.1;0;0;51.6;"2025-03-10 16:56"
"2024-11-01";"20:15 - 20:30";-1818.2;0;-1040.039;0;0;277.7;0;0;-356.8;0;0;51.4;"2025-03-10 16:56"
"2024-11-01";"20:30 - 20:45";-1794;0;-1039;0;0;329.3;0;0;-419.9;0;0;51.5;"2025-03-10 16:56"
"2024-11-01";"20:45 - 21:00";-1791.4;0;-1011.986;0;-34.4;287.2;0;0;-291.2;0;0;51.6;"2025-03-10 16:56"
"2024-11-01";"21:00 - 21:15";-1839.9;0;-1046.273;0;-98;205.3;0;0;-228.4;0;0;51.2;"2025-03-10 16:56"
"2024-11-01";"21:15 - 21:30";-1782.6;0;-1027.571;0;-50.1;225.7;0;0;-233.3;0;0;51.9;"2025-03-10 16:56"
"2024-11-01";"21:30 - 21:45";-1862.4;0;-1054.585;0;-197;54.4;0;0;-209.4;0;0;51.6;"2025-03-10 16:56"
"2024-11-01";"21:45 - 22:00";-1790.6;0;-1001.596;0;-161.5;128.5;0;0;-148.4;0;0;52;"2025-03-10 16:56"
"2024-11-01";"22:00 - 22:15";-1976.1;0;-1077.443;0;-265.2;321.7;0;0;-147.9;0;0;51.8;"2025-03-10 16:56"
"2024-11-01";"22:15 - 22:30";-2035.8;0;-1082.638;0;-281.1;265.1;0;0;-170;0;0;51.9;"2025-03-10 16:56"
"2024-11-01";"22:30 - 22:45";-1998.4;0;-1059.78;0;-352.3;205.9;0;0;-98;0;0;52.1;"2025-03-10 16:56"
"2024-11-01";"22:45 - 23:00";-2065.9;0;-1077.443;0;-276.1;188.4;0;0;-199.3;0;0;52;"2025-03-10 16:56"
"2024-11-01";"23:00 - 23:15";-2107.6;0;-1080.56;0;-166.1;157.5;0;0;-197;0;0;51.9;"2025-03-10 16:56"
"2024-11-01";"23:15 - 23:30";-1955.8;0;-1018.22;0;-315.1;17.7;0;0;-78.8;0;0;51.8;"2025-03-10 16:56"
"2024-11-01";"23:30 - 23:45";-1945.7;0;-1063.936;0;-322.3;0;0;0;-128.2;0;0;51.9;"2025-03-10 16:56"
"2024-11-01";"23:45 - 24:00";-2009.9;0;-1049.39;0;-413.5;0;0;0;-112.5;0;0;51.9;"2025-03-10 16:56"
"2024-11-02";"00:00 - 00:15";-2080.6;0;-1034.844;0;-1055.2;0;0;98.3;-46.6;0;0;50.2;"2025-03-10 16:57"
"2024-11-02";"00:15 - 00:30";-1965.5;0;-991.206;0;-889.9;0;0;98.2;0;0;0;50.2;"2025-03-10 16:57"
"2024-11-02";"00:30 - 00:45";-1918.6;0;-964.192;0;-924.5;0;0;98.1;-24.9;0;0;50.3;"2025-03-10 16:57"
"2024-11-02";"00:45 - 01:00";-1812.9;0;-903.93;0;-1127.5;0;0;146.6;0;43;0;50.3;"2025-03-10 16:57"
"2024-11-02";"01:00 - 01:15";-1859.5;0;-927.827;0;-999.7;0;0;197.3;0;0;0;49.8;"2025-03-10 16:57"
"2024-11-02";"01:15 - 01:30";-1938.2;0;-966.27;0;-1111.9;0;0;196.9;-42.1;0;0;50.2;"2025-03-10 16:57"
"2024-11-02";"01:30 - 01:45";-1896.7;0;-939.256;0;-1117;0;0;197.4;-45.4;0;0;50.3;"2025-03-10 16:57"
"2024-11-02";"01:45 - 02:00";-1861.4;0;-903.93;0;-1184.9;0;0;246.1;0;25.3;0;50.2;"2025-03-10 16:57"
"2024-11-02";"02:00 - 02:15";-1849.7;0;-904.969;0;-1164.6;0;0;296.8;0;63.7;0;50.2;"2025-03-10 16:57"
"2024-11-02";"02:15 - 02:30";-1848.3;0;-919.515;0;-1180.6;0;0;296.3;0;52.5;0;50.1;"2025-03-10 16:57"
"2024-11-02";"02:30 - 02:45";-1822.8;0;-881.072;0;-1254.3;0;0;296.9;0;70.2;0;50.2;"2025-03-10 16:57"
"2024-11-02";"02:45 - 03:00";-1717.8;0;-839.512;0;-1259.1;0;0;354;0;69.9;0;50.5;"2025-03-10 16:57"
"2024-11-02";"03:00 - 03:15";-1669.7;0;-802.108;0;-1111.6;0;0;416.3;0;111;0;50.3;"2025-03-10 16:57"
"2024-11-02";"03:15 - 03:30";-1664.2;0;-814.576;0;-1082.8;0;0;416.4;0;88;0;50;"2025-03-10 16:57"
"2024-11-02";"03:30 - 03:45";-1646.7;0;-824.966;0;-1024;0;0;416;0;59.2;0;50.3;"2025-03-10 16:57"
"2024-11-02";"03:45 - 04:00";-1736.3;0;-862.37;0;-1040.4;0;0;501.8;0;30.8;0;50.2;"2025-03-10 16:57"
"2024-11-02";"04:00 - 04:15";-1607.7;0;-824.966;0;-886.7;0;0;594.9;0;33.7;0;50.3;"2025-03-10 16:57"
"2024-11-02";"04:15 - 04:30";-1703.2;0;-872.76;0;-897.2;0;0;595.1;0;5.4;0;50;"2025-03-10 16:57"
"2024-11-02";"04:30 - 04:45";-1679.9;0;-885.228;0;-900.9;0;0;595.5;-57.5;0;0;50.1;"2025-03-10 16:57"
"2024-11-02";"04:45 - 05:00";-1663.6;0;-873.799;0;-868.7;0;0;594.7;-82;0;0;50.1;"2025-03-10 16:57"
"2024-11-02";"05:00 - 05:15";-1502.7;0;-828.083;0;-723.1;0;0;595.3;-95.9;0;0;49.7;"2025-03-10 16:57"
"2024-11-02";"05:15 - 05:30";-1573.1;0;-868.604;0;-663.7;0;0;594.7;-110.8;0;0;50.3;"2025-03-10 16:57"
"2024-11-02";"05:30 - 05:45";-1574.7;0;-872.76;0;-654.9;0;0;594.8;-91.5;0;0;49.7;"2025-03-10 16:57"
"2024-11-02";"05:45 - 06:00";-1500.2;0;-895.618;0;-530.4;0;0;594.5;-108.8;0;0;0;"2025-03-10 16:57"
"2024-11-02";"06:00 - 06:15";-1164.2;0;-735.612;0;-274.2;158.2;0;595.1;-99.6;0;0;0;"2025-03-10 16:57"
"2024-11-02";"06:15 - 06:30";-1175.7;0;-736.651;0;-356.8;110.3;0;595.1;0;32.5;0;0;"2025-03-10 16:57"
"2024-11-02";"06:30 - 06:45";-1159.4;0;-744.963;0;-371.9;109.2;0;595;-73.6;0;0;0;"2025-03-10 16:57"
"2024-11-02";"06:45 - 07:00";-1079.3;0;-638.985;0;-432.1;0;0;595.1;0;56.3;0;0;"2025-03-10 16:57"
"2024-11-02";"07:00 - 07:15";-936;0;-603.659;0;-502.5;0;0;595.3;0;31.2;0;0;"2025-03-10 16:57"
"2024-11-02";"07:15 - 07:30";-899.4;0;-547.553;0;-574.3;0;0;594.9;0;110.7;0;58.2;"2025-03-10 16:57"
"2024-11-02";"07:30 - 07:45";-998.4;0;-553.787;0;-632.3;0;0;594.9;0;129.5;0;100.1;"2025-03-10 16:57"
"2024-11-02";"07:45 - 08:00";-908.8;0;-478.979;0;-895.5;0;0;594.9;0;204.1;0;80.3;"2025-03-10 16:57"
"2024-11-02";"08:00 - 08:15";-1313.5;0;-572.489;0;-1400;0;0;595.3;0;143.9;0;0;"2025-03-10 16:57"
"2024-11-02";"08:15 - 08:30";-1288.9;0;-519.5;0;-1243.5;0;0;595.2;0;212.3;0;0;"2025-03-10 16:57"
"2024-11-02";"08:30 - 08:45";-1153.5;0;-469.628;0;-1272.8;0;0;594.8;0;215.8;0;0;"2025-03-10 16:57"
"2024-11-02";"08:45 - 09:00";-1226.6;0;-493.525;0;-1429.2;0;0;594.9;0;270.1;0;0;"2025-03-10 16:57"
"2024-11-02";"09:00 - 09:15";-1515.6;0;-610.932;0;-1809.3;0;0;595.1;0;191.3;0;0;"2025-03-10 16:57"
"2024-11-02";"09:15 - 09:30";-1428;0;-563.138;0;-1765.8;0;0;595.2;0;210.8;0;0;"2025-03-10 16:57"
"2024-11-02";"09:30 - 09:45";-1374;0;-509.11;0;-1803.7;0;0;595.4;0;189.8;0;0;"2025-03-10 16:57"
"2024-11-02";"09:45 - 10:00";-1521;0;-551.709;0;-1921.3;0;0;594.8;0;248.4;0;0;"2025-03-10 16:57"
"2024-11-02";"10:00 - 10:15";-1780.6;0;-682.623;0;-2007.3;0;0;594.9;0;145.6;0;0;"2025-03-10 16:57"
"2024-11-02";"10:15 - 10:30";-1863;0;-726.261;0;-2030.7;0;0;595.1;0;181.3;0;0;"2025-03-10 16:57"
"2024-11-02";"10:30 - 10:45";-1885.7;0;-694.052;0;-1983.8;0;0;595.1;0;246;0;0;"2025-03-10 16:57"
"2024-11-02";"10:45 - 11:00";-1946.8;0;-718.988;0;-1922.2;0;0;595.5;0;227.2;0;0;"2025-03-10 16:57"
"2024-11-02";"11:00 - 11:15";-1976.4;0;-737.69;0;-1827.6;0;0;594.9;0;210.4;0;0;"2025-03-10 16:57"
"2024-11-02";"11:15 - 11:30";-2059.7;0;-753.275;0;-1931.5;0;0;595.1;0;251.3;0;0;"2025-03-10 16:57"
"2024-11-02";"11:30 - 11:45";-2063.3;0;-775.094;0;-1903.6;0;0;595.3;0;50.9;0;0;"2025-03-10 16:57"
"2024-11-02";"11:45 - 12:00";-1906.5;0;-699.247;0;-1845.8;0;0;594.3;0;163.8;0;0;"2025-03-10 16:57"
"2024-11-02";"12:00 - 12:15";-1898.7;0;-724.183;0;-1772.7;0;0;594;0;182;0;50.4;"2025-03-10 16:57"
"2024-11-02";"12:15 - 12:30";-1880.5;0;-682.623;0;-1800.1;0;0;594.1;0;261;0;50;"2025-03-10 16:57"
"2024-11-02";"12:30 - 12:45";-1947.6;0;-769.899;0;-1737.4;0;0;594.1;0;152;0;50.4;"2025-03-10 16:57"
"2024-11-02";"12:45 - 13:00";-1769.8;0;-693.013;0;-1526.1;0;0;594.9;0;113.1;0;48.2;"2025-03-10 16:57"
"2024-11-02";"13:00 - 13:15";-1707.8;0;-685.74;0;-1296.4;0;0;595.2;0;70.5;0;0;"2025-03-10 16:57"
"2024-11-02";"13:15 - 13:30";-1658.9;0;-660.804;0;-1173.4;0;0;595.4;0;42.2;0;0;"2025-03-10 16:57"
"2024-11-02";"13:30 - 13:45";-1659.5;0;-677.428;0;-1094;0;0;595.8;0;21.9;0;0;"2025-03-10 16:57"
"2024-11-02";"13:45 - 14:00";-1505.1;0;-618.205;0;-868.7;0;0;595.8;0;75.7;0;0;"2025-03-10 16:57"
"2024-11-02";"14:00 - 14:15";-1132.4;0;-557.943;0;-481.9;203.6;0;595.5;-25.8;0;0;0;"2025-03-10 16:57"
"2024-11-02";"14:15 - 14:30";-1125.4;0;-606.776;0;-421.9;276.2;0;595.2;-44.4;0;0;0;"2025-03-10 16:57"
"2024-11-02";"14:30 - 14:45";-1240.1;0;-702.364;0;-418.9;125.5;0;594.8;-163;0;0;0;"2025-03-10 16:57"
"2024-11-02";"14:45 - 15:00";-1285.1;0;-757.431;0;-295.6;144.7;0;595.2;-152.6;0;0;0;"2025-03-10 16:57"
"2024-11-02";"15:00 - 15:15";-440.2;18.8;-509.11;0;0;1557.8;0;595.3;-12.7;0;0;0;"2025-03-10 16:57"
"2024-11-02";"15:15 - 15:30";-263.7;75.9;-513.266;0;0;1377.2;0;595.7;-113;0;0;0;"2025-03-10 16:57"
"2024-11-02";"15:30 - 15:45";-425.7;43;-645.219;0;0;1069;0;595.4;-173.5;0;0;0;"2025-03-10 16:57"
"2024-11-02";"15:45 - 16:00";-344.2;67.7;-635.868;0;0;1256.5;0;595.6;-227.4;0;0;0;"2025-03-10 16:57"
"2024-11-02";"16:00 - 16:15";-176;286.8;-468.589;0;0;1689;0;595.1;-210;0;0;0;"2025-03-10 16:57"
"2024-11-02";"16:15 - 16:30";-236.1;192.9;-565.216;0;0;1534.1;0;595.5;-250;0;0;0;"2025-03-10 16:57"
"2024-11-02";"16:30 - 16:45";-280.8;114.7;-640.024;0;0;1443.8;0;595.4;-274.9;0;0;0;"2025-03-10 16:57"
"2024-11-02";"16:45 - 17:00";-347.1;105.3;-638.985;0;0;1200;0;595.2;-279.6;0;0;0;"2025-03-10 16:57"
"2024-11-02";"17:00 - 17:15";-208.5;171.9;-512.227;0;0;1143.7;0;595.3;-202.2;0;0;0;"2025-03-10 16:57"
"2024-11-02";"17:15 - 17:30";-167.7;209.4;-493.525;0;-40.3;1071.3;0;594.7;-141.9;0;0;0;"2025-03-10 16:57"
"2024-11-02";"17:30 - 17:45";-199.6;164.4;-489.369;0;0;1151.8;0;595;-188.3;0;0;0;"2025-03-10 16:57"
"2024-11-02";"17:45 - 18:00";-184.5;159;-453.004;0;-71.5;1028.4;0;595.2;-124.4;0;0;0;"2025-03-10 16:57"
"2024-11-02";"18:00 - 18:15";-139.2;244.1;-375.079;0;0;1160.6;0;595.6;-101.7;0;0;0;"2025-03-10 16:57"
"2024-11-02";"18:15 - 18:30";-111.9;323;-354.299;0;0;1442.5;0;595.7;-94;0;0;0;"2025-03-10 16:57"
"2024-11-02";"18:30 - 18:45";-109.7;307.4;-362.611;0;0;1512.4;0;595.3;-93;0;0;0;"2025-03-10 16:57"
"2024-11-02";"18:45 - 19:00";-71.8;292;-343.909;0;0;1273.6;0;595.3;-25.9;0;0;0;"2025-03-10 16:57"
"2024-11-02";"19:00 - 19:15";-57.9;380.8;-271.179;0;0;1390.5;0;595;0;23.7;0;0;"2025-03-10 16:57"
"2024-11-02";"19:15 - 19:30";-40;416.5;-233.775;0;0;1396.6;0;595.3;0;40.7;0;0;"2025-03-10 16:57"
"2024-11-02";"19:30 - 19:45";-47.2;404.1;-249.36;0;0;1416.7;0;595;0;51.4;0;0;"2025-03-10 16:57"
"2024-11-02";"19:45 - 20:00";-78.2;332.5;-278.452;0;0;1528.9;0;595.5;0;23.8;0;0;"2025-03-10 16:57"
"2024-11-02";"20:00 - 20:15";-127.7;252;-329.363;0;0;1669;0;595.2;0;36.8;0;0;"2025-03-10 16:57"
"2024-11-02";"20:15 - 20:30";-112.6;245.8;-302.349;0;0;1636.9;0;595.5;0;70.6;0;0;"2025-03-10 16:57"
"2024-11-02";"20:30 - 20:45";-96.1;274;-309.622;0;0;1549.2;0;595.6;0;115.4;0;0;"2025-03-10 16:57"
"2024-11-02";"20:45 - 21:00";-48.9;379.6;-182.864;0;0;1498;0;595.2;0;188.3;0;0;"2025-03-10 16:57"
"2024-11-02";"21:00 - 21:15";-117.3;223.9;-292.998;0;0;1430.1;0;595.3;0;190.6;0;51.9;"2025-03-10 16:57"
"2024-11-02";"21:15 - 21:30";-126.4;145.3;-289.881;0;0;1298.8;0;595.4;0;197.7;0;52.1;"2025-03-10 16:57"
"2024-11-02";"21:30 - 21:45";-135.4;124.9;-287.803;0;0;1172.9;0;595.6;0;213.4;0;54.6;"2025-03-10 16:57"
"2024-11-02";"21:45 - 22:00";-109.6;120.2;-253.516;0;0;1152.3;0;595.2;0;279;0;54.1;"2025-03-10 16:57"
"2024-11-02";"22:00 - 22:15";-276.1;41.5;-341.831;0;0;753.1;0;595.3;0;269.1;0;0;"2025-03-10 16:57"
"2024-11-02";"22:15 - 22:30";-257;48.5;-305.466;0;0;706.8;0;595.1;0;295.4;0;0;"2025-03-10 16:57"
"2024-11-02";"22:30 - 22:45";-175.4;53.6;-218.19;0;0;565.7;0;595.1;0;432.9;0;0;"2025-03-10 16:57"
"2024-11-02";"22:45 - 23:00";-265.4;33.8;-252.477;0;0;672.8;0;595.1;0;341.8;0;0;"2025-03-10 16:57"
"2024-11-02";"23:00 - 23:15";-470.6;0;-312.739;0;0;412.5;0;595.5;0;407.7;0;51.1;"2025-03-10 16:57"
"2024-11-02";"23:15 - 23:30";-435.4;0;-306.505;0;0;362;0;595.2;0;399.5;0;51.1;"2025-03-10 16:57"
