Doba handlowa;OREB;Czechy Eksport [MW];Czechy Import [MW];Słowacja Eksport [MW];Słowacja Import [MW];Niemcy Eksport [MW];Niemcy Import [MW];Szwecja Eksport [MW];Szwecja Import [MW];Ukraina Eksport [MW];Ukraina Import [MW];Litwa Eksport [MW];Litwa Import [MW];Data publikacji
"2024-09-01";"08:15 - 08:30";-634.5;16.3;-377.157;0;0;1484.3;0;0;-172.5;0;-431.1;0;"2025-03-10 16:15"
"2024-09-01";"08:30 - 08:45";-691;0;-388.586;0;0;1398;0;0;-165.7;0;-431;0;"2025-03-10 16:15"
"2024-09-01";"08:45 - 09:00";-546.1;63.5;-280.53;0;0;1285;0;0;-72.9;0;-431.1;0;"2025-03-10 16:15"
"2024-09-01";"09:00 - 09:15";-846.8;0;-514.305;0;-5.2;621.3;0;0;-121.1;0;-406.4;0;"2025-03-10 16:15"
"2024-09-01";"09:15 - 09:30";-830.2;0;-473.784;0;0;755.2;0;0;-136.1;0;-406.4;0;"2025-03-10 16:15"
"2024-09-01";"09:30 - 09:45";-907;0;-499.759;0;-68.8;595;0;0;-120.3;0;-406.4;0;"2025-03-10 16:15"
"2024-09-01";"09:45 - 10:00";-832.9;0;-406.249;0;-324.2;416.4;0;0;-34.8;0;-406.4;0;"2025-03-10 16:15"
"2024-09-01";"10:00 - 10:15";-1232.3;0;-660.804;0;-415.9;365.6;0;0;-95.7;0;-505.2;0;"2025-03-10 16:15"
"2024-09-01";"10:15 - 10:30";-1246;0;-671.194;0;-390.1;608.7;0;0;-126.5;0;-505.2;0;"2025-03-10 16:15"
"2024-09-01";"10:30 - 10:45";-1255.2;0;-653.531;0;-381.3;573.3;0;0;-87.1;0;-505.4;0;"2025-03-10 16:15"
"2024-09-01";"10:45 - 11:00";-1218.9;0;-608.854;0;-247.3;602.1;0;0;-97;0;-505.4;0;"2025-03-10 16:15"
"2024-09-01";"11:00 - 11:15";-1241.6;0;-625.478;0;-63.6;588.4;0;0;-74.9;0;-507.4;0;"2025-03-10 16:15"
"2024-09-01";"11:15 - 11:30";-1280.2;0;-713.793;0;-78.1;540.9;0;0;-95.7;0;-507.1;0;"2025-03-10 16:15"
"2024-09-01";"11:30 - 11:45";-1314.7;0;-694.052;0;-176.5;512.7;0;0;-95;0;-507.3;0;"2025-03-10 16:15"
"2024-09-01";"11:45 - 12:00";-1267.7;0;-710.676;0;-240.1;428.7;0;0;-77.1;0;-507.6;0;"2025-03-10 16:15"
"2024-09-01";"12:00 - 12:15";-1119.3;0;-608.854;0;-56.1;539.5;0;0;-102.6;0;-507.6;0;"2025-03-10 16:15"
"2024-09-01";"12:15 - 12:30";-1256.3;0;-748.08;0;-221.8;418.6;0;0;-143.9;0;-507.6;0;"2025-03-10 16:15"
"2024-09-01";"12:30 - 12:45";-1154.3;0;-672.233;0;-204.1;395;0;0;-124.8;0;-507.7;0;"2025-03-10 16:15"
"2024-09-01";"12:45 - 13:00";-1160.5;0;-637.946;0;-99.4;450.3;0;0;-106.7;0;-507.5;0;"2025-03-10 16:15"
"2024-09-01";"13:00 - 13:15";-1145.6;0;-669.116;0;-46.9;541.2;0;0;-117.6;0;-507.5;0;"2025-03-10 16:15"
"2024-09-01";"13:15 - 13:30";-1187.8;0;-727.3;0;-18.1;510.5;0;0;-137.5;0;-507.4;0;"2025-03-10 16:15"
"2024-09-01";"13:30 - 13:45";-1177.1;0;-716.91;0;0;625;0;0;-134.3;0;-507.5;0;"2025-03-10 16:15"
"2024-09-01";"13:45 - 14:00";-1267.9;0;-846.785;0;0;711.9;0;0;-218.2;0;-507.6;0;"2025-03-10 16:15"
"2024-09-01";"14:00 - 14:15";-1119;0;-749.119;0;0;950.7;0;0;-188.6;0;-507.5;0;"2025-03-10 16:15"
"2024-09-01";"14:15 - 14:30";-1148.5;0;-810.42;0;0;1003.4;0;0;-215.6;0;-507.3;0;"2025-03-10 16:15"
"2024-09-01";"14:30 - 14:45";-1146.2;0;-784.445;0;0;954.1;0;0;-164.3;0;-507.4;0;"2025-03-10 16:15"
"2024-09-01";"14:45 - 15:00";-1150.5;0;-792.757;0;0;1169.2;0;0;-181.2;0;-507.2;0;"2025-03-10 16:15"
"2024-09-01";"15:00 - 15:15";-1110.9;0;-774.055;0;0;1331.9;0;0;-201;0;-507.6;0;"2025-03-10 16:15"
"2024-09-01";"15:15 - 15:30";-1157.8;0;-792.757;0;0;1359.5;0;0;-192.6;0;-507.3;0;"2025-03-10 16:15"
"2024-09-01";"15:30 - 15:45";-1173;0;-844.707;0;0;1409;0;0;-230.2;0;-507.4;0;"2025-03-10 16:15"
"2024-09-01";"15:45 - 16:00";-1137.3;0;-810.42;0;0;1429.1;0;0;-146.8;0;-508;0;"2025-03-10 16:15"
"2024-09-01";"16:00 - 16:15";-1124.4;0;-804.186;0;0;1764.3;0;0;-202.6;0;-507.9;0;"2025-03-10 16:15"
"2024-09-01";"16:15 - 16:30";-1142.8;0;-821.849;0;0;1862.2;0;0;-223.4;0;-507.6;0;"2025-03-10 16:15"
"2024-09-01";"16:30 - 16:45";-1056.4;0;-786.523;0;0;1824.5;0;0;-213.6;0;-507.9;0;"2025-03-10 16:15"
"2024-09-01";"16:45 - 17:00";-767.4;0;-546.514;0;0;2094.8;0;0;-102.7;0;-507.7;0;"2025-03-10 16:15"
"2024-09-01";"17:00 - 17:15";-638.8;0;-434.302;0;0;2007.8;0;0;-105.5;0;-507.7;0;"2025-03-10 16:15"
"2024-09-01";"17:15 - 17:30";-488.7;0;-373.001;0;0;2174.2;0;0;-94.1;0;-507.9;0;"2025-03-10 16:15"
"2024-09-01";"17:30 - 17:45";-374.5;23.9;-249.36;0;0;2189;0;0;-15.3;0;-507.9;0;"2025-03-10 16:15"
"2024-09-01";"17:45 - 18:00";-425.4;0;-335.597;0;0;1617;0;0;-42.3;0;-508.2;0;"2025-03-10 16:15"
"2024-09-01";"18:00 - 18:15";-414.6;0;-332.48;0;0;1339.5;0;0;-78;0;-328.3;0;"2025-03-10 16:15"
"2024-09-01";"18:15 - 18:30";-410.7;0;-349.104;0;0;1592.6;0;0;-103.2;0;-328.5;0;"2025-03-10 16:15"
"2024-09-01";"18:30 - 18:45";-452.7;0;-402.093;0;0;1585.1;0;0;-129.1;0;-328.5;0;"2025-03-10 16:15"
"2024-09-01";"18:45 - 19:00";-468.4;0;-463.394;0;0;1681.6;0;0;-170.4;0;-289.5;0;"2025-03-10 16:15"
"2024-09-01";"19:00 - 19:15";-387.6;28.7;-446.77;0;0;2171.5;0;0;-170.6;0;-233;0;"2025-03-10 16:15"
"2024-09-01";"19:15 - 19:30";-353.8;33.6;-432.224;0;0;2157.6;0;0;-122;0;-232.9;0;"2025-03-10 16:15"
"2024-09-01";"19:30 - 19:45";-354.8;15.9;-424.951;0;0;2047.5;0;0;-116.4;0;-233;0;"2025-03-10 16:15"
"2024-09-01";"19:45 - 20:00";-509.5;0;-566.255;0;0;2040.2;0;0;-134.2;0;-184.7;0;"2025-03-10 16:15"
"2024-09-01";"20:00 - 20:15";-494.8;0;-531.968;0;0;1880;0;0;-141.4;0;-171.7;0;"2025-03-10 16:15"
"2024-09-01";"20:15 - 20:30";-513.8;0;-549.631;0;0;1967.8;0;0;-170.8;0;-171.7;0;"2025-03-10 16:15"
"2024-09-01";"20:30 - 20:45";-541.4;0;-554.826;0;0;1927.3;0;0;-164.3;0;-171.6;0;"2025-03-10 16:15"
"2024-09-01";"20:45 - 21:00";-503.6;0;-542.358;0;0;1894.9;0;0;-169.7;0;-225.1;0;"2025-03-10 16:15"
"2024-09-01";"21:00 - 21:15";-665.2;0;-597.425;0;0;1919.3;0;0;-211.4;0;-276;0;"2025-03-10 16:15"
"2024-09-01";"21:15 - 21:30";-676.8;0;-555.865;0;0;1957.3;0;0;-173;0;-275.9;0;"2025-03-10 16:15"
"2024-09-01";"21:30 - 21:45";-635.8;0;-480.018;0;0;1858.6;0;0;-215;0;-275.9;0;"2025-03-10 16:15"
"2024-09-01";"21:45 - 22:00";-654;0;-540.28;0;0;1936;0;0;-232.7;0;-275.6;0;"2025-03-10 16:15"
"2024-09-01";"22:00 - 22:15";-762.4;0;-636.907;0;0;1687.7;0;0;-226.6;0;-314.7;0;"2025-03-10 16:15"
"2024-09-01";"22:15 - 22:30";-737.4;0;-554.826;0;0;1657.8;0;0;-188.1;0;-314.8;0;"2025-03-10 16:15"
"2024-09-01";"22:30 - 22:45";-628.1;0;-507.032;0;0;1684;0;0;-189.7;0;-314.7;0;"2025-03-10 16:15"
"2024-09-01";"22:45 - 23:00";-630.9;0;-520.539;0;0;1724.1;0;0;-163.6;0;-304.5;0;"2025-03-10 16:15"
"2024-09-01";"23:00 - 23:15";-761.7;0;-615.088;0;0;1838;0;0;-224.3;0;-304.6;0;"2025-03-10 16:15"
"2024-09-01";"23:15 - 23:30";-679;0;-564.177;0;0;1858.5;0;0;-186.3;0;-304.6;0;"2025-03-10 16:15"
"2024-09-01";"23:30 - 23:45";-588.3;0;-524.695;0;0;1747;0;0;-146.2;0;-304.5;0;"2025-03-10 16:15"
"2024-09-01";"23:45 - 24:00";-554.4;0;-470.667;0;0;1862.4;0;0;-136.6;0;-339.5;0;"2025-03-10 16:15"
"2024-09-02";"00:00 - 00:15";-655.2;0;-508.071;0;0;1860.2;0;0;-179.1;0;-339.5;0;"2025-03-10 16:16"
"2024-09-02";"00:15 - 00:30";-646.5;0;-491.447;0;0;1737.3;0;0;-169.2;0;-339.4;0;"2025-03-10 16:16"
"2024-09-02";"00:30 - 00:45";-723.9;0;-545.475;0;0;1848.8;0;0;-210.8;0;-339.5;0;"2025-03-10 16:16"
"2024-09-02";"00:45 - 01:00";-744.1;0;-593.269;0;0;1714.4;0;0;-243.1;0;-339.4;0;"2025-03-10 16:16"
"2024-09-02";"01:00 - 01:15";-599.9;0;-465.472;0;0;1622.3;0;0;-118.6;0;-324;0;"2025-03-10 16:16"
"2024-09-02";"01:15 - 01:30";-602.8;0;-504.954;0;0;1742.5;0;0;-168.2;0;-324;0;"2025-03-10 16:16"
"2024-09-02";"01:30 - 01:45";-604.3;0;-514.305;0;0;1584.4;0;0;-183.8;0;-324;0;"2025-03-10 16:16"
"2024-09-02";"01:45 - 02:00";-528.3;0;-445.731;0;0;1569.5;0;0;-155.3;0;-295.2;0;"2025-03-10 16:16"
"2024-09-02";"02:00 - 02:15";-427;0;-374.04;0;0;1493.6;0;0;-98.2;0;-295.2;0;"2025-03-10 16:16"
"2024-09-02";"02:15 - 02:30";-410.1;0;-383.391;0;0;1664.2;0;0;-138.2;0;-295.2;0;"2025-03-10 16:16"
"2024-09-02";"02:30 - 02:45";-368.1;0;-315.856;0;0;1457;0;0;-27.4;0;-295.3;0;"2025-03-10 16:16"
"2024-09-02";"02:45 - 03:00";-389.9;0;-352.221;0;0;1636.4;0;0;-122.1;0;-329.5;0;"2025-03-10 16:16"
"2024-09-02";"03:00 - 03:15";-349.7;0;-360.533;0;0;1672.2;0;0;-91.6;0;-338.5;0;"2025-03-10 16:16"
"2024-09-02";"03:15 - 03:30";-416.1;0;-398.976;0;0;1869.1;0;0;-162.4;0;-338.3;0;"2025-03-10 16:16"
"2024-09-02";"03:30 - 03:45";-375.8;0;-391.703;0;0;1696;0;0;-105.4;0;-338.4;0;"2025-03-10 16:16"
"2024-09-02";"03:45 - 04:00";-292.6;4.2;-288.842;0;0;1852.2;0;0;-80.9;0;-420;0;"2025-03-10 16:16"
"2024-09-02";"04:00 - 04:15";-401.1;0;-354.299;0;0;1845.8;0;0;-151.3;0;-464;0;"2025-03-10 16:16"
"2024-09-02";"04:15 - 04:30";-341.6;0;-307.544;0;0;1811.3;0;0;-131.5;0;-464.2;0;"2025-03-10 16:16"
"2024-09-02";"04:30 - 04:45";-397.5;0;-383.391;0;0;1873.9;0;0;-159.1;0;-464.2;0;"2025-03-10 16:16"
"2024-09-02";"04:45 - 05:00";-390.2;0;-375.079;0;0;1819.1;0;0;-136.1;0;-464.3;0;"2025-03-10 16:16"
"2024-09-02";"05:00 - 05:15";-381.3;0;-313.778;0;0;1874;0;0;-142.3;0;-469.7;0;"2025-03-10 16:16"
"2024-09-02";"05:15 - 05:30";-501.4;0;-407.288;0;0;1791.7;0;0;-198.4;0;-470.5;0;"2025-03-10 16:16"
"2024-09-02";"05:30 - 05:45";-558.3;0;-458.199;0;0;1856.9;0;0;-180.6;0;-470.5;0;"2025-03-10 16:16"
"2024-09-02";"05:45 - 06:00";-491.8;0;-472.745;0;0;1756.6;0;0;-154.9;0;-430.3;0;"2025-03-10 16:16"
"2024-09-02";"06:00 - 06:15";-338.3;0;-357.416;0;0;1872.9;0;0;-127.2;0;-426.2;0;"2025-03-10 16:16"
"2024-09-02";"06:15 - 06:30";-374.9;0;-408.327;0;0;1895.2;0;0;-129.6;0;-426.3;0;"2025-03-10 16:16"
"2024-09-02";"06:30 - 06:45";-366.6;0;-365.728;0;0;1832.8;0;0;-96.5;0;-426.4;0;"2025-03-10 16:16"
"2024-09-02";"06:45 - 07:00";-371.6;0;-322.09;0;0;1776.6;0;0;-78.3;0;-406.5;0;"2025-03-10 16:16"
"2024-09-02";"07:00 - 07:15";-294.4;75.5;-194.293;0;0;1876;0;0;-44.6;0;-405.3;0;"2025-03-10 16:16"
"2024-09-02";"07:15 - 07:30";-313;89.1;-178.708;0;0;1734;0;0;-48.9;0;-405.3;0;"2025-03-10 16:16"
"2024-09-02";"07:30 - 07:45";-272.1;125.2;-93.51;0;0;1650.7;0;0;0;0;-405.1;0;"2025-03-10 16:16"
"2024-09-02";"07:45 - 08:00";-267.4;96.7;-129.875;0;0;1479.7;0;0;-42;0;-388.2;0;"2025-03-10 16:16"
"2024-09-02";"08:00 - 08:15";-645.6;0;-400.015;0;0;1536.2;0;0;-147.1;0;-258.8;0;"2025-03-10 16:16"
"2024-09-02";"08:15 - 08:30";-786.1;0;-446.77;0;0;1421.6;0;0;-125.6;0;-258.9;0;"2025-03-10 16:16"
"2024-09-02";"08:30 - 08:45";-698.9;0;-407.288;0;0;1478.6;0;0;-155.5;0;-258.8;0;"2025-03-10 16:16"
"2024-09-02";"08:45 - 09:00";-670.7;0;-353.26;0;0;1147.4;0;0;-101.3;0;-260.9;0;"2025-03-10 16:16"
"2024-09-02";"09:00 - 09:15";-901.2;0;-496.642;0;0;608.9;0;0;-132;0;-261;0;"2025-03-10 16:16"
"2024-09-02";"09:15 - 09:30";-977.2;0;-526.773;0;0;664.6;0;0;-131.9;0;-260.9;0;"2025-03-10 16:16"
"2024-09-02";"09:30 - 09:45";-794.9;0;-354.299;0;0;845;0;0;-75.7;0;-261;0;"2025-03-10 16:16"
"2024-09-02";"09:45 - 10:00";-828.4;0;-367.806;0;0;634.9;0;0;-53.9;0;-349.3;0;"2025-03-10 16:16"
"2024-09-02";"10:00 - 10:15";-1326.1;0;-754.314;0;-125.1;190.8;0;0;-206.3;0;-478.1;0;"2025-03-10 16:16"
"2024-09-02";"10:15 - 10:30";-1158.4;0;-637.946;0;-70;286.7;0;0;-163.1;0;-478.4;0;"2025-03-10 16:16"
"2024-09-02";"10:30 - 10:45";-1358.2;0;-749.119;0;-264;379.1;0;0;-179.4;0;-478.4;0;"2025-03-10 16:16"
"2024-09-02";"10:45 - 11:00";-1497.2;0;-780.289;0;0;293.3;0;0;-155.4;0;-441.2;0;"2025-03-10 16:16"
"2024-09-02";"11:00 - 11:15";-1490.3;0;-783.406;0;0;626;0;0;-184.1;0;-181.8;0;"2025-03-10 16:16"
"2024-09-02";"11:15 - 11:30";-1515.3;0;-824.966;0;0;743.7;0;0;-201.4;0;-181.8;0;"2025-03-10 16:16"
"2024-09-02";"11:30 - 11:45";-1576.8;0;-900.813;0;0;721.9;0;0;-198.2;0;-182;0;"2025-03-10 16:16"
"2024-09-02";"11:45 - 12:00";-1537.2;0;-828.083;0;0;959.1;0;0;-172.8;0;-294.2;0;"2025-03-10 16:16"
"2024-09-02";"12:00 - 12:15";-1606.4;0;-848.863;0;0;1210.3;0;0;-229.1;0;-467.7;0;"2025-03-10 16:16"
"2024-09-02";"12:15 - 12:30";-1508.8;0;-780.289;0;0;1434.4;0;0;-185.3;0;-467.7;0;"2025-03-10 16:16"
"2024-09-02";"12:30 - 12:45";-1476.6;0;-744.963;0;0;1386.9;0;0;-165;0;-467.7;0;"2025-03-10 16:16"
"2024-09-02";"12:45 - 13:00";-1420.1;0;-767.821;0;0;1119.9;0;0;-223.3;0;-423.3;0;"2025-03-10 16:16"
"2024-09-02";"13:00 - 13:15";-1416.3;0;-779.25;0;0;822.4;0;0;-220.3;0;-414.4;0;"2025-03-10 16:16"
"2024-09-02";"13:15 - 13:30";-1391.7;0;-755.353;0;0;933.1;0;0;-230.2;0;-414.4;0;"2025-03-10 16:16"
"2024-09-02";"13:30 - 13:45";-1343.6;0;-764.704;0;0;825.2;0;0;-196.8;0;-414.5;0;"2025-03-10 16:16"
"2024-09-02";"13:45 - 14:00";-1204;0;-669.116;0;0;1151.8;0;0;-210.6;0;-452.6;0;"2025-03-10 16:16"
"2024-09-02";"14:00 - 14:15";-950.8;0;-550.67;0;0;1428.5;0;0;-191.1;0;-509.2;0;"2025-03-10 16:16"
"2024-09-02";"14:15 - 14:30";-1109.5;0;-671.194;0;0;1330.9;0;0;-240.6;0;-508.6;0;"2025-03-10 16:16"
"2024-09-02";"14:30 - 14:45";-1108.4;0;-676.389;0;0;1105.6;0;0;-229.7;0;-508.4;0;"2025-03-10 16:16"
"2024-09-02";"14:45 - 15:00";-1114.6;0;-671.194;0;0;946.9;0;0;-241.1;0;-418.4;0;"2025-03-10 16:16"
"2024-09-02";"15:00 - 15:15";-1069.5;0;-564.177;0;0;1005;0;0;-171.5;0;-52.6;0;"2025-03-10 16:16"
"2024-09-02";"15:15 - 15:30";-971;0;-521.578;0;0;1217.8;0;0;-191;0;-53.3;0;"2025-03-10 16:16"
"2024-09-02";"15:30 - 15:45";-925.4;0;-526.773;0;0;1278.1;0;0;-214.9;0;-52.9;0;"2025-03-10 16:16"
"2024-09-02";"15:45 - 16:00";-1010.2;0;-620.283;0;0;893.5;0;0;-245.5;0;-66;0;"2025-03-10 16:16"
"2024-09-02";"16:00 - 16:15";-752.6;0;-546.514;0;0;1107.4;0;0;-284.8;0;-66.5;0;"2025-03-10 16:16"
"2024-09-02";"16:15 - 16:30";-780.1;0;-579.762;0;0;1396.8;0;0;-313.2;0;-66.5;0;"2025-03-10 16:16"
"2024-09-02";"16:30 - 16:45";-813.1;0;-619.244;0;0;1291.3;0;0;-284.8;0;-66.9;0;"2025-03-10 16:16"
"2024-09-02";"16:45 - 17:00";-821.3;0;-650.414;0;0;1292;0;0;-299.2;0;-53.3;0;"2025-03-10 16:16"
"2024-09-02";"17:00 - 17:15";-614.9;0;-523.656;0;0;1424.6;0;0;-276;0;0;95.2;"2025-03-10 16:16"
"2024-09-02";"17:15 - 17:30";-669.9;0;-534.046;0;0;1436.1;0;0;-243.9;0;0;95.3;"2025-03-10 16:16"
"2024-09-02";"17:30 - 17:45";-714.1;0;-604.698;0;0;1517.9;0;0;-306.2;0;0;95.3;"2025-03-10 16:16"
"2024-09-02";"17:45 - 18:00";-762.8;0;-681.584;0;0;1462.2;0;0;-284.8;0;0;95.3;"2025-03-10 16:16"
"2024-09-02";"18:00 - 18:15";-714.1;0;-629.634;0;0;1271.9;0;0;-287.2;0;0;254.5;"2025-03-10 16:16"
"2024-09-02";"18:15 - 18:30";-624.1;0;-552.748;0;0;1599.8;0;0;-246.6;0;0;244.7;"2025-03-10 16:16"
"2024-09-02";"18:30 - 18:45";-554.5;0;-508.071;0;0;1635;0;0;-229.8;0;0;244.6;"2025-03-10 16:16"
"2024-09-02";"18:45 - 19:00";-560.8;0;-509.11;0;0;1699.2;0;0;-226.4;0;0;259.6;"2025-03-10 16:16"
"2024-09-02";"19:00 - 19:15";-573.7;0;-541.319;0;0;1792.1;0;0;-245.2;0;0;259.5;"2025-03-10 16:16"
"2024-09-02";"19:15 - 19:30";-589.9;0;-572.489;0;0;1853.2;0;0;-234.9;0;0;259.5;"2025-03-10 16:16"
"2024-09-02";"19:30 - 19:45";-602.3;0;-529.89;0;0;1861.9;0;0;-205.9;0;0;259.5;"2025-03-10 16:16"
"2024-09-02";"19:45 - 20:00";-555.2;0;-465.472;0;0;1657.7;0;0;-188.2;0;0;302.4;"2025-03-10 16:16"
"2024-09-02";"20:00 - 20:15";-587.5;0;-502.876;0;0;1328;0;0;-232.5;0;0;318.6;"2025-03-10 16:16"
"2024-09-02";"20:15 - 20:30";-530.9;0;-492.486;0;0;1278;0;0;-188.8;0;0;318.7;"2025-03-10 16:16"
"2024-09-02";"20:30 - 20:45";-430.6;0;-392.742;0;0;1574.4;0;0;-177.6;0;0;318.7;"2025-03-10 16:16"
"2024-09-02";"20:45 - 21:00";-508.9;0;-436.38;0;0;1779.8;0;0;-218.7;0;0;243.3;"2025-03-10 16:16"
"2024-09-02";"21:00 - 21:15";-681.3;0;-608.854;0;0;1583.8;0;0;-287.4;0;0;193.2;"2025-03-10 16:16"
"2024-09-02";"21:15 - 21:30";-643.5;0;-523.656;0;0;1628.3;0;0;-254.7;0;0;193.5;"2025-03-10 16:16"
"2024-09-02";"21:30 - 21:45";-626.2;0;-549.631;0;0;1597.9;0;0;-262.3;0;0;193.3;"2025-03-10 16:16"
"2024-09-02";"21:45 - 22:00";-620.3;0;-518.461;0;0;1744.2;0;0;-236.8;0;0;178.8;"2025-03-10 16:16"
"2024-09-02";"22:00 - 22:15";-946.9;0;-677.428;0;0;1417.8;0;0;-281.3;0;0;0;"2025-03-10 16:16"
"2024-09-02";"22:15 - 22:30";-942.7;0;-690.935;0;0;1394.1;0;0;-305.5;0;0;0;"2025-03-10 16:16"
"2024-09-02";"22:30 - 22:45";-836.5;0;-642.102;0;0;1456.8;0;0;-278.3;0;0;0;"2025-03-10 16:16"
"2024-09-02";"22:45 - 23:00";-820.4;0;-630.673;0;0;1388.3;0;0;-215.4;0;0;0;"2025-03-10 16:16"
"2024-09-02";"23:00 - 23:15";-947;0;-743.924;0;0;1494.9;0;0;-284.2;0;0;0;"2025-03-10 16:16"
"2024-09-02";"23:15 - 23:30";-983.3;0;-746.002;0;0;1468.3;0;0;-298.4;0;0;0;"2025-03-10 16:16"
"2024-09-02";"23:30 - 23:45";-866.2;0;-679.506;0;0;1228.6;0;0;-264.5;0;0;0;"2025-03-10 16:16"
"2024-09-02";"23:45 - 24:00";-871.1;0;-712.754;0;0;1498.6;0;0;-294.7;0;-74.8;0;"2025-03-10 16:16"
"2024-09-03";"00:00 - 00:15";-930;0;-736.651;0;0;1384.1;0;0;-269.9;0;-141.8;0;"2025-03-10 16:17"
