Doba handlowa;OREB;Czechy Eksport [MW];Czechy Import [MW];Słowacja Eksport [MW];Słowacja Import [MW];Niemcy Eksport [MW];Niemcy Import [MW];Szwecja Eksport [MW];Szwecja Import [MW];Ukraina Eksport [MW];Ukraina Import [MW];Litwa Eksport [MW];Litwa Import [MW];Data publikacji
"2024-12-01";"03:30 - 03:45";-1375.1;0;-588.074;0;0;563.7;0;597;0;122.8;0;50.4;"2025-03-10 17:17"
"2024-12-01";"03:45 - 04:00";-1380.6;0;-572.489;0;0;515.4;0;596.9;0;179.8;0;50.3;"2025-03-10 17:17"
"2024-12-01";"04:00 - 04:15";-1355;0;-589.113;0;0;777.1;0;596.7;0;118.5;0;50.7;"2025-03-10 17:17"
"2024-12-01";"04:15 - 04:30";-1353.2;0;-579.762;0;0;886.9;0;596.8;0;106;0;50.4;"2025-03-10 17:17"
"2024-12-01";"04:30 - 04:45";-1348.7;0;-597.425;0;0;804;0;596.9;0;112.6;0;50.9;"2025-03-10 17:17"
"2024-12-01";"04:45 - 05:00";-1383.3;0;-608.854;0;0;726.2;0;596.9;0;102.9;0;50;"2025-03-10 17:17"
"2024-12-01";"05:00 - 05:15";-1442.4;0;-600.542;0;0;623.9;0;597.3;0;86.4;0;50;"2025-03-10 17:17"
"2024-12-01";"05:15 - 05:30";-1567;0;-691.974;0;0;530.2;0;596.8;0;56.7;0;49.6;"2025-03-10 17:17"
"2024-12-01";"05:30 - 05:45";-1569;0;-667.038;0;0;568.5;0;596.9;0;75.3;0;49.4;"2025-03-10 17:17"
"2024-12-01";"05:45 - 06:00";-1510.7;0;-656.648;0;0;742.3;0;597;0;65.2;0;49.4;"2025-03-10 17:17"
"2024-12-01";"06:00 - 06:15";-1514;0;-681.584;0;0;1103.9;0;597;0;26.3;0;49.6;"2025-03-10 17:17"
"2024-12-01";"06:15 - 06:30";-1372.3;0;-668.077;0;0;1174.8;0;597.1;0;3.8;0;49.6;"2025-03-10 17:17"
"2024-12-01";"06:30 - 06:45";-1440.7;0;-708.598;0;0;1122.6;0;597;-19;0;0;49.7;"2025-03-10 17:17"
"2024-12-01";"06:45 - 07:00";-1191.2;0;-665.999;0;0;1109.7;0;596.9;-38.1;0;0;49.9;"2025-03-10 17:17"
"2024-12-01";"07:00 - 07:15";-1001.1;0;-615.088;0;0;1352.9;0;597;-44.8;0;0;49.8;"2025-03-10 17:17"
"2024-12-01";"07:15 - 07:30";-1045;0;-634.829;0;0;1360.3;0;597;-61.7;0;0;49.8;"2025-03-10 17:17"
"2024-12-01";"07:30 - 07:45";-951.7;0;-594.308;0;0;1209.8;0;597.1;0;7;0;50.1;"2025-03-10 17:17"
"2024-12-01";"07:45 - 08:00";-923.2;0;-585.996;0;0;1334;0;597.1;-9.7;0;0;49.6;"2025-03-10 17:17"
"2024-12-01";"08:00 - 08:15";-1049.9;0;-633.79;0;0;1139.4;0;597.4;-52;0;0;0;"2025-03-10 17:17"
"2024-12-01";"08:15 - 08:30";-1093.9;0;-663.921;0;0;1072.2;0;597.3;-76.1;0;0;0;"2025-03-10 17:17"
"2024-12-01";"08:30 - 08:45";-1108.7;0;-626.517;0;0;1156.5;0;596.8;-72.6;0;0;0;"2025-03-10 17:17"
"2024-12-01";"08:45 - 09:00";-1132.8;0;-611.971;0;0;914.1;0;597;-64.3;0;0;0;"2025-03-10 17:17"
"2024-12-01";"09:00 - 09:15";-1095.8;0;-582.879;0;0;958.5;0;597.1;-30.5;0;0;0;"2025-03-10 17:17"
"2024-12-01";"09:15 - 09:30";-1186.9;0;-650.414;0;0;984.9;0;597.3;-79.1;0;0;0;"2025-03-10 17:17"
"2024-12-01";"09:30 - 09:45";-1220.6;0;-607.815;0;0;953.7;0;596.8;-59;0;0;0;"2025-03-10 17:17"
"2024-12-01";"09:45 - 10:00";-1218.4;0;-548.592;0;0;1090.3;0;597.2;-65.1;0;0;0;"2025-03-10 17:17"
"2024-12-01";"10:00 - 10:15";-1290;0;-604.698;0;0;1127.7;0;597.3;-65.9;0;0;0;"2025-03-10 17:17"
"2024-12-01";"10:15 - 10:30";-1285.4;0;-613.01;0;0;1174.7;0;597.1;-90.7;0;0;0;"2025-03-10 17:17"
"2024-12-01";"10:30 - 10:45";-1335.7;0;-614.049;0;0;1000.5;0;597.3;-100.2;0;0;0;"2025-03-10 17:17"
"2024-12-01";"10:45 - 11:00";-1429.5;0;-705.481;0;0;922.5;0;596.8;-114.5;0;0;0;"2025-03-10 17:17"
"2024-12-01";"11:00 - 11:15";-1259.1;0;-627.556;0;0;1366.4;0;597;-94.2;0;0;0;"2025-03-10 17:17"
"2024-12-01";"11:15 - 11:30";-1234.9;0;-599.503;0;0;1366.3;0;597;-80.1;0;0;0;"2025-03-10 17:17"
"2024-12-01";"11:30 - 11:45";-1164.7;0;-606.776;0;0;1397.9;0;597.1;-96.1;0;0;0;"2025-03-10 17:17"
"2024-12-01";"11:45 - 12:00";-1066.7;0;-544.436;0;0;1541.8;0;597.8;-86.7;0;0;0;"2025-03-10 17:17"
"2024-12-01";"12:00 - 12:15";-1071.2;0;-614.049;0;0;1530.2;0;597.1;-85.4;0;0;0;"2025-03-10 17:17"
"2024-12-01";"12:15 - 12:30";-1084.5;0;-610.932;0;0;1411.1;0;596.8;-71;0;0;0;"2025-03-10 17:17"
"2024-12-01";"12:30 - 12:45";-975.5;0;-542.358;0;0;1475.6;0;597.6;-81.7;0;0;0;"2025-03-10 17:17"
"2024-12-01";"12:45 - 13:00";-849.3;0;-471.706;0;0;1626.1;0;597.4;-35.4;0;0;0;"2025-03-10 17:17"
"2024-12-01";"13:00 - 13:15";-808.4;7.7;-433.263;0;0;1670.1;0;596.4;-49.6;0;0;0;"2025-03-10 17:17"
"2024-12-01";"13:15 - 13:30";-909.5;0;-505.993;0;0;1529.1;0;597.4;-50.1;0;0;0;"2025-03-10 17:17"
"2024-12-01";"13:30 - 13:45";-861.3;3.9;-486.252;0;0;1537;0;597.5;-32.8;0;0;0;"2025-03-10 17:17"
"2024-12-01";"13:45 - 14:00";-784.2;11.9;-505.993;0;0;1609.1;0;596.7;-50.5;0;0;0;"2025-03-10 17:17"
"2024-12-01";"14:00 - 14:15";-547.5;49.8;-507.032;0;0;1675.5;0;596.9;-94.7;0;0;0;"2025-03-10 17:17"
"2024-12-01";"14:15 - 14:30";-603.8;35.4;-453.004;0;0;1488.2;0;597.1;-35.1;0;0;0;"2025-03-10 17:17"
"2024-12-01";"14:30 - 14:45";-621.6;43.6;-476.901;0;0;1469;0;597.1;-68.9;0;0;0;"2025-03-10 17:17"
"2024-12-01";"14:45 - 15:00";-716.3;27;-538.202;0;0;1219.9;0;597;-56.7;0;0;0;"2025-03-10 17:17"
"2024-12-01";"15:00 - 15:15";-529.8;74.3;-441.575;0;0;1446.8;0;596.8;-16.3;0;0;0;"2025-03-10 17:17"
"2024-12-01";"15:15 - 15:30";-549.6;73.4;-489.369;0;0;1564.4;0;596.5;-51.2;0;0;0;"2025-03-10 17:17"
"2024-12-01";"15:30 - 15:45";-661.6;48.2;-593.269;0;0;1833.5;0;597.7;-98.7;0;0;0;"2025-03-10 17:17"
"2024-12-01";"15:45 - 16:00";-608;25.7;-609.893;0;0;1894.3;0;597.1;-82.9;0;0;0;"2025-03-10 17:17"
"2024-12-01";"16:00 - 16:15";-682.3;14.5;-668.077;0;0;2057.1;0;597.1;-159;0;0;0;"2025-03-10 17:17"
"2024-12-01";"16:15 - 16:30";-770.3;3.2;-630.673;0;0;2205.1;0;597.3;-162.1;0;0;0;"2025-03-10 17:17"
"2024-12-01";"16:30 - 16:45";-700.5;16.3;-628.595;0;0;1987.4;0;597;-143.8;0;0;0;"2025-03-10 17:17"
"2024-12-01";"16:45 - 17:00";-728.7;16.1;-617.166;0;0;2080.9;0;597.3;-160;0;0;0;"2025-03-10 17:17"
"2024-12-01";"17:00 - 17:15";-587.9;29.4;-552.748;0;0;1932.7;0;596.8;-139.9;0;0;0;"2025-03-10 17:17"
"2024-12-01";"17:15 - 17:30";-737.6;16;-664.96;0;0;1866.8;0;596.8;-151.8;0;0;0;"2025-03-10 17:17"
"2024-12-01";"17:30 - 17:45";-773;10.8;-651.453;0;0;1978.8;0;597.8;-172.9;0;0;0;"2025-03-10 17:17"
"2024-12-01";"17:45 - 18:00";-784.4;13.4;-667.038;0;0;2106.2;0;597.9;-213.6;0;0;0;"2025-03-10 17:17"
"2024-12-01";"18:00 - 18:15";-746.7;17.2;-572.489;0;0;1862.7;0;596.3;-108.6;0;0;0;"2025-03-10 17:17"
"2024-12-01";"18:15 - 18:30";-766.3;7.4;-608.854;0;0;1728.4;0;597;-133;0;0;0;"2025-03-10 17:17"
"2024-12-01";"18:30 - 18:45";-783.2;0;-605.737;0;0;1706.4;0;596.6;-121.1;0;0;0;"2025-03-10 17:17"
"2024-12-01";"18:45 - 19:00";-798;10.9;-599.503;0;0;1821.2;0;447.2;-112.9;0;0;0;"2025-03-10 17:17"
"2024-12-01";"19:00 - 19:15";-953;0;-651.453;0;0;1783.7;0;298.6;-92.7;0;0;0;"2025-03-10 17:17"
"2024-12-01";"19:15 - 19:30";-926.6;4.8;-617.166;0;0;1795.6;0;297.9;-131.2;0;0;0;"2025-03-10 17:17"
"2024-12-01";"19:30 - 19:45";-894.3;15.3;-620.283;0;0;1938.3;0;298.5;-132.1;0;0;0;"2025-03-10 17:17"
"2024-12-01";"19:45 - 20:00";-999.5;8;-649.375;0;0;1943.3;0;298.2;-103.2;0;0;0;"2025-03-10 17:17"
"2024-12-01";"20:00 - 20:15";-881.7;41;-579.762;0;0;1735.8;0;298.4;-73.1;0;0;0;"2025-03-10 17:17"
"2024-12-01";"20:15 - 20:30";-888.4;37.6;-552.748;0;0;1703.6;0;299;-53.7;0;0;0;"2025-03-10 17:17"
"2024-12-01";"20:30 - 20:45";-825.2;42.7;-483.135;0;0;1705.7;0;299.1;-13.3;0;0;0;"2025-03-10 17:17"
"2024-12-01";"20:45 - 21:00";-829.9;42.6;-557.943;0;0;1821.2;0;298.5;-66.9;0;0;0;"2025-03-10 17:17"
"2024-12-01";"21:00 - 21:15";-1020;13.3;-614.049;0;0;1443.6;0;298.2;-32.1;0;0;0;"2025-03-10 17:17"
"2024-12-01";"21:15 - 21:30";-1045.7;12.3;-650.414;0;0;1435.3;0;298.7;-84.4;0;0;0;"2025-03-10 17:17"
"2024-12-01";"21:30 - 21:45";-1069.7;9.9;-649.375;0;0;1465.4;0;298.4;-76.8;0;0;0;"2025-03-10 17:17"
"2024-12-01";"21:45 - 22:00";-1060.6;0;-665.999;0;0;1387.2;0;354.5;-45.3;0;0;49.5;"2025-03-10 17:17"
"2024-12-01";"22:00 - 22:15";-1163.9;0;-715.871;0;0;1475.7;0;417.5;-65.3;0;0;49.8;"2025-03-10 17:17"
"2024-12-01";"22:15 - 22:30";-1147.8;0;-680.545;0;0;1348.1;0;417.7;-27.2;0;0;49.8;"2025-03-10 17:17"
"2024-12-01";"22:30 - 22:45";-1115.5;0;-671.194;0;0;1302.2;0;418.2;-57.6;0;0;50;"2025-03-10 17:17"
"2024-12-01";"22:45 - 23:00";-1199.1;0;-742.885;0;0;1266.9;0;418.1;-27.5;0;0;49.5;"2025-03-10 17:17"
"2024-12-01";"23:00 - 23:15";-1439.3;0;-845.746;0;0;1174.6;0;418.1;-91.9;0;0;49.9;"2025-03-10 17:17"
"2024-12-01";"23:15 - 23:30";-1580.1;0;-920.554;0;0;1396.6;0;418.6;-120;0;0;49.9;"2025-03-10 17:17"
"2024-12-01";"23:30 - 23:45";-1505.4;0;-819.771;0;0;1273.7;0;418.5;-42.2;0;0;50.4;"2025-03-10 17:17"
"2024-12-01";"23:45 - 24:00";-1418.4;0;-809.381;0;0;1340.1;0;418.7;-56;0;0;49.8;"2025-03-10 17:17"
"2024-12-02";"00:00 - 00:15";-1658.2;0;-917.437;0;0;1147.6;0;418.1;-68.3;0;0;0;"2025-03-10 17:17"
"2024-12-02";"00:15 - 00:30";-1632.2;0;-924.71;0;0;1324.3;0;418.1;-97.3;0;0;0;"2025-03-10 17:17"
"2024-12-02";"00:30 - 00:45";-1650.7;0;-874.838;0;0;1186.1;0;418.3;-69.8;0;0;0;"2025-03-10 17:17"
"2024-12-02";"00:45 - 01:00";-1619.3;0;-833.278;0;0;1294;0;418.5;-41.1;0;0;0;"2025-03-10 17:17"
"2024-12-02";"01:00 - 01:15";-1557.2;0;-813.537;0;0;1496.2;0;418.2;-48.3;0;0;50;"2025-03-10 17:17"
"2024-12-02";"01:15 - 01:30";-1555.9;0;-849.902;0;0;1373.9;0;418.2;-42;0;0;50.1;"2025-03-10 17:17"
"2024-12-02";"01:30 - 01:45";-1552.9;0;-805.225;0;0;1371.1;0;418.3;-56.2;0;0;50;"2025-03-10 17:17"
"2024-12-02";"01:45 - 02:00";-1624.7;0;-895.618;0;0;1418.4;0;418.2;-102.1;0;0;49.7;"2025-03-10 17:17"
"2024-12-02";"02:00 - 02:15";-1570.3;0;-858.214;0;0;1569.2;0;418.2;-81.8;0;0;50;"2025-03-10 17:17"
"2024-12-02";"02:15 - 02:30";-1588.2;0;-890.423;0;0;1578.5;0;418.2;-77.6;0;0;49.9;"2025-03-10 17:17"
"2024-12-02";"02:30 - 02:45";-1548.4;0;-854.058;0;0;1387.8;0;418.3;-59.5;0;0;50;"2025-03-10 17:17"
"2024-12-02";"02:45 - 03:00";-1486.8;0;-811.459;0;0;1579;0;356.2;-77.8;0;0;49.6;"2025-03-10 17:17"
"2024-12-02";"03:00 - 03:15";-1366.8;0;-768.86;0;0;1598.1;0;298.8;-63.4;0;0;49.9;"2025-03-10 17:17"
"2024-12-02";"03:15 - 03:30";-1367.1;0;-754.314;0;0;1642.8;0;298.1;-52.6;0;0;50.2;"2025-03-10 17:17"
"2024-12-02";"03:30 - 03:45";-1462.3;0;-820.81;0;0;1553;0;299.3;-70.2;0;0;50.1;"2025-03-10 17:17"
"2024-12-02";"03:45 - 04:00";-1347.2;0;-807.303;0;0;1590;0;298.9;-102.9;0;0;50;"2025-03-10 17:17"
"2024-12-02";"04:00 - 04:15";-1425.4;0;-847.824;0;0;1458.4;0;298.8;-87.9;0;0;50.1;"2025-03-10 17:17"
"2024-12-02";"04:15 - 04:30";-1436.7;0;-882.111;0;0;1482;0;298.9;-126.5;0;0;50.4;"2025-03-10 17:17"
"2024-12-02";"04:30 - 04:45";-1477.7;0;-889.384;0;0;1529.6;0;298.5;-120.4;0;0;50.2;"2025-03-10 17:17"
"2024-12-02";"04:45 - 05:00";-1441;0;-888.345;0;0;1553.1;0;298.9;-145.5;0;0;0;"2025-03-10 17:17"
"2024-12-02";"05:00 - 05:15";-1516.1;0;-986.011;0;0;1382.6;0;298.6;-186.9;0;0;0;"2025-03-10 17:17"
"2024-12-02";"05:15 - 05:30";-1515.6;0;-1009.908;0;0;1589.4;0;298.6;-217.7;0;0;0;"2025-03-10 17:17"
"2024-12-02";"05:30 - 05:45";-1503.3;0;-1073.287;0;0;1646;0;298.6;-268.6;0;0;0;"2025-03-10 17:17"
"2024-12-02";"05:45 - 06:00";-1673.4;0;-1081.599;0;0;1932.6;0;429.9;-248.6;0;0;0;"2025-03-10 17:17"
"2024-12-02";"06:00 - 06:15";-1172.4;7.8;-830.161;0;0;1651.7;0;596.9;-174.5;0;0;0;"2025-03-10 17:17"
"2024-12-02";"06:15 - 06:30";-1243;5.3;-919.515;0;0;1711.3;0;596.6;-201.7;0;0;0;"2025-03-10 17:17"
"2024-12-02";"06:30 - 06:45";-1304.4;4.2;-928.866;0;0;1825.3;0;597.1;-193;0;0;0;"2025-03-10 17:17"
"2024-12-02";"06:45 - 07:00";-1248.9;3.2;-987.05;0;0;1875;0;596.8;-238.9;0;0;0;"2025-03-10 17:17"
"2024-12-02";"07:00 - 07:15";-1062;20.7;-926.788;0;0;1700.9;0;596.7;-165.5;0;0;0;"2025-03-10 17:17"
"2024-12-02";"07:15 - 07:30";-1126.2;21.4;-987.05;0;0;1709;0;596.7;-202.7;0;0;0;"2025-03-10 17:17"
"2024-12-02";"07:30 - 07:45";-1112;21.6;-993.284;0;0;1584.8;0;596.8;-192.4;0;0;0;"2025-03-10 17:17"
"2024-12-02";"07:45 - 08:00";-1069;25.2;-940.295;0;0;1522.3;0;597.4;-172.6;0;0;0;"2025-03-10 17:17"
"2024-12-02";"08:00 - 08:15";-1103.5;17.9;-992.245;0;0;1631.2;0;596.6;-246.2;0;0;0;"2025-03-10 17:17"
"2024-12-02";"08:15 - 08:30";-1128.8;15.7;-982.894;0;0;1487.5;0;597;-258.4;0;0;0;"2025-03-10 17:17"
"2024-12-02";"08:30 - 08:45";-1142.9;9.5;-968.348;0;0;1194.8;0;597;-228;0;0;0;"2025-03-10 17:17"
"2024-12-02";"08:45 - 09:00";-1317;0;-1045.234;0;0;1428;0;596.8;-260.9;0;0;0;"2025-03-10 17:17"
"2024-12-02";"09:00 - 09:15";-1665.1;0;-1211.474;0;0;1284.9;0;596.6;-297.6;0;0;0;"2025-03-10 17:17"
"2024-12-02";"09:15 - 09:30";-1570.3;0;-1148.095;0;0;1474.1;0;597.2;-327.3;0;0;0;"2025-03-10 17:17"
"2024-12-02";"09:30 - 09:45";-1469.2;13.6;-1096.145;0;0;1403.3;0;597.1;-289.3;0;0;0;"2025-03-10 17:17"
"2024-12-02";"09:45 - 10:00";-1487.1;0;-1144.978;0;0;1341.5;0;597.4;-277.2;0;0;0;"2025-03-10 17:17"
"2024-12-02";"10:00 - 10:15";-1598.7;0;-1244.722;0;0;1304.1;0;597.4;-314;0;0;0;"2025-03-10 17:17"
"2024-12-02";"10:15 - 10:30";-1660.6;0;-1351.739;0;0;1601.5;0;597.2;-402.4;0;0;0;"2025-03-10 17:17"
"2024-12-02";"10:30 - 10:45";-1668.4;0;-1318.491;0;0;1481.9;0;596.8;-342.6;0;0;0;"2025-03-10 17:17"
"2024-12-02";"10:45 - 11:00";-1709.2;0;-1330.959;0;0;1520.3;0;597;-331.6;0;0;0;"2025-03-10 17:17"
"2024-12-02";"11:00 - 11:15";-1693.8;0;-1299.789;0;0;1426.7;0;596.6;-330.3;0;0;0;"2025-03-10 17:17"
"2024-12-02";"11:15 - 11:30";-1715;0;-1254.073;0;0;1500.8;0;596.3;-337.9;0;0;0;"2025-03-10 17:17"
"2024-12-02";"11:30 - 11:45";-1711.1;0;-1293.555;0;0;1549.4;0;596.9;-369.6;0;0;0;"2025-03-10 17:17"
"2024-12-02";"11:45 - 12:00";-1736.2;0;-1312.257;0;0;1515.1;0;597.2;-380.7;0;0;0;"2025-03-10 17:17"
"2024-12-02";"12:00 - 12:15";-1726.7;0;-1281.087;0;0;1359.3;0;597;-287.2;0;0;0;"2025-03-10 17:17"
"2024-12-02";"12:15 - 12:30";-1672.5;0;-1266.541;0;0;1602.8;0;597.1;-373.7;0;0;0;"2025-03-10 17:17"
"2024-12-02";"12:30 - 12:45";-1716.7;0;-1268.619;0;0;1601.3;0;597;-350.1;0;0;0;"2025-03-10 17:17"
"2024-12-02";"12:45 - 13:00";-1667.1;0;-1251.995;0;0;1694.8;0;596.8;-340.8;0;0;0;"2025-03-10 17:17"
"2024-12-02";"13:00 - 13:15";-1396.4;0;-1089.911;0;0;2146.4;0;596.7;-316.7;0;0;0;"2025-03-10 17:17"
"2024-12-02";"13:15 - 13:30";-1345.2;0;-1119.003;0;0;2279.2;0;596.7;-298.4;0;0;0;"2025-03-10 17:17"
"2024-12-02";"13:30 - 13:45";-1440.9;0;-1165.758;0;0;2028.6;0;597.3;-313.5;0;0;0;"2025-03-10 17:17"
"2024-12-02";"13:45 - 14:00";-966.3;18.9;-899.774;0;0;2292.7;0;596.7;-216.8;0;0;0;"2025-03-10 17:17"
"2024-12-02";"14:00 - 14:15";-729.2;42.5;-808.342;0;0;1953.7;0;597.3;-213.9;0;0;0;"2025-03-10 17:17"
"2024-12-02";"14:15 - 14:30";-982.7;20.4;-921.593;0;0;1730;0;597.3;-228.2;0;0;0;"2025-03-10 17:17"
"2024-12-02";"14:30 - 14:45";-963.1;30.5;-915.359;0;0;1775.9;0;597.4;-221.3;0;0;0;"2025-03-10 17:17"
"2024-12-02";"14:45 - 15:00";-744.3;17.8;-800.03;0;0;1497.7;0;597.5;-129.2;0;0;0;"2025-03-10 17:17"
"2024-12-02";"15:00 - 15:15";-495.4;100.7;-629.634;0;0;1896.1;0;596.9;-156;0;0;0;"2025-03-10 17:17"
"2024-12-02";"15:15 - 15:30";-523.7;96.3;-714.832;0;0;1868.6;0;597.8;-171.1;0;0;0;"2025-03-10 17:17"
"2024-12-02";"15:30 - 15:45";-595.3;75.1;-714.832;0;0;1728.6;0;596.8;-165.3;0;0;0;"2025-03-10 17:17"
"2024-12-02";"15:45 - 16:00";-657;75.7;-776.133;0;0;1718.2;0;596.7;-175.8;0;0;0;"2025-03-10 17:17"
"2024-12-02";"16:00 - 16:15";-604.5;85.8;-797.952;0;0;1818.4;0;596.6;-229.7;0;0;0;"2025-03-10 17:17"
"2024-12-02";"16:15 - 16:30";-593.6;100.6;-784.445;0;0;1754.6;0;597.3;-189.8;0;0;0;"2025-03-10 17:17"
"2024-12-02";"16:30 - 16:45";-539.2;121.5;-798.991;0;0;1747.6;0;597.8;-206.7;0;0;0;"2025-03-10 17:17"
"2024-12-02";"16:45 - 17:00";-590.6;115;-837.434;0;0;1723.1;0;597.2;-216.2;0;0;0;"2025-03-10 17:17"
"2024-12-02";"17:00 - 17:15";-789.1;26.3;-965.231;0;0;1443.5;0;597.5;-288.3;0;0;0;"2025-03-10 17:17"
"2024-12-02";"17:15 - 17:30";-759.5;17.3;-887.306;0;0;1514.1;0;597.5;-223;0;0;0;"2025-03-10 17:17"
"2024-12-02";"17:30 - 17:45";-755.3;38.9;-896.657;0;0;1451.1;0;597.8;-230.4;0;0;0;"2025-03-10 17:17"
"2024-12-02";"17:45 - 18:00";-768.9;36.6;-889.384;0;0;1506.6;0;596.7;-236.6;0;0;0;"2025-03-10 17:17"
"2024-12-02";"18:00 - 18:15";-704;55.1;-898.735;0;0;1961.1;0;597;-287.9;0;0;0;"2025-03-10 17:17"
"2024-12-02";"18:15 - 18:30";-657.8;81.5;-875.877;0;0;1883.1;0;596.8;-239.4;0;0;0;"2025-03-10 17:17"
"2024-12-02";"18:30 - 18:45";-704.4;73.7;-928.866;0;0;1728.4;0;596.8;-250.5;0;0;0;"2025-03-10 17:17"
"2024-12-02";"18:45 - 19:00";-664.1;88.9;-865.487;0;0;1645.5;0;596.5;-227.9;0;0;0;"2025-03-10 17:17"
"2024-12-02";"19:00 - 19:15";-775.7;59.2;-973.543;0;0;1805.7;0;597.5;-295.1;0;0;0;"2025-03-10 17:17"
"2024-12-02";"19:15 - 19:30";-758;72;-939.256;0;0;1965.5;0;597.3;-312.5;0;0;0;"2025-03-10 17:17"
"2024-12-02";"19:30 - 19:45";-685.7;86.4;-883.15;0;0;1830.6;0;596.9;-262.5;0;0;0;"2025-03-10 17:17"
"2024-12-02";"19:45 - 20:00";-633;90;-802.108;0;0;1613.6;0;597.5;-213.7;0;0;0;"2025-03-10 17:17"
"2024-12-02";"20:00 - 20:15";-746.5;64.6;-882.111;0;0;1693.9;0;597.7;-262.8;0;0;0;"2025-03-10 17:17"
"2024-12-02";"20:15 - 20:30";-746.5;63.2;-855.097;0;0;1577.1;0;596.7;-221.4;0;0;0;"2025-03-10 17:17"
"2024-12-02";"20:30 - 20:45";-769.1;76.3;-876.916;0;0;1677.8;0;597.2;-283.5;0;0;0;"2025-03-10 17:17"
"2024-12-02";"20:45 - 21:00";-806.9;76.4;-906.008;0;0;1722.5;0;597.2;-288.3;0;0;0;"2025-03-10 17:17"
"2024-12-02";"21:00 - 21:15";-1138.7;38.7;-1069.131;0;0;1380.9;0;596.5;-318;0;0;0;"2025-03-10 17:17"
"2024-12-02";"21:15 - 21:30";-1038.1;46.4;-1010.947;0;0;1394.3;0;597.4;-315;0;0;0;"2025-03-10 17:17"
"2024-12-02";"21:30 - 21:45";-1152.8;5.2;-1020.298;0;0;1466.1;0;596.9;-305.4;0;0;0;"2025-03-10 17:17"
"2024-12-02";"21:45 - 22:00";-1271.4;0;-1028.61;0;0;1470.2;0;596.8;-286;0;0;0;"2025-03-10 17:17"
"2024-12-02";"22:00 - 22:15";-1487.2;0;-1066.014;0;0;1476.3;0;597;-265.3;0;0;51.2;"2025-03-10 17:17"
"2024-12-02";"22:15 - 22:30";-1546.4;0;-1022.376;0;0;1638.2;0;597.4;-235;0;0;51.4;"2025-03-10 17:17"
"2024-12-02";"22:30 - 22:45";-1570.8;0;-1014.064;0;0;1634.1;0;597.4;-240.8;0;0;51.2;"2025-03-10 17:17"
"2024-12-02";"22:45 - 23:00";-1607.4;0;-1019.259;0;0;1671.6;0;596.8;-168.7;0;0;52.3;"2025-03-10 17:17"
"2024-12-02";"23:00 - 23:15";-1808.5;0;-1150.173;0;0;1436.1;0;596.6;-222.8;0;0;49.7;"2025-03-10 17:17"
"2024-12-02";"23:15 - 23:30";-1852.4;0;-1106.535;0;0;1593.7;0;597.3;-206.6;0;0;50.2;"2025-03-10 17:17"
"2024-12-02";"23:30 - 23:45";-1735.5;0;-1078.482;0;0;1410.4;0;597.6;-175.5;0;0;50.2;"2025-03-10 17:17"
"2024-12-02";"23:45 - 24:00";-1680.5;0;-1168.875;0;0;1702.1;0;596.6;-253.5;0;0;50.3;"2025-03-10 17:17"
