Time,Niemcy Bilans,Czechy Bilans,Litwa Bilans,Słowacja Bilans,Szwecja Bilans,Ukraina Bilans
2024-06-14 00:00:00,1417.375,-330.3,-506.35,-339.753,593.075,-207.85000000000002
2024-06-14 01:00:00,1200.925,-338.55,-507.875,-216.37175,593.125,-137.125
2024-06-14 02:00:00,1795.65,-85.44999999999999,-507.875,-114.28999999999999,593.25,-142.0
2024-06-14 03:00:00,1685.825,-46.675,-480.425,-141.56375,593.025,-181.525
2024-06-14 04:00:00,1557.45,-185.45,-441.825,-186.24075,593.05,-214.1
2024-06-14 05:00:00,1713.5,-83.5,-506.425,-169.61675,593.65,-223.05
2024-06-14 06:00:00,1346.8,-179.3,-506.55,-167.279,593.45,-179.775
2024-06-14 07:00:00,850.725,-735.8,-506.625,-366.50725,578.075,-270.85
2024-06-14 08:00:00,116.10000000000001,-893.35,-506.55,-395.33950000000004,471.275,-234.075
2024-06-14 09:00:00,193.425,-904.45,-506.45,-378.7155,423.25,-267.65
2024-06-14 10:00:00,273.575,-822.625,-506.225,-348.5845,485.42499999999995,-258.925
2024-06-14 11:00:00,466.6,-809.0,-506.15,-364.94875,593.65,-239.2
2024-06-14 12:00:00,897.8,-899.05,-506.225,-434.56175,591.65,-235.175
2024-06-14 13:00:00,784.7,-916.4000000000001,-506.275,-423.39250000000004,585.325,-239.85000000000002
2024-06-14 14:00:00,1114.7,-938.85,-506.175,-424.17175,589.675,-254.125
2024-06-14 15:00:00,1184.45,-768.175,-503.5,-346.5065,593.375,-262.27500000000003
2024-06-14 16:00:00,1495.3,-79.22500000000002,-480.525,-29.6115,593.3,-160.325
2024-06-14 17:00:00,1468.475,99.85000000000001,-425.65,74.54825,593.625,-85.225
2024-06-14 18:00:00,996.85,-78.4,-497.1,-11.169249999999998,593.5,-101.0
2024-06-14 19:00:00,1100.475,316.65,-506.775,267.023,593.375,-13.799999999999999
2024-06-14 20:00:00,940.4,281.4,-494.55,216.37175,593.2750000000001,-11.6
2024-06-14 21:00:00,1303.35,462.425,-440.625,290.92,593.25,6.35
2024-06-14 22:00:00,1086.1499999999999,246.05,-377.875,65.457,593.35,-50.9
2024-06-14 23:00:00,925.9,164.975,-373.725,26.494500000000002,593.1500000000001,34.525
2024-06-15 00:00:00,1656.95,38.25,-478.65,-182.864,593.2,-65.95
2024-06-15 01:00:00,1014.5,-164.14999999999998,-486.225,-250.65875,593.35,-78.45
2024-06-15 02:00:00,1106.8,-297.97499999999997,-467.35,-288.06275,593.275,-107.35
2024-06-15 03:00:00,832.9499999999999,-457.4,-346.375,-414.82075,593.1,-159.325
2024-06-15 04:00:00,510.125,-580.3,-329.8,-478.19975,541.5,-166.325
2024-06-15 05:00:00,983.675,-450.875,-448.65000000000003,-420.53525,108.9,-173.625
2024-06-15 06:00:00,1762.65,-89.25,-475.575,-202.86475000000002,-238.0,-100.475
2024-06-15 07:00:00,1508.9,-36.525,-480.225,-265.984,-345.1,-109.075
2024-06-15 08:00:00,908.2,-353.475,-507.2,-417.93775,-365.45,-185.275
2024-06-15 09:00:00,348.975,-408.2,-507.175,-425.73025,-333.05,-148.375
2024-06-15 10:00:00,-393.625,-787.65,-507.2,-669.3757499999999,0.0,-244.125
2024-06-15 11:00:00,142.825,-643.5749999999999,-507.175,-571.9694999999999,0.0,-190.775
2024-06-15 12:00:00,645.325,-475.29999999999995,-507.2,-518.72075,0.0,-181.575
2024-06-15 13:00:00,1035.1,-399.34999999999997,-507.525,-481.31674999999996,-45.35,-188.35
2024-06-15 14:00:00,1370.2,-475.29999999999995,-507.3,-597.425,-565.775,-248.0
2024-06-15 15:00:00,1908.925,-347.59999999999997,-507.0,-523.1365,-565.425,-247.225
2024-06-15 16:00:00,1948.275,-322.725,-506.92499999999995,-470.66700000000003,-531.8,-238.825
2024-06-15 17:00:00,1757.3,-301.025,-489.20000000000005,-415.85975,-296.9,-229.625
2024-06-15 18:00:00,2118.75,335.47499999999997,-269.34999999999997,11.948500000000001,276.125,-153.75
2024-06-15 19:00:00,1877.925,226.95000000000002,273.45,46.755,593.25,-168.55
2024-06-15 20:00:00,1967.45,395.975,342.425,74.02875,593.275,-176.9
2024-06-15 21:00:00,1738.8000000000002,509.20000000000005,327.725,198.18925,593.45,-122.175
2024-06-15 22:00:00,1746.325,267.3,129.425,60.52175,593.675,-148.45
2024-06-15 23:00:00,1713.825,221.1,129.3,-56.88525,593.9749999999999,-114.85
2024-06-16 00:00:00,1765.575,157.0,138.325,-147.538,592.25,-142.375
2024-06-16 01:00:00,1572.275,216.15,87.6,-173.77275,588.675,-142.425
2024-06-16 02:00:00,1401.325,119.0,169.625,-236.63225,593.975,-146.35
2024-06-16 03:00:00,1343.475,71.3,114.975,-252.477,593.4,-152.725
2024-06-16 04:00:00,1228.175,-8.774999999999999,110.6,-269.101,590.95,-165.55
2024-06-16 05:00:00,1106.425,-154.3,63.224999999999994,-374.29975,578.075,-230.79999999999998
2024-06-16 06:00:00,1148.125,-264.45,-222.65,-407.02825,511.275,-241.075
2024-06-16 07:00:00,1383.275,-168.375,-490.675,-365.2085,-88.025,-235.875
2024-06-16 08:00:00,1349.9,-142.64999999999998,-380.52500000000003,-403.39175,-378.325,-205.35
2024-06-16 09:00:00,1454.675,-193.775,-464.775,-443.653,-525.75,-222.45
2024-06-16 10:00:00,1297.425,-350.22499999999997,-458.3,-484.95325,-613.325,-220.3
2024-06-16 11:00:00,1246.45,-415.3,-507.3,-523.1365000000001,-583.75,-262.875
2024-06-16 12:00:00,826.125,-485.95,-496.4,-506.5125,-367.4,-254.675
2024-06-16 13:00:00,1169.525,-269.275,-437.75,-357.67575,-595.55,-231.625
2024-06-16 14:00:00,1141.025,-68.24999999999997,-443.42499999999995,-211.17675000000003,-428.975,-180.675
2024-06-16 15:00:00,1097.375,-144.675,-439.35,-281.569,-270.3,-244.025
2024-06-16 16:00:00,1127.575,113.69999999999999,-457.7,-134.29075,-463.525,-219.775
2024-06-16 17:00:00,985.775,192.125,-498.9,-70.1325,76.75,-167.7
2024-06-16 18:00:00,1578.225,588.475,-399.325,282.34825,588.675,-87.2
2024-06-16 19:00:00,1429.675,641.9,-260.2,382.61175000000003,593.525,-42.15
2024-06-16 20:00:00,1538.175,502.84999999999997,-207.225,233.775,593.55,-126.0
2024-06-16 21:00:00,1798.575,485.67499999999995,-61.625,243.90525,593.575,-105.25
2024-06-16 22:00:00,1717.325,460.6,62.8,233.2555,593.475,-46.875
2024-06-16 23:00:00,1583.9,383.95,-72.625,167.01925,593.625,16.15
2024-06-17 00:00:00,1926.4,64.42499999999998,-272.95,-14.0265,594.125,-57.3
2024-06-17 01:00:00,1807.925,-20.374999999999993,-292.075,-114.8095,593.925,-77.925
2024-06-17 02:00:00,1732.925,-98.19999999999999,-264.2,-195.59175,593.9749999999999,-110.475
2024-06-17 03:00:00,1549.825,-164.875,-219.6,-241.30775,593.725,-112.45
2024-06-17 04:00:00,1482.1,-293.025,-253.2,-309.622,593.875,-167.77499999999998
2024-06-17 05:00:00,1262.425,-480.2,-197.325,-357.67575,593.825,-179.725
2024-06-17 06:00:00,1406.975,-117.35,45.125,-98.1855,574.25,-28.2
2024-06-17 07:00:00,863.25,-101.7,-34.625,-126.49825,364.0,-69.35
2024-06-17 08:00:00,906.125,-65.3,-490.0,-71.43125,-96.92500000000001,-114.39999999999999
2024-06-17 09:00:00,92.3,-322.05,-488.55,-301.56975,143.175,-181.825
2024-06-17 10:00:00,-324.5,-320.75,-506.45,-367.806,383.975,-211.125
2024-06-17 11:00:00,-129.875,-466.5,-506.6,-473.52425,332.425,-256.625
2024-06-17 12:00:00,586.65,-479.475,-507.5,-525.2145,371.6,-287.95
2024-06-17 13:00:00,1050.75,-520.325,-507.45,-589.37275,232.3,-321.1
2024-06-17 14:00:00,1369.4,-557.85,-507.42499999999995,-602.62,405.225,-343.75
2024-06-17 15:00:00,1389.575,-594.9749999999999,-486.32500000000005,-629.1145,391.4,-412.15
2024-06-17 16:00:00,1309.125,-540.85,-417.75,-600.0225,564.0,-426.325
2024-06-17 17:00:00,1816.075,-135.3,-252.075,-206.761,593.35,-298.35
2024-06-17 18:00:00,1654.4,-100.65,67.15,-233.51525,593.325,-291.025
2024-06-17 19:00:00,1345.875,16.474999999999998,137.525,-138.7065,593.375,-233.175
2024-06-17 20:00:00,1581.025,159.175,185.15,83.12,593.35,-145.25
2024-06-17 21:00:00,1489.775,162.975,321.175,111.95224999999999,593.8,-133.225
2024-06-17 22:00:00,1384.275,47.099999999999994,217.25,126.49825,593.85,-102.775
2024-06-17 23:00:00,1421.6,119.875,-186.75,186.76024999999998,593.9,-102.325
2024-06-18 00:00:00,1271.95,40.225,-509.025,80.78225,593.5,-146.0
2024-06-18 01:00:00,1246.275,-39.349999999999994,-508.7,88.8345,593.2,-144.22500000000002
2024-06-18 02:00:00,1261.15,-50.0,-416.5,62.34,593.225,-150.825
2024-06-18 03:00:00,1457.4,-185.05,-380.05,-61.04125,593.35,-182.3
2024-06-18 04:00:00,1480.125,-110.55000000000001,-394.125,1.818249999999999,593.525,-145.675
2024-06-18 05:00:00,1301.775,-122.85,-306.575,26.4945,593.45,-155.025
2024-06-18 06:00:00,839.95,70.2,-290.0,141.304,533.0,3.5749999999999984
2024-06-18 07:00:00,925.525,-7.100000000000001,-373.675,102.60125000000001,146.625,-4.25
2024-06-18 08:00:00,175.77499999999998,3.3000000000000007,-507.275,-107.017,435.0,-56.95
2024-06-18 09:00:00,-304.25,-78.75,-501.0,-284.68600000000004,201.1,-133.89999999999998
2024-06-18 10:00:00,-274.775,-173.35000000000002,-456.15,-570.411,199.54999999999998,-205.325
2024-06-18 11:00:00,-505.42499999999995,-262.07500000000005,-256.1,-797.6922500000001,594.025,-254.9
2024-06-18 12:00:00,-513.275,-197.95,193.375,-792.49725,593.05,-274.2
2024-06-18 13:00:00,-769.45,-79.275,336.375,-553.2674999999999,590.8,-216.975
2024-06-18 14:00:00,-848.4,-134.20000000000002,318.275,-668.33675,590.375,-291.45
2024-06-18 15:00:00,-415.15000000000003,-39.37500000000001,345.3,-491.18725,590.475,-286.3
2024-06-18 16:00:00,-376.90000000000003,75.875,307.175,-284.94575,590.175,-286.625
2024-06-18 17:00:00,826.05,20.599999999999998,185.325,103.9,590.3,-186.625
2024-06-18 18:00:00,1573.4250000000002,46.525,182.975,189.35775,590.5,-136.3
2024-06-18 19:00:00,1295.975,-6.224999999999999,348.375,-109.87424999999999,590.1750000000001,-153.625
2024-06-18 20:00:00,1603.05,8.925,348.42499999999995,-57.144999999999996,590.25,-172.8
2024-06-18 21:00:00,1610.0,14.024999999999999,328.525,-42.599000000000004,590.525,-163.175
2024-06-18 22:00:00,1620.425,51.35,212.75,137.6675,590.575,-74.775
2024-06-18 23:00:00,1853.175,58.9,-188.05,246.50275,592.9000000000001,-37.55
2024-06-19 00:00:00,1103.875,-5.850000000000001,-496.525,-126.75800000000001,592.625,-162.2
2024-06-19 01:00:00,566.55,-0.4500000000000002,-464.45,-461.316,592.225,-251.27499999999998
2024-06-19 02:00:00,338.4,-64.925,-362.15,-696.13,593.7,-327.125
2024-06-19 03:00:00,183.0,-94.4,-255.725,-753.0152499999999,593.4,-349.875
2024-06-19 04:00:00,135.3,-101.875,-241.3,-756.392,589.025,-346.25
2024-06-19 05:00:00,713.55,-38.45,-256.725,-612.75025,551.225,-328.475
2024-06-19 06:00:00,977.075,68.725,-354.65,-175.591,448.075,-163.125
2024-06-19 07:00:00,803.325,16.325,-437.25,-241.82725,62.550000000000004,-151.4
2024-06-19 08:00:00,383.8,-3.075,-507.65,-220.26800000000003,157.64999999999998,-89.475
2024-06-19 09:00:00,-595.55,-208.54999999999998,-507.65,-682.36325,516.9,-199.975
2024-06-19 10:00:00,-486.27500000000003,-279.4,-507.475,-817.43325,477.35,-205.15
2024-06-19 11:00:00,77.15,-215.6,-507.725,-763.92475,593.175,-217.175
2024-06-19 12:00:00,751.775,-109.75,-485.975,-566.7745,593.425,-190.825
2024-06-19 13:00:00,602.2,-185.1,-413.175,-828.6025,593.3,-271.375
2024-06-19 14:00:00,723.45,-154.75,-419.825,-858.2139999999999,593.0,-303.475
2024-06-19 15:00:00,1018.75,-133.3,-459.225,-788.0815,593.075,-359.15
2024-06-19 16:00:00,1284.175,-147.525,-143.45,-927.04775,593.025,-463.575
2024-06-19 17:00:00,1610.425,-60.9,257.625,-723.40375,593.15,-420.275
2024-06-19 18:00:00,1811.975,-2.7250000000000005,349.07500000000005,-605.4772499999999,593.425,-335.075
2024-06-19 19:00:00,1528.075,-45.875,349.07500000000005,-740.2875,593.15,-323.425
2024-06-19 20:00:00,1180.35,-78.875,348.975,-882.111,592.95,-349.075
2024-06-19 21:00:00,1516.4,33.4,349.05,-582.879,593.15,-262.5
2024-06-19 22:00:00,1492.55,71.525,308.5,-460.277,593.325,-239.45
2024-06-19 23:00:00,1087.1,8.024999999999999,84.85,-647.55675,593.475,-261.175
2024-06-20 00:00:00,496.8,-16.7,0.0,-706.26025,593.25,-281.6
2024-06-20 01:00:00,514.25,-16.225,12.575,-682.623,593.125,-273.0
2024-06-20 02:00:00,267.125,-56.45,58.825,-716.9100000000001,593.225,-275.85
2024-06-20 03:00:00,140.39999999999998,-88.3,101.525,-782.8865000000001,593.15,-308.525
2024-06-20 04:00:00,181.225,-128.95,72.5,-751.7165,593.375,-318.4
2024-06-20 05:00:00,688.9499999999999,-101.575,-57.75,-643.1410000000001,593.55,-298.225
2024-06-20 06:00:00,1272.525,57.4,68.35,-221.04725000000002,593.275,-155.25
2024-06-20 07:00:00,55.550000000000004,-216.39999999999998,78.525,-807.04325,593.2,-274.275
2024-06-20 08:00:00,-523.45,-336.125,259.04999999999995,-1017.0,592.975,-293.525
2024-06-20 09:00:00,-803.275,-448.375,271.075,-1250.75,574.275,-391.8
2024-06-20 10:00:00,-503.6,-412.55,119.475,-1191.75,389.45,-316.97499999999997
2024-06-20 11:00:00,-1169.775,-436.975,0.0,-1288.10025,352.375,-353.575
2024-06-20 12:00:00,-489.35,-364.0,50.349999999999994,-1179.52475,258.025,-324.54999999999995
2024-06-20 13:00:00,-615.525,-375.70000000000005,-123.25,-1271.99575,317.425,-365.4
2024-06-20 14:00:00,-314.625,-386.25,-169.325,-1296.93175,349.95,-389.35
2024-06-20 15:00:00,83.75,-314.25,139.15,-1260.56675,417.9,-422.55
2024-06-20 16:00:00,836.6750000000001,-664.35,311.175,-949.38625,593.575,-418.40000000000003
2024-06-20 17:00:00,985.0,-712.2,289.375,-823.66725,593.475,-428.25
2024-06-20 18:00:00,1453.625,130.1,335.8,149.87574999999998,593.325,-103.4
2024-06-20 19:00:00,1497.375,375.725,348.375,441.31525,593.35,41.800000000000004
2024-06-20 20:00:00,1677.575,507.34999999999997,282.95,620.283,593.425,104.75
2024-06-20 21:00:00,1554.0,583.975,350.1,724.96225,593.75,92.25
2024-06-20 22:00:00,1447.275,499.8,347.175,644.43975,593.9,67.175
2024-06-20 23:00:00,1576.825,297.25,307.75,440.79575,593.725,31.25
2024-06-21 00:00:00,1679.975,260.025,-79.775,440.536,593.15,-4.525
2024-06-21 01:00:00,1777.2,178.325,-111.4,345.72724999999997,593.3,-32.925
2024-06-21 02:00:00,1404.925,89.6,12.2,258.45125,593.4,-50.075
2024-06-21 03:00:00,1483.3,66.75,50.925,267.023,593.7,-44.8
2024-06-21 04:00:00,1453.85,28.45,51.75,201.82575,593.575,-69.25
2024-06-21 05:00:00,1620.325,49.5,-258.575,190.91625,520.9749999999999,-120.225
2024-06-21 06:00:00,1617.4,115.35,-330.4,347.026,0.0,-0.7249999999999996
2024-06-21 07:00:00,1306.7,129.8,-320.45,424.69124999999997,0.0,57.6
2024-06-21 08:00:00,235.225,-477.95,-227.64999999999998,-290.92,0.0,-118.55000000000001
2024-06-21 09:00:00,-400.75,-682.5,-20.65,-487.291,0.0,-146.725
2024-06-21 10:00:00,-870.5,-1029.2,255.0,-811.71875,0.0,-252.525
2024-06-21 11:00:00,-1138.975,-1235.725,349.975,-996.401,0.0,-351.7
2024-06-21 12:00:00,-633.1999999999999,-858.35,350.025,-658.98575,0.0,-170.425
2024-06-21 13:00:00,-358.825,-756.2,338.775,-619.244,-0.775,-207.275
2024-06-21 14:00:00,-10.024999999999999,-678.95,268.325,-632.751,514.2,-220.05
2024-06-21 15:00:00,705.05,-660.9,289.15,-685.9997500000001,464.875,-331.5
2024-06-21 16:00:00,1135.175,-681.125,241.075,-734.0535,480.975,-395.25
2024-06-21 17:00:00,1888.3,-535.9,350.25,-521.31825,523.525,-376.85
2024-06-21 18:00:00,2060.45,-265.3,336.4,-238.19074999999998,593.575,-250.79999999999998
2024-06-21 19:00:00,1801.8,-175.35000000000002,222.85,-91.432,593.625,-115.325
2024-06-21 20:00:00,1956.025,-119.32499999999999,100.45,-73.2495,593.525,-124.075
2024-06-21 21:00:00,1823.075,-161.3,24.7,-145.71975,593.675,-59.325
2024-06-21 22:00:00,1745.3,-120.14999999999999,-85.175,-28.053,593.75,-59.474999999999994
2024-06-21 23:00:00,1491.825,-66.35,-324.775,-47.2745,593.675,-74.45
2024-06-22 00:00:00,1479.375,-235.375,-381.4,-236.11275,593.6,-167.15
2024-06-22 01:00:00,1498.175,-492.07500000000005,-338.25,-535.34475,593.6750000000001,-270.1
2024-06-22 02:00:00,1411.525,-500.875,-304.3,-624.69875,593.75,-279.5
2024-06-22 03:00:00,1253.75,-423.35,-200.6,-593.269,593.9,-244.775
2024-06-22 04:00:00,1231.3,-432.3,-114.1,-558.72225,593.875,-191.85000000000002
2024-06-22 05:00:00,1362.175,-403.0,130.1,-534.82525,593.6,-216.55
2024-06-22 06:00:00,1253.95,-414.175,228.725,-481.057,594.175,-191.75
2024-06-22 07:00:00,900.2,-444.5,303.575,-602.62,594.375,-239.975
2024-06-22 08:00:00,262.475,-170.3,329.525,-910.164,593.9,-285.75
2024-06-22 09:00:00,608.85,-109.925,203.14999999999998,-775.6135,564.175,-216.225
2024-06-22 10:00:00,1225.7,-406.79999999999995,-259.6,-543.3969999999999,280.7,-192.975
2024-06-22 11:00:00,1670.725,-552.775,-479.65,-334.558,308.225,-226.275
2024-06-22 12:00:00,1342.275,-741.55,-507.175,-496.90175,-78.80000000000001,-290.825
2024-06-22 13:00:00,940.75,-692.175,-506.95,-580.02175,-411.65,-251.6
2024-06-22 14:00:00,629.9,-783.225,-507.05,-804.7055,-571.825,-369.07500000000005
2024-06-22 15:00:00,944.4250000000001,-573.375,-507.275,-516.64275,-603.55,-341.59999999999997
2024-06-22 16:00:00,1005.7,-669.6,-433.575,-601.32125,-448.3,-340.25
2024-06-22 17:00:00,859.775,-809.075,118.425,-767.56125,135.325,-394.875
2024-06-22 18:00:00,824.975,-564.175,135.575,-599.24325,573.05,-324.1
2024-06-22 19:00:00,1447.125,-388.09999999999997,60.95,-458.199,593.875,-279.375
2024-06-22 20:00:00,1062.25,-460.875,238.85,-562.6185,593.975,-293.65
2024-06-22 21:00:00,992.375,-342.55,303.35,-467.03049999999996,593.95,-286.825
2024-06-22 22:00:00,969.3,-132.975,343.85,-240.5285,593.825,-230.5
2024-06-22 23:00:00,514.1500000000001,-379.075,312.6,-470.66700000000003,582.675,-256.625
2024-06-23 00:00:00,635.25,-535.975,164.14999999999998,-575.0865,493.7,-278.575
2024-06-23 01:00:00,637.675,-590.35,164.15,-627.29625,493.85,-319.725
2024-06-23 02:00:00,529.575,-559.5,176.925,-625.4780000000001,493.8,-330.67499999999995
2024-06-23 03:00:00,287.27500000000003,-641.925,195.85,-682.36325,493.875,-337.05
2024-06-23 04:00:00,142.575,-616.975,145.825,-672.7525,493.5,-307.725
2024-06-23 05:00:00,47.8,-553.75,79.675,-615.3477499999999,505.775,-287.05
2024-06-23 06:00:00,-178.475,-658.9,-14.15,-675.09025,550.35,-248.775
2024-06-23 07:00:00,-364.5,-683.85,-78.825,-724.7025,194.825,-251.825
2024-06-23 08:00:00,-320.97499999999997,-760.05,-511.67499999999995,-791.45825,-329.475,-306.325
2024-06-23 09:00:00,417.15,-673.45,-507.4,-694.052,-617.1,-324.325
2024-06-23 10:00:00,1007.0,-687.625,-507.275,-736.91075,-617.3,-321.2
2024-06-23 11:00:00,768.375,-795.1,-507.55,-849.3824999999999,-617.2,-315.29999999999995
2024-06-23 12:00:00,646.45,-793.4,-507.675,-774.5745,-616.825,-349.325
2024-06-23 13:00:00,835.35,-734.2,-507.525,-603.659,-616.7,-492.875
2024-06-23 14:00:00,972.5,-683.2750000000001,-507.5,-522.35725,-616.525,-525.0
2024-06-23 15:00:00,1348.125,-595.0,-507.45,-453.26374999999996,-616.55,-516.925
2024-06-23 16:00:00,1333.975,-627.75,-507.475,-505.993,-535.6,-567.675
2024-06-23 17:00:00,1206.425,-309.1,-504.425,-183.903,76.725,-438.075
2024-06-23 18:00:00,510.1,-408.875,-245.225,-264.945,535.425,-451.625
2024-06-23 19:00:00,549.7249999999999,-282.625,-31.975,-152.2135,593.975,-343.15
2024-06-23 20:00:00,1150.5,-74.475,152.1,-92.9905,593.675,-264.975
2024-06-23 21:00:00,1229.375,-108.14999999999998,198.55,-144.9405,593.6,-229.29999999999998
2024-06-23 22:00:00,1347.9,-103.79999999999998,170.425,-98.44525,593.45,-204.625
2024-06-23 23:00:00,1468.65,-133.675,-1.5,-174.0325,593.775,-226.65
2024-06-24 00:00:00,1193.25,-188.025,-270.15,-255.0745,593.65,-242.2
2024-06-24 01:00:00,977.5,-286.575,-200.1,-321.83025,593.6,-245.1
2024-06-24 02:00:00,1017.7249999999999,-204.3,-180.175,-309.88175,593.6500000000001,-243.725
2024-06-24 03:00:00,872.125,-214.75,-127.92500000000001,-324.6875,593.75,-244.4
2024-06-24 04:00:00,759.425,-326.4,-56.325,-371.4425,593.8,-283.175
2024-06-24 05:00:00,639.55,-323.275,-42.375,-336.89575,570.4,-246.575
2024-06-24 06:00:00,814.9000000000001,74.92500000000001,-38.9,41.56,352.325,-96.55
2024-06-24 07:00:00,1105.125,107.97500000000001,-152.15,84.6785,54.875,-64.175
2024-06-24 08:00:00,173.825,-291.525,131.825,-128.836,474.325,-122.575
2024-06-24 09:00:00,-60.70000000000002,-755.625,56.225,-379.7545,593.7,-226.45
2024-06-24 10:00:00,278.07500000000005,-699.45,-75.425,-323.129,593.525,-217.4
2024-06-24 11:00:00,472.325,-656.4,-262.425,-298.193,588.975,-242.35
2024-06-24 12:00:00,527.825,-625.525,-285.0,-279.75075000000004,561.25,-198.45
2024-06-24 13:00:00,453.4,-794.575,-351.85,-366.50725,576.075,-250.1
2024-06-24 14:00:00,582.4,-855.95,-210.425,-430.6655,518.775,-292.8
2024-06-24 15:00:00,1433.775,-580.225,174.325,-308.0635,593.7,-313.725
2024-06-24 16:00:00,1561.625,-303.25,230.55,-150.91475,593.75,-301.275
2024-06-24 17:00:00,1561.425,-281.75,207.75,-155.3305,593.825,-327.3
2024-06-24 18:00:00,1679.175,-145.075,315.7,-115.8485,594.075,-251.325
2024-06-24 19:00:00,1540.675,51.92499999999999,349.45,-48.833,593.775,-137.025
2024-06-24 20:00:00,1537.15,210.95,349.325,7.2730000000000015,594.25,-99.075
2024-06-24 21:00:00,1750.1,268.8,349.2,9.8705,594.0,-105.625
2024-06-24 22:00:00,1765.875,334.4,313.675,59.7425,593.85,-77.4
2024-06-24 23:00:00,1561.025,222.64999999999998,74.7,-6.753499999999999,593.225,-101.275
2024-06-25 00:00:00,862.575,-432.125,100.975,-307.544,591.175,-149.57500000000002
2024-06-25 01:00:00,998.375,-540.075,46.925,-348.065,593.425,-162.27499999999998
2024-06-25 02:00:00,964.15,-507.95,119.275,-349.104,592.175,-192.8
2024-06-25 03:00:00,922.2,-500.07500000000005,-57.625,-303.9075,593.425,-184.2
2024-06-25 04:00:00,774.95,-441.775,0.0,-241.82725,594.1500000000001,-153.775
2024-06-25 05:00:00,799.425,-518.025,-196.95,-209.3585,592.7,-148.4
2024-06-25 06:00:00,855.25,-355.02500000000003,-165.45,-105.71825000000001,586.1500000000001,-96.05
2024-06-25 07:00:00,931.175,-250.17499999999998,-105.675,2.077999999999999,581.9749999999999,-69.375
2024-06-25 08:00:00,367.775,-550.7,74.15,-129.09575,126.35,-127.675
2024-06-25 09:00:00,275.425,-585.2,47.9,-115.06925,114.525,-123.8
2024-06-25 10:00:00,749.25,-755.7249999999999,-228.675,-241.5675,386.225,-151.55
2024-06-25 11:00:00,1267.975,-764.55,-443.275,-242.6065,332.525,-149.05
2024-06-25 12:00:00,1229.325,-776.2249999999999,-411.425,-238.19074999999998,174.225,-161.225
2024-06-25 13:00:00,1338.5,-861.075,-503.775,-271.69849999999997,14.825,-158.45
2024-06-25 14:00:00,1055.625,-875.15,-424.15000000000003,-299.75149999999996,186.025,-165.39999999999998
2024-06-25 15:00:00,1106.75,-918.175,-372.925,-355.85749999999996,593.7750000000001,-222.425
2024-06-25 16:00:00,1330.35,-865.8,-174.175,-363.39025000000004,593.7,-264.475
2024-06-25 17:00:00,1167.475,-588.7,-129.375,-226.24225,593.65,-225.075
2024-06-25 18:00:00,1265.775,-499.32500000000005,-70.15,-209.61825,594.025,-194.75
2024-06-25 19:00:00,1764.4,-52.025000000000006,-144.05,63.379,593.75,-119.07499999999999
2024-06-25 20:00:00,1561.55,-30.150000000000006,102.25,69.35325,593.95,-107.775
2024-06-25 21:00:00,1691.025,-113.29999999999998,178.475,32.728500000000004,594.175,-101.25
2024-06-25 22:00:00,1470.975,-513.05,225.175,-205.98175,594.25,-174.95
2024-06-25 23:00:00,1638.95,-455.125,207.7,-210.65725,552.0,-195.1
2024-06-26 00:00:00,1905.875,-244.875,-65.225,-168.05825,234.075,-192.15
2024-06-26 01:00:00,1691.175,-412.575,-57.525,-279.491,275.55,-238.575
2024-06-26 02:00:00,1241.85,-449.65,-57.375,-302.349,347.25,-220.75
2024-06-26 03:00:00,1076.6,-449.825,-57.425,-284.42625,570.025,-199.675
2024-06-26 04:00:00,1169.825,-425.875,47.5,-307.28425,417.025,-230.45
2024-06-26 05:00:00,1414.875,-202.65,-213.75,-180.52625,389.025,-180.97500000000002
2024-06-26 06:00:00,1601.0,-120.85,-106.65,-138.96625,530.625,-156.125
2024-06-26 07:00:00,1382.85,-336.025,-38.6,-190.6565,-0.75,-171.0
2024-06-26 08:00:00,728.375,-866.375,80.775,-488.33,-0.75,-257.65
2024-06-26 09:00:00,344.225,-1220.5,-67.45,-656.1285,132.7,-268.2
2024-06-26 10:00:00,530.7750000000001,-1436.425,-89.2,-808.60175,219.825,-280.475
2024-06-26 11:00:00,773.65,-1613.125,52.175,-944.71075,437.375,-340.75
2024-06-26 12:00:00,985.575,-1462.3,0.0,-874.3185,389.875,-357.45
2024-06-26 13:00:00,740.75,-1386.375,-117.25,-916.6577500000001,312.35,-348.8
2024-06-26 14:00:00,864.7750000000001,-1372.325,-154.8,-919.515,404.55,-376.5
2024-06-26 15:00:00,1290.075,-1463.4,-69.2,-950.94475,497.45000000000005,-426.85
2024-06-26 16:00:00,1435.5,-1060.8,22.95,-750.6775,594.125,-338.775
2024-06-26 17:00:00,1727.65,-542.65,-124.89999999999999,-481.057,594.2750000000001,-265.825
2024-06-26 18:00:00,1606.6,-178.8,108.1,-276.8935,594.425,-172.825
2024-06-26 19:00:00,1856.2,96.67499999999998,128.4,40.26125,594.375,-58.125
2024-06-26 20:00:00,1674.55,39.39999999999999,156.35000000000002,-51.17075,594.35,-100.3
2024-06-26 21:00:00,1464.05,-49.099999999999994,141.67499999999998,-88.8345,594.0,-80.6
2024-06-26 22:00:00,1655.025,-83.425,90.075,-73.769,534.65,-77.72500000000001
2024-06-26 23:00:00,1529.05,-391.575,-120.075,-291.17975,112.55,-183.475
