Doba handlowa;OREB [Jednostka czasu od-do];Prognozowane zapotrzebowanie KSE [MW];Rzeczywiste zapotrzebowanie KSE [MW];Data publikacji
"2024-07-08";"20:00 - 20:15";19950;20947.727;"2025-02-02 19:49"
"2024-07-08";"20:15 - 20:30";19950;20713.701;"2025-02-02 19:49"
"2024-07-08";"20:30 - 20:45";19900;20546.828;"2025-02-02 19:49"
"2024-07-08";"20:45 - 21:00";19800;20642.857;"2025-02-02 19:49"
"2024-07-08";"21:00 - 21:15";19600;20287.338;"2025-02-02 19:49"
"2024-07-08";"21:15 - 21:30";19400;19880.016;"2025-02-02 19:49"
"2024-07-08";"21:30 - 21:45";19150;19513.125;"2025-02-02 19:49"
"2024-07-08";"21:45 - 22:00";18750;19190.344;"2025-02-02 19:49"
"2024-07-08";"22:00 - 22:15";18550;19136.229;"2025-02-02 19:49"
"2024-07-08";"22:15 - 22:30";18300;18795.463;"2025-02-02 19:49"
"2024-07-08";"22:30 - 22:45";18000;18403.174;"2025-02-02 19:49"
"2024-07-08";"22:45 - 23:00";17600;18070.924;"2025-02-02 19:49"
"2024-07-08";"23:00 - 23:15";17250;17680.31;"2025-02-02 19:49"
"2024-07-08";"23:15 - 23:30";16900;17318.252;"2025-02-02 19:49"
"2024-07-08";"23:30 - 23:45";16500;16822.771;"2025-02-02 19:49"
"2024-07-08";"23:45 - 24:00";16200;16490.059;"2025-02-02 19:49"
"2024-07-09";"00:00 - 00:15";15700;16488.074;"2025-02-02 19:49"
"2024-07-09";"00:15 - 00:30";15550;15925.474;"2025-02-02 19:49"
"2024-07-09";"00:30 - 00:45";15400;15994.206;"2025-02-02 19:49"
"2024-07-09";"00:45 - 01:00";15200;15614.144;"2025-02-02 19:49"
"2024-07-09";"01:00 - 01:15";15050;15612.682;"2025-02-02 19:49"
"2024-07-09";"01:15 - 01:30";14950;15523.249;"2025-02-02 19:49"
"2024-07-09";"01:30 - 01:45";14850;15244.87;"2025-02-02 19:49"
"2024-07-09";"01:45 - 02:00";14750;15209.543;"2025-02-02 19:49"
"2024-07-09";"02:00 - 02:15";14700;15141.074;"2025-02-02 19:49"
"2024-07-09";"02:15 - 02:30";14650;14930.849;"2025-02-02 19:49"
"2024-07-09";"02:30 - 02:45";14600;14928.714;"2025-02-02 19:49"
"2024-07-09";"02:45 - 03:00";14550;14909.682;"2025-02-02 19:49"
"2024-07-09";"03:00 - 03:15";14550;14906.939;"2025-02-02 19:49"
"2024-07-09";"03:15 - 03:30";14550;15010.251;"2025-02-02 19:49"
"2024-07-09";"03:30 - 03:45";14550;14944.635;"2025-02-02 19:49"
"2024-07-09";"03:45 - 04:00";14550;14824.407;"2025-02-02 19:49"
"2024-07-09";"04:00 - 04:15";14550;14743.98;"2025-02-02 19:49"
"2024-07-09";"04:15 - 04:30";14550;14718.834;"2025-02-02 19:49"
"2024-07-09";"04:30 - 04:45";14600;14666.169;"2025-02-02 19:49"
"2024-07-09";"04:45 - 05:00";14700;15249.531;"2025-02-02 19:49"
"2024-07-09";"05:00 - 05:15";14800;15338.617;"2025-02-02 19:49"
"2024-07-09";"05:15 - 05:30";14950;15563.573;"2025-02-02 19:49"
"2024-07-09";"05:30 - 05:45";15200;15905.177;"2025-02-02 19:49"
"2024-07-09";"05:45 - 06:00";15700;16362.407;"2025-02-02 19:49"
"2024-07-09";"06:00 - 06:15";16650;17358.492;"2025-02-02 19:49"
"2024-07-09";"06:15 - 06:30";17300;17735.176;"2025-02-02 19:49"
"2024-07-09";"06:30 - 06:45";17750;18192.531;"2025-02-02 19:49"
"2024-07-09";"06:45 - 07:00";18200;18645.957;"2025-02-02 19:49"
"2024-07-09";"07:00 - 07:15";18650;19305.072;"2025-02-02 19:49"
"2024-07-09";"07:15 - 07:30";19100;19528.418;"2025-02-02 19:49"
"2024-07-09";"07:30 - 07:45";19400;19813.73;"2025-02-02 19:49"
"2024-07-09";"07:45 - 08:00";19650;20118.92;"2025-02-02 19:49"
"2024-07-09";"08:00 - 08:15";19850;20451.893;"2025-02-02 19:49"
"2024-07-09";"08:15 - 08:30";20000;20727.545;"2025-02-02 19:49"
"2024-07-09";"08:30 - 08:45";20100;20706.768;"2025-02-02 19:49"
"2024-07-09";"08:45 - 09:00";20150;20750.197;"2025-02-02 19:49"
"2024-07-09";"09:00 - 09:15";20200;20701.64;"2025-02-02 19:49"
"2024-07-09";"09:15 - 09:30";20250;20955.523;"2025-02-02 19:49"
"2024-07-09";"09:30 - 09:45";20300;20686.44;"2025-02-02 19:49"
"2024-07-09";"09:45 - 10:00";20300;20341.635;"2025-02-02 19:49"
"2024-07-09";"10:00 - 10:15";20300;20290.945;"2025-02-02 19:49"
"2024-07-09";"10:15 - 10:30";20300;20392.19;"2025-02-02 19:49"
"2024-07-09";"10:30 - 10:45";20350;20773.426;"2025-02-02 19:49"
"2024-07-09";"10:45 - 11:00";20400;20445.979;"2025-02-02 19:49"
"2024-07-09";"11:00 - 11:15";20450;20666.53;"2025-02-02 19:49"
"2024-07-09";"11:15 - 11:30";20500;20950.61;"2025-02-02 19:49"
"2024-07-09";"11:30 - 11:45";20550;20928.293;"2025-02-02 19:49"
"2024-07-09";"11:45 - 12:00";20600;20636.18;"2025-02-02 19:49"
"2024-07-09";"12:00 - 12:15";20650;20586.186;"2025-02-02 19:49"
"2024-07-09";"12:15 - 12:30";20700;20847.459;"2025-02-02 19:49"
"2024-07-09";"12:30 - 12:45";20800;20651.758;"2025-02-02 19:49"
"2024-07-09";"12:45 - 13:00";20800;20883.896;"2025-02-02 19:49"
"2024-07-09";"13:00 - 13:15";20800;21011.498;"2025-02-02 19:49"
"2024-07-09";"13:15 - 13:30";20800;20907.518;"2025-02-02 19:49"
"2024-07-09";"13:30 - 13:45";20750;20571.932;"2025-02-02 19:49"
"2024-07-09";"13:45 - 14:00";20300;20399.39;"2025-02-02 19:49"
"2024-07-09";"14:00 - 14:15";20450;20229.672;"2025-02-02 19:49"
"2024-07-09";"14:15 - 14:30";20450;20425.316;"2025-02-02 19:49"
"2024-07-09";"14:30 - 14:45";20450;20685.502;"2025-02-02 19:49"
"2024-07-09";"14:45 - 15:00";20450;20682.527;"2025-02-02 19:49"
"2024-07-09";"15:00 - 15:15";20450;20550.086;"2025-02-02 19:49"
"2024-07-09";"15:15 - 15:30";20450;20359.734;"2025-02-02 19:49"
"2024-07-09";"15:30 - 15:45";20450;20597.773;"2025-02-02 19:49"
"2024-07-09";"15:45 - 16:00";20450;20776.035;"2025-02-02 19:49"
"2024-07-09";"16:00 - 16:15";20450;20544.783;"2025-02-02 19:49"
"2024-07-09";"16:15 - 16:30";20450;20819.578;"2025-02-02 19:49"
"2024-07-09";"16:30 - 16:45";20450;20741.074;"2025-02-02 19:49"
"2024-07-09";"16:45 - 17:00";20450;20812.506;"2025-02-02 19:49"
"2024-07-09";"17:00 - 17:15";20450;20898.912;"2025-02-02 19:49"
"2024-07-09";"17:15 - 17:30";20450;20946.652;"2025-02-02 19:49"
"2024-07-09";"17:30 - 17:45";20350;21008.88;"2025-02-02 19:49"
"2024-07-09";"17:45 - 18:00";20100;20848.713;"2025-02-02 19:49"
"2024-07-09";"18:00 - 18:15";20150;20760.545;"2025-02-02 19:49"
"2024-07-09";"18:15 - 18:30";20350;20844.717;"2025-02-02 19:49"
"2024-07-09";"18:30 - 18:45";20500;21021.111;"2025-02-02 19:49"
"2024-07-09";"18:45 - 19:00";20500;20855.94;"2025-02-02 19:49"
"2024-07-09";"19:00 - 19:15";20500;20844.844;"2025-02-02 19:49"
"2024-07-09";"19:15 - 19:30";20500;20980.523;"2025-02-02 19:49"
"2024-07-09";"19:30 - 19:45";20500;21081.473;"2025-02-02 19:49"
"2024-07-09";"19:45 - 20:00";20500;20953.559;"2025-02-02 19:49"
"2024-07-09";"20:00 - 20:15";20500;20829.389;"2025-02-02 19:49"
"2024-07-09";"20:15 - 20:30";20450;21016.701;"2025-02-02 19:49"
"2024-07-09";"20:30 - 20:45";20400;20732.535;"2025-02-02 19:49"
"2024-07-09";"20:45 - 21:00";20300;20485.807;"2025-02-02 19:49"
"2024-07-09";"21:00 - 21:15";20150;20522.459;"2025-02-02 19:49"
"2024-07-09";"21:15 - 21:30";19900;20256.666;"2025-02-02 19:49"
"2024-07-09";"21:30 - 21:45";19600;19877.457;"2025-02-02 19:49"
"2024-07-09";"21:45 - 22:00";19150;19527.525;"2025-02-02 19:49"
"2024-07-09";"22:00 - 22:15";18950;19187.88;"2025-02-02 19:49"
"2024-07-09";"22:15 - 22:30";18650;18900.486;"2025-02-02 19:49"
"2024-07-09";"22:30 - 22:45";18300;18690.285;"2025-02-02 19:49"
"2024-07-09";"22:45 - 23:00";17950;18061.188;"2025-02-02 19:49"
"2024-07-09";"23:00 - 23:15";17600;17836.361;"2025-02-02 19:49"
"2024-07-09";"23:15 - 23:30";17250;17417.135;"2025-02-02 19:49"
"2024-07-09";"23:30 - 23:45";16850;16784.408;"2025-02-02 19:49"
"2024-07-09";"23:45 - 24:00";16500;16477.203;"2025-02-02 19:49"
"2024-07-10";"00:00 - 00:15";16000;16417.326;"2025-02-02 19:49"
"2024-07-10";"00:15 - 00:30";15650;16039.713;"2025-02-02 19:49"
"2024-07-10";"00:30 - 00:45";15500;15901.772;"2025-02-02 19:49"
"2024-07-10";"00:45 - 01:00";15300;15738.732;"2025-02-02 19:49"
"2024-07-10";"01:00 - 01:15";15150;15747.005;"2025-02-02 19:49"
"2024-07-10";"01:15 - 01:30";15050;15402.548;"2025-02-02 19:49"
"2024-07-10";"01:30 - 01:45";14950;15184.675;"2025-02-02 19:49"
"2024-07-10";"01:45 - 02:00";14850;15068.51;"2025-02-02 19:49"
"2024-07-10";"02:00 - 02:15";14750;15000.034;"2025-02-02 19:49"
"2024-07-10";"02:15 - 02:30";14700;15043.483;"2025-02-02 19:49"
"2024-07-10";"02:30 - 02:45";14700;15102.336;"2025-02-02 19:49"
"2024-07-10";"02:45 - 03:00";14550;15020.028;"2025-02-02 19:49"
"2024-07-10";"03:00 - 03:15";14550;15182.419;"2025-02-02 19:49"
"2024-07-10";"03:15 - 03:30";14550;15023.158;"2025-02-02 19:49"
"2024-07-10";"03:30 - 03:45";14600;14994.227;"2025-02-02 19:49"
"2024-07-10";"03:45 - 04:00";14450;15012.682;"2025-02-02 19:49"
"2024-07-10";"04:00 - 04:15";14600;14841.375;"2025-02-02 19:49"
"2024-07-10";"04:15 - 04:30";14550;15014.62;"2025-02-02 19:49"
"2024-07-10";"04:30 - 04:45";14500;14814.183;"2025-02-02 19:49"
"2024-07-10";"04:45 - 05:00";14600;14906.222;"2025-02-02 19:49"
"2024-07-10";"05:00 - 05:15";14850;15196.913;"2025-02-02 19:49"
"2024-07-10";"05:15 - 05:30";15000;15147.533;"2025-02-02 19:49"
"2024-07-10";"05:30 - 05:45";15250;15490.678;"2025-02-02 19:49"
"2024-07-10";"05:45 - 06:00";15650;15923.111;"2025-02-02 19:49"
"2024-07-10";"06:00 - 06:15";17050;17195.283;"2025-02-02 19:49"
"2024-07-10";"06:15 - 06:30";17650;17656.969;"2025-02-02 19:49"
"2024-07-10";"06:30 - 06:45";18100;18350.588;"2025-02-02 19:49"
"2024-07-10";"06:45 - 07:00";18650;18838.783;"2025-02-02 19:49"
"2024-07-10";"07:00 - 07:15";19200;19460.33;"2025-02-02 19:49"
"2024-07-10";"07:15 - 07:30";19550;19977.08;"2025-02-02 19:49"
"2024-07-10";"07:30 - 07:45";19850;20318.46;"2025-02-02 19:49"
"2024-07-10";"07:45 - 08:00";20200;20554.502;"2025-02-02 19:49"
"2024-07-10";"08:00 - 08:15";20500;20891.396;"2025-02-02 19:49"
"2024-07-10";"08:15 - 08:30";20600;21157.541;"2025-02-02 19:49"
"2024-07-10";"08:30 - 08:45";20800;21399.547;"2025-02-02 19:49"
"2024-07-10";"08:45 - 09:00";20900;21164.393;"2025-02-02 19:49"
"2024-07-10";"09:00 - 09:15";21000;21469.992;"2025-02-02 19:49"
"2024-07-10";"09:15 - 09:30";20950;21414.223;"2025-02-02 19:49"
"2024-07-10";"09:30 - 09:45";20900;21341.904;"2025-02-02 19:49"
"2024-07-10";"09:45 - 10:00";20600;21356.443;"2025-02-02 19:49"
"2024-07-10";"10:00 - 10:15";20700;21159.104;"2025-02-02 19:49"
"2024-07-10";"10:15 - 10:30";20900;21223.81;"2025-02-02 19:49"
"2024-07-10";"10:30 - 10:45";21050;21334.088;"2025-02-02 19:49"
"2024-07-10";"10:45 - 11:00";21000;21439.53;"2025-02-02 19:49"
"2024-07-10";"11:00 - 11:15";20850;21377.904;"2025-02-02 19:49"
"2024-07-10";"11:15 - 11:30";20950;21318.83;"2025-02-02 19:49"
"2024-07-10";"11:30 - 11:45";21150;21304.271;"2025-02-02 19:49"
"2024-07-10";"11:45 - 12:00";21000;21672.98;"2025-02-02 19:49"
"2024-07-10";"12:00 - 12:15";21250;21454.5;"2025-02-02 19:49"
"2024-07-10";"12:15 - 12:30";21300;21520.666;"2025-02-02 19:49"
"2024-07-10";"12:30 - 12:45";21400;21289.932;"2025-02-02 19:49"
"2024-07-10";"12:45 - 13:00";21450;21498.537;"2025-02-02 19:49"
"2024-07-10";"13:00 - 13:15";21600;21481.354;"2025-02-02 19:49"
"2024-07-10";"13:15 - 13:30";21450;21492.324;"2025-02-02 19:49"
"2024-07-10";"13:30 - 13:45";21050;21425.463;"2025-02-02 19:49"
"2024-07-10";"13:45 - 14:00";20600;21277.84;"2025-02-02 19:49"
"2024-07-10";"14:00 - 14:15";20850;21020.031;"2025-02-02 19:49"
"2024-07-10";"14:15 - 14:30";21000;21144.246;"2025-02-02 19:49"
"2024-07-10";"14:30 - 14:45";21100;21261.695;"2025-02-02 19:49"
"2024-07-10";"14:45 - 15:00";21100;21480.145;"2025-02-02 19:49"
"2024-07-10";"15:00 - 15:15";21150;21399.637;"2025-02-02 19:49"
"2024-07-10";"15:15 - 15:30";21100;21394.078;"2025-02-02 19:49"
"2024-07-10";"15:30 - 15:45";21000;21500.684;"2025-02-02 19:49"
"2024-07-10";"15:45 - 16:00";21100;21269.562;"2025-02-02 19:49"
"2024-07-10";"16:00 - 16:15";20850;21308.979;"2025-02-02 19:49"
"2024-07-10";"16:15 - 16:30";20950;21620.521;"2025-02-02 19:49"
"2024-07-10";"16:30 - 16:45";21000;21496.031;"2025-02-02 19:49"
"2024-07-10";"16:45 - 17:00";20950;21704.838;"2025-02-02 19:49"
"2024-07-10";"17:00 - 17:15";20950;21944.203;"2025-02-02 19:49"
"2024-07-10";"17:15 - 17:30";20850;21834.182;"2025-02-02 19:49"
"2024-07-10";"17:30 - 17:45";20650;22062.363;"2025-02-02 19:49"
"2024-07-10";"17:45 - 18:00";20500;21720.71;"2025-02-02 19:49"
"2024-07-10";"18:00 - 18:15";20500;21792.428;"2025-02-02 19:49"
"2024-07-10";"18:15 - 18:30";20650;22088.586;"2025-02-02 19:49"
"2024-07-10";"18:30 - 18:45";20800;22265.547;"2025-02-02 19:49"
"2024-07-10";"18:45 - 19:00";20650;22113.309;"2025-02-02 19:49"
"2024-07-10";"19:00 - 19:15";20650;21996.947;"2025-02-02 19:49"
"2024-07-10";"19:15 - 19:30";20750;21948.049;"2025-02-02 19:49"
"2024-07-10";"19:30 - 19:45";20850;22251.68;"2025-02-02 19:49"
"2024-07-10";"19:45 - 20:00";20800;22018.674;"2025-02-02 19:49"
"2024-07-10";"20:00 - 20:15";20650;22072.684;"2025-02-02 19:49"
"2024-07-10";"20:15 - 20:30";20600;21863.184;"2025-02-02 19:49"
"2024-07-10";"20:30 - 20:45";20550;21506.504;"2025-02-02 19:49"
"2024-07-10";"20:45 - 21:00";20350;21218.445;"2025-02-02 19:49"
"2024-07-10";"21:00 - 21:15";20200;20988.582;"2025-02-02 19:49"
"2024-07-10";"21:15 - 21:30";20000;20708.682;"2025-02-02 19:49"
"2024-07-10";"21:30 - 21:45";19600;20284.895;"2025-02-02 19:49"
"2024-07-10";"21:45 - 22:00";19150;19914.06;"2025-02-02 19:49"
"2024-07-10";"22:00 - 22:15";18950;19717.975;"2025-02-02 19:49"
"2024-07-10";"22:15 - 22:30";18650;19541.1;"2025-02-02 19:49"
"2024-07-10";"22:30 - 22:45";18300;19112.59;"2025-02-02 19:49"
"2024-07-10";"22:45 - 23:00";17950;18802.465;"2025-02-02 19:49"
"2024-07-10";"23:00 - 23:15";17600;18098.262;"2025-02-02 19:49"
"2024-07-10";"23:15 - 23:30";17250;17786.018;"2025-02-02 19:49"
"2024-07-10";"23:30 - 23:45";16750;17294.486;"2025-02-02 19:49"
"2024-07-10";"23:45 - 24:00";16500;17045.635;"2025-02-02 19:49"
"2024-07-11";"00:00 - 00:15";16450;16783.494;"2025-02-02 19:49"
"2024-07-11";"00:15 - 00:30";16100;16588.158;"2025-02-02 19:49"
"2024-07-11";"00:30 - 00:45";15950;16303.667;"2025-02-02 19:49"
"2024-07-11";"00:45 - 01:00";15750;16308.965;"2025-02-02 19:49"
"2024-07-11";"01:00 - 01:15";15600;16138.822;"2025-02-02 19:49"
"2024-07-11";"01:15 - 01:30";15500;15959.838;"2025-02-02 19:49"
"2024-07-11";"01:30 - 01:45";15400;15885.817;"2025-02-02 19:49"
"2024-07-11";"01:45 - 02:00";15300;15573.08;"2025-02-02 19:49"
"2024-07-11";"02:00 - 02:15";15200;15628.384;"2025-02-02 19:49"
"2024-07-11";"02:15 - 02:30";15100;15669.995;"2025-02-02 19:49"
"2024-07-11";"02:30 - 02:45";15050;15675.527;"2025-02-02 19:49"
"2024-07-11";"02:45 - 03:00";15050;15672.9;"2025-02-02 19:49"
"2024-07-11";"03:00 - 03:15";15050;15708.258;"2025-02-02 19:49"
"2024-07-11";"03:15 - 03:30";15050;15539.874;"2025-02-02 19:49"
"2024-07-11";"03:30 - 03:45";15050;15504.991;"2025-02-02 19:49"
"2024-07-11";"03:45 - 04:00";14900;15215.225;"2025-02-02 19:49"
"2024-07-11";"04:00 - 04:15";14950;15507.952;"2025-02-02 19:49"
"2024-07-11";"04:15 - 04:30";14850;15396.336;"2025-02-02 19:49"
"2024-07-11";"04:30 - 04:45";14850;15934.837;"2025-02-02 19:49"
"2024-07-11";"04:45 - 05:00";15100;16020.615;"2025-02-02 19:49"
"2024-07-11";"05:00 - 05:15";15300;16270.9;"2025-02-02 19:49"
"2024-07-11";"05:15 - 05:30";15500;16322.497;"2025-02-02 19:49"
"2024-07-11";"05:30 - 05:45";15850;16539.666;"2025-02-02 19:49"
"2024-07-11";"05:45 - 06:00";16300;17049.236;"2025-02-02 19:49"
"2024-07-11";"06:00 - 06:15";17350;18238.268;"2025-02-02 19:49"
"2024-07-11";"06:15 - 06:30";17850;18812.123;"2025-02-02 19:49"
"2024-07-11";"06:30 - 06:45";18400;19179.84;"2025-02-02 19:49"
"2024-07-11";"06:45 - 07:00";19000;19605.393;"2025-02-02 19:49"
"2024-07-11";"07:00 - 07:15";19550;20331.504;"2025-02-02 19:49"
"2024-07-11";"07:15 - 07:30";19900;20486.445;"2025-02-02 19:49"
"2024-07-11";"07:30 - 07:45";20200;20825.215;"2025-02-02 19:49"
"2024-07-11";"07:45 - 08:00";20450;21137.197;"2025-02-02 19:49"
"2024-07-11";"08:00 - 08:15";20750;21244.31;"2025-02-02 19:49"
"2024-07-11";"08:15 - 08:30";21000;21353.264;"2025-02-02 19:49"
"2024-07-11";"08:30 - 08:45";21050;21317.156;"2025-02-02 19:49"
"2024-07-11";"08:45 - 09:00";21150;21318.895;"2025-02-02 19:49"
"2024-07-11";"09:00 - 09:15";21200;21298.598;"2025-02-02 19:49"
"2024-07-11";"09:15 - 09:30";21300;21325.611;"2025-02-02 19:49"
"2024-07-11";"09:30 - 09:45";21050;21471.113;"2025-02-02 19:49"
"2024-07-11";"09:45 - 10:00";20750;21167.973;"2025-02-02 19:49"
"2024-07-11";"10:00 - 10:15";20800;21087.592;"2025-02-02 19:49"
"2024-07-11";"10:15 - 10:30";21000;21286.549;"2025-02-02 19:49"
"2024-07-11";"10:30 - 10:45";21200;21542.861;"2025-02-02 19:49"
"2024-07-11";"10:45 - 11:00";21100;21337.941;"2025-02-02 19:49"
"2024-07-11";"11:00 - 11:15";21200;21458.951;"2025-02-02 19:49"
"2024-07-11";"11:15 - 11:30";21350;21868.926;"2025-02-02 19:49"
"2024-07-11";"11:30 - 11:45";21300;22062.762;"2025-02-02 19:49"
"2024-07-11";"11:45 - 12:00";21100;22038.445;"2025-02-02 19:49"
"2024-07-11";"12:00 - 12:15";21300;21985.992;"2025-02-02 19:49"
"2024-07-11";"12:15 - 12:30";21350;22233.615;"2025-02-02 19:49"
"2024-07-11";"12:30 - 12:45";21450;22123.139;"2025-02-02 19:49"
"2024-07-11";"12:45 - 13:00";21400;22073.854;"2025-02-02 19:49"
"2024-07-11";"13:00 - 13:15";21600;22610.562;"2025-02-02 19:49"
"2024-07-11";"13:15 - 13:30";21550;22328.174;"2025-02-02 19:49"
"2024-07-11";"13:30 - 13:45";21150;22123.498;"2025-02-02 19:49"
"2024-07-11";"13:45 - 14:00";20700;21552.398;"2025-02-02 19:49"
"2024-07-11";"14:00 - 14:15";20900;21527.475;"2025-02-02 19:49"
"2024-07-11";"14:15 - 14:30";21050;21695.744;"2025-02-02 19:49"
"2024-07-11";"14:30 - 14:45";21150;22046.328;"2025-02-02 19:49"
"2024-07-11";"14:45 - 15:00";21200;21877.225;"2025-02-02 19:49"
"2024-07-11";"15:00 - 15:15";21050;21908.766;"2025-02-02 19:49"
"2024-07-11";"15:15 - 15:30";21150;22006.996;"2025-02-02 19:49"
"2024-07-11";"15:30 - 15:45";21150;22090.283;"2025-02-02 19:49"
"2024-07-11";"15:45 - 16:00";21050;21916.994;"2025-02-02 19:49"
"2024-07-11";"16:00 - 16:15";20800;21742.088;"2025-02-02 19:49"
"2024-07-11";"16:15 - 16:30";20900;21492.89;"2025-02-02 19:49"
"2024-07-11";"16:30 - 16:45";20950;21559.004;"2025-02-02 19:49"
"2024-07-11";"16:45 - 17:00";20900;21511.822;"2025-02-02 19:49"
"2024-07-11";"17:00 - 17:15";20900;21609.227;"2025-02-02 19:49"
"2024-07-11";"17:15 - 17:30";20950;21761.059;"2025-02-02 19:49"
"2024-07-11";"17:30 - 17:45";20950;21797.332;"2025-02-02 19:49"
"2024-07-11";"17:45 - 18:00";20600;21343.318;"2025-02-02 19:49"
"2024-07-11";"18:00 - 18:15";20600;21011.088;"2025-02-02 19:49"
"2024-07-11";"18:15 - 18:30";20750;21197.31;"2025-02-02 19:49"
"2024-07-11";"18:30 - 18:45";20900;21285.443;"2025-02-02 19:49"
"2024-07-11";"18:45 - 19:00";20850;21057.756;"2025-02-02 19:49"
"2024-07-11";"19:00 - 19:15";20850;20894.867;"2025-02-02 19:49"
"2024-07-11";"19:15 - 19:30";20950;21148.541;"2025-02-02 19:49"
"2024-07-11";"19:30 - 19:45";21050;21034.07;"2025-02-02 19:49"
"2024-07-11";"19:45 - 20:00";21050;21095.293;"2025-02-02 19:49"
"2024-07-11";"20:00 - 20:15";21000;21090.072;"2025-02-02 19:49"
"2024-07-11";"20:15 - 20:30";20850;21141.32;"2025-02-02 19:49"
"2024-07-11";"20:30 - 20:45";20750;20811.434;"2025-02-02 19:49"
"2024-07-11";"20:45 - 21:00";20700;20608.281;"2025-02-02 19:49"
"2024-07-11";"21:00 - 21:15";20450;20463.623;"2025-02-02 19:49"
"2024-07-11";"21:15 - 21:30";20100;20250.79;"2025-02-02 19:49"
"2024-07-11";"21:30 - 21:45";19750;19993.797;"2025-02-02 19:49"
"2024-07-11";"21:45 - 22:00";19350;19435.887;"2025-02-02 19:49"
"2024-07-11";"22:00 - 22:15";19250;19370.17;"2025-02-02 19:49"
"2024-07-11";"22:15 - 22:30";18950;19089.484;"2025-02-02 19:49"
"2024-07-11";"22:30 - 22:45";18550;18950.326;"2025-02-02 19:49"
"2024-07-11";"22:45 - 23:00";18250;18410.426;"2025-02-02 19:49"
"2024-07-11";"23:00 - 23:15";17850;17942.617;"2025-02-02 19:49"
"2024-07-11";"23:15 - 23:30";17400;17548.396;"2025-02-02 19:49"
"2024-07-11";"23:30 - 23:45";16900;17204.113;"2025-02-02 19:49"
"2024-07-11";"23:45 - 24:00";16550;16898.39;"2025-02-02 19:49"
"2024-07-12";"00:00 - 00:15";16350;16628.984;"2025-02-02 19:49"
"2024-07-12";"00:15 - 00:30";16000;16352.712;"2025-02-02 19:49"
"2024-07-12";"00:30 - 00:45";15850;16160.258;"2025-02-02 19:49"
"2024-07-12";"00:45 - 01:00";15700;15957.322;"2025-02-02 19:49"
"2024-07-12";"01:00 - 01:15";15600;15880.611;"2025-02-02 19:49"
"2024-07-12";"01:15 - 01:30";15500;15747.737;"2025-02-02 19:49"
"2024-07-12";"01:30 - 01:45";15300;15710.304;"2025-02-02 19:49"
"2024-07-12";"01:45 - 02:00";15150;15440.114;"2025-02-02 19:49"
"2024-07-12";"02:00 - 02:15";15100;15447.049;"2025-02-02 19:49"
"2024-07-12";"02:15 - 02:30";15050;15455.742;"2025-02-02 19:49"
"2024-07-12";"02:30 - 02:45";15050;15434.387;"2025-02-02 19:49"
"2024-07-12";"02:45 - 03:00";15050;15445.518;"2025-02-02 19:49"
"2024-07-12";"03:00 - 03:15";15050;15538.128;"2025-02-02 19:49"
"2024-07-12";"03:15 - 03:30";15050;15423.549;"2025-02-02 19:49"
"2024-07-12";"03:30 - 03:45";15050;15286.408;"2025-02-02 19:49"
"2024-07-12";"03:45 - 04:00";14950;15418.285;"2025-02-02 19:49"
"2024-07-12";"04:00 - 04:15";14900;15377.543;"2025-02-02 19:49"
"2024-07-12";"04:15 - 04:30";14900;15386.323;"2025-02-02 19:49"
"2024-07-12";"04:30 - 04:45";14850;15475.393;"2025-02-02 19:49"
"2024-07-12";"04:45 - 05:00";15100;15690.306;"2025-02-02 19:49"
"2024-07-12";"05:00 - 05:15";15250;15844.803;"2025-02-02 19:49"
"2024-07-12";"05:15 - 05:30";15350;15958.668;"2025-02-02 19:49"
"2024-07-12";"05:30 - 05:45";15700;16153.634;"2025-02-02 19:49"
"2024-07-12";"05:45 - 06:00";16250;16605.559;"2025-02-02 19:49"
"2024-07-12";"06:00 - 06:15";17350;17637.033;"2025-02-02 19:49"
"2024-07-12";"06:15 - 06:30";17800;18179.36;"2025-02-02 19:49"
"2024-07-12";"06:30 - 06:45";18350;18634.957;"2025-02-02 19:49"
"2024-07-12";"06:45 - 07:00";18900;18956.668;"2025-02-02 19:49"
"2024-07-12";"07:00 - 07:15";19450;19747.197;"2025-02-02 19:49"
"2024-07-12";"07:15 - 07:30";19850;19974.213;"2025-02-02 19:49"
"2024-07-12";"07:30 - 07:45";20200;20298.363;"2025-02-02 19:49"
"2024-07-12";"07:45 - 08:00";20450;20489.615;"2025-02-02 19:49"
"2024-07-12";"08:00 - 08:15";20750;20731.145;"2025-02-02 19:49"
"2024-07-12";"08:15 - 08:30";21000;21039.895;"2025-02-02 19:49"
"2024-07-12";"08:30 - 08:45";21100;21215.113;"2025-02-02 19:49"
"2024-07-12";"08:45 - 09:00";21100;21199.771;"2025-02-02 19:49"
"2024-07-12";"09:00 - 09:15";21200;21322.082;"2025-02-02 19:49"
"2024-07-12";"09:15 - 09:30";21300;21148.215;"2025-02-02 19:49"
"2024-07-12";"09:30 - 09:45";21150;21169.322;"2025-02-02 19:49"
"2024-07-12";"09:45 - 10:00";20900;20853.266;"2025-02-02 19:49"
"2024-07-12";"10:00 - 10:15";20800;20469.268;"2025-02-02 19:49"
"2024-07-12";"10:15 - 10:30";21000;20805.74;"2025-02-02 19:49"
"2024-07-12";"10:30 - 10:45";21150;21167.084;"2025-02-02 19:49"
"2024-07-12";"10:45 - 11:00";21250;21223.135;"2025-02-02 19:49"
