Date;Hour;Forecasted Day-ahead Total Load;Actual Total Load
20160205;24;18600;18325,813
20160206;1;17100;17267,538
20160206;2;16400;16449,663
20160206;3;16000;16124,050
20160206;4;15900;15993,825
20160206;5;16000;15945,725
20160206;6;16300;16069,938
20160206;7;17300;16943,988
20160206;8;18200;17619,200
20160206;9;19600;18801,338
20160206;10;20200;19822,300
20160206;11;20500;20209,850
20160206;12;20500;20422,663
20160206;13;20200;20251,488
20160206;14;20100;20070,875
20160206;15;19500;19305,675
20160206;16;19200;18896,125
20160206;17;20400;19226,713
20160206;18;20900;20461,525
20160206;19;20800;20349,800
20160206;20;20500;19977,513
20160206;21;19800;19358,563
20160206;22;18600;18196,150
20160206;23;17600;17117,413
20160206;24;16300;16052,913
20160207;1;15250;15172,875
20160207;2;14700;14513,800
20160207;3;14300;14156,050
20160207;4;14100;14023,550
20160207;5;14100;14024,513
20160207;6;14400;14167,250
20160207;7;14600;14492,950
20160207;8;15200;14670,550
20160207;9;16200;15474,538
20160207;10;17100;16421,850
20160207;11;17600;17026,425
20160207;12;17900;17244,075
20160207;13;18000;17148,938
20160207;14;17900;17262,438
20160207;15;17600;16916,175
20160207;16;17300;16615,163
20160207;17;18400;16951,988
20160207;18;19400;18664,313
20160207;19;19400;19085,863
20160207;20;19400;19141,175
20160207;21;19000;18542,800
20160207;22;18000;17519,463
20160207;23;17050;16657,000
20160207;24;16050;15659,950
20160208;1;15000;14819,825
20160208;2;14600;14411,638
20160208;3;14500;14307,038
20160208;4;14700;14397,388
20160208;5;15300;14775,788
20160208;6;17300;15811,700
20160208;7;20000;18644,063
20160208;8;21400;20461,950
20160208;9;22200;21655,000
20160208;10;22400;22046,288
20160208;11;22500;21994,525
20160208;12;22550;22071,938
20160208;13;22700;21974,275
20160208;14;22800;21996,625
20160208;15;22300;21572,125
20160208;16;21900;21180,700
20160208;17;22600;21472,663
20160208;18;23600;22847,813
20160208;19;23600;22715,375
20160208;20;23500;22534,988
20160208;21;22700;21900,575
20160208;22;21300;20338,025
20160208;23;19600;18743,438
20160208;24;18100;17520,138
20160209;1;16850;16546,113
20160209;2;16150;15939,463
20160209;3;15850;15756,038
20160209;4;15850;15797,888
20160209;5;16450;16065,638
20160209;6;17700;16742,925
20160209;7;20300;19139,538
20160209;8;21400;20657,813
20160209;9;22200;21581,375
20160209;10;22400;21848,375
20160209;11;22500;21637,975
20160209;12;22500;21804,988
20160209;13;22650;21802,600
20160209;14;22750;22008,513
20160209;15;22250;21761,475
20160209;16;21950;21441,563
20160209;17;22850;21683,338
20160209;18;23450;22867,863
20160209;19;23450;22888,800
20160209;20;23250;22689,438
20160209;21;22500;21924,788
20160209;22;21100;20523,675
20160209;23;19400;18849,313
20160209;24;17900;17540,300
20160210;1;16950;16543,988
20160210;2;16450;15951,663
20160210;3;16100;15619,425
20160210;4;16150;15711,438
20160210;5;16650;16047,788
20160210;6;17800;16797,613
20160210;7;20500;19235,638
20160210;8;21600;20719,538
20160210;9;22400;21726,238
20160210;10;22500;22083,075
20160210;11;22600;22098,525
20160210;12;22700;22539,450
20160210;13;22800;22660,025
20160210;14;22900;22859,575
20160210;15;22500;22497,700
20160210;16;22200;22338,575
20160210;17;22900;22431,638
20160210;18;23600;23281,025
20160210;19;23550;23204,063
20160210;20;23450;23237,838
20160210;21;22600;22606,713
20160210;22;21200;21190,350
20160210;23;19550;19571,675
20160210;24;18050;18224,138
20160211;1;17150;17126,963
20160211;2;16650;16389,850
20160211;3;16300;16132,163
20160211;4;16350;16149,725
20160211;5;16850;16383,463
20160211;6;18000;17087,875
20160211;7;20700;19526,663
20160211;8;21800;21127,950
20160211;9;22400;22166,950
20160211;10;22600;22540,700
20160211;11;22600;22622,175
20160211;12;22600;22865,313
20160211;13;22700;22907,025
20160211;14;22800;22927,163
20160211;15;22400;22498,688
20160211;16;22100;22164,513
20160211;17;22900;22173,663
20160211;18;23600;23365,088
20160211;19;23550;23351,188
20160211;20;23450;23164,788
20160211;21;22600;22440,363
20160211;22;21200;21064,938
20160211;23;19550;19398,663
20160211;24;18050;18148,838
20160212;1;17050;17060,313
20160212;2;16550;16523,475
20160212;3;16300;16196,138
20160212;4;16350;16190,225
20160212;5;16850;16528,750
20160212;6;18000;17208,225
20160212;7;20700;19524,150
20160212;8;21800;21137,475
20160212;9;22400;22110,850
20160212;10;22600;22489,613
20160212;11;22700;22273,850
20160212;12;22800;22521,663
20160212;13;23000;22553,213
20160212;14;23100;22729,088
20160212;15;22700;22281,063
20160212;16;22400;21894,825
20160212;17;23000;21968,575
20160212;18;23700;23253,888
20160212;19;23700;23374,263
20160212;20;23550;23127,013
20160212;21;22900;22378,838
20160212;22;21500;20998,813
20160212;23;19850;19448,588
20160212;24;18350;18172,525
20160213;1;17300;17086,875
20160213;2;16600;16397,425
20160213;3;16300;16031,038
20160213;4;16200;15987,438
20160213;5;16200;16064,213
20160213;6;16400;16192,475
20160213;7;17500;16959,513
20160213;8;18500;17822,425
20160213;9;19800;19107,850
20160213;10;20400;19991,600
20160213;11;20700;20456,275
20160213;12;20600;20686,300
20160213;13;20500;20566,538
20160213;14;20300;20505,363
20160213;15;19500;19841,725
20160213;16;19000;19471,825
20160213;17;19800;19643,588
20160213;18;20900;20763,463
20160213;19;20900;20842,500
20160213;20;20500;20585,388
20160213;21;19900;19994,975
20160213;22;18800;18779,088
20160213;23;17700;17662,450
20160213;24;16500;16543,850
20160214;1;15500;15478,688
20160214;2;14800;14774,425
20160214;3;14500;14458,350
20160214;4;14300;14249,438
20160214;5;14500;14325,413
20160214;6;14600;14469,538
20160214;7;14800;14675,000
20160214;8;15400;14998,563
20160214;9;16400;16020,413
20160214;10;17300;16935,988
20160214;11;17700;17494,075
20160214;12;17800;17669,213
20160214;13;17900;17708,663
20160214;14;18000;17798,700
20160214;15;17600;17349,450
20160214;16;17200;17030,875
20160214;17;18100;17221,850
20160214;18;19600;18694,338
20160214;19;19700;19225,550
20160214;20;19700;19321,650
20160214;21;19200;18864,888
20160214;22;18300;17817,213
20160214;23;17200;16898,950
20160214;24;16100;15818,913
20160215;1;15300;15069,413
20160215;2;14800;14673,638
20160215;3;14700;14490,300
20160215;4;14800;14537,363
20160215;5;15500;14929,063
20160215;6;17300;16041,450
20160215;7;20000;18898,488
20160215;8;21700;20790,663
20160215;9;22500;22052,275
20160215;10;22600;22623,063
20160215;11;22600;22574,413
20160215;12;22700;22853,388
20160215;13;22800;22931,850
20160215;14;22900;22971,750
20160215;15;22400;22619,913
20160215;16;21900;22244,425
20160215;17;22500;22260,725
20160215;18;23600;23198,975
20160215;19;23500;23255,925
20160215;20;23300;23029,763
20160215;21;22500;22388,075
20160215;22;21100;20789,238
20160215;23;19500;19194,963
20160215;24;18100;17909,888
20160216;1;17300;16777,200
20160216;2;16600;16209,163
20160216;3;16300;15931,238
20160216;4;16300;15966,788
20160216;5;16800;16268,713
20160216;6;18100;16948,313
20160216;7;20700;19384,638
20160216;8;22000;21118,325
20160216;9;22700;22227,188
20160216;10;22800;22567,475
20160216;11;23000;22634,275
20160216;12;23000;23000,600
20160216;13;23100;23063,763
20160216;14;23300;23272,488
20160216;15;22800;22865,350
20160216;16;22300;22591,900
20160216;17;22500;22463,100
20160216;18;23700;23411,000
20160216;19;23700;23711,263
20160216;20;23700;23508,875
20160216;21;23000;22872,863
20160216;22;21400;21297,638
20160216;23;19900;19697,213
20160216;24;18400;18434,550
20160217;1;17300;17296,175
20160217;2;16600;16618,213
20160217;3;16400;16371,000
20160217;4;16500;16329,775
20160217;5;16900;16594,863
20160217;6;18200;17298,850
20160217;7;20700;19611,725
20160217;8;22000;21158,250
20160217;9;22800;22266,550
20160217;10;22900;22750,738
20160217;11;22800;22577,500
20160217;12;23000;22823,838
20160217;13;23100;22810,938
20160217;14;23300;22903,850
20160217;15;22800;22479,900
20160217;16;22300;22162,488
20160217;17;22600;21992,213
20160217;18;23700;23089,625
20160217;19;23700;23281,900
20160217;20;23700;23084,313
20160217;21;22800;22364,988
20160217;22;21300;20891,738
20160217;23;19900;19408,513
20160217;24;18500;18096,513
20160218;1;17200;17204,988
20160218;2;16500;16628,550
20160218;3;16300;16206,488
20160218;4;16300;16290,738
20160218;5;16800;16480,950
20160218;6;18000;17188,788
20160218;7;20400;19413,438
20160218;8;21700;20964,200
20160218;9;22500;22094,350
20160218;10;22600;22455,913
20160218;11;22800;22533,000
20160218;12;22900;22853,800
20160218;13;23000;23003,213
20160218;14;23200;23179,588
20160218;15;22700;22718,113
20160218;16;22200;22406,813
20160218;17;22600;22404,288
20160218;18;23600;23344,350
20160218;19;23600;23681,400
20160218;20;23300;23507,550
20160218;21;22700;22697,163
20160218;22;21200;21267,525
20160218;23;19600;19633,038
20160218;24;18300;18261,700
20160219;1;17200;17212,700
20160219;2;16500;16574,375
20160219;3;16200;16254,313
20160219;4;16300;16328,625
20160219;5;16800;16603,300
20160219;6;18000;17315,425
20160219;7;20600;19541,475
20160219;8;22000;21091,338
20160219;9;22800;22269,100
20160219;10;22900;22737,688
20160219;11;23000;22829,750
20160219;12;23200;23161,375
20160219;13;23100;23267,850
20160219;14;23300;23364,863
20160219;15;22800;22986,025
20160219;16;22300;22644,213
20160219;17;22700;22580,425
20160219;18;23600;23468,775
20160219;19;23600;23664,475
20160219;20;23500;23526,188
20160219;21;22800;22782,363
20160219;22;21400;21114,313
20160219;23;19700;19593,275
20160219;24;18400;18398,875
20160220;1;17100;17300,588
20160220;2;16400;16557,050
20160220;3;16100;16116,750
20160220;4;16000;15966,425
20160220;5;16100;16134,238
20160220;6;16200;16179,088
20160220;7;17100;16790,938
20160220;8;18400;17784,250
20160220;9;19600;18963,225
20160220;10;20200;19891,250
20160220;11;20600;20276,288
20160220;12;20700;20419,075
20160220;13;20500;20140,500
20160220;14;20400;19989,075
20160220;15;19600;19241,488
20160220;16;19000;18812,900
20160220;17;19200;18915,700
20160220;18;20900;19978,000
20160220;19;21000;20362,313
20160220;20;20800;20172,900
20160220;21;20300;19324,563
20160220;22;18900;18108,188
20160220;23;17600;17137,400
20160220;24;16500;16138,125
20160221;1;15450;15158,688
20160221;2;14750;14569,350
20160221;3;14450;14138,063
20160221;4;14250;14020,263
20160221;5;14300;14164,275
20160221;6;14500;14269,538
20160221;7;14500;14286,538
20160221;8;15400;14656,350
20160221;9;16400;15606,888
20160221;10;17300;16439,650
20160221;11;17600;17250,813
20160221;12;17800;17645,675
20160221;13;17800;17631,463
20160221;14;17900;17614,413
20160221;15;17400;17303,100
20160221;16;17000;16902,513
20160221;17;17500;17035,938
20160221;18;19300;18362,725
20160221;19;19500;19233,875
20160221;20;19600;19266,013
20160221;21;18900;18691,275
20160221;22;17900;17685,650
20160221;23;16900;16871,400
20160221;24;15900;15725,925
20160222;1;14900;14781,475
20160222;2;14450;14323,038
20160222;3;14300;14207,450
20160222;4;14450;14226,138
20160222;5;15200;14474,450
20160222;6;17000;15468,050
20160222;7;19950;17993,875
20160222;8;21600;20036,638
20160222;9;22350;21164,650
20160222;10;22550;21758,050
20160222;11;22550;21933,800
20160222;12;22650;22068,113
20160222;13;22750;22144,575
20160222;14;22900;22314,950
20160222;15;22300;21936,250
20160222;16;21650;21561,838
20160222;17;21950;21492,688
20160222;18;23450;22438,175
20160222;19;23550;22969,875
20160222;20;23200;22770,375
20160222;21;22300;22164,375
20160222;22;20900;20675,988
20160222;23;19400;19076,513
20160222;24;17900;17715,688
20160223;1;17000;16720,413
20160223;2;16400;16159,863
20160223;3;16200;15782,988
20160223;4;16300;15900,075
20160223;5;16500;16157,088
20160223;6;17700;16869,600
20160223;7;20400;19024,800
20160223;8;21700;20790,638
20160223;9;22600;21908,713
20160223;10;22700;22319,550
20160223;11;22800;22383,925
20160223;12;22900;22687,563
20160223;13;23000;22770,050
20160223;14;23200;22927,013
20160223;15;22800;22546,338
20160223;16;22100;22101,200
20160223;17;22400;21830,450
20160223;18;23600;22697,688
20160223;19;23700;23259,075
20160223;20;23600;23152,413
20160223;21;22600;22389,500
20160223;22;21100;20963,000
20160223;23;19600;19297,800
20160223;24;18300;18017,900
20160224;1;16950;16896,575
20160224;2;16350;16254,563
20160224;3;16100;15970,800
20160224;4;16150;16057,338
20160224;5;16600;16179,288
20160224;6;17900;16987,800
20160224;7;20350;19081,000
20160224;8;21650;20850,250
20160224;9;22400;21871,875
20160224;10;22550;22223,838
20160224;11;22700;22274,588
20160224;12;22700;22555,550
20160224;13;22900;22524,538
20160224;14;23000;22593,413
20160224;15;22550;22062,863
20160224;16;22050;21691,663
20160224;17;22450;21530,725
20160224;18;23550;22535,075
20160224;19;23700;23241,150
20160224;20;23550;23205,700
20160224;21;22550;22597,400
20160224;22;21100;21029,550
20160224;23;19600;19413,313
20160224;24;18200;18118,550
20160225;1;17100;17040,813
20160225;2;16600;16563,538
20160225;3;16250;16234,725
20160225;4;16300;16338,638
20160225;5;16600;16482,113
20160225;6;17800;17195,838
20160225;7;20300;19150,700
20160225;8;21700;20936,613
20160225;9;22600;22097,338
20160225;10;22700;22513,063
20160225;11;22800;22408,800
20160225;12;22800;22678,325
20160225;13;23000;22706,913
20160225;14;23100;22825,138
20160225;15;22700;22420,863
20160225;16;22100;21987,338
20160225;17;22400;21846,038
20160225;18;23700;22808,950
20160225;19;23750;23428,200
20160225;20;23700;23285,838
20160225;21;22700;22592,450
20160225;22;21100;21062,575
20160225;23;19600;19534,088
20160225;24;18200;18249,000
20160226;1;17174;17238,825
20160226;2;16563;16663,425
20160226;3;16264;16244,425
20160226;4;16314;16345,775
20160226;5;16552;16627,850
20160226;6;17264;17370,900
20160226;7;19238;19416,875
20160226;8;21103;21100,275
20160226;9;22192;22201,763
20160226;10;22606;22604,663
20160226;11;22616;22516,850
20160226;12;22800;22774,125
20160226;13;22858;22733,288
20160226;14;22810;22857,813
20160226;15;22392;22412,825
20160226;16;21974;22013,775
20160226;17;21779;21717,213
20160226;18;22730;22545,113
20160226;19;23428;23318,488
20160226;20;23327;23146,563
20160226;21;22628;22446,200
20160226;22;21080;20993,638
20160226;23;19482;19542,275
20160226;24;18185;18362,650
20160227;1;17050;17288,063
20160227;2;16300;16610,613
20160227;3;15900;16285,300
20160227;4;15800;16163,313
20160227;5;15900;16270,813
20160227;6;16000;16467,063
20160227;7;16950;16847,638
20160227;8;18300;18011,663
20160227;9;19300;19273,538
20160227;10;20000;20085,275
20160227;11;20300;20423,775
20160227;12;20300;20346,813
20160227;13;20200;20173,275
20160227;14;20150;19959,313
20160227;15;19400;19299,013
20160227;16;18900;18856,763
20160227;17;19100;18856,838
20160227;18;20550;19788,450
20160227;19;20650;20637,838
20160227;20;20550;20330,363
20160227;21;19700;19756,100
20160227;22;18600;18550,888
20160227;23;17650;17544,538
20160227;24;16350;16364,200
20160228;1;15250;15377,725
20160228;2;14550;14721,438
20160228;3;14250;14285,200
20160228;4;14100;14229,938
20160228;5;14300;14170,563
20160228;6;14450;14309,113
20160228;7;14500;14325,888
20160228;8;15350;14993,288
20160228;9;16450;16013,688
20160228;10;17250;16878,363
20160228;11;17600;17466,163
20160228;12;17800;17727,450
20160228;13;17700;17714,800
20160228;14;17750;17708,975
20160228;15;17200;17201,213
20160228;16;16750;16877,550
20160228;17;17200;16844,138
20160228;18;19050;18072,600
20160228;19;19350;19270,088
20160228;20;19450;19363,588
20160228;21;18850;18741,675
20160228;22;17850;17727,675
20160228;23;17050;16794,813
20160228;24;15850;15764,000
20160229;1;15100;14885,525
20160229;2;14700;14582,450
20160229;3;14500;14416,013
20160229;4;14700;14486,363
20160229;5;15400;14854,013
20160229;6;17300;15929,013
20160229;7;20200;18441,013
20160229;8;21700;20722,700
20160229;9;22500;21946,488
20160229;10;22800;22430,625
20160229;11;22850;22410,875
20160229;12;22900;22603,325
20160229;13;23000;22631,363
20160229;14;23200;22793,838
20160229;15;22700;22444,425
20160229;16;22100;22179,025
20160229;17;21900;21953,513
20160229;18;23200;22680,425
20160229;19;23600;23147,500
20160229;20;23400;23105,500
20160229;21;22600;22430,700
20160229;22;21300;20915,413
20160229;23;19600;19182,325
20160229;24;18100;17957,875
20160301;1;16928;17000,950
20160301;2;16406;16385,150
20160301;3;16113;16136,075
20160301;4;16169;16209,925
20160301;5;16527;16495,650
20160301;6;17322;17235,863
20160301;7;19468;19217,400
20160301;8;21165;21175,100
20160301;9;22413;22299,925
20160301;10;22867;22822,925
20160301;11;22808;22784,475
20160301;12;23124;23118,150
20160301;13;23226;23270,400
20160301;14;23211;23508,638
20160301;15;22911;23017,600
20160301;16;22718;22587,288
20160301;17;22395;22351,238
20160301;18;23036;23082,425
20160301;19;23588;23824,675
20160301;20;23475;23666,613
20160301;21;22516;23008,625
20160301;22;21058;21416,875
20160301;23;19468;19738,313
20160301;24;18210;18412,088
20160302;1;17100;17266,250
20160302;2;16500;16805,013
20160302;3;16200;16406,475
20160302;4;16300;16406,375
20160302;5;16800;16730,950
20160302;6;18000;17454,113
20160302;7;20400;19484,138
20160302;8;21800;21319,950
20160302;9;22600;22397,025
20160302;10;22800;22690,825
20160302;11;22900;22499,988
20160302;12;23000;22742,038
20160302;13;23000;22785,550
20160302;14;23100;22889,513
20160302;15;22700;22401,000
20160302;16;22100;22088,463
20160302;17;21900;21862,513
20160302;18;23300;22542,588
20160302;19;23500;23328,113
20160302;20;23400;23233,763
20160302;21;22700;22588,600
20160302;22;21300;21127,000
20160302;23;19800;19540,313
20160302;24;18200;18169,300
20160303;1;17200;17071,238
20160303;2;16700;16544,100
20160303;3;16400;16204,325
20160303;4;16400;16290,525
20160303;5;16900;16523,513
20160303;6;17900;17228,163
20160303;7;20200;19165,975
20160303;8;21700;21111,338
20160303;9;22500;22184,163
20160303;10;22500;22560,863
20160303;11;22700;22458,350
20160303;12;22700;22728,525
20160303;13;22800;22759,488
20160303;14;23000;22756,825
20160303;15;22500;22323,563
20160303;16;22000;22071,013
20160303;17;22000;21889,175
20160303;18;23300;22594,950
20160303;19;23500;23267,750
20160303;20;23400;23355,388
20160303;21;22700;22566,850
20160303;22;21200;21067,338
20160303;23;19600;19380,650
20160303;24;18300;18116,788
20160304;1;17100;17073,763
20160304;2;16500;16449,050
20160304;3;16200;16112,363
20160304;4;16300;16137,788
20160304;5;16700;16420,188
20160304;6;17900;17136,000
20160304;7;20300;19189,375
20160304;8;21800;21087,163
20160304;9;22600;22282,363
20160304;10;22700;22589,838
20160304;11;22800;22560,375
20160304;12;22800;22732,638
20160304;13;23000;22750,263
20160304;14;23100;22850,088
20160304;15;22600;22441,350
20160304;16;22000;22049,450
20160304;17;22000;21757,225
20160304;18;23300;22399,538
20160304;19;23500;23107,638
20160304;20;23400;23079,650
20160304;21;22700;22223,813
20160304;22;21300;20851,950
20160304;23;19500;19295,550
20160304;24;18300;17848,375
20160305;1;17000;16687,275
20160305;2;16400;16089,500
20160305;3;15900;15833,300
20160305;4;15800;15778,588
20160305;5;15900;15780,900
20160305;6;16000;15788,113
20160305;7;16800;16211,013
20160305;8;18200;17425,913
20160305;9;19500;18798,575
20160305;10;20100;19625,150
20160305;11;20300;19982,850
20160305;12;20400;20114,775
20160305;13;20300;19875,138
20160305;14;20200;19702,250
20160305;15;19200;19031,788
20160305;16;18700;18534,638
20160305;17;18700;18455,038
20160305;18;20300;19095,200
20160305;19;20700;20280,275
20160305;20;20300;20167,713
20160305;21;19700;19521,713
20160305;22;18400;18363,800
20160305;23;17500;17271,875
20160305;24;16200;16131,763
20160306;1;15200;15039,563
20160306;2;14500;14411,563
20160306;3;14100;14019,188
20160306;4;14000;13860,038
20160306;5;14000;13854,700
20160306;6;14100;13847,188
20160306;7;14300;13845,863
20160306;8;15300;14560,963
20160306;9;16200;15527,013
20160306;10;16800;16551,238
20160306;11;17100;17128,925
20160306;12;17200;17356,600
20160306;13;17200;17513,700
20160306;14;17200;17644,800
20160306;15;16700;17309,650
20160306;16;16300;16771,375
20160306;17;16400;16746,425
20160306;18;18300;17426,888
20160306;19;19200;18880,900
20160306;20;19300;19104,700
20160306;21;18500;18561,263
20160306;22;17500;17520,538
20160306;23;16700;16631,525
20160306;24;15600;15616,825
20160307;1;14700;14825,900
20160307;2;14300;14478,925
20160307;3;14100;14246,250
20160307;4;14300;14343,100
20160307;5;15000;14696,988
20160307;6;16600;15638,275
20160307;7;19600;18165,200
20160307;8;21200;20475,775
20160307;9;22100;21757,213
20160307;10;22400;22131,075
20160307;11;22500;22161,988
20160307;12;22500;22451,088
20160307;13;22600;22516,538
20160307;14;22750;22690,638
20160307;15;22300;22264,550
20160307;16;21900;21890,038
20160307;17;21700;21622,838
20160307;18;23000;22115,863
20160307;19;23500;23119,075
20160307;20;23450;23149,838
20160307;21;22500;22411,313
20160307;22;21000;20934,388
20160307;23;19200;19250,288
20160307;24;17800;17823,475
20160308;1;16800;16918,913
20160308;2;16300;16340,500
20160308;3;16000;15960,813
20160308;4;16050;16060,750
20160308;5;16600;16347,000
20160308;6;17600;17038,925
20160308;7;20000;18878,375
20160308;8;21500;20940,613
20160308;9;22200;21995,800
20160308;10;22300;22307,775
20160308;11;22300;22191,250
20160308;12;22400;22386,463
20160308;13;22450;22534,800
20160308;14;22600;22586,763
20160308;15;22100;22136,975
20160308;16;21600;21801,950
20160308;17;21500;21583,125
20160308;18;22700;22065,488
20160308;19;23200;23048,813
20160308;20;23200;22994,600
20160308;21;22500;22442,688
20160308;22;21000;20835,225
20160308;23;19300;19281,025
20160308;24;17900;17952,263
20160309;1;16900;16964,313
20160309;2;16300;16357,888
20160309;3;15900;16104,950
20160309;4;16000;16186,775
20160309;5;16500;16509,300
20160309;6;17300;17123,475
20160309;7;20000;19071,638
20160309;8;21500;21132,013
20160309;9;22300;22181,738
20160309;10;22300;22405,288
20160309;11;22400;22307,813
20160309;12;22500;22562,925
20160309;13;22600;22623,650
20160309;14;22700;22673,275
20160309;15;22200;22189,013
20160309;16;21900;21893,625
20160309;17;21800;21701,925
20160309;18;22800;22084,075
20160309;19;23400;23234,575
20160309;20;23400;23153,650
20160309;21;22700;22449,338
20160309;22;21200;20926,438
20160309;23;19600;19307,338
20160309;24;18100;17913,288
20160310;1;16850;16875,775
20160310;2;16300;16323,375
20160310;3;16000;16038,188
20160310;4;16150;16045,025
20160310;5;16550;16267,925
20160310;6;17500;16906,563
20160310;7;20200;18835,013
20160310;8;21550;20936,338
20160310;9;22200;22070,075
20160310;10;22300;22344,925
20160310;11;22400;22237,663
20160310;12;22500;22534,625
20160310;13;22600;22602,275
20160310;14;22700;22665,100
20160310;15;22200;22273,550
20160310;16;21800;22011,725
20160310;17;21700;21871,575
20160310;18;22800;22194,750
20160310;19;23350;23290,775
20160310;20;23300;23163,625
20160310;21;22550;22509,763
20160310;22;21150;21006,600
20160310;23;19400;19247,638
20160310;24;18000;17999,913
20160311;1;16900;16976,850
20160311;2;16250;16302,263
20160311;3;16000;15981,913
20160311;4;16250;16023,988
20160311;5;16650;16325,788
20160311;6;17650;16939,550
20160311;7;20250;18853,075
20160311;8;21600;20959,888
20160311;9;22350;22091,988
20160311;10;22500;22509,625
20160311;11;22600;22549,688
20160311;12;22700;22858,838
20160311;13;22700;22880,200
20160311;14;22900;22952,400
20160311;15;22400;22564,300
20160311;16;21950;22149,000
20160311;17;21700;21946,275
20160311;18;22900;22277,700
20160311;19;23500;23233,188
20160311;20;23450;23262,688
20160311;21;22600;22505,513
20160311;22;21000;20883,588
20160311;23;19300;19399,100
20160311;24;17900;18102,500
20160312;1;16800;17053,175
20160312;2;16150;16316,938
20160312;3;15850;15927,788
20160312;4;15800;15805,988
20160312;5;15800;15904,713
20160312;6;15600;15855,025
20160312;7;16800;16387,638
20160312;8;18200;17663,100
20160312;9;19400;18912,475
20160312;10;20000;19899,450
20160312;11;20300;20375,100
20160312;12;20400;20599,638
20160312;13;20200;20526,938
20160312;14;20100;20448,225
20160312;15;19400;19782,013
20160312;16;18900;19313,300
20160312;17;18800;19270,013
20160312;18;20200;19692,050
20160312;19;20600;20620,538
20160312;20;20400;20447,675
20160312;21;19900;19854,800
20160312;22;18600;18691,688
20160312;23;17500;17479,538
20160312;24;16500;16381,325
20160313;1;15200;15326,938
20160313;2;14550;14683,038
20160313;3;14150;14332,688
20160313;4;14000;14135,950
20160313;5;14000;14275,050
20160313;6;13950;14174,375
20160313;7;14300;14110,338
20160313;8;15300;14940,075
20160313;9;16400;15907,875
20160313;10;17150;16803,013
20160313;11;17550;17332,400
