Doba handlowa;OREB [Jednostka czasu od-do];Prognozowane zapotrzebowanie KSE [MW];Rzeczywiste zapotrzebowanie KSE [MW];Data publikacji
"2024-06-21";"10:00 - 10:15";20050;19781.924;"2025-01-30 15:15"
"2024-06-21";"10:15 - 10:30";20150;20080.004;"2025-01-30 15:15"
"2024-06-21";"10:30 - 10:45";20450;20056.717;"2025-01-30 15:15"
"2024-06-21";"10:45 - 11:00";20550;20162.318;"2025-01-30 15:15"
"2024-06-21";"11:00 - 11:15";20700;20214.893;"2025-01-30 15:15"
"2024-06-21";"11:15 - 11:30";20700;20174.37;"2025-01-30 15:15"
"2024-06-21";"11:30 - 11:45";20800;20156.1;"2025-01-30 15:15"
"2024-06-21";"11:45 - 12:00";20800;20352.412;"2025-01-30 15:15"
"2024-06-21";"12:00 - 12:15";20800;20358.582;"2025-01-30 15:15"
"2024-06-21";"12:15 - 12:30";20800;20175.62;"2025-01-30 15:15"
"2024-06-21";"12:30 - 12:45";20800;20248.598;"2025-01-30 15:15"
"2024-06-21";"12:45 - 13:00";20750;20536.352;"2025-01-30 15:15"
"2024-06-21";"13:00 - 13:15";20900;20543.188;"2025-01-30 15:15"
"2024-06-21";"13:15 - 13:30";20800;20287.951;"2025-01-30 15:15"
"2024-06-21";"13:30 - 13:45";20500;20060.63;"2025-01-30 15:15"
"2024-06-21";"13:45 - 14:00";20150;20067.875;"2025-01-30 15:15"
"2024-06-21";"14:00 - 14:15";20350;20105.117;"2025-01-30 15:15"
"2024-06-21";"14:15 - 14:30";20500;20421.838;"2025-01-30 15:15"
"2024-06-21";"14:30 - 14:45";20600;20598.004;"2025-01-30 15:15"
"2024-06-21";"14:45 - 15:00";20350;20495.434;"2025-01-30 15:15"
"2024-06-21";"15:00 - 15:15";20400;20858.9;"2025-01-30 15:15"
"2024-06-21";"15:15 - 15:30";20500;20690.328;"2025-01-30 15:15"
"2024-06-21";"15:30 - 15:45";20450;20854.197;"2025-01-30 15:15"
"2024-06-21";"15:45 - 16:00";20400;20924.516;"2025-01-30 15:15"
"2024-06-21";"16:00 - 16:15";20450;21165.41;"2025-01-30 15:15"
"2024-06-21";"16:15 - 16:30";20450;21086.557;"2025-01-30 15:15"
"2024-06-21";"16:30 - 16:45";20450;20918.453;"2025-01-30 15:15"
"2024-06-21";"16:45 - 17:00";20300;21148.02;"2025-01-30 15:15"
"2024-06-21";"17:00 - 17:15";20400;20951.934;"2025-01-30 15:15"
"2024-06-21";"17:15 - 17:30";20350;21056.09;"2025-01-30 15:15"
"2024-06-21";"17:30 - 17:45";20450;21064.482;"2025-01-30 15:15"
"2024-06-21";"17:45 - 18:00";20200;20743.914;"2025-01-30 15:15"
"2024-06-21";"18:00 - 18:15";20200;20566.031;"2025-01-30 15:15"
"2024-06-21";"18:15 - 18:30";20300;20745.484;"2025-01-30 15:15"
"2024-06-21";"18:30 - 18:45";20350;20738.457;"2025-01-30 15:15"
"2024-06-21";"18:45 - 19:00";20400;20935.49;"2025-01-30 15:15"
"2024-06-21";"19:00 - 19:15";20400;20842.387;"2025-01-30 15:15"
"2024-06-21";"19:15 - 19:30";21050;20587.36;"2025-01-30 15:15"
"2024-06-21";"19:30 - 19:45";21150;20631.951;"2025-01-30 15:15"
"2024-06-21";"19:45 - 20:00";21100;20492.236;"2025-01-30 15:15"
"2024-06-21";"20:00 - 20:15";20800;20591.2;"2025-01-30 15:15"
"2024-06-21";"20:15 - 20:30";20700;20507.46;"2025-01-30 15:15"
"2024-06-21";"20:30 - 20:45";20700;20331.492;"2025-01-30 15:15"
"2024-06-21";"20:45 - 21:00";20550;20241.22;"2025-01-30 15:15"
"2024-06-21";"21:00 - 21:15";20350;19690.326;"2025-01-30 15:15"
"2024-06-21";"21:15 - 21:30";20100;19651.844;"2025-01-30 15:15"
"2024-06-21";"21:30 - 21:45";19750;19491.393;"2025-01-30 15:15"
"2024-06-21";"21:45 - 22:00";19200;19008.043;"2025-01-30 15:15"
"2024-06-21";"22:00 - 22:15";18500;18967.033;"2025-01-30 15:15"
"2024-06-21";"22:15 - 22:30";18200;18579.633;"2025-01-30 15:15"
"2024-06-21";"22:30 - 22:45";17850;18197.615;"2025-01-30 15:15"
"2024-06-21";"22:45 - 23:00";17400;17762.771;"2025-01-30 15:15"
"2024-06-21";"23:00 - 23:15";17050;17317.018;"2025-01-30 15:15"
"2024-06-21";"23:15 - 23:30";16650;17098.844;"2025-01-30 15:15"
"2024-06-21";"23:30 - 23:45";16300;16607.963;"2025-01-30 15:15"
"2024-06-21";"23:45 - 24:00";15950;16241.195;"2025-01-30 15:15"
"2024-06-22";"00:00 - 00:15";15950;16189.394;"2025-01-30 15:15"
"2024-06-22";"00:15 - 00:30";15650;16020.841;"2025-01-30 15:15"
"2024-06-22";"00:30 - 00:45";15450;15658.621;"2025-01-30 15:15"
"2024-06-22";"00:45 - 01:00";15250;15524.19;"2025-01-30 15:15"
"2024-06-22";"01:00 - 01:15";15100;15285.119;"2025-01-30 15:15"
"2024-06-22";"01:15 - 01:30";14950;15191.163;"2025-01-30 15:15"
"2024-06-22";"01:30 - 01:45";14800;15145.66;"2025-01-30 15:15"
"2024-06-22";"01:45 - 02:00";14700;14949.178;"2025-01-30 15:15"
"2024-06-22";"02:00 - 02:15";14600;14883.732;"2025-01-30 15:15"
"2024-06-22";"02:15 - 02:30";14500;14618.854;"2025-01-30 15:15"
"2024-06-22";"02:30 - 02:45";14450;14684.514;"2025-01-30 15:15"
"2024-06-22";"02:45 - 03:00";14400;14663.623;"2025-01-30 15:15"
"2024-06-22";"03:00 - 03:15";14350;14940.643;"2025-01-30 15:15"
"2024-06-22";"03:15 - 03:30";14300;14734.408;"2025-01-30 15:15"
"2024-06-22";"03:30 - 03:45";14250;14605.287;"2025-01-30 15:15"
"2024-06-22";"03:45 - 04:00";14200;14437.437;"2025-01-30 15:15"
"2024-06-22";"04:00 - 04:15";14150;14416.511;"2025-01-30 15:15"
"2024-06-22";"04:15 - 04:30";14100;14295.139;"2025-01-30 15:15"
"2024-06-22";"04:30 - 04:45";14050;14205.44;"2025-01-30 15:15"
"2024-06-22";"04:45 - 05:00";14000;14524.547;"2025-01-30 15:15"
"2024-06-22";"05:00 - 05:15";13950;14471.607;"2025-01-30 15:15"
"2024-06-22";"05:15 - 05:30";13950;14384.49;"2025-01-30 15:15"
"2024-06-22";"05:30 - 05:45";13950;14358.226;"2025-01-30 15:15"
"2024-06-22";"05:45 - 06:00";14150;14265.93;"2025-01-30 15:15"
"2024-06-22";"06:00 - 06:15";14600;14824.039;"2025-01-30 15:15"
"2024-06-22";"06:15 - 06:30";14900;15171.958;"2025-01-30 15:15"
"2024-06-22";"06:30 - 06:45";15250;15316.553;"2025-01-30 15:15"
"2024-06-22";"06:45 - 07:00";15550;15631.614;"2025-01-30 15:15"
"2024-06-22";"07:00 - 07:15";15900;16220.047;"2025-01-30 15:15"
"2024-06-22";"07:15 - 07:30";16250;16454.996;"2025-01-30 15:15"
"2024-06-22";"07:30 - 07:45";16550;16719.998;"2025-01-30 15:15"
"2024-06-22";"07:45 - 08:00";16800;17167.162;"2025-01-30 15:15"
"2024-06-22";"08:00 - 08:15";17100;17447.162;"2025-01-30 15:15"
"2024-06-22";"08:15 - 08:30";17350;17625.281;"2025-01-30 15:15"
"2024-06-22";"08:30 - 08:45";17600;18037.088;"2025-01-30 15:15"
"2024-06-22";"08:45 - 09:00";17850;17862.281;"2025-01-30 15:15"
"2024-06-22";"09:00 - 09:15";18050;18133.025;"2025-01-30 15:15"
"2024-06-22";"09:15 - 09:30";18250;18165.016;"2025-01-30 15:15"
"2024-06-22";"09:30 - 09:45";18400;18184.742;"2025-01-30 15:15"
"2024-06-22";"09:45 - 10:00";18400;18438.242;"2025-01-30 15:15"
"2024-06-22";"10:00 - 10:15";18400;18409.535;"2025-01-30 15:15"
"2024-06-22";"10:15 - 10:30";18400;18634.654;"2025-01-30 15:15"
"2024-06-22";"10:30 - 10:45";18400;18580.566;"2025-01-30 15:15"
"2024-06-22";"10:45 - 11:00";18400;18472.967;"2025-01-30 15:15"
"2024-06-22";"11:00 - 11:15";18400;18588.115;"2025-01-30 15:15"
"2024-06-22";"11:15 - 11:30";18400;18908.316;"2025-01-30 15:15"
"2024-06-22";"11:30 - 11:45";18400;18893.11;"2025-01-30 15:15"
"2024-06-22";"11:45 - 12:00";18400;18850.988;"2025-01-30 15:15"
"2024-06-22";"12:00 - 12:15";18400;18657.174;"2025-01-30 15:15"
"2024-06-22";"12:15 - 12:30";18400;18386.396;"2025-01-30 15:15"
"2024-06-22";"12:30 - 12:45";18400;18201.965;"2025-01-30 15:15"
"2024-06-22";"12:45 - 13:00";18400;17894.56;"2025-01-30 15:15"
"2024-06-22";"13:00 - 13:15";18400;17887.68;"2025-01-30 15:15"
"2024-06-22";"13:15 - 13:30";18400;17505.021;"2025-01-30 15:15"
"2024-06-22";"13:30 - 13:45";18350;17163.238;"2025-01-30 15:15"
"2024-06-22";"13:45 - 14:00";18200;17218.945;"2025-01-30 15:15"
"2024-06-22";"14:00 - 14:15";18050;17095.842;"2025-01-30 15:15"
"2024-06-22";"14:15 - 14:30";17900;16916.29;"2025-01-30 15:15"
"2024-06-22";"14:30 - 14:45";17800;16895.938;"2025-01-30 15:15"
"2024-06-22";"14:45 - 15:00";17750;17127.389;"2025-01-30 15:15"
"2024-06-22";"15:00 - 15:15";17650;17071;"2025-01-30 15:15"
"2024-06-22";"15:15 - 15:30";17550;17479.135;"2025-01-30 15:15"
"2024-06-22";"15:30 - 15:45";17450;17316.037;"2025-01-30 15:15"
"2024-06-22";"15:45 - 16:00";17400;17384.342;"2025-01-30 15:15"
"2024-06-22";"16:00 - 16:15";17350;17244.447;"2025-01-30 15:15"
"2024-06-22";"16:15 - 16:30";17300;17252.514;"2025-01-30 15:15"
"2024-06-22";"16:30 - 16:45";17250;17555.658;"2025-01-30 15:15"
"2024-06-22";"16:45 - 17:00";17200;17562.445;"2025-01-30 15:15"
"2024-06-22";"17:00 - 17:15";17150;17343.197;"2025-01-30 15:15"
"2024-06-22";"17:15 - 17:30";17100;17402.33;"2025-01-30 15:15"
"2024-06-22";"17:30 - 17:45";17050;17617.2;"2025-01-30 15:15"
"2024-06-22";"17:45 - 18:00";17000;17392.205;"2025-01-30 15:15"
"2024-06-22";"18:00 - 18:15";16950;17460.658;"2025-01-30 15:15"
"2024-06-22";"18:15 - 18:30";16900;17846.527;"2025-01-30 15:15"
"2024-06-22";"18:30 - 18:45";16850;18033.1;"2025-01-30 15:15"
"2024-06-22";"18:45 - 19:00";16800;17682.125;"2025-01-30 15:15"
"2024-06-22";"19:00 - 19:15";16750;17634.318;"2025-01-30 15:15"
"2024-06-22";"19:15 - 19:30";16700;17469.865;"2025-01-30 15:15"
"2024-06-22";"19:30 - 19:45";16700;17414.344;"2025-01-30 15:15"
"2024-06-22";"19:45 - 20:00";16700;17540.422;"2025-01-30 15:15"
"2024-06-22";"20:00 - 20:15";16700;17616.777;"2025-01-30 15:15"
"2024-06-22";"20:15 - 20:30";16700;16919.555;"2025-01-30 15:15"
"2024-06-22";"20:30 - 20:45";16650;17083.676;"2025-01-30 15:15"
"2024-06-22";"20:45 - 21:00";16600;16968.09;"2025-01-30 15:15"
"2024-06-22";"21:00 - 21:15";16550;16888.592;"2025-01-30 15:15"
"2024-06-22";"21:15 - 21:30";16450;16906.238;"2025-01-30 15:15"
"2024-06-22";"21:30 - 21:45";16350;16770.502;"2025-01-30 15:15"
"2024-06-22";"21:45 - 22:00";16250;16811.424;"2025-01-30 15:15"
"2024-06-22";"22:00 - 22:15";16100;16466.316;"2025-01-30 15:15"
"2024-06-22";"22:15 - 22:30";15900;16222.912;"2025-01-30 15:15"
"2024-06-22";"22:30 - 22:45";15650;16068.483;"2025-01-30 15:15"
"2024-06-22";"22:45 - 23:00";15300;15607.726;"2025-01-30 15:15"
"2024-06-22";"23:00 - 23:15";15000;15348.133;"2025-01-30 15:15"
"2024-06-22";"23:15 - 23:30";14650;14852.172;"2025-01-30 15:15"
"2024-06-22";"23:30 - 23:45";14300;14659.941;"2025-01-30 15:15"
"2024-06-22";"23:45 - 24:00";13950;14338.246;"2025-01-30 15:15"
"2024-06-23";"00:00 - 00:15";13850;14320.059;"2025-01-30 15:15"
"2024-06-23";"00:15 - 00:30";13650;13947.775;"2025-01-30 15:15"
"2024-06-23";"00:30 - 00:45";13550;13745.79;"2025-01-30 15:15"
"2024-06-23";"00:45 - 01:00";13450;13528.771;"2025-01-30 15:15"
"2024-06-23";"01:00 - 01:15";13300;13330.963;"2025-01-30 15:15"
"2024-06-23";"01:15 - 01:30";13150;13181.404;"2025-01-30 15:15"
"2024-06-23";"01:30 - 01:45";13050;12943.191;"2025-01-30 15:15"
"2024-06-23";"01:45 - 02:00";12950;13036.655;"2025-01-30 15:15"
"2024-06-23";"02:00 - 02:15";12850;12772.652;"2025-01-30 15:15"
"2024-06-23";"02:15 - 02:30";12750;12760.984;"2025-01-30 15:15"
"2024-06-23";"02:30 - 02:45";12650;12803.4;"2025-01-30 15:15"
"2024-06-23";"02:45 - 03:00";12550;12730.813;"2025-01-30 15:15"
"2024-06-23";"03:00 - 03:15";12450;12701.684;"2025-01-30 15:15"
"2024-06-23";"03:15 - 03:30";12350;12730.729;"2025-01-30 15:15"
"2024-06-23";"03:30 - 03:45";12250;12568.894;"2025-01-30 15:15"
"2024-06-23";"03:45 - 04:00";12150;12571.251;"2025-01-30 15:15"
"2024-06-23";"04:00 - 04:15";12050;12383.68;"2025-01-30 15:15"
"2024-06-23";"04:15 - 04:30";11950;12164.977;"2025-01-30 15:15"
"2024-06-23";"04:30 - 04:45";11900;12023.509;"2025-01-30 15:15"
"2024-06-23";"04:45 - 05:00";11850;12218.53;"2025-01-30 15:15"
"2024-06-23";"05:00 - 05:15";11850;12165.469;"2025-01-30 15:15"
"2024-06-23";"05:15 - 05:30";11850;12104;"2025-01-30 15:15"
"2024-06-23";"05:30 - 05:45";11850;12046.564;"2025-01-30 15:15"
"2024-06-23";"05:45 - 06:00";11900;12228.725;"2025-01-30 15:15"
"2024-06-23";"06:00 - 06:15";12150;12377.342;"2025-01-30 15:15"
"2024-06-23";"06:15 - 06:30";12350;12725.018;"2025-01-30 15:15"
"2024-06-23";"06:30 - 06:45";12550;12970.254;"2025-01-30 15:15"
"2024-06-23";"06:45 - 07:00";12750;13161.539;"2025-01-30 15:15"
"2024-06-23";"07:00 - 07:15";12950;13541.876;"2025-01-30 15:15"
"2024-06-23";"07:15 - 07:30";13250;13716.086;"2025-01-30 15:15"
"2024-06-23";"07:30 - 07:45";13450;13653.212;"2025-01-30 15:15"
"2024-06-23";"07:45 - 08:00";13750;13804.382;"2025-01-30 15:15"
"2024-06-23";"08:00 - 08:15";13900;14287.963;"2025-01-30 15:15"
"2024-06-23";"08:15 - 08:30";14000;14354.967;"2025-01-30 15:15"
"2024-06-23";"08:30 - 08:45";14250;14479.265;"2025-01-30 15:15"
"2024-06-23";"08:45 - 09:00";14450;14554.821;"2025-01-30 15:15"
"2024-06-23";"09:00 - 09:15";14650;14837.55;"2025-01-30 15:15"
"2024-06-23";"09:15 - 09:30";14800;15034.628;"2025-01-30 15:15"
"2024-06-23";"09:30 - 09:45";14900;15038.681;"2025-01-30 15:15"
"2024-06-23";"09:45 - 10:00";15000;15396.36;"2025-01-30 15:15"
"2024-06-23";"10:00 - 10:15";15100;15427.001;"2025-01-30 15:15"
"2024-06-23";"10:15 - 10:30";15200;15661.258;"2025-01-30 15:15"
"2024-06-23";"10:30 - 10:45";15250;15537.665;"2025-01-30 15:15"
"2024-06-23";"10:45 - 11:00";15250;15631.701;"2025-01-30 15:15"
"2024-06-23";"11:00 - 11:15";15250;15816.347;"2025-01-30 15:15"
"2024-06-23";"11:15 - 11:30";15250;15322.8;"2025-01-30 15:15"
"2024-06-23";"11:30 - 11:45";15250;15865.256;"2025-01-30 15:15"
"2024-06-23";"11:45 - 12:00";15250;15690.01;"2025-01-30 15:15"
"2024-06-23";"12:00 - 12:15";15250;15566.431;"2025-01-30 15:15"
"2024-06-23";"12:15 - 12:30";15250;15317.018;"2025-01-30 15:15"
"2024-06-23";"12:30 - 12:45";15250;15619.635;"2025-01-30 15:15"
"2024-06-23";"12:45 - 13:00";15250;15156.493;"2025-01-30 15:15"
"2024-06-23";"13:00 - 13:15";15250;15595.605;"2025-01-30 15:15"
"2024-06-23";"13:15 - 13:30";15250;15897.478;"2025-01-30 15:15"
"2024-06-23";"13:30 - 13:45";15250;15518.847;"2025-01-30 15:15"
"2024-06-23";"13:45 - 14:00";15250;15444.583;"2025-01-30 15:15"
"2024-06-23";"14:00 - 14:15";15250;15844.343;"2025-01-30 15:15"
"2024-06-23";"14:15 - 14:30";15250;15594.38;"2025-01-30 15:15"
"2024-06-23";"14:30 - 14:45";15250;15177.704;"2025-01-30 15:15"
"2024-06-23";"14:45 - 15:00";15200;15134.352;"2025-01-30 15:15"
"2024-06-23";"15:00 - 15:15";15150;15219.02;"2025-01-30 15:15"
"2024-06-23";"15:15 - 15:30";15100;15094.726;"2025-01-30 15:15"
"2024-06-23";"15:30 - 15:45";15100;15297.29;"2025-01-30 15:15"
"2024-06-23";"15:45 - 16:00";15100;15675.953;"2025-01-30 15:15"
"2024-06-23";"16:00 - 16:15";15100;15473.43;"2025-01-30 15:15"
"2024-06-23";"16:15 - 16:30";15100;15261.552;"2025-01-30 15:15"
"2024-06-23";"16:30 - 16:45";15100;15750.945;"2025-01-30 15:15"
"2024-06-23";"16:45 - 17:00";15100;15484.88;"2025-01-30 15:15"
"2024-06-23";"17:00 - 17:15";15100;15575.723;"2025-01-30 15:15"
"2024-06-23";"17:15 - 17:30";15100;15677.867;"2025-01-30 15:15"
"2024-06-23";"17:30 - 17:45";15150;16041.058;"2025-01-30 15:15"
"2024-06-23";"17:45 - 18:00";15200;16167.35;"2025-01-30 15:15"
"2024-06-23";"18:00 - 18:15";15350;15964.014;"2025-01-30 15:15"
"2024-06-23";"18:15 - 18:30";15450;16170.015;"2025-01-30 15:15"
"2024-06-23";"18:30 - 18:45";15550;16501.055;"2025-01-30 15:15"
"2024-06-23";"18:45 - 19:00";15700;16512.781;"2025-01-30 15:15"
"2024-06-23";"19:00 - 19:15";15800;16466.398;"2025-01-30 15:15"
"2024-06-23";"19:15 - 19:30";15850;16650.988;"2025-01-30 15:15"
"2024-06-23";"19:30 - 19:45";15850;16529.705;"2025-01-30 15:15"
"2024-06-23";"19:45 - 20:00";15850;16612.914;"2025-01-30 15:15"
"2024-06-23";"20:00 - 20:15";15850;16440.307;"2025-01-30 15:15"
"2024-06-23";"20:15 - 20:30";15850;16480.059;"2025-01-30 15:15"
"2024-06-23";"20:30 - 20:45";15850;16573.186;"2025-01-30 15:15"
"2024-06-23";"20:45 - 21:00";15850;16487.791;"2025-01-30 15:15"
"2024-06-23";"21:00 - 21:15";15850;16201.717;"2025-01-30 15:15"
"2024-06-23";"21:15 - 21:30";15850;16380.465;"2025-01-30 15:15"
"2024-06-23";"21:30 - 21:45";15850;16172.161;"2025-01-30 15:15"
"2024-06-23";"21:45 - 22:00";15850;16110.73;"2025-01-30 15:15"
"2024-06-23";"22:00 - 22:15";15800;16099.589;"2025-01-30 15:15"
"2024-06-23";"22:15 - 22:30";15650;16001.303;"2025-01-30 15:15"
"2024-06-23";"22:30 - 22:45";15400;15743.684;"2025-01-30 15:15"
"2024-06-23";"22:45 - 23:00";15100;15373.759;"2025-01-30 15:15"
"2024-06-23";"23:00 - 23:15";14750;15168.732;"2025-01-30 15:15"
"2024-06-23";"23:15 - 23:30";14450;14813.59;"2025-01-30 15:15"
"2024-06-23";"23:30 - 23:45";14200;14531.816;"2025-01-30 15:15"
"2024-06-23";"23:45 - 24:00";13900;14347.579;"2025-01-30 15:15"
"2024-06-24";"00:00 - 00:15";13800;14140.924;"2025-01-30 15:15"
"2024-06-24";"00:15 - 00:30";13550;14072.501;"2025-01-30 15:15"
"2024-06-24";"00:30 - 00:45";13400;13744.89;"2025-01-30 15:15"
"2024-06-24";"00:45 - 01:00";13250;13675.16;"2025-01-30 15:15"
"2024-06-24";"01:00 - 01:15";13150;13610.503;"2025-01-30 15:15"
"2024-06-24";"01:15 - 01:30";13050;13525.937;"2025-01-30 15:15"
"2024-06-24";"01:30 - 01:45";13000;13508.942;"2025-01-30 15:15"
"2024-06-24";"01:45 - 02:00";12900;13443.079;"2025-01-30 15:15"
"2024-06-24";"02:00 - 02:15";12850;13297.891;"2025-01-30 15:15"
"2024-06-24";"02:15 - 02:30";12800;13123.597;"2025-01-30 15:15"
"2024-06-24";"02:30 - 02:45";12750;13241.763;"2025-01-30 15:15"
"2024-06-24";"02:45 - 03:00";12750;13216.222;"2025-01-30 15:15"
"2024-06-24";"03:00 - 03:15";12750;13353.51;"2025-01-30 15:15"
"2024-06-24";"03:15 - 03:30";12750;13255.659;"2025-01-30 15:15"
"2024-06-24";"03:30 - 03:45";12750;13295.36;"2025-01-30 15:15"
"2024-06-24";"03:45 - 04:00";12750;13188.511;"2025-01-30 15:15"
"2024-06-24";"04:00 - 04:15";12750;13086.453;"2025-01-30 15:15"
"2024-06-24";"04:15 - 04:30";12800;13185.867;"2025-01-30 15:15"
"2024-06-24";"04:30 - 04:45";12850;13686.539;"2025-01-30 15:15"
"2024-06-24";"04:45 - 05:00";12900;13565.054;"2025-01-30 15:15"
"2024-06-24";"05:00 - 05:15";13200;14045.371;"2025-01-30 15:15"
"2024-06-24";"05:15 - 05:30";13500;14295.028;"2025-01-30 15:15"
"2024-06-24";"05:30 - 05:45";13850;14689.027;"2025-01-30 15:15"
"2024-06-24";"05:45 - 06:00";14600;15331.772;"2025-01-30 15:15"
"2024-06-24";"06:00 - 06:15";15750;15948.967;"2025-01-30 15:15"
"2024-06-24";"06:15 - 06:30";16450;16706.273;"2025-01-30 15:15"
"2024-06-24";"06:30 - 06:45";17050;17290.287;"2025-01-30 15:15"
"2024-06-24";"06:45 - 07:00";17600;17903.47;"2025-01-30 15:15"
"2024-06-24";"07:00 - 07:15";18250;18374.422;"2025-01-30 15:15"
"2024-06-24";"07:15 - 07:30";18650;18810.652;"2025-01-30 15:15"
"2024-06-24";"07:30 - 07:45";19000;19150.775;"2025-01-30 15:15"
"2024-06-24";"07:45 - 08:00";19350;19372.803;"2025-01-30 15:15"
"2024-06-24";"08:00 - 08:15";19600;19325.584;"2025-01-30 15:15"
"2024-06-24";"08:15 - 08:30";19850;19687.762;"2025-01-30 15:15"
"2024-06-24";"08:30 - 08:45";20000;19765.693;"2025-01-30 15:15"
"2024-06-24";"08:45 - 09:00";20200;19758.764;"2025-01-30 15:15"
"2024-06-24";"09:00 - 09:15";20300;19669.146;"2025-01-30 15:15"
"2024-06-24";"09:15 - 09:30";20300;19573.145;"2025-01-30 15:15"
"2024-06-24";"09:30 - 09:45";20250;19382.86;"2025-01-30 15:15"
"2024-06-24";"09:45 - 10:00";20100;19340.29;"2025-01-30 15:15"
"2024-06-24";"10:00 - 10:15";20100;19226.234;"2025-01-30 15:15"
"2024-06-24";"10:15 - 10:30";20100;19602.932;"2025-01-30 15:15"
"2024-06-24";"10:30 - 10:45";20150;19865.97;"2025-01-30 15:15"
"2024-06-24";"10:45 - 11:00";20300;19975.73;"2025-01-30 15:15"
"2024-06-24";"11:00 - 11:15";20350;20076.12;"2025-01-30 15:15"
"2024-06-24";"11:15 - 11:30";20400;19980.86;"2025-01-30 15:15"
"2024-06-24";"11:30 - 11:45";20400;20141.273;"2025-01-30 15:15"
"2024-06-24";"11:45 - 12:00";20400;19976.56;"2025-01-30 15:15"
"2024-06-24";"12:00 - 12:15";20400;19923.59;"2025-01-30 15:15"
"2024-06-24";"12:15 - 12:30";20400;20452.574;"2025-01-30 15:15"
"2024-06-24";"12:30 - 12:45";20400;20332.959;"2025-01-30 15:15"
"2024-06-24";"12:45 - 13:00";20400;19821.22;"2025-01-30 15:15"
"2024-06-24";"13:00 - 13:15";20400;20350.69;"2025-01-30 15:15"
"2024-06-24";"13:15 - 13:30";20400;20283.926;"2025-01-30 15:15"
"2024-06-24";"13:30 - 13:45";20250;20004.969;"2025-01-30 15:15"
"2024-06-24";"13:45 - 14:00";20200;19512.033;"2025-01-30 15:15"
"2024-06-24";"14:00 - 14:15";20200;19705.555;"2025-01-30 15:15"
"2024-06-24";"14:15 - 14:30";20200;19804.953;"2025-01-30 15:15"
"2024-06-24";"14:30 - 14:45";20200;19843.275;"2025-01-30 15:15"
"2024-06-24";"14:45 - 15:00";20200;20011.637;"2025-01-30 15:15"
"2024-06-24";"15:00 - 15:15";20200;19923.43;"2025-01-30 15:15"
"2024-06-24";"15:15 - 15:30";20200;19903.865;"2025-01-30 15:15"
"2024-06-24";"15:30 - 15:45";20200;20110.607;"2025-01-30 15:15"
"2024-06-24";"15:45 - 16:00";20200;20165.455;"2025-01-30 15:15"
"2024-06-24";"16:00 - 16:15";20200;20164.64;"2025-01-30 15:15"
"2024-06-24";"16:15 - 16:30";20200;20031.56;"2025-01-30 15:15"
"2024-06-24";"16:30 - 16:45";20200;20030.906;"2025-01-30 15:15"
"2024-06-24";"16:45 - 17:00";20200;19890.926;"2025-01-30 15:15"
"2024-06-24";"17:00 - 17:15";20200;20040.506;"2025-01-30 15:15"
"2024-06-24";"17:15 - 17:30";20200;20055.143;"2025-01-30 15:15"
"2024-06-24";"17:30 - 17:45";20200;20042.898;"2025-01-30 15:15"
"2024-06-24";"17:45 - 18:00";20000;19718.81;"2025-01-30 15:15"
"2024-06-24";"18:00 - 18:15";20050;19687.7;"2025-01-30 15:15"
"2024-06-24";"18:15 - 18:30";20200;20028.291;"2025-01-30 15:15"
"2024-06-24";"18:30 - 18:45";20250;20097.395;"2025-01-30 15:15"
"2024-06-24";"18:45 - 19:00";20250;20002.049;"2025-01-30 15:15"
"2024-06-24";"19:00 - 19:15";20250;20162.293;"2025-01-30 15:15"
"2024-06-24";"19:15 - 19:30";20250;20097.316;"2025-01-30 15:15"
"2024-06-24";"19:30 - 19:45";20250;20232.23;"2025-01-30 15:15"
"2024-06-24";"19:45 - 20:00";20250;20132.773;"2025-01-30 15:15"
"2024-06-24";"20:00 - 20:15";20250;20262.232;"2025-01-30 15:15"
"2024-06-24";"20:15 - 20:30";20250;20259.855;"2025-01-30 15:15"
"2024-06-24";"20:30 - 20:45";20200;20240.99;"2025-01-30 15:15"
"2024-06-24";"20:45 - 21:00";20100;20096.688;"2025-01-30 15:15"
"2024-06-24";"21:00 - 21:15";19750;19913.246;"2025-01-30 15:15"
"2024-06-24";"21:15 - 21:30";19550;19855.35;"2025-01-30 15:15"
"2024-06-24";"21:30 - 21:45";19300;19605.154;"2025-01-30 15:15"
"2024-06-24";"21:45 - 22:00";18900;19029.309;"2025-01-30 15:15"
"2024-06-24";"22:00 - 22:15";18550;18888.463;"2025-01-30 15:15"
"2024-06-24";"22:15 - 22:30";18250;18641.412;"2025-01-30 15:15"
"2024-06-24";"22:30 - 22:45";17900;18329.86;"2025-01-30 15:15"
"2024-06-24";"22:45 - 23:00";17500;17957.479;"2025-01-30 15:15"
"2024-06-24";"23:00 - 23:15";17150;17616.193;"2025-01-30 15:15"
"2024-06-24";"23:15 - 23:30";16800;17359.053;"2025-01-30 15:15"
"2024-06-24";"23:30 - 23:45";16400;16926.213;"2025-01-30 15:15"
"2024-06-24";"23:45 - 24:00";16100;16452.713;"2025-01-30 15:15"
"2024-06-25";"00:00 - 00:15";15850;16231.831;"2025-01-30 15:15"
"2024-06-25";"00:15 - 00:30";15650;15847.353;"2025-01-30 15:15"
"2024-06-25";"00:30 - 00:45";15500;15878.466;"2025-01-30 15:15"
"2024-06-25";"00:45 - 01:00";15300;15648.5;"2025-01-30 15:15"
