Date;Hour;Forecasted Day-ahead Total Load;Actual Total Load
20240106;5;15945;16333,225
20240106;6;15746;16207,025
20240106;7;15951;16461,600
20240106;8;16305;16823,088
20240106;9;17236;17794,275
20240106;10;18142;18937,888
20240106;11;18759;19799,188
20240106;12;18989;20271,700
20240106;13;19137;20459,013
20240106;14;19247;20591,325
20240106;15;19022;20406,525
20240106;16;19342;20183,900
20240106;17;19927;20592,500
20240106;18;19919;20455,325
20240106;19;19913;20209,300
20240106;20;19910;19959,925
20240106;21;19460;19586,188
20240106;22;18815;18765,525
20240106;23;18125;18062,563
20240106;24;17235;17040,288
20240107;1;17190;16326,325
20240107;2;16685;15637,138
20240107;3;16424;15471,813
20240107;4;16393;15362,163
20240107;5;16405;15476,100
20240107;6;16567;15632,500
20240107;7;17012;16278,875
20240107;8;17503;16819,438
20240107;9;18319;17611,900
20240107;10;19563;18909,063
20240107;11;20534;19807,063
20240107;12;21083;20460,038
20240107;13;21385;20700,500
20240107;14;21554;20968,638
20240107;15;21259;20648,938
20240107;16;20997;20467,188
20240107;17;21641;21024,775
20240107;18;22064;21256,450
20240107;19;22067;21489,725
20240107;20;22066;21570,238
20240107;21;21625;21186,275
20240107;22;20717;20235,150
20240107;23;19969;19440,850
20240107;24;18979;18291,250
20240108;1;17718;17483,800
20240108;2;17365;17180,400
20240108;3;17113;16919,063
20240108;4;17314;17042,475
20240108;5;17966;17597,875
20240108;6;19973;18830,338
20240108;7;23632;22134,625
20240108;8;25039;24657,863
20240108;9;26047;25977,088
20240108;10;25937;26662,075
20240108;11;25842;26831,438
20240108;12;25759;27030,475
20240108;13;25925;26985,225
20240108;14;26171;26929,875
20240108;15;25771;26535,700
20240108;16;25837;26455,200
20240108;17;26647;27079,700
20240108;18;26654;27106,363
20240108;19;26221;26693,638
20240108;20;26191;26546,275
20240108;21;25760;26007,038
20240108;22;24426;24546,788
20240108;23;22788;23090,613
20240108;24;21496;21709,075
20240109;1;20159;20706,075
20240109;2;19659;20273,750
20240109;3;19356;20007,350
20240109;4;19400;19947,225
20240109;5;19994;20348,213
20240109;6;21388;21300,300
20240109;7;24632;24175,838
20240109;8;25672;26406,225
20240109;9;26369;27561,588
20240109;10;26112;28271,500
20240109;11;25879;28303,875
20240109;12;25804;28049,563
20240109;13;25839;27796,150
20240109;14;26113;27664,425
20240109;15;25781;26987,150
20240109;16;26050;26769,225
20240109;17;26715;27442,200
20240109;18;26705;27610,113
20240109;19;26299;27336,863
20240109;20;26142;27115,963
20240109;21;25635;26573,200
20240109;22;24430;24968,225
20240109;23;22724;23410,425
20240109;24;21468;21910,700
20240110;1;20376;20830,663
20240110;2;19873;20301,888
20240110;3;19572;20091,350
20240110;4;19620;20145,788
20240110;5;20222;20592,375
20240110;6;21526;21542,638
20240110;7;24783;24493,650
20240110;8;25882;26538,013
20240110;9;26797;27582,713
20240110;10;26885;28118,138
20240110;11;26870;27983,738
20240110;12;26808;27927,725
20240110;13;26620;27685,400
20240110;14;26792;27423,350
20240110;15;26232;26824,013
20240110;16;26372;26790,438
20240110;17;26865;27384,538
20240110;18;26848;27456,563
20240110;19;26432;27136,400
20240110;20;26266;26989,200
20240110;21;25747;26167,325
20240110;22;24519;24611,338
20240110;23;22635;22920,000
20240110;24;21350;21523,325
20240111;1;20453;20543,563
20240111;2;19582;20019,513
20240111;3;19266;19752,263
20240111;4;19302;19785,688
20240111;5;19893;20182,413
20240111;6;21289;21080,163
20240111;7;24535;23842,925
20240111;8;25780;25809,888
20240111;9;26727;26795,475
20240111;10;26939;27366,250
20240111;11;27076;27464,088
20240111;12;27157;27557,850
20240111;13;27249;27569,463
20240111;14;27313;27337,025
20240111;15;26454;26726,238
20240111;16;26416;26457,725
20240111;17;26824;26960,738
20240111;18;26588;26888,413
20240111;19;26169;26504,013
20240111;20;26061;26297,025
20240111;21;25606;25589,600
20240111;22;24450;23947,513
20240111;23;22643;22192,663
20240111;24;21430;20877,888
20240112;1;20567;19765,875
20240112;2;19942;19273,313
20240112;3;19661;19031,650
20240112;4;19726;19061,000
20240112;5;20335;19514,088
20240112;6;21736;20517,350
20240112;7;24774;23333,300
20240112;8;26145;25281,963
20240112;9;27089;26278,375
20240112;10;27211;26765,100
20240112;11;26993;26899,763
20240112;12;26904;26983,800
20240112;13;26693;26790,550
20240112;14;26861;26810,938
20240112;15;25999;26240,375
20240112;16;25760;25987,725
20240112;17;26540;26376,575
20240112;18;26354;26454,113
20240112;19;25880;26028,075
20240112;20;25719;25583,225
20240112;21;25217;24816,213
20240112;22;23925;23374,525
20240112;23;22038;21843,825
20240112;24;20810;20606,825
20240113;1;19588;19526,713
20240113;2;18865;18702,613
20240113;3;18245;18261,538
20240113;4;18025;18137,063
20240113;5;18206;18265,513
20240113;6;18486;18437,288
20240113;7;19599;19301,838
20240113;8;20397;20307,963
20240113;9;21673;21531,213
20240113;10;22221;22796,588
20240113;11;22506;23506,988
20240113;12;22507;23785,063
20240113;13;22285;23896,438
20240113;14;22266;23825,363
20240113;15;21496;23154,500
20240113;16;21274;22834,238
20240113;17;21940;23249,600
20240113;18;21904;23127,413
20240113;19;21628;22841,275
20240113;20;21412;22400,013
20240113;21;20803;21845,813
20240113;22;19801;20744,213
20240113;23;18601;19549,163
20240113;24;17651;18385,225
20240114;1;16451;17352,638
20240114;2;15751;16714,925
20240114;3;15301;16311,250
20240114;4;15101;16109,475
20240114;5;15211;16141,575
20240114;6;15423;16223,588
20240114;7;15935;16679,125
20240114;8;16299;17254,400
20240114;9;17538;18013,763
20240114;10;18411;19215,238
20240114;11;19171;20084,025
20240114;12;19387;20568,375
20240114;13;19732;20932,413
20240114;14;19817;20924,025
20240114;15;19890;20633,788
20240114;16;19634;20350,638
20240114;17;20462;20773,038
20240114;18;20471;21013,750
20240114;19;20471;21088,950
20240114;20;20460;21021,613
20240114;21;20397;20427,300
20240114;22;19533;19539,850
20240114;23;18720;18658,375
20240114;24;17659;17727,538
20240115;1;16795;16969,100
20240115;2;16432;16416,538
20240115;3;16170;16269,350
20240115;4;16360;16390,525
20240115;5;16998;16929,513
20240115;6;18985;18301,688
20240115;7;22367;21543,613
20240115;8;23849;23665,813
20240115;9;24891;24882,325
20240115;10;25057;25518,713
20240115;11;25127;25439,300
20240115;12;25372;25562,300
20240115;13;25564;25902,463
20240115;14;25777;25905,750
20240115;15;25350;25460,888
20240115;16;25206;25162,575
20240115;17;25660;25627,575
20240115;18;25676;25506,863
20240115;19;25250;25236,238
20240115;20;25228;25025,500
20240115;21;24810;24408,700
20240115;22;23490;23037,825
20240115;23;21764;21572,650
20240115;24;20485;20210,313
20240116;1;19345;19025,538
20240116;2;18880;18693,488
20240116;3;18713;18338,525
20240116;4;18796;18351,375
20240116;5;19431;18952,488
20240116;6;20913;19999,175
20240116;7;24192;22625,963
20240116;8;25212;24783,213
20240116;9;26025;25977,250
20240116;10;26261;26565,463
20240116;11;26256;26502,750
20240116;12;26183;26632,188
20240116;13;26284;26500,113
20240116;14;26507;26443,550
20240116;15;26105;25970,175
20240116;16;26069;25862,338
20240116;17;26799;26396,500
20240116;18;26804;26581,275
20240116;19;26352;26164,863
20240116;20;26192;26000,975
20240116;21;25627;25372,525
20240116;22;24156;23798,288
20240116;23;22183;22246,263
20240116;24;20911;20842,375
20240117;1;19641;19864,288
20240117;2;19132;19369,100
20240117;3;18873;19174,313
20240117;4;18961;19019,850
20240117;5;19546;19347,213
20240117;6;20969;20335,188
20240117;7;24185;23090,513
20240117;8;25186;25121,088
20240117;9;25862;26149,363
20240117;10;25878;26694,713
20240117;11;25833;26389,000
20240117;12;25806;26490,313
20240117;13;25870;26566,813
20240117;14;26243;26294,275
20240117;15;25807;25715,625
20240117;16;25659;25493,675
20240117;17;26531;25904,725
20240117;18;26498;25981,138
20240117;19;26074;25600,675
20240117;20;26006;25319,200
20240117;21;25445;24681,113
20240117;22;24085;23310,950
20240117;23;22175;21725,800
20240117;24;20960;20388,225
20240118;1;19591;19381,800
20240118;2;19059;18766,475
20240118;3;18671;18464,275
20240118;4;18879;18358,588
20240118;5;19537;18615,213
20240118;6;21046;19551,875
20240118;7;24299;22305,050
20240118;8;25253;24184,450
20240118;9;26135;25182,913
20240118;10;26438;25606,788
20240118;11;26484;25547,588
20240118;12;26434;25899,600
20240118;13;26381;26127,450
20240118;14;26612;26108,750
20240118;15;26020;25573,350
20240118;16;25802;25383,175
20240118;17;26616;25743,625
20240118;18;26593;25899,875
20240118;19;26069;25472,613
20240118;20;25899;25332,400
20240118;21;25328;24632,800
20240118;22;24054;23194,750
20240118;23;22083;21637,325
20240118;24;20862;20210,888
20240119;1;19448;19228,013
20240119;2;18923;18637,725
20240119;3;18553;18422,588
20240119;4;18634;18426,450
20240119;5;19266;18828,850
20240119;6;20748;19698,575
20240119;7;23980;22442,225
20240119;8;24957;24291,175
20240119;9;25689;25494,775
20240119;10;25795;26181,650
20240119;11;25792;25990,888
20240119;12;25763;26342,300
20240119;13;25672;26206,525
20240119;14;26051;26216,538
20240119;15;25545;25511,938
20240119;16;25336;25264,650
20240119;17;26220;25564,538
20240119;18;26210;25925,038
20240119;19;25742;25437,788
20240119;20;25522;25296,325
20240119;21;24898;24399,138
20240119;22;23776;22856,550
20240119;23;21805;21303,175
20240119;24;20536;19941,613
20240120;1;19094;18852,900
20240120;2;18234;18177,238
20240120;3;17673;17802,250
20240120;4;17462;17803,425
20240120;5;17649;17921,163
20240120;6;17938;18107,450
20240120;7;19129;18963,663
20240120;8;20012;19875,913
20240120;9;21341;21232,738
20240120;10;21996;22619,000
20240120;11;22353;23007,863
20240120;12;22360;23225,300
20240120;13;22297;22900,425
20240120;14;22340;22473,350
20240120;15;21777;21786,825
20240120;16;21610;21639,825
20240120;17;22582;22043,575
20240120;18;22632;22306,375
20240120;19;22431;22101,263
20240120;20;22222;21799,663
20240120;21;21708;21358,600
20240120;22;20738;20254,300
20240120;23;19616;19290,325
20240120;24;18592;18202,150
20240121;1;17334;17082,388
20240121;2;16659;16441,938
20240121;3;16279;16049,588
20240121;4;16090;15912,900
20240121;5;16093;15973,188
20240121;6;16382;16178,038
20240121;7;16907;16691,188
20240121;8;17216;17225,325
20240121;9;18231;18274,200
20240121;10;19103;19290,600
20240121;11;19660;19896,125
20240121;12;19738;19836,850
20240121;13;19831;19476,775
20240121;14;19970;19349,975
20240121;15;19614;19036,025
20240121;16;19324;19123,900
20240121;17;20389;19640,613
20240121;18;20561;20359,875
20240121;19;20594;20546,313
20240121;20;20540;20611,188
20240121;21;20195;20234,788
20240121;22;19457;19364,200
20240121;23;18626;18600,363
20240121;24;17645;17534,688
20240122;1;16723;16673,050
20240122;2;16110;16401,550
20240122;3;15836;16138,288
20240122;4;16109;16267,425
20240122;5;16884;16820,138
20240122;6;18961;18091,775
20240122;7;22451;21326,700
20240122;8;23792;23366,325
20240122;9;24799;24313,113
20240122;10;24976;24589,588
20240122;11;25094;24629,438
20240122;12;25300;24902,900
20240122;13;25439;25017,263
20240122;14;25784;25045,963
20240122;15;25085;24651,825
20240122;16;24682;24593,738
20240122;17;25551;24970,288
20240122;18;25551;25031,600
20240122;19;25151;24579,313
20240122;20;25008;24340,863
20240122;21;24513;23697,300
20240122;22;23216;22224,488
20240122;23;21319;20640,100
20240122;24;20027;19371,163
20240123;1;18616;18433,375
20240123;2;17930;17910,863
20240123;3;17541;17639,750
20240123;4;17551;17603,513
20240123;5;18205;17924,825
20240123;6;19800;18898,638
20240123;7;23041;21639,725
20240123;8;24078;23612,663
20240123;9;24895;24308,863
20240123;10;25016;24640,188
20240123;11;25111;24435,900
20240123;12;25113;24876,775
20240123;13;25215;24797,375
20240123;14;25462;24745,125
20240123;15;24772;24418,700
20240123;16;24452;24269,388
20240123;17;25250;24773,700
20240123;18;25253;25037,538
20240123;19;24762;24772,025
20240123;20;24676;24493,938
20240123;21;24250;23880,000
20240123;22;22987;22308,463
20240123;23;21172;20665,925
20240123;24;19938;19409,125
20240124;1;18684;18350,888
20240124;2;18006;17850,613
20240124;3;17421;17620,575
20240124;4;17435;17576,675
20240124;5;18051;18087,500
20240124;6;19651;19038,850
20240124;7;22751;21630,738
20240124;8;23800;23510,538
20240124;9;24690;24544,863
20240124;10;24863;25134,213
20240124;11;24926;25014,825
20240124;12;24934;25181,825
20240124;13;25003;24771,050
20240124;14;25198;24822,838
20240124;15;24657;24294,750
20240124;16;24335;24032,050
20240124;17;25099;24438,575
20240124;18;25101;24642,988
20240124;19;24651;24303,375
20240124;20;24551;24131,575
20240124;21;24101;23289,425
20240124;22;22851;21860,050
20240124;23;21001;20192,200
20240124;24;19751;19000,913
20240125;1;18551;18063,275
20240125;2;17851;17500,938
20240125;3;17351;17219,550
20240125;4;17401;17245,438
20240125;5;18001;17587,050
20240125;6;19401;18518,488
20240125;7;22701;21241,063
20240125;8;23801;23054,863
20240125;9;24694;24133,088
20240125;10;24922;24578,888
20240125;11;25007;24394,200
20240125;12;25055;24514,400
20240125;13;25069;24643,000
20240125;14;25296;24696,913
20240125;15;24639;24112,375
20240125;16;24353;24002,175
20240125;17;25247;24417,500
20240125;18;25325;24706,725
20240125;19;24855;24529,663
20240125;20;24739;24325,475
20240125;21;24376;23699,513
20240125;22;23310;22330,563
20240125;23;21539;20814,900
20240125;24;20216;19497,025
20240126;1;18800;18421,475
20240126;2;18125;17983,425
20240126;3;17798;17589,150
20240126;4;17874;17692,888
20240126;5;18606;18000,725
20240126;6;20088;19086,188
20240126;7;23413;21695,275
20240126;8;24427;23562,575
20240126;9;25286;24525,838
20240126;10;25372;24897,825
20240126;11;25304;24598,950
20240126;12;25285;24971,675
20240126;13;25213;24975,500
20240126;14;25399;25053,888
20240126;15;24784;24456,675
20240126;16;24373;24142,450
20240126;17;25195;24451,925
20240126;18;25135;24685,613
20240126;19;24581;24398,650
20240126;20;24395;24155,013
20240126;21;23866;23574,788
20240126;22;22685;21757,888
20240126;23;20911;20273,300
20240126;24;19651;19108,388
20240127;1;18465;18099,025
20240127;2;17661;17448,538
20240127;3;17258;17115,225
20240127;4;17207;16971,063
20240127;5;17462;17025,600
20240127;6;17773;17137,213
20240127;7;19040;18003,525
20240127;8;19911;18876,325
20240127;9;21459;20058,338
20240127;10;22236;21134,888
20240127;11;22709;21687,475
20240127;12;22743;22027,200
20240127;13;22603;22135,863
20240127;14;22601;21931,113
20240127;15;21875;21549,250
20240127;16;21565;21150,550
20240127;17;22435;21238,725
20240127;18;22518;21730,238
20240127;19;22294;21430,988
20240127;20;22064;21064,538
20240127;21;21535;20467,925
20240127;22;20560;19400,138
20240127;23;19534;18432,788
20240127;24;18402;17223,488
20240128;1;17149;16248,050
20240128;2;16473;15710,063
20240128;3;15940;15335,525
20240128;4;15707;15147,475
20240128;5;15882;15204,575
20240128;6;16157;15540,250
20240128;7;16724;16122,613
20240128;8;17340;16486,350
20240128;9;18679;17474,838
20240128;10;19735;18492,038
20240128;11;19990;19092,013
20240128;12;20263;19374,525
20240128;13;20197;19639,988
20240128;14;20167;19870,313
20240128;15;19768;19548,413
20240128;16;19484;19288,775
20240128;17;20766;19650,788
20240128;18;20987;20356,013
20240128;19;21049;20469,200
20240128;20;21012;20387,325
20240128;21;20728;19944,750
20240128;22;19896;18897,150
20240128;23;18967;18085,588
20240128;24;17990;17225,050
20240129;1;16314;16369,000
20240129;2;15878;15890,825
20240129;3;15795;15748,013
20240129;4;15828;15785,600
20240129;5;16394;16257,875
20240129;6;17930;17720,700
20240129;7;21370;20815,750
20240129;8;23036;22882,475
20240129;9;24242;23759,200
20240129;10;24483;23834,338
20240129;11;23951;22943,800
20240129;12;23848;22664,213
20240129;13;23211;22596,925
20240129;14;22715;22607,213
20240129;15;22855;22647,338
20240129;16;23034;23040,875
20240129;17;24647;23746,750
20240129;18;24754;24335,288
20240129;19;24273;24142,213
20240129;20;24484;23978,200
20240129;21;23758;23385,738
20240129;22;22046;21777,263
20240129;23;20652;20204,225
20240129;24;19298;18953,525
20240130;1;18437;18017,450
20240130;2;17755;17477,938
20240130;3;17320;17243,650
20240130;4;17482;17291,513
20240130;5;18142;17740,863
20240130;6;19650;18809,363
20240130;7;22707;21533,538
20240130;8;24033;23336,300
20240130;9;24560;23717,825
20240130;10;24406;23509,575
20240130;11;24453;22848,850
20240130;12;24446;22714,950
20240130;13;24493;22840,475
20240130;14;24679;22851,888
20240130;15;24209;22840,963
20240130;16;24049;23110,350
20240130;17;24984;23702,325
20240130;18;24947;24196,300
20240130;19;24509;23947,225
20240130;20;24433;23825,388
20240130;21;23916;23119,438
20240130;22;22505;21738,763
20240130;23;20950;20298,338
20240130;24;19598;18903,138
20240131;1;18261;17953,288
20240131;2;17558;17434,913
20240131;3;17102;17148,663
20240131;4;17243;17082,463
20240131;5;17888;17418,050
20240131;6;19432;18425,225
20240131;7;22471;21110,563
20240131;8;23697;23023,025
20240131;9;24380;24070,188
20240131;10;24335;24467,988
20240131;11;24352;24546,750
20240131;12;24420;24710,438
20240131;13;24478;24732,600
20240131;14;24664;24823,663
20240131;15;24222;24236,063
20240131;16;23848;24059,613
20240131;17;24517;24428,413
20240131;18;24579;24776,050
20240131;19;24273;24391,975
20240131;20;24206;24256,863
20240131;21;23781;23535,063
20240131;22;22355;21997,525
20240131;23;20730;20472,413
20240131;24;19461;19091,975
20240201;1;18032;18105,600
20240201;2;17307;17603,125
20240201;3;16835;17302,900
20240201;4;16915;17307,263
20240201;5;17550;17652,988
20240201;6;19089;18716,150
20240201;7;22278;21105,175
20240201;8;23523;23125,200
20240201;9;24244;23978,863
20240201;10;24207;24281,200
20240201;11;24351;24435,238
20240201;12;24377;24605,600
20240201;13;24468;24740,625
20240201;14;24653;24555,538
20240201;15;24162;24133,125
20240201;16;23820;23855,475
20240201;17;24237;24115,100
20240201;18;24301;24594,313
20240201;19;24001;24410,125
20240201;20;23951;24238,100
20240201;21;23551;23511,075
20240201;22;22151;22023,988
20240201;23;20551;20418,700
20240201;24;19325;19140,563
20240202;1;18181;18128,388
20240202;2;17500;17563,100
20240202;3;17062;17179,538
20240202;4;17166;17283,163
20240202;5;17825;17591,800
20240202;6;19444;18463,550
20240202;7;22722;21150,013
20240202;8;24144;22921,063
20240202;9;24811;23659,700
20240202;10;24924;23692,425
20240202;11;25015;23393,775
20240202;12;25117;23536,800
20240202;13;25267;23536,225
20240202;14;25440;23693,375
20240202;15;24871;23577,800
20240202;16;24499;23523,413
20240202;17;24688;23914,488
20240202;18;24647;24079,425
20240202;19;24263;23972,750
20240202;20;24101;23741,950
20240202;21;23701;23079,800
20240202;22;22551;21411,300
20240202;23;20651;20040,025
20240202;24;19401;18789,625
20240203;1;17951;17508,938
20240203;2;17151;16957,750
20240203;3;16551;16460,700
20240203;4;16451;16353,500
20240203;5;16451;16437,513
20240203;6;16751;16726,200
20240203;7;17801;17394,463
20240203;8;18800;18264,238
20240203;9;19985;19748,600
20240203;10;20946;20753,038
20240203;11;21202;21224,325
20240203;12;21219;21392,588
20240203;13;21219;21335,500
20240203;14;21228;21265,063
20240203;15;20843;20616,063
20240203;16;20641;20450,713
20240203;17;21045;20515,788
20240203;18;21051;21022,950
20240203;19;20851;20875,013
20240203;20;20401;20527,175
20240203;21;19901;19846,588
20240203;22;18851;18777,813
20240203;23;17705;17714,300
20240203;24;16657;16674,625
20240204;1;15551;15808,263
20240204;2;14851;15072,650
20240204;3;14501;14735,113
20240204;4;14301;14461,938
20240204;5;14401;14574,588
20240204;6;14701;14760,763
20240204;7;15301;15275,488
20240204;8;16343;15605,125
20240204;9;17573;16479,063
20240204;10;18477;17254,288
20240204;11;18894;18123,388
20240204;12;19131;18405,950
20240204;13;19501;18676,613
20240204;14;19528;18914,925
20240204;15;19316;18746,400
20240204;16;18964;18421,350
20240204;17;19549;18671,350
20240204;18;19551;19309,050
20240204;19;19501;19350,388
20240204;20;19501;19354,475
20240204;21;19401;18869,288
20240204;22;18501;17930,425
20240204;23;17701;17221,588
20240204;24;16701;16338,538
20240205;1;15751;15518,913
20240205;2;15401;15154,700
20240205;3;15401;14977,525
20240205;4;15651;15036,838
20240205;5;16501;15518,538
20240205;6;18801;16767,713
20240205;7;22451;19862,750
20240205;8;23946;22003,500
20240205;9;24688;23019,388
20240205;10;24625;23323,938
20240205;11;24329;23323,025
20240205;12;24249;23738,925
20240205;13;24405;23943,613
20240205;14;24578;24140,450
20240205;15;24045;23636,288
20240205;16;23946;23480,050
20240205;17;24698;23638,013
20240205;18;24749;23820,075
20240205;19;24344;23528,363
20240205;20;24337;23363,400
20240205;21;23871;22704,775
20240205;22;22740;21180,238
20240205;23;20949;19646,175
20240205;24;19696;18260,063
20240206;1;18161;17252,588
20240206;2;17441;16678,238
20240206;3;16976;16324,900
20240206;4;17063;16438,350
20240206;5;17703;16820,363
20240206;6;19148;17788,525
20240206;7;22390;20539,500
20240206;8;23469;22268,463
20240206;9;24008;23250,713
20240206;10;23953;23398,488
20240206;11;23856;23154,413
20240206;12;23828;23328,500
20240206;13;23928;23491,250
20240206;14;24198;23705,963
20240206;15;23631;23407,288
20240206;16;23571;23318,163
20240206;17;24399;23455,413
20240206;18;24401;23913,888
20240206;19;24051;23623,713
20240206;20;24051;23468,238
20240206;21;23551;22758,238
20240206;22;22251;21125,363
20240206;23;20351;19578,250
20240206;24;19151;18320,300
20240207;1;17601;17361,775
20240207;2;17051;16737,050
20240207;3;16751;16408,350
20240207;4;16851;16477,788
20240207;5;17501;16924,800
20240207;6;18955;17907,725
20240207;7;22257;20687,700
20240207;8;23508;22282,375
20240207;9;24235;23286,038
20240207;10;24246;23716,225
20240207;11;24617;23493,575
20240207;12;24650;24053,500
20240207;13;24706;24015,550
20240207;14;24880;24243,425
20240207;15;24379;23736,513
20240207;16;24162;23677,813
20240207;17;24559;23947,113
20240207;18;24773;24604,988
20240207;19;24578;24383,400
20240207;20;24636;24208,850
20240207;21;24096;23582,575
20240207;22;22949;22062,663
20240207;23;21100;20546,100
20240207;24;19943;19188,063
20240208;1;18437;18375,200
20240208;2;17858;17828,725
20240208;3;17621;17471,850
20240208;4;17629;17654,363
20240208;5;18432;17959,013
20240208;6;19873;19002,238
20240208;7;23055;21554,500
20240208;8;24365;23296,800
20240208;9;24954;24264,925
20240208;10;25023;24383,988
20240208;11;25176;24236,188
20240208;12;25144;24334,938
20240208;13;25213;24496,600
20240208;14;25455;24588,400
20240208;15;25044;24063,963
20240208;16;24920;23880,238
20240208;17;25555;24180,650
20240208;18;25726;24776,663
20240208;19;25477;24588,850
20240208;20;25478;24469,775
20240208;21;24882;23894,275
20240208;22;23687;22510,525
20240208;23;21790;21046,725
20240208;24;20589;19658,463
20240209;1;19001;18669,538
20240209;2;18189;18056,975
20240209;3;17773;17716,525
20240209;4;17852;17656,563
20240209;5;18373;17836,888
20240209;6;19939;18771,750
20240209;7;23057;21244,975
20240209;8;24375;22925,738
20240209;9;25267;23835,975
20240209;10;25374;24322,238
20240209;11;25345;24270,938
20240209;12;25323;24574,100
20240209;13;25571;24641,725
20240209;14;25835;24732,763
20240209;15;24992;24178,775
20240209;16;24588;23917,625
20240209;17;25236;23795,738
20240209;18;25274;24351,825
20240209;19;24919;24086,088
20240209;20;24925;23862,913
20240209;21;24391;23108,225
20240209;22;23113;21654,625
20240209;23;21239;20220,513
20240209;24;19966;19068,125
20240210;1;18745;17950,325
20240210;2;18067;17365,163
20240210;3;17531;16974,638
20240210;4;17440;16945,763
20240210;5;17543;17029,125
20240210;6;18041;17096,525
20240210;7;18895;17817,588
20240210;8;19993;18595,288
20240210;9;21033;19762,700
20240210;10;21607;20756,813
20240210;11;21822;20996,513
20240210;12;21749;20853,325
20240210;13;21595;20740,800
20240210;14;21627;20730,963
20240210;15;20991;20415,025
20240210;16;20900;20282,638
20240210;17;21610;20340,550
20240210;18;21858;20930,025
20240210;19;21778;20804,438
20240210;20;21412;20362,613
20240210;21;20804;19771,325
20240210;22;19749;18767,538
20240210;23;18644;17725,213
20240210;24;17533;16585,938
20240211;1;16207;15634,738
20240211;2;15538;15012,600
20240211;3;15068;14558,550
20240211;4;14853;14369,213
20240211;5;14893;14441,000
20240211;6;15139;14630,538
20240211;7;15738;14945,088
20240211;8;16433;15286,975
20240211;9;17455;16283,988
20240211;10;18271;17329,050
20240211;11;19105;18065,813
