Date;Hour;Forecasted Day-ahead Total Load;Actual Total Load
20160117;6;15530;15515,675
20160117;7;15875;15930,025
20160117;8;16168;16186,913
20160117;9;16955;16919,688
20160117;10;18005;17955,013
20160117;11;18772;18605,675
20160117;12;19042;18875,875
20160117;13;19128;18886,250
20160117;14;18802;18959,000
20160117;15;18570;18771,888
20160117;16;18605;18522,438
20160117;17;19732;19684,125
20160117;18;20375;20406,650
20160117;19;20400;20547,750
20160117;20;20350;20688,613
20160117;21;19780;20161,150
20160117;22;18875;19179,175
20160117;23;17868;18361,875
20160117;24;16845;17221,725
20160118;1;16100;16327,150
20160118;2;15600;15835,338
20160118;3;15400;15594,825
20160118;4;15500;15704,313
20160118;5;16100;16045,700
20160118;6;18000;17042,838
20160118;7;21500;20090,525
20160118;8;22800;22308,538
20160118;9;23700;23319,625
20160118;10;23900;23891,100
20160118;11;24100;23801,613
20160118;12;24100;23950,463
20160118;13;24200;23917,275
20160118;14;24400;23978,763
20160118;15;24000;23679,325
20160118;16;23900;23442,213
20160118;17;25200;24351,988
20160118;18;25200;24974,638
20160118;19;24700;24681,425
20160118;20;24600;24548,525
20160118;21;23700;23908,063
20160118;22;22300;22396,738
20160118;23;20700;20779,275
20160118;24;19400;19362,800
20160119;1;18200;18233,375
20160119;2;17600;17675,350
20160119;3;17200;17423,625
20160119;4;17300;17475,600
20160119;5;17800;17818,875
20160119;6;19000;18557,363
20160119;7;22000;21332,425
20160119;8;23100;23164,488
20160119;9;23900;23816,988
20160119;10;24100;24209,825
20160119;11;24400;24215,538
20160119;12;24400;24170,338
20160119;13;24500;24147,350
20160119;14;24700;24222,025
20160119;15;24300;23823,363
20160119;16;24000;23625,438
20160119;17;25400;24497,875
20160119;18;25500;25147,850
20160119;19;25200;24714,313
20160119;20;25000;24547,400
20160119;21;24300;23866,988
20160119;22;22500;22424,650
20160119;23;21100;20894,150
20160119;24;19700;19513,125
20160120;1;18400;18481,013
20160120;2;17800;17824,513
20160120;3;17500;17578,363
20160120;4;17600;17538,938
20160120;5;18000;17844,163
20160120;6;19200;18504,688
20160120;7;22500;21164,475
20160120;8;23600;22967,888
20160120;9;24300;23802,438
20160120;10;24400;24195,288
20160120;11;24500;24153,863
20160120;12;24600;24354,800
20160120;13;24700;24440,825
20160120;14;24900;24580,925
20160120;15;24500;24168,950
20160120;16;24000;23950,750
20160120;17;25400;24759,350
20160120;18;25500;25278,750
20160120;19;25200;24977,425
20160120;20;25000;24689,750
20160120;21;24300;24017,525
20160120;22;22500;22556,663
20160120;23;21100;20884,950
20160120;24;19700;19422,825
20160121;1;18300;18334,613
20160121;2;17650;17717,513
20160121;3;17400;17353,850
20160121;4;17600;17333,075
20160121;5;18100;17598,650
20160121;6;19400;18298,138
20160121;7;22800;20787,200
20160121;8;23700;22689,238
20160121;9;24200;23571,338
20160121;10;24400;23858,538
20160121;11;24400;23820,413
20160121;12;24400;24091,313
20160121;13;24500;24098,950
20160121;14;24700;24247,900
20160121;15;24300;23831,338
20160121;16;23900;23597,288
20160121;17;25500;24330,663
20160121;18;25500;24944,738
20160121;19;25100;24540,125
20160121;20;24900;24467,138
20160121;21;24300;-
20160121;22;22500;-
20160121;23;21100;-
20160121;24;19700;-
20160122;1;18286;18299,663
20160122;2;17846;17687,150
20160122;3;17585;17391,250
20160122;4;17472;17399,213
20160122;5;17590;17640,163
20160122;6;18490;18353,263
20160122;7;21262;20934,750
20160122;8;23025;22751,238
20160122;9;23765;23674,663
20160122;10;24150;24097,075
20160122;11;24302;24044,200
20160122;12;24288;24108,175
20160122;13;24300;24086,125
20160122;14;24275;24148,963
20160122;15;23920;23693,525
20160122;16;23930;23316,963
20160122;17;24690;24137,075
20160122;18;25440;25029,375
20160122;19;25130;24707,338
20160122;20;24842;24442,488
20160122;21;24085;23768,150
20160122;22;22450;22274,113
20160122;23;20945;20691,000
20160122;24;19665;19460,338
20160123;1;17942;18418,888
20160123;2;17400;17773,450
20160123;3;16988;17366,950
20160123;4;16832;17342,250
20160123;5;16962;17398,988
20160123;6;17410;17520,175
20160123;7;18332;18596,550
20160123;8;19372;19354,963
20160123;9;20292;20493,275
20160123;10;21255;21564,963
20160123;11;21712;21903,725
20160123;12;21915;21943,563
20160123;13;21488;21735,375
20160123;14;21328;21693,713
20160123;15;20762;21006,038
20160123;16;20595;20738,013
20160123;17;21315;21570,538
20160123;18;22280;22261,200
20160123;19;22082;22113,375
20160123;20;21822;21811,738
20160123;21;21182;21209,600
20160123;22;20048;20026,425
20160123;23;18922;19034,400
20160123;24;17695;17748,350
20160124;1;16700;16640,938
20160124;2;16000;15862,825
20160124;3;15600;15529,500
20160124;4;15500;15400,163
20160124;5;15600;15402,213
20160124;6;15700;15458,075
20160124;7;16200;15937,900
20160124;8;16400;16182,275
20160124;9;17500;16883,975
20160124;10;18400;17897,063
20160124;11;18800;18675,875
20160124;12;19000;18877,963
20160124;13;19100;18918,125
20160124;14;19300;19073,450
20160124;15;18800;18720,350
20160124;16;18600;18393,575
20160124;17;20400;19154,450
20160124;18;20600;20184,600
20160124;19;20700;20287,413
20160124;20;20700;20160,888
20160124;21;20100;19636,988
20160124;22;19200;18716,675
20160124;23;18400;17783,963
20160124;24;17200;16636,063
20160125;1;16200;15863,638
20160125;2;15700;15426,788
20160125;3;15500;15339,088
20160125;4;15600;15269,613
20160125;5;16300;15666,900
20160125;6;17900;16667,488
20160125;7;21300;19659,675
20160125;8;22500;21550,725
20160125;9;23500;22638,763
20160125;10;23600;23201,963
20160125;11;23600;23250,100
20160125;12;23700;23561,388
20160125;13;23800;23581,663
20160125;14;24000;23877,988
20160125;15;23600;23468,338
20160125;16;23400;23252,163
20160125;17;24800;23825,038
20160125;18;24700;24430,588
20160125;19;24400;24106,288
20160125;20;24100;23917,650
20160125;21;23300;23165,938
20160125;22;21900;21656,938
20160125;23;20300;20129,263
20160125;24;18800;18666,250
20160126;1;17400;17535,775
20160126;2;16800;16843,450
20160126;3;16500;16501,763
20160126;4;16600;16503,313
20160126;5;17000;16790,300
20160126;6;18200;17455,338
20160126;7;21400;19963,700
20160126;8;22400;21694,025
20160126;9;23100;22422,538
20160126;10;23200;22833,375
20160126;11;23400;22892,988
20160126;12;23500;23071,513
20160126;13;23600;-
20160126;14;23800;-
20160126;15;23400;-
20160126;16;23300;-
20160126;17;24600;-
20160126;18;24600;-
20160126;19;24100;-
20160126;20;24100;-
20160126;21;23200;-
20160126;22;21600;-
20160126;23;20000;-
20160126;24;18600;-
20160127;1;17500;17133,150
20160127;2;17000;16606,838
20160127;3;16700;16281,125
20160127;4;16600;16271,700
20160127;5;17000;16449,513
20160127;6;18200;17229,075
20160127;7;21300;19617,100
20160127;8;22500;21299,425
20160127;9;23100;22209,500
20160127;10;23300;22705,788
20160127;11;23500;22676,925
20160127;12;23500;22939,938
20160127;13;23600;22973,850
20160127;14;23900;23165,238
20160127;15;23600;22755,550
20160127;16;23300;22552,338
20160127;17;24600;23018,850
20160127;18;24700;23788,200
20160127;19;24200;23445,500
20160127;20;24100;23091,688
20160127;21;23200;22477,000
20160127;22;21800;21112,838
20160127;23;20000;19528,838
20160127;24;18600;18125,488
20160128;1;17400;17076,388
20160128;2;16800;16394,825
20160128;3;16450;15935,025
20160128;4;16500;15935,588
20160128;5;16900;16219,550
20160128;6;18400;16978,588
20160128;7;21500;19441,738
20160128;8;22350;21012,550
20160128;9;23000;21922,475
20160128;10;23200;22278,550
20160128;11;23400;22266,263
20160128;12;23400;22519,638
20160128;13;23500;22692,650
20160128;14;23700;22870,125
20160128;15;23300;22483,475
20160128;16;22950;22088,338
20160128;17;24300;22488,688
20160128;18;24300;23506,988
20160128;19;23950;23255,238
20160128;20;23650;23172,700
20160128;21;22900;22361,463
20160128;22;21700;20964,050
20160128;23;19900;19439,088
20160128;24;18500;18097,200
20160129;1;17400;17090,650
20160129;2;16900;16465,163
20160129;3;16500;16120,225
20160129;4;16600;16150,413
20160129;5;17000;16439,725
20160129;6;18200;17173,838
20160129;7;21300;19592,100
20160129;8;22500;21263,638
20160129;9;23000;21984,175
20160129;10;23200;22570,538
20160129;11;23400;22627,400
20160129;12;23400;22683,138
20160129;13;23500;22523,213
20160129;14;23700;22543,575
20160129;15;23400;22073,013
20160129;16;23200;21908,813
20160129;17;24500;22441,938
20160129;18;24600;23472,438
20160129;19;24200;23091,950
20160129;20;24100;22759,275
20160129;21;23200;22054,363
20160129;22;21800;20530,288
20160129;23;20000;19074,913
20160129;24;18600;17843,738
20160130;1;17250;16717,525
20160130;2;16550;16109,150
20160130;3;16000;15750,938
20160130;4;15900;15714,250
20160130;5;16000;15687,800
20160130;6;16300;15783,963
20160130;7;17700;16650,588
20160130;8;18400;17406,263
20160130;9;19700;18576,800
20160130;10;20500;19410,713
20160130;11;20900;19819,938
20160130;12;20850;19984,438
20160130;13;20900;19790,238
20160130;14;20900;19635,875
20160130;15;20300;19053,888
20160130;16;20000;18797,763
20160130;17;21600;19463,675
20160130;18;21600;20477,650
20160130;19;21500;20305,788
20160130;20;21200;19918,150
20160130;21;20600;19238,125
20160130;22;19400;18111,250
20160130;23;18300;17042,100
20160130;24;17100;15871,838
20160131;1;15250;14857,075
20160131;2;14300;14271,800
20160131;3;13925;13950,313
20160131;4;13825;13832,850
20160131;5;13825;13847,000
20160131;6;13925;14000,425
20160131;7;14450;14466,025
20160131;8;14900;14644,938
20160131;9;15700;15431,525
20160131;10;16700;16398,813
20160131;11;17450;17049,600
20160131;12;17650;17302,913
20160131;13;17600;17490,088
20160131;14;17700;17541,513
20160131;15;17500;17181,188
20160131;16;17125;16826,938
20160131;17;17625;17358,950
20160131;18;19025;18775,925
20160131;19;19400;19028,625
20160131;20;19475;19068,938
20160131;21;18975;18595,113
20160131;22;18075;17587,588
20160131;23;17200;16682,575
20160131;24;16150;15645,500
