Doba handlowa;OREB [Jednostka czasu od-do];Prognozowane zapotrzebowanie KSE [MW];Rzeczywiste zapotrzebowanie KSE [MW];Data publikacji
"2024-09-08";"10:15 - 10:30";15400;15011.338;"2025-02-02 19:51"
"2024-09-08";"10:30 - 10:45";15350;14984.752;"2025-02-02 19:51"
"2024-09-08";"10:45 - 11:00";15300;14943.429;"2025-02-02 19:51"
"2024-09-08";"11:00 - 11:15";15250;14675.407;"2025-02-02 19:51"
"2024-09-08";"11:15 - 11:30";15200;14982.583;"2025-02-02 19:51"
"2024-09-08";"11:30 - 11:45";15150;14868.492;"2025-02-02 19:51"
"2024-09-08";"11:45 - 12:00";15100;14771.968;"2025-02-02 19:51"
"2024-09-08";"12:00 - 12:15";15100;14724.828;"2025-02-02 19:51"
"2024-09-08";"12:15 - 12:30";15100;14954.148;"2025-02-02 19:51"
"2024-09-08";"12:30 - 12:45";15100;15044.594;"2025-02-02 19:51"
"2024-09-08";"12:45 - 13:00";15100;14674.485;"2025-02-02 19:51"
"2024-09-08";"13:00 - 13:15";15100;15043.615;"2025-02-02 19:51"
"2024-09-08";"13:15 - 13:30";15100;15127.293;"2025-02-02 19:51"
"2024-09-08";"13:30 - 13:45";15100;15002.851;"2025-02-02 19:51"
"2024-09-08";"13:45 - 14:00";15100;15088.963;"2025-02-02 19:51"
"2024-09-08";"14:00 - 14:15";15100;14877.456;"2025-02-02 19:51"
"2024-09-08";"14:15 - 14:30";15100;15395.484;"2025-02-02 19:51"
"2024-09-08";"14:30 - 14:45";15100;15192.656;"2025-02-02 19:51"
"2024-09-08";"14:45 - 15:00";15100;15101.066;"2025-02-02 19:51"
"2024-09-08";"15:00 - 15:15";15150;15197.201;"2025-02-02 19:51"
"2024-09-08";"15:15 - 15:30";15200;15108.404;"2025-02-02 19:51"
"2024-09-08";"15:30 - 15:45";15250;15210.233;"2025-02-02 19:51"
"2024-09-08";"15:45 - 16:00";15300;15063.077;"2025-02-02 19:51"
"2024-09-08";"16:00 - 16:15";15400;15845.1;"2025-02-02 19:51"
"2024-09-08";"16:15 - 16:30";15550;16111.7;"2025-02-02 19:51"
"2024-09-08";"16:30 - 16:45";15700;16559.29;"2025-02-02 19:51"
"2024-09-08";"16:45 - 17:00";15950;16505.094;"2025-02-02 19:51"
"2024-09-08";"17:00 - 17:15";16100;16445.98;"2025-02-02 19:51"
"2024-09-08";"17:15 - 17:30";16200;16696.514;"2025-02-02 19:51"
"2024-09-08";"17:30 - 17:45";16300;16759.057;"2025-02-02 19:51"
"2024-09-08";"17:45 - 18:00";16400;16559.223;"2025-02-02 19:51"
"2024-09-08";"18:00 - 18:15";16550;16702.066;"2025-02-02 19:51"
"2024-09-08";"18:15 - 18:30";16600;16724.143;"2025-02-02 19:51"
"2024-09-08";"18:30 - 18:45";16650;16600.854;"2025-02-02 19:51"
"2024-09-08";"18:45 - 19:00";16700;16635.574;"2025-02-02 19:51"
"2024-09-08";"19:00 - 19:15";16750;16706.086;"2025-02-02 19:51"
"2024-09-08";"19:15 - 19:30";17000;17152.555;"2025-02-02 19:51"
"2024-09-08";"19:30 - 19:45";17250;17223.787;"2025-02-02 19:51"
"2024-09-08";"19:45 - 20:00";17350;17485.447;"2025-02-02 19:51"
"2024-09-08";"20:00 - 20:15";17300;17466.607;"2025-02-02 19:51"
"2024-09-08";"20:15 - 20:30";17150;17147.604;"2025-02-02 19:51"
"2024-09-08";"20:30 - 20:45";17000;16813.787;"2025-02-02 19:51"
"2024-09-08";"20:45 - 21:00";16700;16723.96;"2025-02-02 19:51"
"2024-09-08";"21:00 - 21:15";16400;16304.947;"2025-02-02 19:51"
"2024-09-08";"21:15 - 21:30";16150;16169.544;"2025-02-02 19:51"
"2024-09-08";"21:30 - 21:45";15900;16005.235;"2025-02-02 19:51"
"2024-09-08";"21:45 - 22:00";15600;15677.292;"2025-02-02 19:51"
"2024-09-08";"22:00 - 22:15";15450;15687.179;"2025-02-02 19:51"
"2024-09-08";"22:15 - 22:30";15250;15449.091;"2025-02-02 19:51"
"2024-09-08";"22:30 - 22:45";14950;15177.077;"2025-02-02 19:51"
"2024-09-08";"22:45 - 23:00";14700;14722.329;"2025-02-02 19:51"
"2024-09-08";"23:00 - 23:15";14450;14463.413;"2025-02-02 19:51"
"2024-09-08";"23:15 - 23:30";14150;14160.658;"2025-02-02 19:51"
"2024-09-08";"23:30 - 23:45";13950;14177.729;"2025-02-02 19:51"
"2024-09-08";"23:45 - 24:00";13700;13790.399;"2025-02-02 19:51"
"2024-09-09";"00:00 - 00:15";13500;13751.335;"2025-02-02 19:51"
"2024-09-09";"00:15 - 00:30";13300;13476.334;"2025-02-02 19:51"
"2024-09-09";"00:30 - 00:45";13200;13477.913;"2025-02-02 19:51"
"2024-09-09";"00:45 - 01:00";13050;13174.099;"2025-02-02 19:51"
"2024-09-09";"01:00 - 01:15";12950;13116.941;"2025-02-02 19:51"
"2024-09-09";"01:15 - 01:30";12800;13100.668;"2025-02-02 19:51"
"2024-09-09";"01:30 - 01:45";12750;13059.165;"2025-02-02 19:51"
"2024-09-09";"01:45 - 02:00";12700;12893.027;"2025-02-02 19:51"
"2024-09-09";"02:00 - 02:15";12700;13037.431;"2025-02-02 19:51"
"2024-09-09";"02:15 - 02:30";12700;12963.056;"2025-02-02 19:51"
"2024-09-09";"02:30 - 02:45";12700;12979.148;"2025-02-02 19:51"
"2024-09-09";"02:45 - 03:00";12700;12909.024;"2025-02-02 19:51"
"2024-09-09";"03:00 - 03:15";12700;12878.906;"2025-02-02 19:51"
"2024-09-09";"03:15 - 03:30";12700;12977.846;"2025-02-02 19:51"
"2024-09-09";"03:30 - 03:45";12700;13056.187;"2025-02-02 19:51"
"2024-09-09";"03:45 - 04:00";13050;12786.712;"2025-02-02 19:51"
"2024-09-09";"04:00 - 04:15";13100;13093.929;"2025-02-02 19:51"
"2024-09-09";"04:15 - 04:30";13350;13233.345;"2025-02-02 19:51"
"2024-09-09";"04:30 - 04:45";13500;13385.217;"2025-02-02 19:51"
"2024-09-09";"04:45 - 05:00";13650;13637.063;"2025-02-02 19:51"
"2024-09-09";"05:00 - 05:15";14050;13867.815;"2025-02-02 19:51"
"2024-09-09";"05:15 - 05:30";14250;14104.513;"2025-02-02 19:51"
"2024-09-09";"05:30 - 05:45";14600;14311.648;"2025-02-02 19:51"
"2024-09-09";"05:45 - 06:00";15250;14938.793;"2025-02-02 19:51"
"2024-09-09";"06:00 - 06:15";16200;15978.097;"2025-02-02 19:51"
"2024-09-09";"06:15 - 06:30";16850;16824.893;"2025-02-02 19:51"
"2024-09-09";"06:30 - 06:45";17400;17350.564;"2025-02-02 19:51"
"2024-09-09";"06:45 - 07:00";18050;17877.045;"2025-02-02 19:51"
"2024-09-09";"07:00 - 07:15";18600;18302.598;"2025-02-02 19:51"
"2024-09-09";"07:15 - 07:30";18900;18517.758;"2025-02-02 19:51"
"2024-09-09";"07:30 - 07:45";19100;18975.432;"2025-02-02 19:51"
"2024-09-09";"07:45 - 08:00";19400;19330.117;"2025-02-02 19:51"
"2024-09-09";"08:00 - 08:15";19700;19467.664;"2025-02-02 19:51"
"2024-09-09";"08:15 - 08:30";19950;19656.363;"2025-02-02 19:51"
"2024-09-09";"08:30 - 08:45";20050;19782.367;"2025-02-02 19:51"
"2024-09-09";"08:45 - 09:00";20150;19921.705;"2025-02-02 19:51"
"2024-09-09";"09:00 - 09:15";20200;20041.27;"2025-02-02 19:51"
"2024-09-09";"09:15 - 09:30";20200;20080.186;"2025-02-02 19:51"
"2024-09-09";"09:30 - 09:45";20150;20139.594;"2025-02-02 19:51"
"2024-09-09";"09:45 - 10:00";19800;19832.879;"2025-02-02 19:51"
"2024-09-09";"10:00 - 10:15";19700;19910.871;"2025-02-02 19:51"
"2024-09-09";"10:15 - 10:30";19900;20013.014;"2025-02-02 19:51"
"2024-09-09";"10:30 - 10:45";20050;20194.387;"2025-02-02 19:51"
"2024-09-09";"10:45 - 11:00";20150;20381.166;"2025-02-02 19:51"
"2024-09-09";"11:00 - 11:15";20200;20469.936;"2025-02-02 19:51"
"2024-09-09";"11:15 - 11:30";20250;20515.863;"2025-02-02 19:51"
"2024-09-09";"11:30 - 11:45";20300;20488.678;"2025-02-02 19:51"
"2024-09-09";"11:45 - 12:00";20350;20711.17;"2025-02-02 19:51"
"2024-09-09";"12:00 - 12:15";20400;20669.748;"2025-02-02 19:51"
"2024-09-09";"12:15 - 12:30";20550;20773.516;"2025-02-02 19:51"
"2024-09-09";"12:30 - 12:45";20650;20725.79;"2025-02-02 19:51"
"2024-09-09";"12:45 - 13:00";20650;20974.775;"2025-02-02 19:51"
"2024-09-09";"13:00 - 13:15";20650;21102.768;"2025-02-02 19:51"
"2024-09-09";"13:15 - 13:30";20650;20955.252;"2025-02-02 19:51"
"2024-09-09";"13:30 - 13:45";20600;20771.594;"2025-02-02 19:51"
"2024-09-09";"13:45 - 14:00";20150;20135.414;"2025-02-02 19:51"
"2024-09-09";"14:00 - 14:15";20150;20067.967;"2025-02-02 19:51"
"2024-09-09";"14:15 - 14:30";20350;20251.475;"2025-02-02 19:51"
"2024-09-09";"14:30 - 14:45";20550;20433.533;"2025-02-02 19:51"
"2024-09-09";"14:45 - 15:00";20700;20147.098;"2025-02-02 19:51"
"2024-09-09";"15:00 - 15:15";20750;20102.14;"2025-02-02 19:51"
"2024-09-09";"15:15 - 15:30";20800;20573.322;"2025-02-02 19:51"
"2024-09-09";"15:30 - 15:45";20850;20367.008;"2025-02-02 19:51"
"2024-09-09";"15:45 - 16:00";20850;20130.547;"2025-02-02 19:51"
"2024-09-09";"16:00 - 16:15";20850;20390.393;"2025-02-02 19:51"
"2024-09-09";"16:15 - 16:30";20850;20143.451;"2025-02-02 19:51"
"2024-09-09";"16:30 - 16:45";20850;20277.506;"2025-02-02 19:51"
"2024-09-09";"16:45 - 17:00";20850;20156.047;"2025-02-02 19:51"
"2024-09-09";"17:00 - 17:15";20850;20044.479;"2025-02-02 19:51"
"2024-09-09";"17:15 - 17:30";20850;19938.828;"2025-02-02 19:51"
"2024-09-09";"17:30 - 17:45";20850;20103.395;"2025-02-02 19:51"
"2024-09-09";"17:45 - 18:00";20800;19835.195;"2025-02-02 19:51"
"2024-09-09";"18:00 - 18:15";20700;19716.898;"2025-02-02 19:51"
"2024-09-09";"18:15 - 18:30";20700;20189.572;"2025-02-02 19:51"
"2024-09-09";"18:30 - 18:45";20750;20572.104;"2025-02-02 19:51"
"2024-09-09";"18:45 - 19:00";20800;20456.074;"2025-02-02 19:51"
"2024-09-09";"19:00 - 19:15";20900;20478.588;"2025-02-02 19:51"
"2024-09-09";"19:15 - 19:30";21050;20829.826;"2025-02-02 19:51"
"2024-09-09";"19:30 - 19:45";21100;21308.021;"2025-02-02 19:51"
"2024-09-09";"19:45 - 20:00";21100;21150.705;"2025-02-02 19:51"
"2024-09-09";"20:00 - 20:15";21000;20997.787;"2025-02-02 19:51"
"2024-09-09";"20:15 - 20:30";20800;20774.742;"2025-02-02 19:51"
"2024-09-09";"20:30 - 20:45";20500;20552.803;"2025-02-02 19:51"
"2024-09-09";"20:45 - 21:00";20250;20086.996;"2025-02-02 19:51"
"2024-09-09";"21:00 - 21:15";19800;19833.303;"2025-02-02 19:51"
"2024-09-09";"21:15 - 21:30";19250;19123.53;"2025-02-02 19:51"
"2024-09-09";"21:30 - 21:45";18700;18781.215;"2025-02-02 19:51"
"2024-09-09";"21:45 - 22:00";18000;18208.945;"2025-02-02 19:51"
"2024-09-09";"22:00 - 22:15";17700;17808.385;"2025-02-02 19:51"
"2024-09-09";"22:15 - 22:30";17500;17486.475;"2025-02-02 19:51"
"2024-09-09";"22:30 - 22:45";17200;17112.06;"2025-02-02 19:51"
"2024-09-09";"22:45 - 23:00";16850;16820.027;"2025-02-02 19:51"
"2024-09-09";"23:00 - 23:15";16450;16337.37;"2025-02-02 19:51"
"2024-09-09";"23:15 - 23:30";16150;16193.388;"2025-02-02 19:51"
"2024-09-09";"23:30 - 23:45";15850;15821.909;"2025-02-02 19:51"
"2024-09-09";"23:45 - 24:00";15550;15726.064;"2025-02-02 19:51"
"2024-09-10";"00:00 - 00:15";15350;15415.19;"2025-02-02 19:51"
"2024-09-10";"00:15 - 00:30";15150;15152.031;"2025-02-02 19:51"
"2024-09-10";"00:30 - 00:45";15000;15243.507;"2025-02-02 19:51"
"2024-09-10";"00:45 - 01:00";14850;14918.877;"2025-02-02 19:51"
"2024-09-10";"01:00 - 01:15";14750;14991.898;"2025-02-02 19:51"
"2024-09-10";"01:15 - 01:30";14600;14679.279;"2025-02-02 19:51"
"2024-09-10";"01:30 - 01:45";14450;14541.739;"2025-02-02 19:51"
"2024-09-10";"01:45 - 02:00";14350;14619.274;"2025-02-02 19:51"
"2024-09-10";"02:00 - 02:15";14300;14454.774;"2025-02-02 19:51"
"2024-09-10";"02:15 - 02:30";14300;14328.903;"2025-02-02 19:51"
"2024-09-10";"02:30 - 02:45";14300;14419.05;"2025-02-02 19:51"
"2024-09-10";"02:45 - 03:00";14300;14536.518;"2025-02-02 19:51"
"2024-09-10";"03:00 - 03:15";14300;14555.32;"2025-02-02 19:51"
"2024-09-10";"03:15 - 03:30";14300;14337.133;"2025-02-02 19:51"
"2024-09-10";"03:30 - 03:45";14300;14421.556;"2025-02-02 19:51"
"2024-09-10";"03:45 - 04:00";14400;14511.007;"2025-02-02 19:51"
"2024-09-10";"04:00 - 04:15";14550;14646.342;"2025-02-02 19:51"
"2024-09-10";"04:15 - 04:30";14650;14819.446;"2025-02-02 19:51"
"2024-09-10";"04:30 - 04:45";15000;14824.234;"2025-02-02 19:51"
"2024-09-10";"04:45 - 05:00";15200;15024.187;"2025-02-02 19:51"
"2024-09-10";"05:00 - 05:15";15400;15337.09;"2025-02-02 19:51"
"2024-09-10";"05:15 - 05:30";15700;15554.726;"2025-02-02 19:51"
"2024-09-10";"05:30 - 05:45";15900;15895.358;"2025-02-02 19:51"
"2024-09-10";"05:45 - 06:00";16300;16027.882;"2025-02-02 19:51"
"2024-09-10";"06:00 - 06:15";17450;17404.316;"2025-02-02 19:51"
"2024-09-10";"06:15 - 06:30";17950;18028.088;"2025-02-02 19:51"
"2024-09-10";"06:30 - 06:45";18450;18418.594;"2025-02-02 19:51"
"2024-09-10";"06:45 - 07:00";18900;18900.85;"2025-02-02 19:51"
"2024-09-10";"07:00 - 07:15";19450;19462.982;"2025-02-02 19:51"
"2024-09-10";"07:15 - 07:30";19750;19792.938;"2025-02-02 19:51"
"2024-09-10";"07:30 - 07:45";20050;19932.248;"2025-02-02 19:51"
"2024-09-10";"07:45 - 08:00";20300;20110.824;"2025-02-02 19:51"
"2024-09-10";"08:00 - 08:15";20550;20507.787;"2025-02-02 19:51"
"2024-09-10";"08:15 - 08:30";20750;20522.6;"2025-02-02 19:51"
"2024-09-10";"08:30 - 08:45";20850;20660.318;"2025-02-02 19:51"
"2024-09-10";"08:45 - 09:00";20900;20834.365;"2025-02-02 19:51"
"2024-09-10";"09:00 - 09:15";20900;20827.318;"2025-02-02 19:51"
"2024-09-10";"09:15 - 09:30";20900;20803.705;"2025-02-02 19:51"
"2024-09-10";"09:30 - 09:45";20900;20669.043;"2025-02-02 19:51"
"2024-09-10";"09:45 - 10:00";20750;20553.938;"2025-02-02 19:51"
"2024-09-10";"10:00 - 10:15";20550;20272.344;"2025-02-02 19:51"
"2024-09-10";"10:15 - 10:30";20700;20279.533;"2025-02-02 19:51"
"2024-09-10";"10:30 - 10:45";20800;20660.184;"2025-02-02 19:51"
"2024-09-10";"10:45 - 11:00";20900;20813.133;"2025-02-02 19:51"
"2024-09-10";"11:00 - 11:15";20950;20508.725;"2025-02-02 19:51"
"2024-09-10";"11:15 - 11:30";21000;20767.672;"2025-02-02 19:51"
"2024-09-10";"11:30 - 11:45";21000;21106.305;"2025-02-02 19:51"
"2024-09-10";"11:45 - 12:00";21000;20609.977;"2025-02-02 19:51"
"2024-09-10";"12:00 - 12:15";21000;20808.148;"2025-02-02 19:51"
"2024-09-10";"12:15 - 12:30";21000;20812.088;"2025-02-02 19:51"
"2024-09-10";"12:30 - 12:45";21000;20721.717;"2025-02-02 19:51"
"2024-09-10";"12:45 - 13:00";21000;20640.355;"2025-02-02 19:51"
"2024-09-10";"13:00 - 13:15";21000;20494.705;"2025-02-02 19:51"
"2024-09-10";"13:15 - 13:30";20900;20238.516;"2025-02-02 19:51"
"2024-09-10";"13:30 - 13:45";20700;19985.355;"2025-02-02 19:51"
"2024-09-10";"13:45 - 14:00";20250;19512.66;"2025-02-02 19:51"
"2024-09-10";"14:00 - 14:15";20400;19778.756;"2025-02-02 19:51"
"2024-09-10";"14:15 - 14:30";20500;19719.367;"2025-02-02 19:51"
"2024-09-10";"14:30 - 14:45";20600;19823.434;"2025-02-02 19:51"
"2024-09-10";"14:45 - 15:00";20600;19941.328;"2025-02-02 19:51"
"2024-09-10";"15:00 - 15:15";20600;19838.994;"2025-02-02 19:51"
"2024-09-10";"15:15 - 15:30";20600;20063.443;"2025-02-02 19:51"
"2024-09-10";"15:30 - 15:45";20600;20039.04;"2025-02-02 19:51"
"2024-09-10";"15:45 - 16:00";20600;19510.016;"2025-02-02 19:51"
"2024-09-10";"16:00 - 16:15";20600;19339.494;"2025-02-02 19:51"
"2024-09-10";"16:15 - 16:30";20600;19579.377;"2025-02-02 19:51"
"2024-09-10";"16:30 - 16:45";20600;19695.672;"2025-02-02 19:51"
"2024-09-10";"16:45 - 17:00";20600;19959.52;"2025-02-02 19:51"
"2024-09-10";"17:00 - 17:15";20500;19977.164;"2025-02-02 19:51"
"2024-09-10";"17:15 - 17:30";20350;20030.697;"2025-02-02 19:51"
"2024-09-10";"17:30 - 17:45";20350;19863.088;"2025-02-02 19:51"
"2024-09-10";"17:45 - 18:00";20150;19636.229;"2025-02-02 19:51"
"2024-09-10";"18:00 - 18:15";20150;19541.998;"2025-02-02 19:51"
"2024-09-10";"18:15 - 18:30";20350;19660.3;"2025-02-02 19:51"
"2024-09-10";"18:30 - 18:45";20450;20027.96;"2025-02-02 19:51"
"2024-09-10";"18:45 - 19:00";20650;19994.393;"2025-02-02 19:51"
"2024-09-10";"19:00 - 19:15";20900;20109.006;"2025-02-02 19:51"
"2024-09-10";"19:15 - 19:30";21150;20498.082;"2025-02-02 19:51"
"2024-09-10";"19:30 - 19:45";21200;20922.928;"2025-02-02 19:51"
"2024-09-10";"19:45 - 20:00";21100;20950.53;"2025-02-02 19:51"
"2024-09-10";"20:00 - 20:15";20950;20823.322;"2025-02-02 19:51"
"2024-09-10";"20:15 - 20:30";20800;20517.2;"2025-02-02 19:51"
"2024-09-10";"20:30 - 20:45";20550;20171.477;"2025-02-02 19:51"
"2024-09-10";"20:45 - 21:00";20250;19926.12;"2025-02-02 19:51"
"2024-09-10";"21:00 - 21:15";19800;19549.549;"2025-02-02 19:51"
"2024-09-10";"21:15 - 21:30";19350;19086.416;"2025-02-02 19:51"
"2024-09-10";"21:30 - 21:45";18750;18531.438;"2025-02-02 19:51"
"2024-09-10";"21:45 - 22:00";17950;17917.064;"2025-02-02 19:51"
"2024-09-10";"22:00 - 22:15";17700;17690.277;"2025-02-02 19:51"
"2024-09-10";"22:15 - 22:30";17450;17504.086;"2025-02-02 19:51"
"2024-09-10";"22:30 - 22:45";17100;16959.078;"2025-02-02 19:51"
"2024-09-10";"22:45 - 23:00";16750;16578.465;"2025-02-02 19:51"
"2024-09-10";"23:00 - 23:15";16450;16455.4;"2025-02-02 19:51"
"2024-09-10";"23:15 - 23:30";16150;16087.787;"2025-02-02 19:51"
"2024-09-10";"23:30 - 23:45";15850;15784.24;"2025-02-02 19:51"
"2024-09-10";"23:45 - 24:00";15500;15543.774;"2025-02-02 19:51"
"2024-09-11";"00:00 - 00:15";15350;15364.979;"2025-02-02 19:51"
"2024-09-11";"00:15 - 00:30";15150;15038.649;"2025-02-02 19:51"
"2024-09-11";"00:30 - 00:45";15000;15002.456;"2025-02-02 19:51"
"2024-09-11";"00:45 - 01:00";14850;15005.353;"2025-02-02 19:51"
"2024-09-11";"01:00 - 01:15";14700;14664.07;"2025-02-02 19:51"
"2024-09-11";"01:15 - 01:30";14600;14674.202;"2025-02-02 19:51"
"2024-09-11";"01:30 - 01:45";14450;14597.043;"2025-02-02 19:51"
"2024-09-11";"01:45 - 02:00";14350;14300.54;"2025-02-02 19:51"
"2024-09-11";"02:00 - 02:15";14300;14353.874;"2025-02-02 19:51"
"2024-09-11";"02:15 - 02:30";14300;14181.124;"2025-02-02 19:51"
"2024-09-11";"02:30 - 02:45";14300;14300.716;"2025-02-02 19:51"
"2024-09-11";"02:45 - 03:00";14300;14152.536;"2025-02-02 19:51"
"2024-09-11";"03:00 - 03:15";14300;14202.368;"2025-02-02 19:51"
"2024-09-11";"03:15 - 03:30";14300;14173.124;"2025-02-02 19:51"
"2024-09-11";"03:30 - 03:45";14300;14063.584;"2025-02-02 19:51"
"2024-09-11";"03:45 - 04:00";14400;14252.162;"2025-02-02 19:51"
"2024-09-11";"04:00 - 04:15";14500;14402.992;"2025-02-02 19:51"
"2024-09-11";"04:15 - 04:30";14650;14474.028;"2025-02-02 19:51"
"2024-09-11";"04:30 - 04:45";14850;14732.186;"2025-02-02 19:51"
"2024-09-11";"04:45 - 05:00";15050;14726.814;"2025-02-02 19:51"
"2024-09-11";"05:00 - 05:15";15250;15047.907;"2025-02-02 19:51"
"2024-09-11";"05:15 - 05:30";15450;15158.335;"2025-02-02 19:51"
"2024-09-11";"05:30 - 05:45";15700;15457.095;"2025-02-02 19:51"
"2024-09-11";"05:45 - 06:00";16150;15800.776;"2025-02-02 19:51"
"2024-09-11";"06:00 - 06:15";17300;17024.115;"2025-02-02 19:51"
"2024-09-11";"06:15 - 06:30";17800;17539.87;"2025-02-02 19:51"
"2024-09-11";"06:30 - 06:45";18300;18129.45;"2025-02-02 19:51"
"2024-09-11";"06:45 - 07:00";18750;18501.36;"2025-02-02 19:51"
"2024-09-11";"07:00 - 07:15";19200;18876.426;"2025-02-02 19:51"
"2024-09-11";"07:15 - 07:30";19500;19186.16;"2025-02-02 19:51"
"2024-09-11";"07:30 - 07:45";19800;19335.94;"2025-02-02 19:51"
"2024-09-11";"07:45 - 08:00";20050;19407.764;"2025-02-02 19:51"
"2024-09-11";"08:00 - 08:15";20300;19564.324;"2025-02-02 19:51"
"2024-09-11";"08:15 - 08:30";20500;19733.193;"2025-02-02 19:51"
"2024-09-11";"08:30 - 08:45";20600;19768.607;"2025-02-02 19:51"
"2024-09-11";"08:45 - 09:00";20650;19794.52;"2025-02-02 19:51"
"2024-09-11";"09:00 - 09:15";20650;19556.648;"2025-02-02 19:51"
"2024-09-11";"09:15 - 09:30";20650;19670.127;"2025-02-02 19:51"
"2024-09-11";"09:30 - 09:45";20550;19539.967;"2025-02-02 19:51"
"2024-09-11";"09:45 - 10:00";20350;19236.107;"2025-02-02 19:51"
"2024-09-11";"10:00 - 10:15";20250;19097.303;"2025-02-02 19:51"
"2024-09-11";"10:15 - 10:30";20400;19131.076;"2025-02-02 19:51"
"2024-09-11";"10:30 - 10:45";20550;19048.102;"2025-02-02 19:51"
"2024-09-11";"10:45 - 11:00";20550;19156.607;"2025-02-02 19:51"
"2024-09-11";"11:00 - 11:15";20550;19089.906;"2025-02-02 19:51"
"2024-09-11";"11:15 - 11:30";20450;19389.83;"2025-02-02 19:51"
"2024-09-11";"11:30 - 11:45";20450;19196.69;"2025-02-02 19:51"
"2024-09-11";"11:45 - 12:00";20450;19157;"2025-02-02 19:51"
"2024-09-11";"12:00 - 12:15";20450;19102.076;"2025-02-02 19:51"
"2024-09-11";"12:15 - 12:30";20500;19114.629;"2025-02-02 19:51"
"2024-09-11";"12:30 - 12:45";20550;19239.227;"2025-02-02 19:51"
"2024-09-11";"12:45 - 13:00";20600;19285.72;"2025-02-02 19:51"
"2024-09-11";"13:00 - 13:15";20650;19203.193;"2025-02-02 19:51"
"2024-09-11";"13:15 - 13:30";20550;19057.346;"2025-02-02 19:51"
"2024-09-11";"13:30 - 13:45";20350;18955.77;"2025-02-02 19:51"
"2024-09-11";"13:45 - 14:00";19950;18634.723;"2025-02-02 19:51"
"2024-09-11";"14:00 - 14:15";20000;19097.113;"2025-02-02 19:51"
"2024-09-11";"14:15 - 14:30";20150;19216.484;"2025-02-02 19:51"
"2024-09-11";"14:30 - 14:45";20300;19145.4;"2025-02-02 19:51"
"2024-09-11";"14:45 - 15:00";20200;19155.719;"2025-02-02 19:51"
"2024-09-11";"15:00 - 15:15";20200;18899.068;"2025-02-02 19:51"
"2024-09-11";"15:15 - 15:30";20350;19396.908;"2025-02-02 19:51"
"2024-09-11";"15:30 - 15:45";20300;19592.838;"2025-02-02 19:51"
"2024-09-11";"15:45 - 16:00";20200;19483.25;"2025-02-02 19:51"
"2024-09-11";"16:00 - 16:15";20400;19439.355;"2025-02-02 19:51"
"2024-09-11";"16:15 - 16:30";20450;19407.332;"2025-02-02 19:51"
"2024-09-11";"16:30 - 16:45";20450;19460.043;"2025-02-02 19:51"
"2024-09-11";"16:45 - 17:00";20400;19445.715;"2025-02-02 19:51"
"2024-09-11";"17:00 - 17:15";20300;19555.54;"2025-02-02 19:51"
"2024-09-11";"17:15 - 17:30";20200;19618.867;"2025-02-02 19:51"
"2024-09-11";"17:30 - 17:45";20150;19399.723;"2025-02-02 19:51"
"2024-09-11";"17:45 - 18:00";19900;19568.195;"2025-02-02 19:51"
"2024-09-11";"18:00 - 18:15";19950;19290.447;"2025-02-02 19:51"
"2024-09-11";"18:15 - 18:30";20100;19671.855;"2025-02-02 19:51"
"2024-09-11";"18:30 - 18:45";20300;19950.057;"2025-02-02 19:51"
"2024-09-11";"18:45 - 19:00";20500;20040.078;"2025-02-02 19:51"
"2024-09-11";"19:00 - 19:15";20800;20207.18;"2025-02-02 19:51"
"2024-09-11";"19:15 - 19:30";21050;20657.158;"2025-02-02 19:51"
"2024-09-11";"19:30 - 19:45";21200;21102.828;"2025-02-02 19:51"
"2024-09-11";"19:45 - 20:00";21200;20888.47;"2025-02-02 19:51"
"2024-09-11";"20:00 - 20:15";21050;20831.857;"2025-02-02 19:51"
"2024-09-11";"20:15 - 20:30";20800;20562.367;"2025-02-02 19:51"
"2024-09-11";"20:30 - 20:45";20550;20178.967;"2025-02-02 19:51"
"2024-09-11";"20:45 - 21:00";20250;20068.01;"2025-02-02 19:51"
"2024-09-11";"21:00 - 21:15";19800;19616.463;"2025-02-02 19:51"
"2024-09-11";"21:15 - 21:30";19350;19129.81;"2025-02-02 19:51"
"2024-09-11";"21:30 - 21:45";18750;18443.088;"2025-02-02 19:51"
"2024-09-11";"21:45 - 22:00";18050;17866.355;"2025-02-02 19:51"
"2024-09-11";"22:00 - 22:15";17800;17842.643;"2025-02-02 19:51"
"2024-09-11";"22:15 - 22:30";17550;17554.512;"2025-02-02 19:51"
"2024-09-11";"22:30 - 22:45";17200;17334.15;"2025-02-02 19:51"
"2024-09-11";"22:45 - 23:00";16850;16980.748;"2025-02-02 19:51"
"2024-09-11";"23:00 - 23:15";16550;16477.258;"2025-02-02 19:51"
"2024-09-11";"23:15 - 23:30";16250;16367.408;"2025-02-02 19:51"
"2024-09-11";"23:30 - 23:45";15950;15935.619;"2025-02-02 19:51"
"2024-09-11";"23:45 - 24:00";15600;15649.153;"2025-02-02 19:51"
"2024-09-12";"00:00 - 00:15";15100;15527.966;"2025-02-02 19:51"
"2024-09-12";"00:15 - 00:30";14950;15197.159;"2025-02-02 19:51"
"2024-09-12";"00:30 - 00:45";14850;15247.033;"2025-02-02 19:51"
"2024-09-12";"00:45 - 01:00";14700;14976.435;"2025-02-02 19:51"
"2024-09-12";"01:00 - 01:15";14550;14822.178;"2025-02-02 19:51"
