Date;Hour;Forecasted Day-ahead Total Load;Actual Total Load
20210723;10;22400;22079,125
20210723;11;22750;22231,800
20210723;12;22950;22366,075
20210723;13;23200;22722,825
20210723;14;23200;22510,988
20210723;15;22800;22251,663
20210723;16;22700;22227,588
20210723;17;22450;21822,675
20210723;18;22200;21780,150
20210723;19;22000;21800,500
20210723;20;21900;21570,200
20210723;21;21700;21340,088
20210723;22;21400;21096,363
20210723;23;20500;19865,763
20210723;24;19100;18502,925
20210724;1;17750;17193,725
20210724;2;16800;16453,113
20210724;3;16300;15920,863
20210724;4;15900;15750,088
20210724;5;15400;15484,900
20210724;6;15400;15089,500
20210724;7;17000;16031,075
20210724;8;18300;17395,450
20210724;9;19450;18594,688
20210724;10;20000;19233,725
20210724;11;20550;19534,025
20210724;12;20550;19784,650
20210724;13;20600;19756,925
20210724;14;20300;19416,963
20210724;15;19800;18940,050
20210724;16;19500;18930,438
20210724;17;19450;18886,438
20210724;18;19400;18699,088
20210724;19;19450;18790,063
20210724;20;19300;18730,113
20210724;21;18950;18458,650
20210724;22;18650;18516,113
20210724;23;18200;17651,963
20210724;24;17050;16185,213
20210725;1;15700;15046,400
20210725;2;14900;14394,075
20210725;3;14350;13923,263
20210725;4;14150;13803,938
20210725;5;13550;13498,513
20210725;6;13350;13104,900
20210725;7;14200;13613,450
20210725;8;14950;14548,025
20210725;9;15900;15469,513
20210725;10;16750;16264,300
20210725;11;17400;16824,763
20210725;12;17650;17042,200
20210725;13;17650;17182,563
20210725;14;17650;17233,363
20210725;15;17450;17044,450
20210725;16;17350;16650,088
20210725;17;17550;16968,163
20210725;18;17750;17216,788
20210725;19;17850;17272,838
20210725;20;17900;17521,113
20210725;21;17900;17674,500
20210725;22;17950;17926,425
20210725;23;17900;17386,050
20210725;24;16700;16312,638
20210726;1;15569;15312,213
20210726;2;14880;14762,313
20210726;3;14600;14384,525
20210726;4;14550;14364,513
20210726;5;14500;14477,775
20210726;6;16500;15034,850
20210726;7;19350;17598,075
20210726;8;21050;19884,375
20210726;9;22000;21188,175
20210726;10;22650;21907,863
20210726;11;23350;22080,063
20210726;12;23600;22365,838
20210726;13;23850;22517,263
20210726;14;23850;22678,413
20210726;15;23700;22571,350
20210726;16;23500;22563,688
20210726;17;22950;22336,225
20210726;18;22800;21962,950
20210726;19;22450;22002,788
20210726;20;22350;21988,438
20210726;21;22100;21854,663
20210726;22;21900;21496,563
20210726;23;20500;20103,800
20210726;24;19100;18620,863
20210727;1;17782;17379,588
20210727;2;16814;16751,513
20210727;3;16359;16387,125
20210727;4;16250;16356,738
20210727;5;16051;16379,725
20210727;6;17239;16459,963
20210727;7;20250;18645,663
20210727;8;21850;20619,725
20210727;9;22750;21774,438
20210727;10;23100;22251,788
20210727;11;23450;22503,375
20210727;12;23651;23147,588
20210727;13;23900;23176,100
20210727;14;23900;23100,038
20210727;15;23500;22764,613
20210727;16;23400;22678,813
20210727;17;23150;22410,963
20210727;18;22900;22259,888
20210727;19;22650;22121,838
20210727;20;22550;22179,950
20210727;21;22351;22077,675
20210727;22;22050;21750,538
20210727;23;21150;20332,625
20210727;24;19750;18772,600
20210728;1;17832;17555,775
20210728;2;16814;16781,413
20210728;3;16359;16360,088
20210728;4;16250;16380,363
20210728;5;16050;16311,588
20210728;6;17389;16455,338
20210728;7;20200;18698,650
20210728;8;21800;20694,288
20210728;9;22700;22125,288
20210728;10;23050;22577,888
20210728;11;23400;22746,275
20210728;12;23600;23248,563
20210728;13;23850;23561,213
20210728;14;23950;23444,775
20210728;15;23450;23096,438
20210728;16;23350;23347,725
20210728;17;23100;23063,263
20210728;18;22850;22674,013
20210728;19;22600;22229,613
20210728;20;22500;22193,500
20210728;21;22300;22088,688
20210728;22;22100;21621,163
20210728;23;20900;19951,525
20210728;24;19500;18402,175
20210729;1;17832;17244,338
20210729;2;16614;16598,300
20210729;3;16309;16179,288
20210729;4;16250;16130,725
20210729;5;16200;16066,200
20210729;6;16889;15979,088
20210729;7;20200;18135,563
20210729;8;21900;20299,763
20210729;9;22750;21421,388
20210729;10;23150;21577,288
20210729;11;23700;21662,425
20210729;12;24000;22083,475
20210729;13;24250;22362,088
20210729;14;24200;22358,313
20210729;15;23700;21795,713
20210729;16;23500;21731,788
20210729;17;23200;21624,613
20210729;18;22750;21717,063
20210729;19;22700;21504,863
20210729;20;22700;21488,175
20210729;21;22500;21387,563
20210729;22;22200;21182,738
20210729;23;20950;19792,613
20210729;24;19450;18235,088
20210730;1;18182;16951,063
20210730;2;17114;16374,850
20210730;3;16659;15903,800
20210730;4;16550;15845,575
20210730;5;16350;15848,500
20210730;6;17439;15904,513
20210730;7;20350;17939,388
20210730;8;21950;20141,075
20210730;9;22850;21225,100
20210730;10;23200;21486,975
20210730;11;23550;21388,363
20210730;12;23750;21633,775
20210730;13;24000;21815,275
20210730;14;24000;21742,875
20210730;15;23600;21342,550
20210730;16;23500;21237,450
20210730;17;23250;21327,338
20210730;18;23000;21402,638
20210730;19;22750;21343,925
20210730;20;22650;21180,125
20210730;21;22450;21073,525
20210730;22;22150;20910,988
20210730;23;21250;19625,663
20210730;24;19850;18169,550
20210731;1;17500;16894,325
20210731;2;16550;16159,388
20210731;3;16050;15618,113
20210731;4;15650;15416,413
20210731;5;15250;15105,275
20210731;6;15100;14752,088
20210731;7;16750;15732,800
20210731;8;18050;17135,450
20210731;9;19200;18213,550
20210731;10;19750;18979,850
20210731;11;20300;19365,363
20210731;12;20450;19534,625
20210731;13;20350;19647,313
20210731;14;20000;19486,588
20210731;15;19250;18669,488
20210731;16;19050;18479,913
20210731;17;18850;18393,625
20210731;18;18600;18307,838
20210731;19;18650;18426,325
20210731;20;18650;18318,450
20210731;21;18650;18316,150
20210731;22;18700;18382,725
20210731;23;18050;17342,638
20210731;24;16800;15992,000
20210801;1;15000;14852,388
20210801;2;14200;14221,350
20210801;3;13650;13814,775
20210801;4;13450;13558,275
20210801;5;13100;13406,975
20210801;6;12750;12851,100
20210801;7;13542;13208,725
20210801;8;14850;14162,725
20210801;9;15800;15250,738
20210801;10;16496;16332,288
20210801;11;16896;17149,838
20210801;12;17146;17080,288
20210801;13;17146;17167,213
20210801;14;17146;17140,550
20210801;15;16696;16825,650
20210801;16;16497;16766,663
20210801;17;16538;16575,775
20210801;18;16787;16527,725
20210801;19;16938;16806,050
20210801;20;16988;17141,500
20210801;21;17746;17389,288
20210801;22;17795;17483,438
20210801;23;17295;16678,375
20210801;24;16250;15454,238
20210802;1;14570;14563,063
20210802;2;13983;14158,900
20210802;3;13685;13930,675
20210802;4;13682;13833,213
20210802;5;13798;14038,163
20210802;6;14919;14419,600
20210802;7;18665;16683,350
20210802;8;20645;18926,675
20210802;9;21753;20173,413
20210802;10;22060;20546,475
20210802;11;22384;20582,188
20210802;12;22621;20768,063
20210802;13;22798;20900,450
20210802;14;22838;20830,163
20210802;15;22420;20646,963
20210802;16;22179;20398,225
20210802;17;21943;20576,675
20210802;18;21641;20288,113
20210802;19;21429;20452,975
20210802;20;21409;20468,200
20210802;21;21663;20560,913
20210802;22;21471;20282,425
20210802;23;19985;18842,000
20210802;24;18543;17424,000
20210803;1;16264;16340,113
20210803;2;15850;15655,325
20210803;3;15623;15285,188
20210803;4;15621;15261,288
20210803;5;15555;15305,575
20210803;6;15576;15375,800
20210803;7;17636;17466,675
20210803;8;19678;19545,213
20210803;9;21019;20580,250
20210803;10;21583;20958,488
20210803;11;21612;20908,238
20210803;12;21852;21194,013
20210803;13;22005;21456,488
20210803;14;21848;21414,650
20210803;15;21691;21052,125
20210803;16;21535;21147,275
20210803;17;21466;20957,163
20210803;18;21406;20959,375
20210803;19;21356;20733,950
20210803;20;21313;20778,775
20210803;21;21365;21105,725
20210803;22;20954;20612,200
20210803;23;19430;19104,950
20210803;24;17958;17798,713
20210804;1;16450;16711,825
20210804;2;15900;16044,688
20210804;3;15400;15608,700
20210804;4;15350;15527,075
20210804;5;15350;15640,138
20210804;6;16100;15826,500
20210804;7;18950;17916,513
20210804;8;20704;19870,550
20210804;9;21750;20936,850
20210804;10;22050;21569,500
20210804;11;22250;21693,625
20210804;12;22400;21730,263
20210804;13;22500;21795,788
20210804;14;22550;21847,763
20210804;15;22150;21643,538
20210804;16;21900;21390,363
20210804;17;21800;21107,088
20210804;18;21650;21103,150
20210804;19;21550;20933,338
20210804;20;21450;21020,850
20210804;21;21512;21194,750
20210804;22;21515;20806,213
20210804;23;19977;19315,938
20210804;24;18490;17914,625
20210805;1;16450;16755,588
20210805;2;15900;16029,838
20210805;3;15400;15687,825
20210805;4;15350;15532,963
20210805;5;15350;15657,475
20210805;6;16250;15884,838
20210805;7;19050;17904,613
20210805;8;20650;19506,425
20210805;9;21300;20688,038
20210805;10;21500;21224,213
20210805;11;21800;21360,150
20210805;12;22050;21893,175
20210805;13;22150;22036,375
20210805;14;22200;21882,813
20210805;15;21750;21595,775
20210805;16;21650;21363,475
20210805;17;21550;21153,900
20210805;18;21400;21049,700
20210805;19;21300;20847,575
20210805;20;21250;21028,913
20210805;21;21500;21091,913
20210805;22;21400;20483,275
20210805;23;19800;18997,813
20210805;24;18300;17576,950
20210806;1;16750;16393,825
20210806;2;16100;15734,363
20210806;3;15500;15374,838
20210806;4;15450;15305,163
20210806;5;15450;15383,888
20210806;6;16550;15456,688
20210806;7;19400;17507,900
20210806;8;20900;19408,750
20210806;9;21700;20520,063
20210806;10;22000;21184,600
20210806;11;22150;21420,438
20210806;12;22200;21625,913
20210806;13;22400;21655,775
20210806;14;22400;21296,400
20210806;15;22100;20760,675
20210806;16;21950;20787,325
20210806;17;21750;20412,738
20210806;18;21550;20378,313
20210806;19;21450;20146,763
20210806;20;21400;20310,800
20210806;21;21550;20598,513
20210806;22;21450;20187,863
20210806;23;19800;18658,488
20210806;24;18400;17278,088
20210807;1;16750;15950,475
20210807;2;15950;15233,863
20210807;3;15450;14873,450
20210807;4;15200;14749,188
20210807;5;15100;14693,463
20210807;6;15000;14181,725
20210807;7;16405;15160,113
20210807;8;17671;16416,325
20210807;9;18941;17564,800
20210807;10;19550;18259,838
20210807;11;19845;18356,088
20210807;12;19900;18421,413
20210807;13;19900;18482,850
20210807;14;19850;18389,263
20210807;15;19300;17887,825
20210807;16;19000;17620,863
20210807;17;18750;17696,250
20210807;18;18550;17924,613
20210807;19;18550;18074,438
20210807;20;18600;17896,488
20210807;21;18700;17999,438
20210807;22;18700;17955,588
20210807;23;18150;16698,725
20210807;24;16650;15491,063
20210808;1;15050;14454,888
20210808;2;14256;13827,638
20210808;3;13800;13618,175
20210808;4;13600;13364,488
20210808;5;13450;13241,888
20210808;6;12800;12803,513
20210808;7;13550;13133,300
20210808;8;14600;13793,488
20210808;9;15700;14717,300
20210808;10;16700;15627,850
20210808;11;17100;16108,313
20210808;12;17200;16035,800
20210808;13;17200;16235,125
20210808;14;17200;16384,563
20210808;15;16850;15909,788
20210808;16;16750;15757,375
20210808;17;16500;15953,613
20210808;18;16550;16082,963
20210808;19;16800;16390,063
20210808;20;17200;16781,450
20210808;21;17850;17194,888
20210808;22;17800;17272,925
20210808;23;17050;16407,538
20210808;24;15900;15228,925
20210809;1;14361;14450,525
20210809;2;13776;14149,813
20210809;3;13462;13989,163
20210809;4;13541;14038,888
20210809;5;13642;14251,425
20210809;6;14800;14534,850
20210809;7;18300;16757,300
20210809;8;20151;18919,588
20210809;9;21150;19862,450
20210809;10;21450;20528,850
20210809;11;21750;20564,988
20210809;12;21950;20808,988
20210809;13;22100;21011,600
20210809;14;22150;21011,825
20210809;15;21600;20815,625
20210809;16;21300;20882,950
20210809;17;21150;20904,688
20210809;18;20950;20857,538
20210809;19;20951;21009,500
20210809;20;20950;21034,975
20210809;21;21300;21335,588
20210809;22;21250;20943,063
20210809;23;19477;19322,450
20210809;24;18144;17749,938
20210810;1;16350;16598,938
20210810;2;15700;15879,450
20210810;3;15200;15410,863
20210810;4;15050;15412,200
20210810;5;15050;15641,650
20210810;6;16050;15791,688
20210810;7;19250;17904,413
20210810;8;20850;19921,750
20210810;9;21800;20990,513
20210810;10;22000;21347,725
20210810;11;22350;21438,913
20210810;12;22500;21854,525
20210810;13;22650;22045,413
20210810;14;22750;22030,188
20210810;15;22250;21637,325
20210810;16;21950;21594,225
20210810;17;21600;21423,425
20210810;18;21350;21275,763
20210810;19;21100;21256,838
20210810;20;21200;21254,263
20210810;21;21700;21456,425
20210810;22;21650;20914,088
20210810;23;19850;19374,425
20210810;24;18450;17981,088
20210811;1;17050;16782,375
20210811;2;16450;16227,888
20210811;3;16100;15984,613
20210811;4;16000;15794,675
20210811;5;16000;15847,413
20210811;6;16853;16001,838
20210811;7;19656;17890,313
20210811;8;21193;19805,025
20210811;9;21992;20895,500
20210811;10;22200;21284,475
20210811;11;22450;21221,300
