"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"02/01/2018 01:00:00 - 02/01/2018 02:00:00","BZN|CZ","Without sequence","16.91","",""
"02/01/2018 02:00:00 - 02/01/2018 03:00:00","BZN|CZ","Without sequence","13.92","",""
"02/01/2018 03:00:00 - 02/01/2018 04:00:00","BZN|CZ","Without sequence","10.27","",""
"02/01/2018 04:00:00 - 02/01/2018 05:00:00","BZN|CZ","Without sequence","12.7","",""
"02/01/2018 05:00:00 - 02/01/2018 06:00:00","BZN|CZ","Without sequence","17.99","",""
"02/01/2018 06:00:00 - 02/01/2018 07:00:00","BZN|CZ","Without sequence","27.65","",""
"02/01/2018 07:00:00 - 02/01/2018 08:00:00","BZN|CZ","Without sequence","35.97","",""
"02/01/2018 08:00:00 - 02/01/2018 09:00:00","BZN|CZ","Without sequence","39.8","",""
"02/01/2018 09:00:00 - 02/01/2018 10:00:00","BZN|CZ","Without sequence","43.64","",""
"02/01/2018 10:00:00 - 02/01/2018 11:00:00","BZN|CZ","Without sequence","43.64","",""
"02/01/2018 11:00:00 - 02/01/2018 12:00:00","BZN|CZ","Without sequence","44.47","",""
"02/01/2018 12:00:00 - 02/01/2018 13:00:00","BZN|CZ","Without sequence","44.0","",""
"02/01/2018 13:00:00 - 02/01/2018 14:00:00","BZN|CZ","Without sequence","42.28","",""
"02/01/2018 14:00:00 - 02/01/2018 15:00:00","BZN|CZ","Without sequence","41.82","",""
"02/01/2018 15:00:00 - 02/01/2018 16:00:00","BZN|CZ","Without sequence","41.5","",""
"02/01/2018 16:00:00 - 02/01/2018 17:00:00","BZN|CZ","Without sequence","45.62","",""
"02/01/2018 17:00:00 - 02/01/2018 18:00:00","BZN|CZ","Without sequence","48.34","",""
"02/01/2018 18:00:00 - 02/01/2018 19:00:00","BZN|CZ","Without sequence","46.0","",""
"02/01/2018 19:00:00 - 02/01/2018 20:00:00","BZN|CZ","Without sequence","42.17","",""
"02/01/2018 20:00:00 - 02/01/2018 21:00:00","BZN|CZ","Without sequence","38.65","",""
"02/01/2018 21:00:00 - 02/01/2018 22:00:00","BZN|CZ","Without sequence","34.0","",""
"02/01/2018 22:00:00 - 02/01/2018 23:00:00","BZN|CZ","Without sequence","30.0","",""
"02/01/2018 23:00:00 - 03/01/2018 00:00:00","BZN|CZ","Without sequence","21.77","",""
"03/01/2018 00:00:00 - 03/01/2018 01:00:00","BZN|CZ","Without sequence","9.6","",""
"03/01/2018 01:00:00 - 03/01/2018 02:00:00","BZN|CZ","Without sequence","5.3","",""
"03/01/2018 02:00:00 - 03/01/2018 03:00:00","BZN|CZ","Without sequence","0.31","",""
"03/01/2018 03:00:00 - 03/01/2018 04:00:00","BZN|CZ","Without sequence","-1.97","",""
"03/01/2018 04:00:00 - 03/01/2018 05:00:00","BZN|CZ","Without sequence","0.99","",""
"03/01/2018 05:00:00 - 03/01/2018 06:00:00","BZN|CZ","Without sequence","9.91","",""
"03/01/2018 06:00:00 - 03/01/2018 07:00:00","BZN|CZ","Without sequence","22.49","",""
"03/01/2018 07:00:00 - 03/01/2018 08:00:00","BZN|CZ","Without sequence","35.0","",""
"03/01/2018 08:00:00 - 03/01/2018 09:00:00","BZN|CZ","Without sequence","39.47","",""
"03/01/2018 09:00:00 - 03/01/2018 10:00:00","BZN|CZ","Without sequence","40.6","",""
"03/01/2018 10:00:00 - 03/01/2018 11:00:00","BZN|CZ","Without sequence","39.14","",""
"03/01/2018 11:00:00 - 03/01/2018 12:00:00","BZN|CZ","Without sequence","34.56","",""
"03/01/2018 12:00:00 - 03/01/2018 13:00:00","BZN|CZ","Without sequence","35.1","",""
"03/01/2018 13:00:00 - 03/01/2018 14:00:00","BZN|CZ","Without sequence","36.0","",""
"03/01/2018 14:00:00 - 03/01/2018 15:00:00","BZN|CZ","Without sequence","36.09","",""
"03/01/2018 15:00:00 - 03/01/2018 16:00:00","BZN|CZ","Without sequence","40.0","",""
"03/01/2018 16:00:00 - 03/01/2018 17:00:00","BZN|CZ","Without sequence","42.0","",""
"03/01/2018 17:00:00 - 03/01/2018 18:00:00","BZN|CZ","Without sequence","40.68","",""
"03/01/2018 18:00:00 - 03/01/2018 19:00:00","BZN|CZ","Without sequence","39.1","",""
"03/01/2018 19:00:00 - 03/01/2018 20:00:00","BZN|CZ","Without sequence","38.0","",""
"03/01/2018 20:00:00 - 03/01/2018 21:00:00","BZN|CZ","Without sequence","34.08","",""
"03/01/2018 21:00:00 - 03/01/2018 22:00:00","BZN|CZ","Without sequence","21.72","",""
"03/01/2018 22:00:00 - 03/01/2018 23:00:00","BZN|CZ","Without sequence","10.42","",""
"03/01/2018 23:00:00 - 04/01/2018 00:00:00","BZN|CZ","Without sequence","0.37","",""
"04/01/2018 00:00:00 - 04/01/2018 01:00:00","BZN|CZ","Without sequence","-5.0","",""
"04/01/2018 01:00:00 - 04/01/2018 02:00:00","BZN|CZ","Without sequence","-5.05","",""
"04/01/2018 02:00:00 - 04/01/2018 03:00:00","BZN|CZ","Without sequence","-16.5","",""
"04/01/2018 03:00:00 - 04/01/2018 04:00:00","BZN|CZ","Without sequence","-12.3","",""
"04/01/2018 04:00:00 - 04/01/2018 05:00:00","BZN|CZ","Without sequence","-4.7","",""
"04/01/2018 05:00:00 - 04/01/2018 06:00:00","BZN|CZ","Without sequence","5.0","",""
"04/01/2018 06:00:00 - 04/01/2018 07:00:00","BZN|CZ","Without sequence","15.0","",""
"04/01/2018 07:00:00 - 04/01/2018 08:00:00","BZN|CZ","Without sequence","28.0","",""
"04/01/2018 08:00:00 - 04/01/2018 09:00:00","BZN|CZ","Without sequence","35.9","",""
"04/01/2018 09:00:00 - 04/01/2018 10:00:00","BZN|CZ","Without sequence","39.93","",""
"04/01/2018 10:00:00 - 04/01/2018 11:00:00","BZN|CZ","Without sequence","42.76","",""
"04/01/2018 11:00:00 - 04/01/2018 12:00:00","BZN|CZ","Without sequence","43.99","",""
"04/01/2018 12:00:00 - 04/01/2018 13:00:00","BZN|CZ","Without sequence","44.0","",""
"04/01/2018 13:00:00 - 04/01/2018 14:00:00","BZN|CZ","Without sequence","43.8","",""
"04/01/2018 14:00:00 - 04/01/2018 15:00:00","BZN|CZ","Without sequence","44.0","",""
"04/01/2018 15:00:00 - 04/01/2018 16:00:00","BZN|CZ","Without sequence","45.0","",""
"04/01/2018 16:00:00 - 04/01/2018 17:00:00","BZN|CZ","Without sequence","49.99","",""
"04/01/2018 17:00:00 - 04/01/2018 18:00:00","BZN|CZ","Without sequence","51.0","",""
"04/01/2018 18:00:00 - 04/01/2018 19:00:00","BZN|CZ","Without sequence","50.71","",""
"04/01/2018 19:00:00 - 04/01/2018 20:00:00","BZN|CZ","Without sequence","48.32","",""
"04/01/2018 20:00:00 - 04/01/2018 21:00:00","BZN|CZ","Without sequence","41.1","",""
"04/01/2018 21:00:00 - 04/01/2018 22:00:00","BZN|CZ","Without sequence","29.33","",""
"04/01/2018 22:00:00 - 04/01/2018 23:00:00","BZN|CZ","Without sequence","26.0","",""
"04/01/2018 23:00:00 - 05/01/2018 00:00:00","BZN|CZ","Without sequence","19.4","",""
"05/01/2018 00:00:00 - 05/01/2018 01:00:00","BZN|CZ","Without sequence","9.32","",""
"05/01/2018 01:00:00 - 05/01/2018 02:00:00","BZN|CZ","Without sequence","5.05","",""
"05/01/2018 02:00:00 - 05/01/2018 03:00:00","BZN|CZ","Without sequence","0.96","",""
"05/01/2018 03:00:00 - 05/01/2018 04:00:00","BZN|CZ","Without sequence","0.55","",""
"05/01/2018 04:00:00 - 05/01/2018 05:00:00","BZN|CZ","Without sequence","3.29","",""
"05/01/2018 05:00:00 - 05/01/2018 06:00:00","BZN|CZ","Without sequence","5.01","",""
"05/01/2018 06:00:00 - 05/01/2018 07:00:00","BZN|CZ","Without sequence","19.2","",""
"05/01/2018 07:00:00 - 05/01/2018 08:00:00","BZN|CZ","Without sequence","29.77","",""
"05/01/2018 08:00:00 - 05/01/2018 09:00:00","BZN|CZ","Without sequence","38.73","",""
"05/01/2018 09:00:00 - 05/01/2018 10:00:00","BZN|CZ","Without sequence","40.3","",""
"05/01/2018 10:00:00 - 05/01/2018 11:00:00","BZN|CZ","Without sequence","40.7","",""
"05/01/2018 11:00:00 - 05/01/2018 12:00:00","BZN|CZ","Without sequence","41.8","",""
"05/01/2018 12:00:00 - 05/01/2018 13:00:00","BZN|CZ","Without sequence","40.7","",""
"05/01/2018 13:00:00 - 05/01/2018 14:00:00","BZN|CZ","Without sequence","39.74","",""
"05/01/2018 14:00:00 - 05/01/2018 15:00:00","BZN|CZ","Without sequence","39.46","",""
"05/01/2018 15:00:00 - 05/01/2018 16:00:00","BZN|CZ","Without sequence","39.6","",""
"05/01/2018 16:00:00 - 05/01/2018 17:00:00","BZN|CZ","Without sequence","44.8","",""
"05/01/2018 17:00:00 - 05/01/2018 18:00:00","BZN|CZ","Without sequence","50.08","",""
"05/01/2018 18:00:00 - 05/01/2018 19:00:00","BZN|CZ","Without sequence","50.29","",""
"05/01/2018 19:00:00 - 05/01/2018 20:00:00","BZN|CZ","Without sequence","46.57","",""
"05/01/2018 20:00:00 - 05/01/2018 21:00:00","BZN|CZ","Without sequence","42.0","",""
"05/01/2018 21:00:00 - 05/01/2018 22:00:00","BZN|CZ","Without sequence","37.08","",""
"05/01/2018 22:00:00 - 05/01/2018 23:00:00","BZN|CZ","Without sequence","35.5","",""
"05/01/2018 23:00:00 - 06/01/2018 00:00:00","BZN|CZ","Without sequence","31.23","",""
"06/01/2018 00:00:00 - 06/01/2018 01:00:00","BZN|CZ","Without sequence","27.5","",""
"06/01/2018 01:00:00 - 06/01/2018 02:00:00","BZN|CZ","Without sequence","27.1","",""
"06/01/2018 02:00:00 - 06/01/2018 03:00:00","BZN|CZ","Without sequence","24.9","",""
"06/01/2018 03:00:00 - 06/01/2018 04:00:00","BZN|CZ","Without sequence","23.57","",""
"06/01/2018 04:00:00 - 06/01/2018 05:00:00","BZN|CZ","Without sequence","23.9","",""
"06/01/2018 05:00:00 - 06/01/2018 06:00:00","BZN|CZ","Without sequence","24.42","",""
"06/01/2018 06:00:00 - 06/01/2018 07:00:00","BZN|CZ","Without sequence","27.2","",""
"06/01/2018 07:00:00 - 06/01/2018 08:00:00","BZN|CZ","Without sequence","27.84","",""
"06/01/2018 08:00:00 - 06/01/2018 09:00:00","BZN|CZ","Without sequence","34.41","",""
"06/01/2018 09:00:00 - 06/01/2018 10:00:00","BZN|CZ","Without sequence","37.17","",""
"06/01/2018 10:00:00 - 06/01/2018 11:00:00","BZN|CZ","Without sequence","39.1","",""
"06/01/2018 11:00:00 - 06/01/2018 12:00:00","BZN|CZ","Without sequence","40.55","",""
"06/01/2018 12:00:00 - 06/01/2018 13:00:00","BZN|CZ","Without sequence","39.94","",""
"06/01/2018 13:00:00 - 06/01/2018 14:00:00","BZN|CZ","Without sequence","39.45","",""
"06/01/2018 14:00:00 - 06/01/2018 15:00:00","BZN|CZ","Without sequence","38.21","",""
"06/01/2018 15:00:00 - 06/01/2018 16:00:00","BZN|CZ","Without sequence","39.89","",""
"06/01/2018 16:00:00 - 06/01/2018 17:00:00","BZN|CZ","Without sequence","41.7","",""
"06/01/2018 17:00:00 - 06/01/2018 18:00:00","BZN|CZ","Without sequence","46.0","",""
"06/01/2018 18:00:00 - 06/01/2018 19:00:00","BZN|CZ","Without sequence","45.02","",""
"06/01/2018 19:00:00 - 06/01/2018 20:00:00","BZN|CZ","Without sequence","42.68","",""
"06/01/2018 20:00:00 - 06/01/2018 21:00:00","BZN|CZ","Without sequence","36.52","",""
"06/01/2018 21:00:00 - 06/01/2018 22:00:00","BZN|CZ","Without sequence","31.96","",""
"06/01/2018 22:00:00 - 06/01/2018 23:00:00","BZN|CZ","Without sequence","32.0","",""
"06/01/2018 23:00:00 - 07/01/2018 00:00:00","BZN|CZ","Without sequence","27.0","",""
"07/01/2018 00:00:00 - 07/01/2018 01:00:00","BZN|CZ","Without sequence","21.16","",""
"07/01/2018 01:00:00 - 07/01/2018 02:00:00","BZN|CZ","Without sequence","15.92","",""
"07/01/2018 02:00:00 - 07/01/2018 03:00:00","BZN|CZ","Without sequence","14.8","",""
"07/01/2018 03:00:00 - 07/01/2018 04:00:00","BZN|CZ","Without sequence","13.23","",""
"07/01/2018 04:00:00 - 07/01/2018 05:00:00","BZN|CZ","Without sequence","14.2","",""
"07/01/2018 05:00:00 - 07/01/2018 06:00:00","BZN|CZ","Without sequence","12.78","",""
"07/01/2018 06:00:00 - 07/01/2018 07:00:00","BZN|CZ","Without sequence","12.9","",""
"07/01/2018 07:00:00 - 07/01/2018 08:00:00","BZN|CZ","Without sequence","14.5","",""
"07/01/2018 08:00:00 - 07/01/2018 09:00:00","BZN|CZ","Without sequence","18.0","",""
"07/01/2018 09:00:00 - 07/01/2018 10:00:00","BZN|CZ","Without sequence","23.2","",""
"07/01/2018 10:00:00 - 07/01/2018 11:00:00","BZN|CZ","Without sequence","26.85","",""
"07/01/2018 11:00:00 - 07/01/2018 12:00:00","BZN|CZ","Without sequence","29.44","",""
"07/01/2018 12:00:00 - 07/01/2018 13:00:00","BZN|CZ","Without sequence","27.07","",""
"07/01/2018 13:00:00 - 07/01/2018 14:00:00","BZN|CZ","Without sequence","25.43","",""
"07/01/2018 14:00:00 - 07/01/2018 15:00:00","BZN|CZ","Without sequence","23.68","",""
"07/01/2018 15:00:00 - 07/01/2018 16:00:00","BZN|CZ","Without sequence","25.0","",""
"07/01/2018 16:00:00 - 07/01/2018 17:00:00","BZN|CZ","Without sequence","30.66","",""
"07/01/2018 17:00:00 - 07/01/2018 18:00:00","BZN|CZ","Without sequence","34.46","",""
"07/01/2018 18:00:00 - 07/01/2018 19:00:00","BZN|CZ","Without sequence","34.4","",""
"07/01/2018 19:00:00 - 07/01/2018 20:00:00","BZN|CZ","Without sequence","32.0","",""
"07/01/2018 20:00:00 - 07/01/2018 21:00:00","BZN|CZ","Without sequence","29.0","",""
"07/01/2018 21:00:00 - 07/01/2018 22:00:00","BZN|CZ","Without sequence","26.08","",""
"07/01/2018 22:00:00 - 07/01/2018 23:00:00","BZN|CZ","Without sequence","26.0","",""
"07/01/2018 23:00:00 - 08/01/2018 00:00:00","BZN|CZ","Without sequence","20.7","",""
"08/01/2018 00:00:00 - 08/01/2018 01:00:00","BZN|CZ","Without sequence","23.8","",""
"08/01/2018 01:00:00 - 08/01/2018 02:00:00","BZN|CZ","Without sequence","19.67","",""
"08/01/2018 02:00:00 - 08/01/2018 03:00:00","BZN|CZ","Without sequence","16.39","",""
"08/01/2018 03:00:00 - 08/01/2018 04:00:00","BZN|CZ","Without sequence","15.42","",""
"08/01/2018 04:00:00 - 08/01/2018 05:00:00","BZN|CZ","Without sequence","18.15","",""
"08/01/2018 05:00:00 - 08/01/2018 06:00:00","BZN|CZ","Without sequence","25.3","",""
"08/01/2018 06:00:00 - 08/01/2018 07:00:00","BZN|CZ","Without sequence","37.51","",""
"08/01/2018 07:00:00 - 08/01/2018 08:00:00","BZN|CZ","Without sequence","48.02","",""
"08/01/2018 08:00:00 - 08/01/2018 09:00:00","BZN|CZ","Without sequence","49.02","",""
"08/01/2018 09:00:00 - 08/01/2018 10:00:00","BZN|CZ","Without sequence","47.1","",""
"08/01/2018 10:00:00 - 08/01/2018 11:00:00","BZN|CZ","Without sequence","45.3","",""
"08/01/2018 11:00:00 - 08/01/2018 12:00:00","BZN|CZ","Without sequence","44.5","",""
"08/01/2018 12:00:00 - 08/01/2018 13:00:00","BZN|CZ","Without sequence","44.0","",""
"08/01/2018 13:00:00 - 08/01/2018 14:00:00","BZN|CZ","Without sequence","42.49","",""
"08/01/2018 14:00:00 - 08/01/2018 15:00:00","BZN|CZ","Without sequence","41.0","",""
"08/01/2018 15:00:00 - 08/01/2018 16:00:00","BZN|CZ","Without sequence","42.69","",""
"08/01/2018 16:00:00 - 08/01/2018 17:00:00","BZN|CZ","Without sequence","44.42","",""
"08/01/2018 17:00:00 - 08/01/2018 18:00:00","BZN|CZ","Without sequence","43.99","",""
"08/01/2018 18:00:00 - 08/01/2018 19:00:00","BZN|CZ","Without sequence","41.97","",""
"08/01/2018 19:00:00 - 08/01/2018 20:00:00","BZN|CZ","Without sequence","40.1","",""
"08/01/2018 20:00:00 - 08/01/2018 21:00:00","BZN|CZ","Without sequence","36.97","",""
"08/01/2018 21:00:00 - 08/01/2018 22:00:00","BZN|CZ","Without sequence","28.0","",""
"08/01/2018 22:00:00 - 08/01/2018 23:00:00","BZN|CZ","Without sequence","24.0","",""
"08/01/2018 23:00:00 - 09/01/2018 00:00:00","BZN|CZ","Without sequence","13.3","",""
"09/01/2018 00:00:00 - 09/01/2018 01:00:00","BZN|CZ","Without sequence","13.38","",""
"09/01/2018 01:00:00 - 09/01/2018 02:00:00","BZN|CZ","Without sequence","10.27","",""
"09/01/2018 02:00:00 - 09/01/2018 03:00:00","BZN|CZ","Without sequence","7.51","",""
"09/01/2018 03:00:00 - 09/01/2018 04:00:00","BZN|CZ","Without sequence","5.73","",""
"09/01/2018 04:00:00 - 09/01/2018 05:00:00","BZN|CZ","Without sequence","7.09","",""
"09/01/2018 05:00:00 - 09/01/2018 06:00:00","BZN|CZ","Without sequence","13.19","",""
"09/01/2018 06:00:00 - 09/01/2018 07:00:00","BZN|CZ","Without sequence","27.13","",""
"09/01/2018 07:00:00 - 09/01/2018 08:00:00","BZN|CZ","Without sequence","38.88","",""
"09/01/2018 08:00:00 - 09/01/2018 09:00:00","BZN|CZ","Without sequence","38.0","",""
"09/01/2018 09:00:00 - 09/01/2018 10:00:00","BZN|CZ","Without sequence","37.0","",""
"09/01/2018 10:00:00 - 09/01/2018 11:00:00","BZN|CZ","Without sequence","37.55","",""
"09/01/2018 11:00:00 - 09/01/2018 12:00:00","BZN|CZ","Without sequence","38.25","",""
"09/01/2018 12:00:00 - 09/01/2018 13:00:00","BZN|CZ","Without sequence","40.0","",""
"09/01/2018 13:00:00 - 09/01/2018 14:00:00","BZN|CZ","Without sequence","39.07","",""
"09/01/2018 14:00:00 - 09/01/2018 15:00:00","BZN|CZ","Without sequence","41.29","",""
"09/01/2018 15:00:00 - 09/01/2018 16:00:00","BZN|CZ","Without sequence","43.0","",""
"09/01/2018 16:00:00 - 09/01/2018 17:00:00","BZN|CZ","Without sequence","44.84","",""
"09/01/2018 17:00:00 - 09/01/2018 18:00:00","BZN|CZ","Without sequence","49.39","",""
"09/01/2018 18:00:00 - 09/01/2018 19:00:00","BZN|CZ","Without sequence","49.72","",""
"09/01/2018 19:00:00 - 09/01/2018 20:00:00","BZN|CZ","Without sequence","46.29","",""
"09/01/2018 20:00:00 - 09/01/2018 21:00:00","BZN|CZ","Without sequence","41.77","",""
"09/01/2018 21:00:00 - 09/01/2018 22:00:00","BZN|CZ","Without sequence","36.84","",""
"09/01/2018 22:00:00 - 09/01/2018 23:00:00","BZN|CZ","Without sequence","35.0","",""
"09/01/2018 23:00:00 - 10/01/2018 00:00:00","BZN|CZ","Without sequence","28.91","",""
"10/01/2018 00:00:00 - 10/01/2018 01:00:00","BZN|CZ","Without sequence","27.38","",""
"10/01/2018 01:00:00 - 10/01/2018 02:00:00","BZN|CZ","Without sequence","25.99","",""
"10/01/2018 02:00:00 - 10/01/2018 03:00:00","BZN|CZ","Without sequence","25.5","",""
"10/01/2018 03:00:00 - 10/01/2018 04:00:00","BZN|CZ","Without sequence","25.24","",""
"10/01/2018 04:00:00 - 10/01/2018 05:00:00","BZN|CZ","Without sequence","26.9","",""
"10/01/2018 05:00:00 - 10/01/2018 06:00:00","BZN|CZ","Without sequence","30.47","",""
"10/01/2018 06:00:00 - 10/01/2018 07:00:00","BZN|CZ","Without sequence","40.23","",""
"10/01/2018 07:00:00 - 10/01/2018 08:00:00","BZN|CZ","Without sequence","50.77","",""
"10/01/2018 08:00:00 - 10/01/2018 09:00:00","BZN|CZ","Without sequence","51.37","",""
"10/01/2018 09:00:00 - 10/01/2018 10:00:00","BZN|CZ","Without sequence","49.53","",""
"10/01/2018 10:00:00 - 10/01/2018 11:00:00","BZN|CZ","Without sequence","48.64","",""
"10/01/2018 11:00:00 - 10/01/2018 12:00:00","BZN|CZ","Without sequence","48.93","",""
"10/01/2018 12:00:00 - 10/01/2018 13:00:00","BZN|CZ","Without sequence","48.0","",""
"10/01/2018 13:00:00 - 10/01/2018 14:00:00","BZN|CZ","Without sequence","47.51","",""
"10/01/2018 14:00:00 - 10/01/2018 15:00:00","BZN|CZ","Without sequence","47.67","",""
"10/01/2018 15:00:00 - 10/01/2018 16:00:00","BZN|CZ","Without sequence","49.57","",""
"10/01/2018 16:00:00 - 10/01/2018 17:00:00","BZN|CZ","Without sequence","51.63","",""
"10/01/2018 17:00:00 - 10/01/2018 18:00:00","BZN|CZ","Without sequence","55.23","",""
"10/01/2018 18:00:00 - 10/01/2018 19:00:00","BZN|CZ","Without sequence","54.35","",""
"10/01/2018 19:00:00 - 10/01/2018 20:00:00","BZN|CZ","Without sequence","51.18","",""
"10/01/2018 20:00:00 - 10/01/2018 21:00:00","BZN|CZ","Without sequence","48.8","",""
"10/01/2018 21:00:00 - 10/01/2018 22:00:00","BZN|CZ","Without sequence","44.6","",""
"10/01/2018 22:00:00 - 10/01/2018 23:00:00","BZN|CZ","Without sequence","40.99","",""
"10/01/2018 23:00:00 - 11/01/2018 00:00:00","BZN|CZ","Without sequence","36.95","",""
"11/01/2018 00:00:00 - 11/01/2018 01:00:00","BZN|CZ","Without sequence","34.5","",""
"11/01/2018 01:00:00 - 11/01/2018 02:00:00","BZN|CZ","Without sequence","33.19","",""
"11/01/2018 02:00:00 - 11/01/2018 03:00:00","BZN|CZ","Without sequence","32.01","",""
"11/01/2018 03:00:00 - 11/01/2018 04:00:00","BZN|CZ","Without sequence","30.92","",""
"11/01/2018 04:00:00 - 11/01/2018 05:00:00","BZN|CZ","Without sequence","31.3","",""
"11/01/2018 05:00:00 - 11/01/2018 06:00:00","BZN|CZ","Without sequence","34.1","",""
"11/01/2018 06:00:00 - 11/01/2018 07:00:00","BZN|CZ","Without sequence","43.22","",""
"11/01/2018 07:00:00 - 11/01/2018 08:00:00","BZN|CZ","Without sequence","52.77","",""
"11/01/2018 08:00:00 - 11/01/2018 09:00:00","BZN|CZ","Without sequence","56.34","",""
"11/01/2018 09:00:00 - 11/01/2018 10:00:00","BZN|CZ","Without sequence","55.7","",""
"11/01/2018 10:00:00 - 11/01/2018 11:00:00","BZN|CZ","Without sequence","55.83","",""
"11/01/2018 11:00:00 - 11/01/2018 12:00:00","BZN|CZ","Without sequence","55.8","",""
"11/01/2018 12:00:00 - 11/01/2018 13:00:00","BZN|CZ","Without sequence","54.1","",""
"11/01/2018 13:00:00 - 11/01/2018 14:00:00","BZN|CZ","Without sequence","53.09","",""
"11/01/2018 14:00:00 - 11/01/2018 15:00:00","BZN|CZ","Without sequence","52.46","",""
"11/01/2018 15:00:00 - 11/01/2018 16:00:00","BZN|CZ","Without sequence","53.3","",""
"11/01/2018 16:00:00 - 11/01/2018 17:00:00","BZN|CZ","Without sequence","54.99","",""
"11/01/2018 17:00:00 - 11/01/2018 18:00:00","BZN|CZ","Without sequence","58.18","",""
"11/01/2018 18:00:00 - 11/01/2018 19:00:00","BZN|CZ","Without sequence","58.94","",""
"11/01/2018 19:00:00 - 11/01/2018 20:00:00","BZN|CZ","Without sequence","55.27","",""
"11/01/2018 20:00:00 - 11/01/2018 21:00:00","BZN|CZ","Without sequence","48.66","",""
"11/01/2018 21:00:00 - 11/01/2018 22:00:00","BZN|CZ","Without sequence","42.27","",""
"11/01/2018 22:00:00 - 11/01/2018 23:00:00","BZN|CZ","Without sequence","39.0","",""
"11/01/2018 23:00:00 - 12/01/2018 00:00:00","BZN|CZ","Without sequence","35.02","",""
"12/01/2018 00:00:00 - 12/01/2018 01:00:00","BZN|CZ","Without sequence","35.79","",""
"12/01/2018 01:00:00 - 12/01/2018 02:00:00","BZN|CZ","Without sequence","34.6","",""
"12/01/2018 02:00:00 - 12/01/2018 03:00:00","BZN|CZ","Without sequence","33.2","",""
"12/01/2018 03:00:00 - 12/01/2018 04:00:00","BZN|CZ","Without sequence","32.0","",""
"12/01/2018 04:00:00 - 12/01/2018 05:00:00","BZN|CZ","Without sequence","32.0","",""
"12/01/2018 05:00:00 - 12/01/2018 06:00:00","BZN|CZ","Without sequence","35.3","",""
"12/01/2018 06:00:00 - 12/01/2018 07:00:00","BZN|CZ","Without sequence","40.49","",""
"12/01/2018 07:00:00 - 12/01/2018 08:00:00","BZN|CZ","Without sequence","50.16","",""
"12/01/2018 08:00:00 - 12/01/2018 09:00:00","BZN|CZ","Without sequence","51.99","",""
"12/01/2018 09:00:00 - 12/01/2018 10:00:00","BZN|CZ","Without sequence","51.77","",""
"12/01/2018 10:00:00 - 12/01/2018 11:00:00","BZN|CZ","Without sequence","51.83","",""
"12/01/2018 11:00:00 - 12/01/2018 12:00:00","BZN|CZ","Without sequence","51.58","",""
