"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"02/01/2016 23:00:00 - 03/01/2016 00:00:00","BZN|SK","Without sequence","16.0","",""
"03/01/2016 00:00:00 - 03/01/2016 01:00:00","BZN|SK","Without sequence","0.01","",""
"03/01/2016 01:00:00 - 03/01/2016 02:00:00","BZN|SK","Without sequence","2.5","",""
"03/01/2016 02:00:00 - 03/01/2016 03:00:00","BZN|SK","Without sequence","1.0","",""
"03/01/2016 03:00:00 - 03/01/2016 04:00:00","BZN|SK","Without sequence","1.0","",""
"03/01/2016 04:00:00 - 03/01/2016 05:00:00","BZN|SK","Without sequence","1.31","",""
"03/01/2016 05:00:00 - 03/01/2016 06:00:00","BZN|SK","Without sequence","1.0","",""
"03/01/2016 06:00:00 - 03/01/2016 07:00:00","BZN|SK","Without sequence","0.01","",""
"03/01/2016 07:00:00 - 03/01/2016 08:00:00","BZN|SK","Without sequence","1.01","",""
"03/01/2016 08:00:00 - 03/01/2016 09:00:00","BZN|SK","Without sequence","11.38","",""
"03/01/2016 09:00:00 - 03/01/2016 10:00:00","BZN|SK","Without sequence","19.77","",""
"03/01/2016 10:00:00 - 03/01/2016 11:00:00","BZN|SK","Without sequence","27.0","",""
"03/01/2016 11:00:00 - 03/01/2016 12:00:00","BZN|SK","Without sequence","29.0","",""
"03/01/2016 12:00:00 - 03/01/2016 13:00:00","BZN|SK","Without sequence","27.0","",""
"03/01/2016 13:00:00 - 03/01/2016 14:00:00","BZN|SK","Without sequence","27.0","",""
"03/01/2016 14:00:00 - 03/01/2016 15:00:00","BZN|SK","Without sequence","27.0","",""
"03/01/2016 15:00:00 - 03/01/2016 16:00:00","BZN|SK","Without sequence","29.0","",""
"03/01/2016 16:00:00 - 03/01/2016 17:00:00","BZN|SK","Without sequence","44.8","",""
"03/01/2016 17:00:00 - 03/01/2016 18:00:00","BZN|SK","Without sequence","34.5","",""
"03/01/2016 18:00:00 - 03/01/2016 19:00:00","BZN|SK","Without sequence","37.9","",""
"03/01/2016 19:00:00 - 03/01/2016 20:00:00","BZN|SK","Without sequence","33.45","",""
"03/01/2016 20:00:00 - 03/01/2016 21:00:00","BZN|SK","Without sequence","29.0","",""
"03/01/2016 21:00:00 - 03/01/2016 22:00:00","BZN|SK","Without sequence","25.5","",""
"03/01/2016 22:00:00 - 03/01/2016 23:00:00","BZN|SK","Without sequence","24.87","",""
"03/01/2016 23:00:00 - 04/01/2016 00:00:00","BZN|SK","Without sequence","17.15","",""
"04/01/2016 00:00:00 - 04/01/2016 01:00:00","BZN|SK","Without sequence","23.0","",""
"04/01/2016 01:00:00 - 04/01/2016 02:00:00","BZN|SK","Without sequence","15.43","",""
"04/01/2016 02:00:00 - 04/01/2016 03:00:00","BZN|SK","Without sequence","14.5","",""
"04/01/2016 03:00:00 - 04/01/2016 04:00:00","BZN|SK","Without sequence","12.58","",""
"04/01/2016 04:00:00 - 04/01/2016 05:00:00","BZN|SK","Without sequence","14.5","",""
"04/01/2016 05:00:00 - 04/01/2016 06:00:00","BZN|SK","Without sequence","22.0","",""
"04/01/2016 06:00:00 - 04/01/2016 07:00:00","BZN|SK","Without sequence","37.9","",""
"04/01/2016 07:00:00 - 04/01/2016 08:00:00","BZN|SK","Without sequence","55.35","",""
"04/01/2016 08:00:00 - 04/01/2016 09:00:00","BZN|SK","Without sequence","45.0","",""
"04/01/2016 09:00:00 - 04/01/2016 10:00:00","BZN|SK","Without sequence","45.41","",""
"04/01/2016 10:00:00 - 04/01/2016 11:00:00","BZN|SK","Without sequence","58.0","",""
"04/01/2016 11:00:00 - 04/01/2016 12:00:00","BZN|SK","Without sequence","48.0","",""
"04/01/2016 12:00:00 - 04/01/2016 13:00:00","BZN|SK","Without sequence","58.23","",""
"04/01/2016 13:00:00 - 04/01/2016 14:00:00","BZN|SK","Without sequence","57.02","",""
"04/01/2016 14:00:00 - 04/01/2016 15:00:00","BZN|SK","Without sequence","57.42","",""
"04/01/2016 15:00:00 - 04/01/2016 16:00:00","BZN|SK","Without sequence","58.06","",""
"04/01/2016 16:00:00 - 04/01/2016 17:00:00","BZN|SK","Without sequence","59.48","",""
"04/01/2016 17:00:00 - 04/01/2016 18:00:00","BZN|SK","Without sequence","51.0","",""
"04/01/2016 18:00:00 - 04/01/2016 19:00:00","BZN|SK","Without sequence","48.0","",""
"04/01/2016 19:00:00 - 04/01/2016 20:00:00","BZN|SK","Without sequence","45.0","",""
"04/01/2016 20:00:00 - 04/01/2016 21:00:00","BZN|SK","Without sequence","40.0","",""
"04/01/2016 21:00:00 - 04/01/2016 22:00:00","BZN|SK","Without sequence","34.3","",""
"04/01/2016 22:00:00 - 04/01/2016 23:00:00","BZN|SK","Without sequence","32.0","",""
"04/01/2016 23:00:00 - 05/01/2016 00:00:00","BZN|SK","Without sequence","25.0","",""
"05/01/2016 00:00:00 - 05/01/2016 01:00:00","BZN|SK","Without sequence","22.4","",""
"05/01/2016 01:00:00 - 05/01/2016 02:00:00","BZN|SK","Without sequence","21.57","",""
"05/01/2016 02:00:00 - 05/01/2016 03:00:00","BZN|SK","Without sequence","20.3","",""
"05/01/2016 03:00:00 - 05/01/2016 04:00:00","BZN|SK","Without sequence","19.01","",""
"05/01/2016 04:00:00 - 05/01/2016 05:00:00","BZN|SK","Without sequence","28.97","",""
"05/01/2016 05:00:00 - 05/01/2016 06:00:00","BZN|SK","Without sequence","21.34","",""
"05/01/2016 06:00:00 - 05/01/2016 07:00:00","BZN|SK","Without sequence","47.95","",""
"05/01/2016 07:00:00 - 05/01/2016 08:00:00","BZN|SK","Without sequence","37.0","",""
"05/01/2016 08:00:00 - 05/01/2016 09:00:00","BZN|SK","Without sequence","41.94","",""
"05/01/2016 09:00:00 - 05/01/2016 10:00:00","BZN|SK","Without sequence","59.9","",""
"05/01/2016 10:00:00 - 05/01/2016 11:00:00","BZN|SK","Without sequence","59.23","",""
"05/01/2016 11:00:00 - 05/01/2016 12:00:00","BZN|SK","Without sequence","56.14","",""
"05/01/2016 12:00:00 - 05/01/2016 13:00:00","BZN|SK","Without sequence","54.81","",""
"05/01/2016 13:00:00 - 05/01/2016 14:00:00","BZN|SK","Without sequence","53.04","",""
"05/01/2016 14:00:00 - 05/01/2016 15:00:00","BZN|SK","Without sequence","54.06","",""
"05/01/2016 15:00:00 - 05/01/2016 16:00:00","BZN|SK","Without sequence","58.76","",""
"05/01/2016 16:00:00 - 05/01/2016 17:00:00","BZN|SK","Without sequence","61.89","",""
"05/01/2016 17:00:00 - 05/01/2016 18:00:00","BZN|SK","Without sequence","61.66","",""
"05/01/2016 18:00:00 - 05/01/2016 19:00:00","BZN|SK","Without sequence","59.9","",""
"05/01/2016 19:00:00 - 05/01/2016 20:00:00","BZN|SK","Without sequence","59.75","",""
"05/01/2016 20:00:00 - 05/01/2016 21:00:00","BZN|SK","Without sequence","58.24","",""
"05/01/2016 21:00:00 - 05/01/2016 22:00:00","BZN|SK","Without sequence","54.81","",""
"05/01/2016 22:00:00 - 05/01/2016 23:00:00","BZN|SK","Without sequence","30.01","",""
"05/01/2016 23:00:00 - 06/01/2016 00:00:00","BZN|SK","Without sequence","25.0","",""
"06/01/2016 00:00:00 - 06/01/2016 01:00:00","BZN|SK","Without sequence","26.47","",""
"06/01/2016 01:00:00 - 06/01/2016 02:00:00","BZN|SK","Without sequence","26.83","",""
"06/01/2016 02:00:00 - 06/01/2016 03:00:00","BZN|SK","Without sequence","24.75","",""
"06/01/2016 03:00:00 - 06/01/2016 04:00:00","BZN|SK","Without sequence","24.51","",""
"06/01/2016 04:00:00 - 06/01/2016 05:00:00","BZN|SK","Without sequence","24.0","",""
"06/01/2016 05:00:00 - 06/01/2016 06:00:00","BZN|SK","Without sequence","25.69","",""
"06/01/2016 06:00:00 - 06/01/2016 07:00:00","BZN|SK","Without sequence","30.0","",""
"06/01/2016 07:00:00 - 06/01/2016 08:00:00","BZN|SK","Without sequence","37.4","",""
"06/01/2016 08:00:00 - 06/01/2016 09:00:00","BZN|SK","Without sequence","40.42","",""
"06/01/2016 09:00:00 - 06/01/2016 10:00:00","BZN|SK","Without sequence","40.07","",""
"06/01/2016 10:00:00 - 06/01/2016 11:00:00","BZN|SK","Without sequence","41.35","",""
"06/01/2016 11:00:00 - 06/01/2016 12:00:00","BZN|SK","Without sequence","41.74","",""
"06/01/2016 12:00:00 - 06/01/2016 13:00:00","BZN|SK","Without sequence","40.21","",""
"06/01/2016 13:00:00 - 06/01/2016 14:00:00","BZN|SK","Without sequence","40.0","",""
"06/01/2016 14:00:00 - 06/01/2016 15:00:00","BZN|SK","Without sequence","39.0","",""
"06/01/2016 15:00:00 - 06/01/2016 16:00:00","BZN|SK","Without sequence","39.67","",""
"06/01/2016 16:00:00 - 06/01/2016 17:00:00","BZN|SK","Without sequence","40.5","",""
"06/01/2016 17:00:00 - 06/01/2016 18:00:00","BZN|SK","Without sequence","46.37","",""
"06/01/2016 18:00:00 - 06/01/2016 19:00:00","BZN|SK","Without sequence","46.25","",""
"06/01/2016 19:00:00 - 06/01/2016 20:00:00","BZN|SK","Without sequence","43.0","",""
"06/01/2016 20:00:00 - 06/01/2016 21:00:00","BZN|SK","Without sequence","40.21","",""
"06/01/2016 21:00:00 - 06/01/2016 22:00:00","BZN|SK","Without sequence","35.95","",""
"06/01/2016 22:00:00 - 06/01/2016 23:00:00","BZN|SK","Without sequence","33.27","",""
"06/01/2016 23:00:00 - 07/01/2016 00:00:00","BZN|SK","Without sequence","28.37","",""
"07/01/2016 00:00:00 - 07/01/2016 01:00:00","BZN|SK","Without sequence","27.57","",""
"07/01/2016 01:00:00 - 07/01/2016 02:00:00","BZN|SK","Without sequence","26.5","",""
"07/01/2016 02:00:00 - 07/01/2016 03:00:00","BZN|SK","Without sequence","24.73","",""
"07/01/2016 03:00:00 - 07/01/2016 04:00:00","BZN|SK","Without sequence","22.48","",""
"07/01/2016 04:00:00 - 07/01/2016 05:00:00","BZN|SK","Without sequence","23.03","",""
"07/01/2016 05:00:00 - 07/01/2016 06:00:00","BZN|SK","Without sequence","26.6","",""
"07/01/2016 06:00:00 - 07/01/2016 07:00:00","BZN|SK","Without sequence","33.0","",""
"07/01/2016 07:00:00 - 07/01/2016 08:00:00","BZN|SK","Without sequence","43.0","",""
"07/01/2016 08:00:00 - 07/01/2016 09:00:00","BZN|SK","Without sequence","43.37","",""
"07/01/2016 09:00:00 - 07/01/2016 10:00:00","BZN|SK","Without sequence","59.08","",""
"07/01/2016 10:00:00 - 07/01/2016 11:00:00","BZN|SK","Without sequence","56.99","",""
"07/01/2016 11:00:00 - 07/01/2016 12:00:00","BZN|SK","Without sequence","53.49","",""
"07/01/2016 12:00:00 - 07/01/2016 13:00:00","BZN|SK","Without sequence","49.29","",""
"07/01/2016 13:00:00 - 07/01/2016 14:00:00","BZN|SK","Without sequence","46.12","",""
"07/01/2016 14:00:00 - 07/01/2016 15:00:00","BZN|SK","Without sequence","49.31","",""
"07/01/2016 15:00:00 - 07/01/2016 16:00:00","BZN|SK","Without sequence","56.23","",""
"07/01/2016 16:00:00 - 07/01/2016 17:00:00","BZN|SK","Without sequence","62.25","",""
"07/01/2016 17:00:00 - 07/01/2016 18:00:00","BZN|SK","Without sequence","70.09","",""
"07/01/2016 18:00:00 - 07/01/2016 19:00:00","BZN|SK","Without sequence","44.0","",""
"07/01/2016 19:00:00 - 07/01/2016 20:00:00","BZN|SK","Without sequence","63.96","",""
"07/01/2016 20:00:00 - 07/01/2016 21:00:00","BZN|SK","Without sequence","56.12","",""
"07/01/2016 21:00:00 - 07/01/2016 22:00:00","BZN|SK","Without sequence","29.0","",""
"07/01/2016 22:00:00 - 07/01/2016 23:00:00","BZN|SK","Without sequence","25.24","",""
"07/01/2016 23:00:00 - 08/01/2016 00:00:00","BZN|SK","Without sequence","21.01","",""
"08/01/2016 00:00:00 - 08/01/2016 01:00:00","BZN|SK","Without sequence","18.01","",""
"08/01/2016 01:00:00 - 08/01/2016 02:00:00","BZN|SK","Without sequence","19.01","",""
"08/01/2016 02:00:00 - 08/01/2016 03:00:00","BZN|SK","Without sequence","18.0","",""
"08/01/2016 03:00:00 - 08/01/2016 04:00:00","BZN|SK","Without sequence","16.59","",""
"08/01/2016 04:00:00 - 08/01/2016 05:00:00","BZN|SK","Without sequence","18.01","",""
"08/01/2016 05:00:00 - 08/01/2016 06:00:00","BZN|SK","Without sequence","20.01","",""
"08/01/2016 06:00:00 - 08/01/2016 07:00:00","BZN|SK","Without sequence","45.08","",""
"08/01/2016 07:00:00 - 08/01/2016 08:00:00","BZN|SK","Without sequence","55.59","",""
"08/01/2016 08:00:00 - 08/01/2016 09:00:00","BZN|SK","Without sequence","73.02","",""
"08/01/2016 09:00:00 - 08/01/2016 10:00:00","BZN|SK","Without sequence","65.93","",""
"08/01/2016 10:00:00 - 08/01/2016 11:00:00","BZN|SK","Without sequence","66.02","",""
"08/01/2016 11:00:00 - 08/01/2016 12:00:00","BZN|SK","Without sequence","61.1","",""
"08/01/2016 12:00:00 - 08/01/2016 13:00:00","BZN|SK","Without sequence","57.45","",""
"08/01/2016 13:00:00 - 08/01/2016 14:00:00","BZN|SK","Without sequence","56.51","",""
"08/01/2016 14:00:00 - 08/01/2016 15:00:00","BZN|SK","Without sequence","55.17","",""
"08/01/2016 15:00:00 - 08/01/2016 16:00:00","BZN|SK","Without sequence","57.53","",""
"08/01/2016 16:00:00 - 08/01/2016 17:00:00","BZN|SK","Without sequence","63.63","",""
"08/01/2016 17:00:00 - 08/01/2016 18:00:00","BZN|SK","Without sequence","58.08","",""
"08/01/2016 18:00:00 - 08/01/2016 19:00:00","BZN|SK","Without sequence","46.42","",""
"08/01/2016 19:00:00 - 08/01/2016 20:00:00","BZN|SK","Without sequence","51.04","",""
"08/01/2016 20:00:00 - 08/01/2016 21:00:00","BZN|SK","Without sequence","41.8","",""
"08/01/2016 21:00:00 - 08/01/2016 22:00:00","BZN|SK","Without sequence","35.0","",""
"08/01/2016 22:00:00 - 08/01/2016 23:00:00","BZN|SK","Without sequence","34.14","",""
"08/01/2016 23:00:00 - 09/01/2016 00:00:00","BZN|SK","Without sequence","29.5","",""
"09/01/2016 00:00:00 - 09/01/2016 01:00:00","BZN|SK","Without sequence","27.54","",""
"09/01/2016 01:00:00 - 09/01/2016 02:00:00","BZN|SK","Without sequence","25.62","",""
"09/01/2016 02:00:00 - 09/01/2016 03:00:00","BZN|SK","Without sequence","24.79","",""
"09/01/2016 03:00:00 - 09/01/2016 04:00:00","BZN|SK","Without sequence","24.0","",""
"09/01/2016 04:00:00 - 09/01/2016 05:00:00","BZN|SK","Without sequence","24.21","",""
"09/01/2016 05:00:00 - 09/01/2016 06:00:00","BZN|SK","Without sequence","25.02","",""
"09/01/2016 06:00:00 - 09/01/2016 07:00:00","BZN|SK","Without sequence","24.01","",""
"09/01/2016 07:00:00 - 09/01/2016 08:00:00","BZN|SK","Without sequence","26.82","",""
"09/01/2016 08:00:00 - 09/01/2016 09:00:00","BZN|SK","Without sequence","31.0","",""
"09/01/2016 09:00:00 - 09/01/2016 10:00:00","BZN|SK","Without sequence","34.0","",""
"09/01/2016 10:00:00 - 09/01/2016 11:00:00","BZN|SK","Without sequence","35.52","",""
"09/01/2016 11:00:00 - 09/01/2016 12:00:00","BZN|SK","Without sequence","52.57","",""
"09/01/2016 12:00:00 - 09/01/2016 13:00:00","BZN|SK","Without sequence","52.0","",""
"09/01/2016 13:00:00 - 09/01/2016 14:00:00","BZN|SK","Without sequence","33.0","",""
"09/01/2016 14:00:00 - 09/01/2016 15:00:00","BZN|SK","Without sequence","31.66","",""
"09/01/2016 15:00:00 - 09/01/2016 16:00:00","BZN|SK","Without sequence","30.2","",""
"09/01/2016 16:00:00 - 09/01/2016 17:00:00","BZN|SK","Without sequence","54.78","",""
"09/01/2016 17:00:00 - 09/01/2016 18:00:00","BZN|SK","Without sequence","57.33","",""
"09/01/2016 18:00:00 - 09/01/2016 19:00:00","BZN|SK","Without sequence","36.4","",""
"09/01/2016 19:00:00 - 09/01/2016 20:00:00","BZN|SK","Without sequence","32.5","",""
"09/01/2016 20:00:00 - 09/01/2016 21:00:00","BZN|SK","Without sequence","28.14","",""
"09/01/2016 21:00:00 - 09/01/2016 22:00:00","BZN|SK","Without sequence","25.48","",""
"09/01/2016 22:00:00 - 09/01/2016 23:00:00","BZN|SK","Without sequence","26.01","",""
"09/01/2016 23:00:00 - 10/01/2016 00:00:00","BZN|SK","Without sequence","23.26","",""
"10/01/2016 00:00:00 - 10/01/2016 01:00:00","BZN|SK","Without sequence","16.9","",""
"10/01/2016 01:00:00 - 10/01/2016 02:00:00","BZN|SK","Without sequence","15.01","",""
"10/01/2016 02:00:00 - 10/01/2016 03:00:00","BZN|SK","Without sequence","14.63","",""
"10/01/2016 03:00:00 - 10/01/2016 04:00:00","BZN|SK","Without sequence","14.0","",""
"10/01/2016 04:00:00 - 10/01/2016 05:00:00","BZN|SK","Without sequence","17.0","",""
"10/01/2016 05:00:00 - 10/01/2016 06:00:00","BZN|SK","Without sequence","16.0","",""
"10/01/2016 06:00:00 - 10/01/2016 07:00:00","BZN|SK","Without sequence","15.0","",""
"10/01/2016 07:00:00 - 10/01/2016 08:00:00","BZN|SK","Without sequence","15.19","",""
"10/01/2016 08:00:00 - 10/01/2016 09:00:00","BZN|SK","Without sequence","27.82","",""
"10/01/2016 09:00:00 - 10/01/2016 10:00:00","BZN|SK","Without sequence","43.96","",""
"10/01/2016 10:00:00 - 10/01/2016 11:00:00","BZN|SK","Without sequence","51.09","",""
"10/01/2016 11:00:00 - 10/01/2016 12:00:00","BZN|SK","Without sequence","51.91","",""
"10/01/2016 12:00:00 - 10/01/2016 13:00:00","BZN|SK","Without sequence","49.31","",""
"10/01/2016 13:00:00 - 10/01/2016 14:00:00","BZN|SK","Without sequence","45.54","",""
"10/01/2016 14:00:00 - 10/01/2016 15:00:00","BZN|SK","Without sequence","40.47","",""
"10/01/2016 15:00:00 - 10/01/2016 16:00:00","BZN|SK","Without sequence","41.75","",""
"10/01/2016 16:00:00 - 10/01/2016 17:00:00","BZN|SK","Without sequence","51.01","",""
"10/01/2016 17:00:00 - 10/01/2016 18:00:00","BZN|SK","Without sequence","57.08","",""
"10/01/2016 18:00:00 - 10/01/2016 19:00:00","BZN|SK","Without sequence","54.96","",""
"10/01/2016 19:00:00 - 10/01/2016 20:00:00","BZN|SK","Without sequence","53.45","",""
"10/01/2016 20:00:00 - 10/01/2016 21:00:00","BZN|SK","Without sequence","50.89","",""
"10/01/2016 21:00:00 - 10/01/2016 22:00:00","BZN|SK","Without sequence","40.95","",""
"10/01/2016 22:00:00 - 10/01/2016 23:00:00","BZN|SK","Without sequence","27.8","",""
"10/01/2016 23:00:00 - 11/01/2016 00:00:00","BZN|SK","Without sequence","23.0","",""
"11/01/2016 00:00:00 - 11/01/2016 01:00:00","BZN|SK","Without sequence","20.43","",""
"11/01/2016 01:00:00 - 11/01/2016 02:00:00","BZN|SK","Without sequence","19.39","",""
"11/01/2016 02:00:00 - 11/01/2016 03:00:00","BZN|SK","Without sequence","18.43","",""
"11/01/2016 03:00:00 - 11/01/2016 04:00:00","BZN|SK","Without sequence","17.5","",""
"11/01/2016 04:00:00 - 11/01/2016 05:00:00","BZN|SK","Without sequence","18.43","",""
"11/01/2016 05:00:00 - 11/01/2016 06:00:00","BZN|SK","Without sequence","21.55","",""
"11/01/2016 06:00:00 - 11/01/2016 07:00:00","BZN|SK","Without sequence","31.0","",""
"11/01/2016 07:00:00 - 11/01/2016 08:00:00","BZN|SK","Without sequence","43.95","",""
"11/01/2016 08:00:00 - 11/01/2016 09:00:00","BZN|SK","Without sequence","45.53","",""
"11/01/2016 09:00:00 - 11/01/2016 10:00:00","BZN|SK","Without sequence","44.0","",""
"11/01/2016 10:00:00 - 11/01/2016 11:00:00","BZN|SK","Without sequence","43.48","",""
"11/01/2016 11:00:00 - 11/01/2016 12:00:00","BZN|SK","Without sequence","49.48","",""
"11/01/2016 12:00:00 - 11/01/2016 13:00:00","BZN|SK","Without sequence","52.05","",""
"11/01/2016 13:00:00 - 11/01/2016 14:00:00","BZN|SK","Without sequence","50.87","",""
"11/01/2016 14:00:00 - 11/01/2016 15:00:00","BZN|SK","Without sequence","50.36","",""
"11/01/2016 15:00:00 - 11/01/2016 16:00:00","BZN|SK","Without sequence","49.77","",""
"11/01/2016 16:00:00 - 11/01/2016 17:00:00","BZN|SK","Without sequence","39.0","",""
"11/01/2016 17:00:00 - 11/01/2016 18:00:00","BZN|SK","Without sequence","42.0","",""
"11/01/2016 18:00:00 - 11/01/2016 19:00:00","BZN|SK","Without sequence","41.5","",""
"11/01/2016 19:00:00 - 11/01/2016 20:00:00","BZN|SK","Without sequence","40.7","",""
"11/01/2016 20:00:00 - 11/01/2016 21:00:00","BZN|SK","Without sequence","33.3","",""
"11/01/2016 21:00:00 - 11/01/2016 22:00:00","BZN|SK","Without sequence","27.36","",""
"11/01/2016 22:00:00 - 11/01/2016 23:00:00","BZN|SK","Without sequence","26.3","",""
"11/01/2016 23:00:00 - 12/01/2016 00:00:00","BZN|SK","Without sequence","23.33","",""
"12/01/2016 00:00:00 - 12/01/2016 01:00:00","BZN|SK","Without sequence","23.0","",""
"12/01/2016 01:00:00 - 12/01/2016 02:00:00","BZN|SK","Without sequence","22.75","",""
"12/01/2016 02:00:00 - 12/01/2016 03:00:00","BZN|SK","Without sequence","20.6","",""
"12/01/2016 03:00:00 - 12/01/2016 04:00:00","BZN|SK","Without sequence","19.57","",""
"12/01/2016 04:00:00 - 12/01/2016 05:00:00","BZN|SK","Without sequence","19.79","",""
"12/01/2016 05:00:00 - 12/01/2016 06:00:00","BZN|SK","Without sequence","23.0","",""
"12/01/2016 06:00:00 - 12/01/2016 07:00:00","BZN|SK","Without sequence","28.5","",""
"12/01/2016 07:00:00 - 12/01/2016 08:00:00","BZN|SK","Without sequence","56.1","",""
"12/01/2016 08:00:00 - 12/01/2016 09:00:00","BZN|SK","Without sequence","59.64","",""
"12/01/2016 09:00:00 - 12/01/2016 10:00:00","BZN|SK","Without sequence","62.51","",""
"12/01/2016 10:00:00 - 12/01/2016 11:00:00","BZN|SK","Without sequence","58.1","",""
"12/01/2016 11:00:00 - 12/01/2016 12:00:00","BZN|SK","Without sequence","54.33","",""
"12/01/2016 12:00:00 - 12/01/2016 13:00:00","BZN|SK","Without sequence","52.18","",""
"12/01/2016 13:00:00 - 12/01/2016 14:00:00","BZN|SK","Without sequence","54.89","",""
"12/01/2016 14:00:00 - 12/01/2016 15:00:00","BZN|SK","Without sequence","56.2","",""
"12/01/2016 15:00:00 - 12/01/2016 16:00:00","BZN|SK","Without sequence","57.27","",""
"12/01/2016 16:00:00 - 12/01/2016 17:00:00","BZN|SK","Without sequence","58.05","",""
"12/01/2016 17:00:00 - 12/01/2016 18:00:00","BZN|SK","Without sequence","40.08","",""
