"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"06/01/2016 14:00:00 - 06/01/2016 15:00:00","BZN|LT","Without sequence","44.09","",""
"06/01/2016 15:00:00 - 06/01/2016 16:00:00","BZN|LT","Without sequence","55.11","",""
"06/01/2016 16:00:00 - 06/01/2016 17:00:00","BZN|LT","Without sequence","55.11","",""
"06/01/2016 17:00:00 - 06/01/2016 18:00:00","BZN|LT","Without sequence","55.1","",""
"06/01/2016 18:00:00 - 06/01/2016 19:00:00","BZN|LT","Without sequence","55.09","",""
"06/01/2016 19:00:00 - 06/01/2016 20:00:00","BZN|LT","Without sequence","44.08","",""
"06/01/2016 20:00:00 - 06/01/2016 21:00:00","BZN|LT","Without sequence","44.09","",""
"06/01/2016 21:00:00 - 06/01/2016 22:00:00","BZN|LT","Without sequence","37.33","",""
"06/01/2016 22:00:00 - 06/01/2016 23:00:00","BZN|LT","Without sequence","34.56","",""
"06/01/2016 23:00:00 - 07/01/2016 00:00:00","BZN|LT","Without sequence","32.08","",""
"07/01/2016 00:00:00 - 07/01/2016 01:00:00","BZN|LT","Without sequence","34.58","",""
"07/01/2016 01:00:00 - 07/01/2016 02:00:00","BZN|LT","Without sequence","33.75","",""
"07/01/2016 02:00:00 - 07/01/2016 03:00:00","BZN|LT","Without sequence","32.62","",""
"07/01/2016 03:00:00 - 07/01/2016 04:00:00","BZN|LT","Without sequence","31.84","",""
"07/01/2016 04:00:00 - 07/01/2016 05:00:00","BZN|LT","Without sequence","32.66","",""
"07/01/2016 05:00:00 - 07/01/2016 06:00:00","BZN|LT","Without sequence","40.76","",""
"07/01/2016 06:00:00 - 07/01/2016 07:00:00","BZN|LT","Without sequence","57.02","",""
"07/01/2016 07:00:00 - 07/01/2016 08:00:00","BZN|LT","Without sequence","72.26","",""
"07/01/2016 08:00:00 - 07/01/2016 09:00:00","BZN|LT","Without sequence","99.93","",""
"07/01/2016 09:00:00 - 07/01/2016 10:00:00","BZN|LT","Without sequence","79.6","",""
"07/01/2016 10:00:00 - 07/01/2016 11:00:00","BZN|LT","Without sequence","74.91","",""
"07/01/2016 11:00:00 - 07/01/2016 12:00:00","BZN|LT","Without sequence","61.37","",""
"07/01/2016 12:00:00 - 07/01/2016 13:00:00","BZN|LT","Without sequence","59.91","",""
"07/01/2016 13:00:00 - 07/01/2016 14:00:00","BZN|LT","Without sequence","61.85","",""
"07/01/2016 14:00:00 - 07/01/2016 15:00:00","BZN|LT","Without sequence","59.69","",""
"07/01/2016 15:00:00 - 07/01/2016 16:00:00","BZN|LT","Without sequence","99.97","",""
"07/01/2016 16:00:00 - 07/01/2016 17:00:00","BZN|LT","Without sequence","99.94","",""
"07/01/2016 17:00:00 - 07/01/2016 18:00:00","BZN|LT","Without sequence","97.59","",""
"07/01/2016 18:00:00 - 07/01/2016 19:00:00","BZN|LT","Without sequence","69.95","",""
"07/01/2016 19:00:00 - 07/01/2016 20:00:00","BZN|LT","Without sequence","58.06","",""
"07/01/2016 20:00:00 - 07/01/2016 21:00:00","BZN|LT","Without sequence","50.02","",""
"07/01/2016 21:00:00 - 07/01/2016 22:00:00","BZN|LT","Without sequence","44.53","",""
"07/01/2016 22:00:00 - 07/01/2016 23:00:00","BZN|LT","Without sequence","34.01","",""
"07/01/2016 23:00:00 - 08/01/2016 00:00:00","BZN|LT","Without sequence","30.08","",""
"08/01/2016 00:00:00 - 08/01/2016 01:00:00","BZN|LT","Without sequence","30.87","",""
"08/01/2016 01:00:00 - 08/01/2016 02:00:00","BZN|LT","Without sequence","34.55","",""
"08/01/2016 02:00:00 - 08/01/2016 03:00:00","BZN|LT","Without sequence","29.08","",""
"08/01/2016 03:00:00 - 08/01/2016 04:00:00","BZN|LT","Without sequence","29.09","",""
"08/01/2016 04:00:00 - 08/01/2016 05:00:00","BZN|LT","Without sequence","35.51","",""
"08/01/2016 05:00:00 - 08/01/2016 06:00:00","BZN|LT","Without sequence","49.12","",""
"08/01/2016 06:00:00 - 08/01/2016 07:00:00","BZN|LT","Without sequence","58.06","",""
"08/01/2016 07:00:00 - 08/01/2016 08:00:00","BZN|LT","Without sequence","100.01","",""
"08/01/2016 08:00:00 - 08/01/2016 09:00:00","BZN|LT","Without sequence","99.94","",""
"08/01/2016 09:00:00 - 08/01/2016 10:00:00","BZN|LT","Without sequence","76.04","",""
"08/01/2016 10:00:00 - 08/01/2016 11:00:00","BZN|LT","Without sequence","69.09","",""
"08/01/2016 11:00:00 - 08/01/2016 12:00:00","BZN|LT","Without sequence","58.05","",""
"08/01/2016 12:00:00 - 08/01/2016 13:00:00","BZN|LT","Without sequence","58.01","",""
"08/01/2016 13:00:00 - 08/01/2016 14:00:00","BZN|LT","Without sequence","58.08","",""
"08/01/2016 14:00:00 - 08/01/2016 15:00:00","BZN|LT","Without sequence","57.08","",""
"08/01/2016 15:00:00 - 08/01/2016 16:00:00","BZN|LT","Without sequence","100.04","",""
"08/01/2016 16:00:00 - 08/01/2016 17:00:00","BZN|LT","Without sequence","100.02","",""
"08/01/2016 17:00:00 - 08/01/2016 18:00:00","BZN|LT","Without sequence","69.09","",""
"08/01/2016 18:00:00 - 08/01/2016 19:00:00","BZN|LT","Without sequence","69.05","",""
"08/01/2016 19:00:00 - 08/01/2016 20:00:00","BZN|LT","Without sequence","50.09","",""
"08/01/2016 20:00:00 - 08/01/2016 21:00:00","BZN|LT","Without sequence","49.16","",""
"08/01/2016 21:00:00 - 08/01/2016 22:00:00","BZN|LT","Without sequence","48.06","",""
"08/01/2016 22:00:00 - 08/01/2016 23:00:00","BZN|LT","Without sequence","32.54","",""
"08/01/2016 23:00:00 - 09/01/2016 00:00:00","BZN|LT","Without sequence","30.07","",""
"09/01/2016 00:00:00 - 09/01/2016 01:00:00","BZN|LT","Without sequence","31.26","",""
"09/01/2016 01:00:00 - 09/01/2016 02:00:00","BZN|LT","Without sequence","30.1","",""
"09/01/2016 02:00:00 - 09/01/2016 03:00:00","BZN|LT","Without sequence","30.08","",""
"09/01/2016 03:00:00 - 09/01/2016 04:00:00","BZN|LT","Without sequence","30.35","",""
"09/01/2016 04:00:00 - 09/01/2016 05:00:00","BZN|LT","Without sequence","32.04","",""
"09/01/2016 05:00:00 - 09/01/2016 06:00:00","BZN|LT","Without sequence","37.13","",""
"09/01/2016 06:00:00 - 09/01/2016 07:00:00","BZN|LT","Without sequence","59.0","",""
"09/01/2016 07:00:00 - 09/01/2016 08:00:00","BZN|LT","Without sequence","59.05","",""
"09/01/2016 08:00:00 - 09/01/2016 09:00:00","BZN|LT","Without sequence","69.96","",""
"09/01/2016 09:00:00 - 09/01/2016 10:00:00","BZN|LT","Without sequence","100.16","",""
"09/01/2016 10:00:00 - 09/01/2016 11:00:00","BZN|LT","Without sequence","100.17","",""
"09/01/2016 11:00:00 - 09/01/2016 12:00:00","BZN|LT","Without sequence","100.17","",""
"09/01/2016 12:00:00 - 09/01/2016 13:00:00","BZN|LT","Without sequence","100.16","",""
"09/01/2016 13:00:00 - 09/01/2016 14:00:00","BZN|LT","Without sequence","100.15","",""
"09/01/2016 14:00:00 - 09/01/2016 15:00:00","BZN|LT","Without sequence","100.16","",""
"09/01/2016 15:00:00 - 09/01/2016 16:00:00","BZN|LT","Without sequence","200.04","",""
"09/01/2016 16:00:00 - 09/01/2016 17:00:00","BZN|LT","Without sequence","200.06","",""
"09/01/2016 17:00:00 - 09/01/2016 18:00:00","BZN|LT","Without sequence","100.18","",""
"09/01/2016 18:00:00 - 09/01/2016 19:00:00","BZN|LT","Without sequence","100.17","",""
"09/01/2016 19:00:00 - 09/01/2016 20:00:00","BZN|LT","Without sequence","100.14","",""
"09/01/2016 20:00:00 - 09/01/2016 21:00:00","BZN|LT","Without sequence","200.02","",""
"09/01/2016 21:00:00 - 09/01/2016 22:00:00","BZN|LT","Without sequence","57.08","",""
"09/01/2016 22:00:00 - 09/01/2016 23:00:00","BZN|LT","Without sequence","33.95","",""
"09/01/2016 23:00:00 - 10/01/2016 00:00:00","BZN|LT","Without sequence","31.89","",""
"10/01/2016 00:00:00 - 10/01/2016 01:00:00","BZN|LT","Without sequence","30.04","",""
"10/01/2016 01:00:00 - 10/01/2016 02:00:00","BZN|LT","Without sequence","28.99","",""
"10/01/2016 02:00:00 - 10/01/2016 03:00:00","BZN|LT","Without sequence","28.91","",""
"10/01/2016 03:00:00 - 10/01/2016 04:00:00","BZN|LT","Without sequence","28.76","",""
"10/01/2016 04:00:00 - 10/01/2016 05:00:00","BZN|LT","Without sequence","28.78","",""
"10/01/2016 05:00:00 - 10/01/2016 06:00:00","BZN|LT","Without sequence","29.81","",""
"10/01/2016 06:00:00 - 10/01/2016 07:00:00","BZN|LT","Without sequence","41.46","",""
"10/01/2016 07:00:00 - 10/01/2016 08:00:00","BZN|LT","Without sequence","41.44","",""
"10/01/2016 08:00:00 - 10/01/2016 09:00:00","BZN|LT","Without sequence","41.48","",""
"10/01/2016 09:00:00 - 10/01/2016 10:00:00","BZN|LT","Without sequence","41.48","",""
"10/01/2016 10:00:00 - 10/01/2016 11:00:00","BZN|LT","Without sequence","41.43","",""
"10/01/2016 11:00:00 - 10/01/2016 12:00:00","BZN|LT","Without sequence","41.43","",""
"10/01/2016 12:00:00 - 10/01/2016 13:00:00","BZN|LT","Without sequence","41.43","",""
"10/01/2016 13:00:00 - 10/01/2016 14:00:00","BZN|LT","Without sequence","41.42","",""
"10/01/2016 14:00:00 - 10/01/2016 15:00:00","BZN|LT","Without sequence","41.42","",""
"10/01/2016 15:00:00 - 10/01/2016 16:00:00","BZN|LT","Without sequence","41.46","",""
"10/01/2016 16:00:00 - 10/01/2016 17:00:00","BZN|LT","Without sequence","200.06","",""
"10/01/2016 17:00:00 - 10/01/2016 18:00:00","BZN|LT","Without sequence","60.06","",""
"10/01/2016 18:00:00 - 10/01/2016 19:00:00","BZN|LT","Without sequence","60.02","",""
"10/01/2016 19:00:00 - 10/01/2016 20:00:00","BZN|LT","Without sequence","56.07","",""
"10/01/2016 20:00:00 - 10/01/2016 21:00:00","BZN|LT","Without sequence","41.5","",""
"10/01/2016 21:00:00 - 10/01/2016 22:00:00","BZN|LT","Without sequence","34.51","",""
"10/01/2016 22:00:00 - 10/01/2016 23:00:00","BZN|LT","Without sequence","31.09","",""
"10/01/2016 23:00:00 - 11/01/2016 00:00:00","BZN|LT","Without sequence","30.03","",""
"11/01/2016 00:00:00 - 11/01/2016 01:00:00","BZN|LT","Without sequence","26.47","",""
"11/01/2016 01:00:00 - 11/01/2016 02:00:00","BZN|LT","Without sequence","20.04","",""
"11/01/2016 02:00:00 - 11/01/2016 03:00:00","BZN|LT","Without sequence","26.36","",""
"11/01/2016 03:00:00 - 11/01/2016 04:00:00","BZN|LT","Without sequence","19.36","",""
"11/01/2016 04:00:00 - 11/01/2016 05:00:00","BZN|LT","Without sequence","30.02","",""
"11/01/2016 05:00:00 - 11/01/2016 06:00:00","BZN|LT","Without sequence","39.92","",""
"11/01/2016 06:00:00 - 11/01/2016 07:00:00","BZN|LT","Without sequence","200.04","",""
"11/01/2016 07:00:00 - 11/01/2016 08:00:00","BZN|LT","Without sequence","200.05","",""
"11/01/2016 08:00:00 - 11/01/2016 09:00:00","BZN|LT","Without sequence","60.04","",""
"11/01/2016 09:00:00 - 11/01/2016 10:00:00","BZN|LT","Without sequence","200.01","",""
"11/01/2016 10:00:00 - 11/01/2016 11:00:00","BZN|LT","Without sequence","48.28","",""
"11/01/2016 11:00:00 - 11/01/2016 12:00:00","BZN|LT","Without sequence","50.07","",""
"11/01/2016 12:00:00 - 11/01/2016 13:00:00","BZN|LT","Without sequence","50.87","",""
"11/01/2016 13:00:00 - 11/01/2016 14:00:00","BZN|LT","Without sequence","58.06","",""
"11/01/2016 14:00:00 - 11/01/2016 15:00:00","BZN|LT","Without sequence","59.03","",""
"11/01/2016 15:00:00 - 11/01/2016 16:00:00","BZN|LT","Without sequence","200.01","",""
"11/01/2016 16:00:00 - 11/01/2016 17:00:00","BZN|LT","Without sequence","200.02","",""
"11/01/2016 17:00:00 - 11/01/2016 18:00:00","BZN|LT","Without sequence","200.04","",""
"11/01/2016 18:00:00 - 11/01/2016 19:00:00","BZN|LT","Without sequence","200.0","",""
"11/01/2016 19:00:00 - 11/01/2016 20:00:00","BZN|LT","Without sequence","58.01","",""
"11/01/2016 20:00:00 - 11/01/2016 21:00:00","BZN|LT","Without sequence","48.02","",""
"11/01/2016 21:00:00 - 11/01/2016 22:00:00","BZN|LT","Without sequence","41.45","",""
"11/01/2016 22:00:00 - 11/01/2016 23:00:00","BZN|LT","Without sequence","32.06","",""
"11/01/2016 23:00:00 - 12/01/2016 00:00:00","BZN|LT","Without sequence","30.06","",""
"12/01/2016 00:00:00 - 12/01/2016 01:00:00","BZN|LT","Without sequence","28.55","",""
"12/01/2016 01:00:00 - 12/01/2016 02:00:00","BZN|LT","Without sequence","28.52","",""
"12/01/2016 02:00:00 - 12/01/2016 03:00:00","BZN|LT","Without sequence","28.51","",""
"12/01/2016 03:00:00 - 12/01/2016 04:00:00","BZN|LT","Without sequence","28.52","",""
"12/01/2016 04:00:00 - 12/01/2016 05:00:00","BZN|LT","Without sequence","30.1","",""
"12/01/2016 05:00:00 - 12/01/2016 06:00:00","BZN|LT","Without sequence","34.76","",""
"12/01/2016 06:00:00 - 12/01/2016 07:00:00","BZN|LT","Without sequence","99.93","",""
"12/01/2016 07:00:00 - 12/01/2016 08:00:00","BZN|LT","Without sequence","120.05","",""
"12/01/2016 08:00:00 - 12/01/2016 09:00:00","BZN|LT","Without sequence","120.02","",""
"12/01/2016 09:00:00 - 12/01/2016 10:00:00","BZN|LT","Without sequence","69.09","",""
"12/01/2016 10:00:00 - 12/01/2016 11:00:00","BZN|LT","Without sequence","56.1","",""
"12/01/2016 11:00:00 - 12/01/2016 12:00:00","BZN|LT","Without sequence","50.08","",""
"12/01/2016 12:00:00 - 12/01/2016 13:00:00","BZN|LT","Without sequence","50.09","",""
"12/01/2016 13:00:00 - 12/01/2016 14:00:00","BZN|LT","Without sequence","200.0","",""
"12/01/2016 14:00:00 - 12/01/2016 15:00:00","BZN|LT","Without sequence","58.08","",""
"12/01/2016 15:00:00 - 12/01/2016 16:00:00","BZN|LT","Without sequence","200.01","",""
"12/01/2016 16:00:00 - 12/01/2016 17:00:00","BZN|LT","Without sequence","69.92","",""
"12/01/2016 17:00:00 - 12/01/2016 18:00:00","BZN|LT","Without sequence","66.06","",""
