"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"01/01/2021 19:00:00 - 01/01/2021 20:00:00","BZN|SK","Without sequence","55.0","",""
"01/01/2021 20:00:00 - 01/01/2021 21:00:00","BZN|SK","Without sequence","54.74","",""
"01/01/2021 21:00:00 - 01/01/2021 22:00:00","BZN|SK","Without sequence","51.5","",""
"01/01/2021 22:00:00 - 01/01/2021 23:00:00","BZN|SK","Without sequence","51.25","",""
"01/01/2021 23:00:00 - 02/01/2021 00:00:00","BZN|SK","Without sequence","46.83","",""
"02/01/2021 00:00:00 - 02/01/2021 01:00:00","BZN|SK","Without sequence","44.1","",""
"02/01/2021 01:00:00 - 02/01/2021 02:00:00","BZN|SK","Without sequence","38.54","",""
"02/01/2021 02:00:00 - 02/01/2021 03:00:00","BZN|SK","Without sequence","38.08","",""
"02/01/2021 03:00:00 - 02/01/2021 04:00:00","BZN|SK","Without sequence","37.1","",""
"02/01/2021 04:00:00 - 02/01/2021 05:00:00","BZN|SK","Without sequence","36.88","",""
"02/01/2021 05:00:00 - 02/01/2021 06:00:00","BZN|SK","Without sequence","37.2","",""
"02/01/2021 06:00:00 - 02/01/2021 07:00:00","BZN|SK","Without sequence","40.56","",""
"02/01/2021 07:00:00 - 02/01/2021 08:00:00","BZN|SK","Without sequence","45.2","",""
"02/01/2021 08:00:00 - 02/01/2021 09:00:00","BZN|SK","Without sequence","49.67","",""
"02/01/2021 09:00:00 - 02/01/2021 10:00:00","BZN|SK","Without sequence","55.43","",""
"02/01/2021 10:00:00 - 02/01/2021 11:00:00","BZN|SK","Without sequence","57.33","",""
"02/01/2021 11:00:00 - 02/01/2021 12:00:00","BZN|SK","Without sequence","57.4","",""
"02/01/2021 12:00:00 - 02/01/2021 13:00:00","BZN|SK","Without sequence","56.9","",""
"02/01/2021 13:00:00 - 02/01/2021 14:00:00","BZN|SK","Without sequence","55.3","",""
"02/01/2021 14:00:00 - 02/01/2021 15:00:00","BZN|SK","Without sequence","55.0","",""
"02/01/2021 15:00:00 - 02/01/2021 16:00:00","BZN|SK","Without sequence","56.32","",""
"02/01/2021 16:00:00 - 02/01/2021 17:00:00","BZN|SK","Without sequence","63.1","",""
"02/01/2021 17:00:00 - 02/01/2021 18:00:00","BZN|SK","Without sequence","65.58","",""
"02/01/2021 18:00:00 - 02/01/2021 19:00:00","BZN|SK","Without sequence","65.22","",""
"02/01/2021 19:00:00 - 02/01/2021 20:00:00","BZN|SK","Without sequence","62.25","",""
"02/01/2021 20:00:00 - 02/01/2021 21:00:00","BZN|SK","Without sequence","57.92","",""
"02/01/2021 21:00:00 - 02/01/2021 22:00:00","BZN|SK","Without sequence","53.25","",""
"02/01/2021 22:00:00 - 02/01/2021 23:00:00","BZN|SK","Without sequence","52.78","",""
"02/01/2021 23:00:00 - 03/01/2021 00:00:00","BZN|SK","Without sequence","48.08","",""
"03/01/2021 00:00:00 - 03/01/2021 01:00:00","BZN|SK","Without sequence","39.01","",""
"03/01/2021 01:00:00 - 03/01/2021 02:00:00","BZN|SK","Without sequence","28.55","",""
"03/01/2021 02:00:00 - 03/01/2021 03:00:00","BZN|SK","Without sequence","20.41","",""
"03/01/2021 03:00:00 - 03/01/2021 04:00:00","BZN|SK","Without sequence","23.91","",""
"03/01/2021 04:00:00 - 03/01/2021 05:00:00","BZN|SK","Without sequence","20.0","",""
"03/01/2021 05:00:00 - 03/01/2021 06:00:00","BZN|SK","Without sequence","26.04","",""
"03/01/2021 06:00:00 - 03/01/2021 07:00:00","BZN|SK","Without sequence","28.78","",""
"03/01/2021 07:00:00 - 03/01/2021 08:00:00","BZN|SK","Without sequence","34.5","",""
"03/01/2021 08:00:00 - 03/01/2021 09:00:00","BZN|SK","Without sequence","37.5","",""
"03/01/2021 09:00:00 - 03/01/2021 10:00:00","BZN|SK","Without sequence","39.01","",""
"03/01/2021 10:00:00 - 03/01/2021 11:00:00","BZN|SK","Without sequence","41.2","",""
"03/01/2021 11:00:00 - 03/01/2021 12:00:00","BZN|SK","Without sequence","43.51","",""
"03/01/2021 12:00:00 - 03/01/2021 13:00:00","BZN|SK","Without sequence","43.04","",""
"03/01/2021 13:00:00 - 03/01/2021 14:00:00","BZN|SK","Without sequence","42.34","",""
"03/01/2021 14:00:00 - 03/01/2021 15:00:00","BZN|SK","Without sequence","42.9","",""
"03/01/2021 15:00:00 - 03/01/2021 16:00:00","BZN|SK","Without sequence","42.9","",""
"03/01/2021 16:00:00 - 03/01/2021 17:00:00","BZN|SK","Without sequence","48.78","",""
"03/01/2021 17:00:00 - 03/01/2021 18:00:00","BZN|SK","Without sequence","50.52","",""
"03/01/2021 18:00:00 - 03/01/2021 19:00:00","BZN|SK","Without sequence","51.44","",""
"03/01/2021 19:00:00 - 03/01/2021 20:00:00","BZN|SK","Without sequence","50.38","",""
"03/01/2021 20:00:00 - 03/01/2021 21:00:00","BZN|SK","Without sequence","47.04","",""
"03/01/2021 21:00:00 - 03/01/2021 22:00:00","BZN|SK","Without sequence","42.9","",""
"03/01/2021 22:00:00 - 03/01/2021 23:00:00","BZN|SK","Without sequence","40.0","",""
"03/01/2021 23:00:00 - 04/01/2021 00:00:00","BZN|SK","Without sequence","31.21","",""
"04/01/2021 00:00:00 - 04/01/2021 01:00:00","BZN|SK","Without sequence","28.14","",""
"04/01/2021 01:00:00 - 04/01/2021 02:00:00","BZN|SK","Without sequence","23.92","",""
"04/01/2021 02:00:00 - 04/01/2021 03:00:00","BZN|SK","Without sequence","21.2","",""
"04/01/2021 03:00:00 - 04/01/2021 04:00:00","BZN|SK","Without sequence","20.99","",""
"04/01/2021 04:00:00 - 04/01/2021 05:00:00","BZN|SK","Without sequence","26.93","",""
"04/01/2021 05:00:00 - 04/01/2021 06:00:00","BZN|SK","Without sequence","31.0","",""
"04/01/2021 06:00:00 - 04/01/2021 07:00:00","BZN|SK","Without sequence","43.2","",""
"04/01/2021 07:00:00 - 04/01/2021 08:00:00","BZN|SK","Without sequence","53.25","",""
"04/01/2021 08:00:00 - 04/01/2021 09:00:00","BZN|SK","Without sequence","58.25","",""
"04/01/2021 09:00:00 - 04/01/2021 10:00:00","BZN|SK","Without sequence","57.5","",""
"04/01/2021 10:00:00 - 04/01/2021 11:00:00","BZN|SK","Without sequence","58.31","",""
"04/01/2021 11:00:00 - 04/01/2021 12:00:00","BZN|SK","Without sequence","59.0","",""
"04/01/2021 12:00:00 - 04/01/2021 13:00:00","BZN|SK","Without sequence","61.0","",""
"04/01/2021 13:00:00 - 04/01/2021 14:00:00","BZN|SK","Without sequence","60.77","",""
"04/01/2021 14:00:00 - 04/01/2021 15:00:00","BZN|SK","Without sequence","59.5","",""
"04/01/2021 15:00:00 - 04/01/2021 16:00:00","BZN|SK","Without sequence","59.3","",""
"04/01/2021 16:00:00 - 04/01/2021 17:00:00","BZN|SK","Without sequence","63.1","",""
"04/01/2021 17:00:00 - 04/01/2021 18:00:00","BZN|SK","Without sequence","63.75","",""
"04/01/2021 18:00:00 - 04/01/2021 19:00:00","BZN|SK","Without sequence","62.3","",""
"04/01/2021 19:00:00 - 04/01/2021 20:00:00","BZN|SK","Without sequence","59.96","",""
"04/01/2021 20:00:00 - 04/01/2021 21:00:00","BZN|SK","Without sequence","60.5","",""
"04/01/2021 21:00:00 - 04/01/2021 22:00:00","BZN|SK","Without sequence","52.1","",""
"04/01/2021 22:00:00 - 04/01/2021 23:00:00","BZN|SK","Without sequence","48.57","",""
"04/01/2021 23:00:00 - 05/01/2021 00:00:00","BZN|SK","Without sequence","43.9","",""
"05/01/2021 00:00:00 - 05/01/2021 01:00:00","BZN|SK","Without sequence","37.48","",""
"05/01/2021 01:00:00 - 05/01/2021 02:00:00","BZN|SK","Without sequence","36.04","",""
"05/01/2021 02:00:00 - 05/01/2021 03:00:00","BZN|SK","Without sequence","34.2","",""
"05/01/2021 03:00:00 - 05/01/2021 04:00:00","BZN|SK","Without sequence","31.81","",""
"05/01/2021 04:00:00 - 05/01/2021 05:00:00","BZN|SK","Without sequence","32.75","",""
"05/01/2021 05:00:00 - 05/01/2021 06:00:00","BZN|SK","Without sequence","37.4","",""
"05/01/2021 06:00:00 - 05/01/2021 07:00:00","BZN|SK","Without sequence","46.86","",""
"05/01/2021 07:00:00 - 05/01/2021 08:00:00","BZN|SK","Without sequence","57.54","",""
"05/01/2021 08:00:00 - 05/01/2021 09:00:00","BZN|SK","Without sequence","62.43","",""
"05/01/2021 09:00:00 - 05/01/2021 10:00:00","BZN|SK","Without sequence","64.42","",""
"05/01/2021 10:00:00 - 05/01/2021 11:00:00","BZN|SK","Without sequence","64.15","",""
"05/01/2021 11:00:00 - 05/01/2021 12:00:00","BZN|SK","Without sequence","63.99","",""
"05/01/2021 12:00:00 - 05/01/2021 13:00:00","BZN|SK","Without sequence","64.2","",""
"05/01/2021 13:00:00 - 05/01/2021 14:00:00","BZN|SK","Without sequence","63.65","",""
"05/01/2021 14:00:00 - 05/01/2021 15:00:00","BZN|SK","Without sequence","62.0","",""
"05/01/2021 15:00:00 - 05/01/2021 16:00:00","BZN|SK","Without sequence","62.18","",""
"05/01/2021 16:00:00 - 05/01/2021 17:00:00","BZN|SK","Without sequence","64.81","",""
"05/01/2021 17:00:00 - 05/01/2021 18:00:00","BZN|SK","Without sequence","67.1","",""
"05/01/2021 18:00:00 - 05/01/2021 19:00:00","BZN|SK","Without sequence","64.0","",""
"05/01/2021 19:00:00 - 05/01/2021 20:00:00","BZN|SK","Without sequence","59.3","",""
"05/01/2021 20:00:00 - 05/01/2021 21:00:00","BZN|SK","Without sequence","53.44","",""
"05/01/2021 21:00:00 - 05/01/2021 22:00:00","BZN|SK","Without sequence","48.39","",""
"05/01/2021 22:00:00 - 05/01/2021 23:00:00","BZN|SK","Without sequence","48.2","",""
"05/01/2021 23:00:00 - 06/01/2021 00:00:00","BZN|SK","Without sequence","42.6","",""
"06/01/2021 00:00:00 - 06/01/2021 01:00:00","BZN|SK","Without sequence","43.1","",""
"06/01/2021 01:00:00 - 06/01/2021 02:00:00","BZN|SK","Without sequence","41.8","",""
"06/01/2021 02:00:00 - 06/01/2021 03:00:00","BZN|SK","Without sequence","41.22","",""
"06/01/2021 03:00:00 - 06/01/2021 04:00:00","BZN|SK","Without sequence","40.27","",""
"06/01/2021 04:00:00 - 06/01/2021 05:00:00","BZN|SK","Without sequence","41.1","",""
"06/01/2021 05:00:00 - 06/01/2021 06:00:00","BZN|SK","Without sequence","43.51","",""
"06/01/2021 06:00:00 - 06/01/2021 07:00:00","BZN|SK","Without sequence","46.62","",""
"06/01/2021 07:00:00 - 06/01/2021 08:00:00","BZN|SK","Without sequence","49.77","",""
"06/01/2021 08:00:00 - 06/01/2021 09:00:00","BZN|SK","Without sequence","52.08","",""
"06/01/2021 09:00:00 - 06/01/2021 10:00:00","BZN|SK","Without sequence","56.52","",""
"06/01/2021 10:00:00 - 06/01/2021 11:00:00","BZN|SK","Without sequence","57.28","",""
"06/01/2021 11:00:00 - 06/01/2021 12:00:00","BZN|SK","Without sequence","58.76","",""
"06/01/2021 12:00:00 - 06/01/2021 13:00:00","BZN|SK","Without sequence","60.1","",""
"06/01/2021 13:00:00 - 06/01/2021 14:00:00","BZN|SK","Without sequence","59.97","",""
"06/01/2021 14:00:00 - 06/01/2021 15:00:00","BZN|SK","Without sequence","58.0","",""
"06/01/2021 15:00:00 - 06/01/2021 16:00:00","BZN|SK","Without sequence","58.63","",""
"06/01/2021 16:00:00 - 06/01/2021 17:00:00","BZN|SK","Without sequence","60.0","",""
"06/01/2021 17:00:00 - 06/01/2021 18:00:00","BZN|SK","Without sequence","60.77","",""
"06/01/2021 18:00:00 - 06/01/2021 19:00:00","BZN|SK","Without sequence","60.0","",""
"06/01/2021 19:00:00 - 06/01/2021 20:00:00","BZN|SK","Without sequence","59.41","",""
"06/01/2021 20:00:00 - 06/01/2021 21:00:00","BZN|SK","Without sequence","58.19","",""
"06/01/2021 21:00:00 - 06/01/2021 22:00:00","BZN|SK","Without sequence","53.0","",""
"06/01/2021 22:00:00 - 06/01/2021 23:00:00","BZN|SK","Without sequence","50.28","",""
"06/01/2021 23:00:00 - 07/01/2021 00:00:00","BZN|SK","Without sequence","47.88","",""
"07/01/2021 00:00:00 - 07/01/2021 01:00:00","BZN|SK","Without sequence","38.99","",""
"07/01/2021 01:00:00 - 07/01/2021 02:00:00","BZN|SK","Without sequence","28.03","",""
"07/01/2021 02:00:00 - 07/01/2021 03:00:00","BZN|SK","Without sequence","44.9","",""
"07/01/2021 03:00:00 - 07/01/2021 04:00:00","BZN|SK","Without sequence","43.0","",""
"07/01/2021 04:00:00 - 07/01/2021 05:00:00","BZN|SK","Without sequence","45.79","",""
"07/01/2021 05:00:00 - 07/01/2021 06:00:00","BZN|SK","Without sequence","47.56","",""
"07/01/2021 06:00:00 - 07/01/2021 07:00:00","BZN|SK","Without sequence","63.09","",""
"07/01/2021 07:00:00 - 07/01/2021 08:00:00","BZN|SK","Without sequence","72.75","",""
"07/01/2021 08:00:00 - 07/01/2021 09:00:00","BZN|SK","Without sequence","80.0","",""
"07/01/2021 09:00:00 - 07/01/2021 10:00:00","BZN|SK","Without sequence","81.17","",""
"07/01/2021 10:00:00 - 07/01/2021 11:00:00","BZN|SK","Without sequence","80.95","",""
"07/01/2021 11:00:00 - 07/01/2021 12:00:00","BZN|SK","Without sequence","80.0","",""
"07/01/2021 12:00:00 - 07/01/2021 13:00:00","BZN|SK","Without sequence","79.01","",""
"07/01/2021 13:00:00 - 07/01/2021 14:00:00","BZN|SK","Without sequence","78.33","",""
"07/01/2021 14:00:00 - 07/01/2021 15:00:00","BZN|SK","Without sequence","78.5","",""
"07/01/2021 15:00:00 - 07/01/2021 16:00:00","BZN|SK","Without sequence","80.0","",""
"07/01/2021 16:00:00 - 07/01/2021 17:00:00","BZN|SK","Without sequence","87.33","",""
"07/01/2021 17:00:00 - 07/01/2021 18:00:00","BZN|SK","Without sequence","93.82","",""
"07/01/2021 18:00:00 - 07/01/2021 19:00:00","BZN|SK","Without sequence","90.0","",""
"07/01/2021 19:00:00 - 07/01/2021 20:00:00","BZN|SK","Without sequence","82.0","",""
"07/01/2021 20:00:00 - 07/01/2021 21:00:00","BZN|SK","Without sequence","72.0","",""
"07/01/2021 21:00:00 - 07/01/2021 22:00:00","BZN|SK","Without sequence","64.13","",""
"07/01/2021 22:00:00 - 07/01/2021 23:00:00","BZN|SK","Without sequence","60.08","",""
"07/01/2021 23:00:00 - 08/01/2021 00:00:00","BZN|SK","Without sequence","50.68","",""
"08/01/2021 00:00:00 - 08/01/2021 01:00:00","BZN|SK","Without sequence","49.1","",""
"08/01/2021 01:00:00 - 08/01/2021 02:00:00","BZN|SK","Without sequence","47.24","",""
"08/01/2021 02:00:00 - 08/01/2021 03:00:00","BZN|SK","Without sequence","43.0","",""
"08/01/2021 03:00:00 - 08/01/2021 04:00:00","BZN|SK","Without sequence","43.23","",""
"08/01/2021 04:00:00 - 08/01/2021 05:00:00","BZN|SK","Without sequence","46.87","",""
"08/01/2021 05:00:00 - 08/01/2021 06:00:00","BZN|SK","Without sequence","53.78","",""
"08/01/2021 06:00:00 - 08/01/2021 07:00:00","BZN|SK","Without sequence","65.0","",""
"08/01/2021 07:00:00 - 08/01/2021 08:00:00","BZN|SK","Without sequence","78.0","",""
"08/01/2021 08:00:00 - 08/01/2021 09:00:00","BZN|SK","Without sequence","96.61","",""
"08/01/2021 09:00:00 - 08/01/2021 10:00:00","BZN|SK","Without sequence","100.0","",""
"08/01/2021 10:00:00 - 08/01/2021 11:00:00","BZN|SK","Without sequence","98.77","",""
"08/01/2021 11:00:00 - 08/01/2021 12:00:00","BZN|SK","Without sequence","98.45","",""
"08/01/2021 12:00:00 - 08/01/2021 13:00:00","BZN|SK","Without sequence","97.4","",""
"08/01/2021 13:00:00 - 08/01/2021 14:00:00","BZN|SK","Without sequence","92.18","",""
"08/01/2021 14:00:00 - 08/01/2021 15:00:00","BZN|SK","Without sequence","87.95","",""
"08/01/2021 15:00:00 - 08/01/2021 16:00:00","BZN|SK","Without sequence","87.0","",""
"08/01/2021 16:00:00 - 08/01/2021 17:00:00","BZN|SK","Without sequence","90.01","",""
"08/01/2021 17:00:00 - 08/01/2021 18:00:00","BZN|SK","Without sequence","100.0","",""
"08/01/2021 18:00:00 - 08/01/2021 19:00:00","BZN|SK","Without sequence","95.5","",""
"08/01/2021 19:00:00 - 08/01/2021 20:00:00","BZN|SK","Without sequence","81.07","",""
"08/01/2021 20:00:00 - 08/01/2021 21:00:00","BZN|SK","Without sequence","70.0","",""
"08/01/2021 21:00:00 - 08/01/2021 22:00:00","BZN|SK","Without sequence","62.79","",""
"08/01/2021 22:00:00 - 08/01/2021 23:00:00","BZN|SK","Without sequence","59.52","",""
"08/01/2021 23:00:00 - 09/01/2021 00:00:00","BZN|SK","Without sequence","49.1","",""
"09/01/2021 00:00:00 - 09/01/2021 01:00:00","BZN|SK","Without sequence","47.01","",""
"09/01/2021 01:00:00 - 09/01/2021 02:00:00","BZN|SK","Without sequence","32.51","",""
"09/01/2021 02:00:00 - 09/01/2021 03:00:00","BZN|SK","Without sequence","51.9","",""
"09/01/2021 03:00:00 - 09/01/2021 04:00:00","BZN|SK","Without sequence","50.74","",""
"09/01/2021 04:00:00 - 09/01/2021 05:00:00","BZN|SK","Without sequence","40.75","",""
"09/01/2021 05:00:00 - 09/01/2021 06:00:00","BZN|SK","Without sequence","40.75","",""
"09/01/2021 06:00:00 - 09/01/2021 07:00:00","BZN|SK","Without sequence","49.95","",""
"09/01/2021 07:00:00 - 09/01/2021 08:00:00","BZN|SK","Without sequence","53.2","",""
"09/01/2021 08:00:00 - 09/01/2021 09:00:00","BZN|SK","Without sequence","57.3","",""
"09/01/2021 09:00:00 - 09/01/2021 10:00:00","BZN|SK","Without sequence","63.07","",""
"09/01/2021 10:00:00 - 09/01/2021 11:00:00","BZN|SK","Without sequence","65.0","",""
"09/01/2021 11:00:00 - 09/01/2021 12:00:00","BZN|SK","Without sequence","65.07","",""
"09/01/2021 12:00:00 - 09/01/2021 13:00:00","BZN|SK","Without sequence","65.0","",""
"09/01/2021 13:00:00 - 09/01/2021 14:00:00","BZN|SK","Without sequence","63.44","",""
"09/01/2021 14:00:00 - 09/01/2021 15:00:00","BZN|SK","Without sequence","62.48","",""
"09/01/2021 15:00:00 - 09/01/2021 16:00:00","BZN|SK","Without sequence","63.94","",""
"09/01/2021 16:00:00 - 09/01/2021 17:00:00","BZN|SK","Without sequence","66.9","",""
"09/01/2021 17:00:00 - 09/01/2021 18:00:00","BZN|SK","Without sequence","72.42","",""
"09/01/2021 18:00:00 - 09/01/2021 19:00:00","BZN|SK","Without sequence","70.0","",""
"09/01/2021 19:00:00 - 09/01/2021 20:00:00","BZN|SK","Without sequence","66.96","",""
"09/01/2021 20:00:00 - 09/01/2021 21:00:00","BZN|SK","Without sequence","64.01","",""
"09/01/2021 21:00:00 - 09/01/2021 22:00:00","BZN|SK","Without sequence","59.5","",""
"09/01/2021 22:00:00 - 09/01/2021 23:00:00","BZN|SK","Without sequence","56.56","",""
"09/01/2021 23:00:00 - 10/01/2021 00:00:00","BZN|SK","Without sequence","51.13","",""
"10/01/2021 00:00:00 - 10/01/2021 01:00:00","BZN|SK","Without sequence","45.3","",""
"10/01/2021 01:00:00 - 10/01/2021 02:00:00","BZN|SK","Without sequence","35.57","",""
"10/01/2021 02:00:00 - 10/01/2021 03:00:00","BZN|SK","Without sequence","31.83","",""
"10/01/2021 03:00:00 - 10/01/2021 04:00:00","BZN|SK","Without sequence","35.1","",""
"10/01/2021 04:00:00 - 10/01/2021 05:00:00","BZN|SK","Without sequence","41.26","",""
"10/01/2021 05:00:00 - 10/01/2021 06:00:00","BZN|SK","Without sequence","38.65","",""
"10/01/2021 06:00:00 - 10/01/2021 07:00:00","BZN|SK","Without sequence","36.32","",""
"10/01/2021 07:00:00 - 10/01/2021 08:00:00","BZN|SK","Without sequence","38.06","",""
"10/01/2021 08:00:00 - 10/01/2021 09:00:00","BZN|SK","Without sequence","44.8","",""
"10/01/2021 09:00:00 - 10/01/2021 10:00:00","BZN|SK","Without sequence","50.5","",""
"10/01/2021 10:00:00 - 10/01/2021 11:00:00","BZN|SK","Without sequence","51.85","",""
"10/01/2021 11:00:00 - 10/01/2021 12:00:00","BZN|SK","Without sequence","55.03","",""
"10/01/2021 12:00:00 - 10/01/2021 13:00:00","BZN|SK","Without sequence","53.83","",""
"10/01/2021 13:00:00 - 10/01/2021 14:00:00","BZN|SK","Without sequence","50.87","",""
"10/01/2021 14:00:00 - 10/01/2021 15:00:00","BZN|SK","Without sequence","50.0","",""
"10/01/2021 15:00:00 - 10/01/2021 16:00:00","BZN|SK","Without sequence","50.0","",""
"10/01/2021 16:00:00 - 10/01/2021 17:00:00","BZN|SK","Without sequence","54.77","",""
"10/01/2021 17:00:00 - 10/01/2021 18:00:00","BZN|SK","Without sequence","61.2","",""
"10/01/2021 18:00:00 - 10/01/2021 19:00:00","BZN|SK","Without sequence","61.35","",""
"10/01/2021 19:00:00 - 10/01/2021 20:00:00","BZN|SK","Without sequence","59.95","",""
"10/01/2021 20:00:00 - 10/01/2021 21:00:00","BZN|SK","Without sequence","56.17","",""
"10/01/2021 21:00:00 - 10/01/2021 22:00:00","BZN|SK","Without sequence","51.32","",""
"10/01/2021 22:00:00 - 10/01/2021 23:00:00","BZN|SK","Without sequence","47.7","",""
"10/01/2021 23:00:00 - 11/01/2021 00:00:00","BZN|SK","Without sequence","42.1","",""
"11/01/2021 00:00:00 - 11/01/2021 01:00:00","BZN|SK","Without sequence","32.86","",""
"11/01/2021 01:00:00 - 11/01/2021 02:00:00","BZN|SK","Without sequence","28.54","",""
"11/01/2021 02:00:00 - 11/01/2021 03:00:00","BZN|SK","Without sequence","33.01","",""
"11/01/2021 03:00:00 - 11/01/2021 04:00:00","BZN|SK","Without sequence","31.72","",""
"11/01/2021 04:00:00 - 11/01/2021 05:00:00","BZN|SK","Without sequence","32.37","",""
"11/01/2021 05:00:00 - 11/01/2021 06:00:00","BZN|SK","Without sequence","35.43","",""
"11/01/2021 06:00:00 - 11/01/2021 07:00:00","BZN|SK","Without sequence","50.5","",""
"11/01/2021 07:00:00 - 11/01/2021 08:00:00","BZN|SK","Without sequence","57.08","",""
"11/01/2021 08:00:00 - 11/01/2021 09:00:00","BZN|SK","Without sequence","63.0","",""
"11/01/2021 09:00:00 - 11/01/2021 10:00:00","BZN|SK","Without sequence","63.18","",""
"11/01/2021 10:00:00 - 11/01/2021 11:00:00","BZN|SK","Without sequence","59.27","",""
"11/01/2021 11:00:00 - 11/01/2021 12:00:00","BZN|SK","Without sequence","57.0","",""
"11/01/2021 12:00:00 - 11/01/2021 13:00:00","BZN|SK","Without sequence","61.0","",""
"11/01/2021 13:00:00 - 11/01/2021 14:00:00","BZN|SK","Without sequence","60.98","",""
"11/01/2021 14:00:00 - 11/01/2021 15:00:00","BZN|SK","Without sequence","60.12","",""
"11/01/2021 15:00:00 - 11/01/2021 16:00:00","BZN|SK","Without sequence","63.0","",""
"11/01/2021 16:00:00 - 11/01/2021 17:00:00","BZN|SK","Without sequence","62.0","",""
"11/01/2021 17:00:00 - 11/01/2021 18:00:00","BZN|SK","Without sequence","61.0","",""
"11/01/2021 18:00:00 - 11/01/2021 19:00:00","BZN|SK","Without sequence","59.12","",""
"11/01/2021 19:00:00 - 11/01/2021 20:00:00","BZN|SK","Without sequence","64.67","",""
"11/01/2021 20:00:00 - 11/01/2021 21:00:00","BZN|SK","Without sequence","50.5","",""
"11/01/2021 21:00:00 - 11/01/2021 22:00:00","BZN|SK","Without sequence","50.0","",""
"11/01/2021 22:00:00 - 11/01/2021 23:00:00","BZN|SK","Without sequence","50.5","",""
"11/01/2021 23:00:00 - 12/01/2021 00:00:00","BZN|SK","Without sequence","41.97","",""
"12/01/2021 00:00:00 - 12/01/2021 01:00:00","BZN|SK","Without sequence","41.39","",""
"12/01/2021 01:00:00 - 12/01/2021 02:00:00","BZN|SK","Without sequence","36.96","",""
"12/01/2021 02:00:00 - 12/01/2021 03:00:00","BZN|SK","Without sequence","32.99","",""
"12/01/2021 03:00:00 - 12/01/2021 04:00:00","BZN|SK","Without sequence","32.85","",""
"12/01/2021 04:00:00 - 12/01/2021 05:00:00","BZN|SK","Without sequence","35.02","",""
"12/01/2021 05:00:00 - 12/01/2021 06:00:00","BZN|SK","Without sequence","43.3","",""
"12/01/2021 06:00:00 - 12/01/2021 07:00:00","BZN|SK","Without sequence","55.24","",""
"12/01/2021 07:00:00 - 12/01/2021 08:00:00","BZN|SK","Without sequence","58.0","",""
"12/01/2021 08:00:00 - 12/01/2021 09:00:00","BZN|SK","Without sequence","61.11","",""
"12/01/2021 09:00:00 - 12/01/2021 10:00:00","BZN|SK","Without sequence","65.1","",""
"12/01/2021 10:00:00 - 12/01/2021 11:00:00","BZN|SK","Without sequence","66.0","",""
"12/01/2021 11:00:00 - 12/01/2021 12:00:00","BZN|SK","Without sequence","67.41","",""
"12/01/2021 12:00:00 - 12/01/2021 13:00:00","BZN|SK","Without sequence","68.45","",""
"12/01/2021 13:00:00 - 12/01/2021 14:00:00","BZN|SK","Without sequence","68.0","",""
"12/01/2021 14:00:00 - 12/01/2021 15:00:00","BZN|SK","Without sequence","66.2","",""
"12/01/2021 15:00:00 - 12/01/2021 16:00:00","BZN|SK","Without sequence","66.69","",""
"12/01/2021 16:00:00 - 12/01/2021 17:00:00","BZN|SK","Without sequence","65.95","",""
"12/01/2021 17:00:00 - 12/01/2021 18:00:00","BZN|SK","Without sequence","67.89","",""
