"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"06/01/2017 10:00:00 - 06/01/2017 11:00:00","BZN|LT","Without sequence","34.55","",""
"06/01/2017 11:00:00 - 06/01/2017 12:00:00","BZN|LT","Without sequence","34.58","",""
"06/01/2017 12:00:00 - 06/01/2017 13:00:00","BZN|LT","Without sequence","34.92","",""
"06/01/2017 13:00:00 - 06/01/2017 14:00:00","BZN|LT","Without sequence","38.82","",""
"06/01/2017 14:00:00 - 06/01/2017 15:00:00","BZN|LT","Without sequence","35.49","",""
"06/01/2017 15:00:00 - 06/01/2017 16:00:00","BZN|LT","Without sequence","36.24","",""
"06/01/2017 16:00:00 - 06/01/2017 17:00:00","BZN|LT","Without sequence","40.74","",""
"06/01/2017 17:00:00 - 06/01/2017 18:00:00","BZN|LT","Without sequence","41.89","",""
"06/01/2017 18:00:00 - 06/01/2017 19:00:00","BZN|LT","Without sequence","41.47","",""
"06/01/2017 19:00:00 - 06/01/2017 20:00:00","BZN|LT","Without sequence","35.65","",""
"06/01/2017 20:00:00 - 06/01/2017 21:00:00","BZN|LT","Without sequence","32.13","",""
"06/01/2017 21:00:00 - 06/01/2017 22:00:00","BZN|LT","Without sequence","31.56","",""
"06/01/2017 22:00:00 - 06/01/2017 23:00:00","BZN|LT","Without sequence","30.18","",""
"06/01/2017 23:00:00 - 07/01/2017 00:00:00","BZN|LT","Without sequence","29.01","",""
"07/01/2017 00:00:00 - 07/01/2017 01:00:00","BZN|LT","Without sequence","29.35","",""
"07/01/2017 01:00:00 - 07/01/2017 02:00:00","BZN|LT","Without sequence","28.88","",""
"07/01/2017 02:00:00 - 07/01/2017 03:00:00","BZN|LT","Without sequence","28.28","",""
"07/01/2017 03:00:00 - 07/01/2017 04:00:00","BZN|LT","Without sequence","27.84","",""
"07/01/2017 04:00:00 - 07/01/2017 05:00:00","BZN|LT","Without sequence","28.04","",""
"07/01/2017 05:00:00 - 07/01/2017 06:00:00","BZN|LT","Without sequence","28.64","",""
"07/01/2017 06:00:00 - 07/01/2017 07:00:00","BZN|LT","Without sequence","29.1","",""
"07/01/2017 07:00:00 - 07/01/2017 08:00:00","BZN|LT","Without sequence","29.49","",""
"07/01/2017 08:00:00 - 07/01/2017 09:00:00","BZN|LT","Without sequence","29.97","",""
"07/01/2017 09:00:00 - 07/01/2017 10:00:00","BZN|LT","Without sequence","30.72","",""
"07/01/2017 10:00:00 - 07/01/2017 11:00:00","BZN|LT","Without sequence","31.47","",""
"07/01/2017 11:00:00 - 07/01/2017 12:00:00","BZN|LT","Without sequence","31.9","",""
"07/01/2017 12:00:00 - 07/01/2017 13:00:00","BZN|LT","Without sequence","31.52","",""
"07/01/2017 13:00:00 - 07/01/2017 14:00:00","BZN|LT","Without sequence","31.32","",""
"07/01/2017 14:00:00 - 07/01/2017 15:00:00","BZN|LT","Without sequence","31.85","",""
"07/01/2017 15:00:00 - 07/01/2017 16:00:00","BZN|LT","Without sequence","32.83","",""
"07/01/2017 16:00:00 - 07/01/2017 17:00:00","BZN|LT","Without sequence","34.62","",""
"07/01/2017 17:00:00 - 07/01/2017 18:00:00","BZN|LT","Without sequence","35.32","",""
"07/01/2017 18:00:00 - 07/01/2017 19:00:00","BZN|LT","Without sequence","34.28","",""
"07/01/2017 19:00:00 - 07/01/2017 20:00:00","BZN|LT","Without sequence","33.35","",""
"07/01/2017 20:00:00 - 07/01/2017 21:00:00","BZN|LT","Without sequence","32.67","",""
"07/01/2017 21:00:00 - 07/01/2017 22:00:00","BZN|LT","Without sequence","32.55","",""
"07/01/2017 22:00:00 - 07/01/2017 23:00:00","BZN|LT","Without sequence","31.84","",""
"07/01/2017 23:00:00 - 08/01/2017 00:00:00","BZN|LT","Without sequence","30.6","",""
"08/01/2017 00:00:00 - 08/01/2017 01:00:00","BZN|LT","Without sequence","30.75","",""
"08/01/2017 01:00:00 - 08/01/2017 02:00:00","BZN|LT","Without sequence","30.64","",""
"08/01/2017 02:00:00 - 08/01/2017 03:00:00","BZN|LT","Without sequence","30.53","",""
"08/01/2017 03:00:00 - 08/01/2017 04:00:00","BZN|LT","Without sequence","30.54","",""
"08/01/2017 04:00:00 - 08/01/2017 05:00:00","BZN|LT","Without sequence","30.63","",""
"08/01/2017 05:00:00 - 08/01/2017 06:00:00","BZN|LT","Without sequence","30.7","",""
"08/01/2017 06:00:00 - 08/01/2017 07:00:00","BZN|LT","Without sequence","30.77","",""
"08/01/2017 07:00:00 - 08/01/2017 08:00:00","BZN|LT","Without sequence","30.58","",""
"08/01/2017 08:00:00 - 08/01/2017 09:00:00","BZN|LT","Without sequence","30.75","",""
"08/01/2017 09:00:00 - 08/01/2017 10:00:00","BZN|LT","Without sequence","31.09","",""
"08/01/2017 10:00:00 - 08/01/2017 11:00:00","BZN|LT","Without sequence","35.05","",""
"08/01/2017 11:00:00 - 08/01/2017 12:00:00","BZN|LT","Without sequence","35.51","",""
"08/01/2017 12:00:00 - 08/01/2017 13:00:00","BZN|LT","Without sequence","37.61","",""
"08/01/2017 13:00:00 - 08/01/2017 14:00:00","BZN|LT","Without sequence","36.96","",""
"08/01/2017 14:00:00 - 08/01/2017 15:00:00","BZN|LT","Without sequence","35.14","",""
"08/01/2017 15:00:00 - 08/01/2017 16:00:00","BZN|LT","Without sequence","35.16","",""
"08/01/2017 16:00:00 - 08/01/2017 17:00:00","BZN|LT","Without sequence","35.63","",""
"08/01/2017 17:00:00 - 08/01/2017 18:00:00","BZN|LT","Without sequence","35.27","",""
"08/01/2017 18:00:00 - 08/01/2017 19:00:00","BZN|LT","Without sequence","34.0","",""
"08/01/2017 19:00:00 - 08/01/2017 20:00:00","BZN|LT","Without sequence","32.97","",""
"08/01/2017 20:00:00 - 08/01/2017 21:00:00","BZN|LT","Without sequence","30.83","",""
"08/01/2017 21:00:00 - 08/01/2017 22:00:00","BZN|LT","Without sequence","30.95","",""
"08/01/2017 22:00:00 - 08/01/2017 23:00:00","BZN|LT","Without sequence","30.55","",""
"08/01/2017 23:00:00 - 09/01/2017 00:00:00","BZN|LT","Without sequence","29.89","",""
"09/01/2017 00:00:00 - 09/01/2017 01:00:00","BZN|LT","Without sequence","29.56","",""
"09/01/2017 01:00:00 - 09/01/2017 02:00:00","BZN|LT","Without sequence","29.11","",""
"09/01/2017 02:00:00 - 09/01/2017 03:00:00","BZN|LT","Without sequence","28.99","",""
"09/01/2017 03:00:00 - 09/01/2017 04:00:00","BZN|LT","Without sequence","29.16","",""
"09/01/2017 04:00:00 - 09/01/2017 05:00:00","BZN|LT","Without sequence","29.71","",""
"09/01/2017 05:00:00 - 09/01/2017 06:00:00","BZN|LT","Without sequence","30.41","",""
"09/01/2017 06:00:00 - 09/01/2017 07:00:00","BZN|LT","Without sequence","34.85","",""
"09/01/2017 07:00:00 - 09/01/2017 08:00:00","BZN|LT","Without sequence","43.12","",""
"09/01/2017 08:00:00 - 09/01/2017 09:00:00","BZN|LT","Without sequence","44.44","",""
"09/01/2017 09:00:00 - 09/01/2017 10:00:00","BZN|LT","Without sequence","44.92","",""
"09/01/2017 10:00:00 - 09/01/2017 11:00:00","BZN|LT","Without sequence","45.34","",""
"09/01/2017 11:00:00 - 09/01/2017 12:00:00","BZN|LT","Without sequence","45.07","",""
"09/01/2017 12:00:00 - 09/01/2017 13:00:00","BZN|LT","Without sequence","45.12","",""
"09/01/2017 13:00:00 - 09/01/2017 14:00:00","BZN|LT","Without sequence","46.41","",""
"09/01/2017 14:00:00 - 09/01/2017 15:00:00","BZN|LT","Without sequence","45.1","",""
"09/01/2017 15:00:00 - 09/01/2017 16:00:00","BZN|LT","Without sequence","42.85","",""
"09/01/2017 16:00:00 - 09/01/2017 17:00:00","BZN|LT","Without sequence","47.85","",""
"09/01/2017 17:00:00 - 09/01/2017 18:00:00","BZN|LT","Without sequence","46.41","",""
"09/01/2017 18:00:00 - 09/01/2017 19:00:00","BZN|LT","Without sequence","43.1","",""
"09/01/2017 19:00:00 - 09/01/2017 20:00:00","BZN|LT","Without sequence","41.79","",""
"09/01/2017 20:00:00 - 09/01/2017 21:00:00","BZN|LT","Without sequence","39.63","",""
"09/01/2017 21:00:00 - 09/01/2017 22:00:00","BZN|LT","Without sequence","30.21","",""
"09/01/2017 22:00:00 - 09/01/2017 23:00:00","BZN|LT","Without sequence","29.57","",""
"09/01/2017 23:00:00 - 10/01/2017 00:00:00","BZN|LT","Without sequence","28.83","",""
"10/01/2017 00:00:00 - 10/01/2017 01:00:00","BZN|LT","Without sequence","26.16","",""
"10/01/2017 01:00:00 - 10/01/2017 02:00:00","BZN|LT","Without sequence","25.57","",""
"10/01/2017 02:00:00 - 10/01/2017 03:00:00","BZN|LT","Without sequence","25.49","",""
"10/01/2017 03:00:00 - 10/01/2017 04:00:00","BZN|LT","Without sequence","25.57","",""
"10/01/2017 04:00:00 - 10/01/2017 05:00:00","BZN|LT","Without sequence","27.77","",""
"10/01/2017 05:00:00 - 10/01/2017 06:00:00","BZN|LT","Without sequence","28.93","",""
"10/01/2017 06:00:00 - 10/01/2017 07:00:00","BZN|LT","Without sequence","32.08","",""
"10/01/2017 07:00:00 - 10/01/2017 08:00:00","BZN|LT","Without sequence","39.9","",""
"10/01/2017 08:00:00 - 10/01/2017 09:00:00","BZN|LT","Without sequence","41.02","",""
"10/01/2017 09:00:00 - 10/01/2017 10:00:00","BZN|LT","Without sequence","39.97","",""
"10/01/2017 10:00:00 - 10/01/2017 11:00:00","BZN|LT","Without sequence","39.97","",""
"10/01/2017 11:00:00 - 10/01/2017 12:00:00","BZN|LT","Without sequence","40.1","",""
"10/01/2017 12:00:00 - 10/01/2017 13:00:00","BZN|LT","Without sequence","40.33","",""
"10/01/2017 13:00:00 - 10/01/2017 14:00:00","BZN|LT","Without sequence","40.62","",""
"10/01/2017 14:00:00 - 10/01/2017 15:00:00","BZN|LT","Without sequence","39.91","",""
"10/01/2017 15:00:00 - 10/01/2017 16:00:00","BZN|LT","Without sequence","39.69","",""
"10/01/2017 16:00:00 - 10/01/2017 17:00:00","BZN|LT","Without sequence","40.4","",""
"10/01/2017 17:00:00 - 10/01/2017 18:00:00","BZN|LT","Without sequence","41.44","",""
"10/01/2017 18:00:00 - 10/01/2017 19:00:00","BZN|LT","Without sequence","39.91","",""
"10/01/2017 19:00:00 - 10/01/2017 20:00:00","BZN|LT","Without sequence","38.92","",""
"10/01/2017 20:00:00 - 10/01/2017 21:00:00","BZN|LT","Without sequence","30.14","",""
"10/01/2017 21:00:00 - 10/01/2017 22:00:00","BZN|LT","Without sequence","30.03","",""
"10/01/2017 22:00:00 - 10/01/2017 23:00:00","BZN|LT","Without sequence","29.15","",""
"10/01/2017 23:00:00 - 11/01/2017 00:00:00","BZN|LT","Without sequence","28.08","",""
"11/01/2017 00:00:00 - 11/01/2017 01:00:00","BZN|LT","Without sequence","24.38","",""
"11/01/2017 01:00:00 - 11/01/2017 02:00:00","BZN|LT","Without sequence","22.78","",""
"11/01/2017 02:00:00 - 11/01/2017 03:00:00","BZN|LT","Without sequence","22.05","",""
"11/01/2017 03:00:00 - 11/01/2017 04:00:00","BZN|LT","Without sequence","22.1","",""
"11/01/2017 04:00:00 - 11/01/2017 05:00:00","BZN|LT","Without sequence","23.6","",""
"11/01/2017 05:00:00 - 11/01/2017 06:00:00","BZN|LT","Without sequence","25.88","",""
"11/01/2017 06:00:00 - 11/01/2017 07:00:00","BZN|LT","Without sequence","28.9","",""
"11/01/2017 07:00:00 - 11/01/2017 08:00:00","BZN|LT","Without sequence","30.24","",""
"11/01/2017 08:00:00 - 11/01/2017 09:00:00","BZN|LT","Without sequence","30.6","",""
"11/01/2017 09:00:00 - 11/01/2017 10:00:00","BZN|LT","Without sequence","30.29","",""
"11/01/2017 10:00:00 - 11/01/2017 11:00:00","BZN|LT","Without sequence","30.3","",""
"11/01/2017 11:00:00 - 11/01/2017 12:00:00","BZN|LT","Without sequence","30.26","",""
"11/01/2017 12:00:00 - 11/01/2017 13:00:00","BZN|LT","Without sequence","30.28","",""
"11/01/2017 13:00:00 - 11/01/2017 14:00:00","BZN|LT","Without sequence","30.27","",""
"11/01/2017 14:00:00 - 11/01/2017 15:00:00","BZN|LT","Without sequence","29.6","",""
"11/01/2017 15:00:00 - 11/01/2017 16:00:00","BZN|LT","Without sequence","29.93","",""
"11/01/2017 16:00:00 - 11/01/2017 17:00:00","BZN|LT","Without sequence","31.76","",""
"11/01/2017 17:00:00 - 11/01/2017 18:00:00","BZN|LT","Without sequence","30.9","",""
"11/01/2017 18:00:00 - 11/01/2017 19:00:00","BZN|LT","Without sequence","30.26","",""
"11/01/2017 19:00:00 - 11/01/2017 20:00:00","BZN|LT","Without sequence","29.13","",""
"11/01/2017 20:00:00 - 11/01/2017 21:00:00","BZN|LT","Without sequence","28.6","",""
"11/01/2017 21:00:00 - 11/01/2017 22:00:00","BZN|LT","Without sequence","27.91","",""
"11/01/2017 22:00:00 - 11/01/2017 23:00:00","BZN|LT","Without sequence","26.27","",""
"11/01/2017 23:00:00 - 12/01/2017 00:00:00","BZN|LT","Without sequence","24.29","",""
"12/01/2017 00:00:00 - 12/01/2017 01:00:00","BZN|LT","Without sequence","22.17","",""
"12/01/2017 01:00:00 - 12/01/2017 02:00:00","BZN|LT","Without sequence","18.07","",""
"12/01/2017 02:00:00 - 12/01/2017 03:00:00","BZN|LT","Without sequence","17.38","",""
"12/01/2017 03:00:00 - 12/01/2017 04:00:00","BZN|LT","Without sequence","17.43","",""
"12/01/2017 04:00:00 - 12/01/2017 05:00:00","BZN|LT","Without sequence","23.49","",""
"12/01/2017 05:00:00 - 12/01/2017 06:00:00","BZN|LT","Without sequence","24.98","",""
"12/01/2017 06:00:00 - 12/01/2017 07:00:00","BZN|LT","Without sequence","29.7","",""
"12/01/2017 07:00:00 - 12/01/2017 08:00:00","BZN|LT","Without sequence","30.7","",""
"12/01/2017 08:00:00 - 12/01/2017 09:00:00","BZN|LT","Without sequence","33.01","",""
"12/01/2017 09:00:00 - 12/01/2017 10:00:00","BZN|LT","Without sequence","36.06","",""
"12/01/2017 10:00:00 - 12/01/2017 11:00:00","BZN|LT","Without sequence","36.02","",""
"12/01/2017 11:00:00 - 12/01/2017 12:00:00","BZN|LT","Without sequence","36.6","",""
"12/01/2017 12:00:00 - 12/01/2017 13:00:00","BZN|LT","Without sequence","35.45","",""
"12/01/2017 13:00:00 - 12/01/2017 14:00:00","BZN|LT","Without sequence","31.63","",""
"12/01/2017 14:00:00 - 12/01/2017 15:00:00","BZN|LT","Without sequence","33.91","",""
"12/01/2017 15:00:00 - 12/01/2017 16:00:00","BZN|LT","Without sequence","36.88","",""
"12/01/2017 16:00:00 - 12/01/2017 17:00:00","BZN|LT","Without sequence","37.21","",""
"12/01/2017 17:00:00 - 12/01/2017 18:00:00","BZN|LT","Without sequence","36.07","",""
