"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"02/01/2022 09:00:00 - 02/01/2022 10:00:00","BZN|CZ","Without sequence","60.01","",""
"02/01/2022 10:00:00 - 02/01/2022 11:00:00","BZN|CZ","Without sequence","70.09","",""
"02/01/2022 11:00:00 - 02/01/2022 12:00:00","BZN|CZ","Without sequence","66.26","",""
"02/01/2022 12:00:00 - 02/01/2022 13:00:00","BZN|CZ","Without sequence","64.54","",""
"02/01/2022 13:00:00 - 02/01/2022 14:00:00","BZN|CZ","Without sequence","46.96","",""
"02/01/2022 14:00:00 - 02/01/2022 15:00:00","BZN|CZ","Without sequence","65.19","",""
"02/01/2022 15:00:00 - 02/01/2022 16:00:00","BZN|CZ","Without sequence","81.09","",""
"02/01/2022 16:00:00 - 02/01/2022 17:00:00","BZN|CZ","Without sequence","88.46","",""
"02/01/2022 17:00:00 - 02/01/2022 18:00:00","BZN|CZ","Without sequence","95.4","",""
"02/01/2022 18:00:00 - 02/01/2022 19:00:00","BZN|CZ","Without sequence","86.71","",""
"02/01/2022 19:00:00 - 02/01/2022 20:00:00","BZN|CZ","Without sequence","71.72","",""
"02/01/2022 20:00:00 - 02/01/2022 21:00:00","BZN|CZ","Without sequence","56.73","",""
"02/01/2022 21:00:00 - 02/01/2022 22:00:00","BZN|CZ","Without sequence","46.16","",""
"02/01/2022 22:00:00 - 02/01/2022 23:00:00","BZN|CZ","Without sequence","46.29","",""
"02/01/2022 23:00:00 - 03/01/2022 00:00:00","BZN|CZ","Without sequence","32.93","",""
"03/01/2022 00:00:00 - 03/01/2022 01:00:00","BZN|CZ","Without sequence","20.89","",""
"03/01/2022 01:00:00 - 03/01/2022 02:00:00","BZN|CZ","Without sequence","9.7","",""
"03/01/2022 02:00:00 - 03/01/2022 03:00:00","BZN|CZ","Without sequence","9.7","",""
"03/01/2022 03:00:00 - 03/01/2022 04:00:00","BZN|CZ","Without sequence","7.07","",""
"03/01/2022 04:00:00 - 03/01/2022 05:00:00","BZN|CZ","Without sequence","8.99","",""
"03/01/2022 05:00:00 - 03/01/2022 06:00:00","BZN|CZ","Without sequence","15.34","",""
"03/01/2022 06:00:00 - 03/01/2022 07:00:00","BZN|CZ","Without sequence","80.0","",""
"03/01/2022 07:00:00 - 03/01/2022 08:00:00","BZN|CZ","Without sequence","102.48","",""
"03/01/2022 08:00:00 - 03/01/2022 09:00:00","BZN|CZ","Without sequence","131.47","",""
"03/01/2022 09:00:00 - 03/01/2022 10:00:00","BZN|CZ","Without sequence","135.53","",""
"03/01/2022 10:00:00 - 03/01/2022 11:00:00","BZN|CZ","Without sequence","107.46","",""
"03/01/2022 11:00:00 - 03/01/2022 12:00:00","BZN|CZ","Without sequence","110.08","",""
"03/01/2022 12:00:00 - 03/01/2022 13:00:00","BZN|CZ","Without sequence","119.78","",""
"03/01/2022 13:00:00 - 03/01/2022 14:00:00","BZN|CZ","Without sequence","117.0","",""
"03/01/2022 14:00:00 - 03/01/2022 15:00:00","BZN|CZ","Without sequence","111.57","",""
"03/01/2022 15:00:00 - 03/01/2022 16:00:00","BZN|CZ","Without sequence","111.39","",""
"03/01/2022 16:00:00 - 03/01/2022 17:00:00","BZN|CZ","Without sequence","124.51","",""
"03/01/2022 17:00:00 - 03/01/2022 18:00:00","BZN|CZ","Without sequence","148.49","",""
"03/01/2022 18:00:00 - 03/01/2022 19:00:00","BZN|CZ","Without sequence","138.0","",""
"03/01/2022 19:00:00 - 03/01/2022 20:00:00","BZN|CZ","Without sequence","117.64","",""
"03/01/2022 20:00:00 - 03/01/2022 21:00:00","BZN|CZ","Without sequence","117.71","",""
"03/01/2022 21:00:00 - 03/01/2022 22:00:00","BZN|CZ","Without sequence","95.95","",""
"03/01/2022 22:00:00 - 03/01/2022 23:00:00","BZN|CZ","Without sequence","105.68","",""
"03/01/2022 23:00:00 - 04/01/2022 00:00:00","BZN|CZ","Without sequence","95.26","",""
"04/01/2022 00:00:00 - 04/01/2022 01:00:00","BZN|CZ","Without sequence","103.7","",""
"04/01/2022 01:00:00 - 04/01/2022 02:00:00","BZN|CZ","Without sequence","108.27","",""
"04/01/2022 02:00:00 - 04/01/2022 03:00:00","BZN|CZ","Without sequence","105.92","",""
"04/01/2022 03:00:00 - 04/01/2022 04:00:00","BZN|CZ","Without sequence","103.41","",""
"04/01/2022 04:00:00 - 04/01/2022 05:00:00","BZN|CZ","Without sequence","102.71","",""
"04/01/2022 05:00:00 - 04/01/2022 06:00:00","BZN|CZ","Without sequence","114.23","",""
"04/01/2022 06:00:00 - 04/01/2022 07:00:00","BZN|CZ","Without sequence","156.91","",""
"04/01/2022 07:00:00 - 04/01/2022 08:00:00","BZN|CZ","Without sequence","182.64","",""
"04/01/2022 08:00:00 - 04/01/2022 09:00:00","BZN|CZ","Without sequence","178.91","",""
"04/01/2022 09:00:00 - 04/01/2022 10:00:00","BZN|CZ","Without sequence","190.0","",""
"04/01/2022 10:00:00 - 04/01/2022 11:00:00","BZN|CZ","Without sequence","189.88","",""
"04/01/2022 11:00:00 - 04/01/2022 12:00:00","BZN|CZ","Without sequence","182.42","",""
"04/01/2022 12:00:00 - 04/01/2022 13:00:00","BZN|CZ","Without sequence","182.46","",""
"04/01/2022 13:00:00 - 04/01/2022 14:00:00","BZN|CZ","Without sequence","179.59","",""
"04/01/2022 14:00:00 - 04/01/2022 15:00:00","BZN|CZ","Without sequence","179.0","",""
"04/01/2022 15:00:00 - 04/01/2022 16:00:00","BZN|CZ","Without sequence","180.93","",""
"04/01/2022 16:00:00 - 04/01/2022 17:00:00","BZN|CZ","Without sequence","166.69","",""
"04/01/2022 17:00:00 - 04/01/2022 18:00:00","BZN|CZ","Without sequence","189.88","",""
"04/01/2022 18:00:00 - 04/01/2022 19:00:00","BZN|CZ","Without sequence","184.94","",""
"04/01/2022 19:00:00 - 04/01/2022 20:00:00","BZN|CZ","Without sequence","178.99","",""
"04/01/2022 20:00:00 - 04/01/2022 21:00:00","BZN|CZ","Without sequence","156.12","",""
"04/01/2022 21:00:00 - 04/01/2022 22:00:00","BZN|CZ","Without sequence","140.92","",""
"04/01/2022 22:00:00 - 04/01/2022 23:00:00","BZN|CZ","Without sequence","137.92","",""
"04/01/2022 23:00:00 - 05/01/2022 00:00:00","BZN|CZ","Without sequence","97.56","",""
"05/01/2022 00:00:00 - 05/01/2022 01:00:00","BZN|CZ","Without sequence","105.31","",""
"05/01/2022 01:00:00 - 05/01/2022 02:00:00","BZN|CZ","Without sequence","97.29","",""
"05/01/2022 02:00:00 - 05/01/2022 03:00:00","BZN|CZ","Without sequence","84.5","",""
"05/01/2022 03:00:00 - 05/01/2022 04:00:00","BZN|CZ","Without sequence","75.38","",""
"05/01/2022 04:00:00 - 05/01/2022 05:00:00","BZN|CZ","Without sequence","79.11","",""
"05/01/2022 05:00:00 - 05/01/2022 06:00:00","BZN|CZ","Without sequence","94.79","",""
"05/01/2022 06:00:00 - 05/01/2022 07:00:00","BZN|CZ","Without sequence","118.04","",""
"05/01/2022 07:00:00 - 05/01/2022 08:00:00","BZN|CZ","Without sequence","124.69","",""
"05/01/2022 08:00:00 - 05/01/2022 09:00:00","BZN|CZ","Without sequence","147.74","",""
"05/01/2022 09:00:00 - 05/01/2022 10:00:00","BZN|CZ","Without sequence","147.18","",""
"05/01/2022 10:00:00 - 05/01/2022 11:00:00","BZN|CZ","Without sequence","138.56","",""
"05/01/2022 11:00:00 - 05/01/2022 12:00:00","BZN|CZ","Without sequence","129.99","",""
"05/01/2022 12:00:00 - 05/01/2022 13:00:00","BZN|CZ","Without sequence","131.97","",""
"05/01/2022 13:00:00 - 05/01/2022 14:00:00","BZN|CZ","Without sequence","130.67","",""
"05/01/2022 14:00:00 - 05/01/2022 15:00:00","BZN|CZ","Without sequence","134.6","",""
"05/01/2022 15:00:00 - 05/01/2022 16:00:00","BZN|CZ","Without sequence","146.61","",""
"05/01/2022 16:00:00 - 05/01/2022 17:00:00","BZN|CZ","Without sequence","161.18","",""
"05/01/2022 17:00:00 - 05/01/2022 18:00:00","BZN|CZ","Without sequence","170.0","",""
"05/01/2022 18:00:00 - 05/01/2022 19:00:00","BZN|CZ","Without sequence","139.88","",""
"05/01/2022 19:00:00 - 05/01/2022 20:00:00","BZN|CZ","Without sequence","135.75","",""
"05/01/2022 20:00:00 - 05/01/2022 21:00:00","BZN|CZ","Without sequence","119.93","",""
"05/01/2022 21:00:00 - 05/01/2022 22:00:00","BZN|CZ","Without sequence","98.09","",""
"05/01/2022 22:00:00 - 05/01/2022 23:00:00","BZN|CZ","Without sequence","118.71","",""
"05/01/2022 23:00:00 - 06/01/2022 00:00:00","BZN|CZ","Without sequence","99.68","",""
"06/01/2022 00:00:00 - 06/01/2022 01:00:00","BZN|CZ","Without sequence","99.85","",""
"06/01/2022 01:00:00 - 06/01/2022 02:00:00","BZN|CZ","Without sequence","101.32","",""
"06/01/2022 02:00:00 - 06/01/2022 03:00:00","BZN|CZ","Without sequence","110.01","",""
"06/01/2022 03:00:00 - 06/01/2022 04:00:00","BZN|CZ","Without sequence","111.55","",""
"06/01/2022 04:00:00 - 06/01/2022 05:00:00","BZN|CZ","Without sequence","123.37","",""
"06/01/2022 05:00:00 - 06/01/2022 06:00:00","BZN|CZ","Without sequence","149.94","",""
"06/01/2022 06:00:00 - 06/01/2022 07:00:00","BZN|CZ","Without sequence","185.92","",""
"06/01/2022 07:00:00 - 06/01/2022 08:00:00","BZN|CZ","Without sequence","228.25","",""
"06/01/2022 08:00:00 - 06/01/2022 09:00:00","BZN|CZ","Without sequence","228.92","",""
"06/01/2022 09:00:00 - 06/01/2022 10:00:00","BZN|CZ","Without sequence","212.9","",""
"06/01/2022 10:00:00 - 06/01/2022 11:00:00","BZN|CZ","Without sequence","215.5","",""
"06/01/2022 11:00:00 - 06/01/2022 12:00:00","BZN|CZ","Without sequence","231.9","",""
"06/01/2022 12:00:00 - 06/01/2022 13:00:00","BZN|CZ","Without sequence","226.0","",""
"06/01/2022 13:00:00 - 06/01/2022 14:00:00","BZN|CZ","Without sequence","209.2","",""
"06/01/2022 14:00:00 - 06/01/2022 15:00:00","BZN|CZ","Without sequence","216.06","",""
"06/01/2022 15:00:00 - 06/01/2022 16:00:00","BZN|CZ","Without sequence","230.77","",""
"06/01/2022 16:00:00 - 06/01/2022 17:00:00","BZN|CZ","Without sequence","245.95","",""
"06/01/2022 17:00:00 - 06/01/2022 18:00:00","BZN|CZ","Without sequence","274.11","",""
"06/01/2022 18:00:00 - 06/01/2022 19:00:00","BZN|CZ","Without sequence","273.44","",""
"06/01/2022 19:00:00 - 06/01/2022 20:00:00","BZN|CZ","Without sequence","245.48","",""
"06/01/2022 20:00:00 - 06/01/2022 21:00:00","BZN|CZ","Without sequence","226.14","",""
"06/01/2022 21:00:00 - 06/01/2022 22:00:00","BZN|CZ","Without sequence","208.31","",""
"06/01/2022 22:00:00 - 06/01/2022 23:00:00","BZN|CZ","Without sequence","178.75","",""
"06/01/2022 23:00:00 - 07/01/2022 00:00:00","BZN|CZ","Without sequence","124.7","",""
"07/01/2022 00:00:00 - 07/01/2022 01:00:00","BZN|CZ","Without sequence","128.92","",""
"07/01/2022 01:00:00 - 07/01/2022 02:00:00","BZN|CZ","Without sequence","118.4","",""
"07/01/2022 02:00:00 - 07/01/2022 03:00:00","BZN|CZ","Without sequence","103.01","",""
"07/01/2022 03:00:00 - 07/01/2022 04:00:00","BZN|CZ","Without sequence","101.91","",""
"07/01/2022 04:00:00 - 07/01/2022 05:00:00","BZN|CZ","Without sequence","101.98","",""
"07/01/2022 05:00:00 - 07/01/2022 06:00:00","BZN|CZ","Without sequence","114.99","",""
"07/01/2022 06:00:00 - 07/01/2022 07:00:00","BZN|CZ","Without sequence","140.19","",""
"07/01/2022 07:00:00 - 07/01/2022 08:00:00","BZN|CZ","Without sequence","170.53","",""
"07/01/2022 08:00:00 - 07/01/2022 09:00:00","BZN|CZ","Without sequence","175.66","",""
"07/01/2022 09:00:00 - 07/01/2022 10:00:00","BZN|CZ","Without sequence","161.85","",""
"07/01/2022 10:00:00 - 07/01/2022 11:00:00","BZN|CZ","Without sequence","161.37","",""
"07/01/2022 11:00:00 - 07/01/2022 12:00:00","BZN|CZ","Without sequence","166.06","",""
"07/01/2022 12:00:00 - 07/01/2022 13:00:00","BZN|CZ","Without sequence","166.54","",""
"07/01/2022 13:00:00 - 07/01/2022 14:00:00","BZN|CZ","Without sequence","166.04","",""
"07/01/2022 14:00:00 - 07/01/2022 15:00:00","BZN|CZ","Without sequence","169.43","",""
"07/01/2022 15:00:00 - 07/01/2022 16:00:00","BZN|CZ","Without sequence","189.7","",""
"07/01/2022 16:00:00 - 07/01/2022 17:00:00","BZN|CZ","Without sequence","201.97","",""
"07/01/2022 17:00:00 - 07/01/2022 18:00:00","BZN|CZ","Without sequence","243.11","",""
"07/01/2022 18:00:00 - 07/01/2022 19:00:00","BZN|CZ","Without sequence","253.81","",""
"07/01/2022 19:00:00 - 07/01/2022 20:00:00","BZN|CZ","Without sequence","237.05","",""
"07/01/2022 20:00:00 - 07/01/2022 21:00:00","BZN|CZ","Without sequence","224.33","",""
"07/01/2022 21:00:00 - 07/01/2022 22:00:00","BZN|CZ","Without sequence","213.81","",""
"07/01/2022 22:00:00 - 07/01/2022 23:00:00","BZN|CZ","Without sequence","185.94","",""
"07/01/2022 23:00:00 - 08/01/2022 00:00:00","BZN|CZ","Without sequence","148.32","",""
"08/01/2022 00:00:00 - 08/01/2022 01:00:00","BZN|CZ","Without sequence","164.17","",""
"08/01/2022 01:00:00 - 08/01/2022 02:00:00","BZN|CZ","Without sequence","152.83","",""
"08/01/2022 02:00:00 - 08/01/2022 03:00:00","BZN|CZ","Without sequence","166.0","",""
"08/01/2022 03:00:00 - 08/01/2022 04:00:00","BZN|CZ","Without sequence","160.86","",""
"08/01/2022 04:00:00 - 08/01/2022 05:00:00","BZN|CZ","Without sequence","160.0","",""
"08/01/2022 05:00:00 - 08/01/2022 06:00:00","BZN|CZ","Without sequence","154.3","",""
"08/01/2022 06:00:00 - 08/01/2022 07:00:00","BZN|CZ","Without sequence","166.0","",""
"08/01/2022 07:00:00 - 08/01/2022 08:00:00","BZN|CZ","Without sequence","182.91","",""
"08/01/2022 08:00:00 - 08/01/2022 09:00:00","BZN|CZ","Without sequence","215.89","",""
"08/01/2022 09:00:00 - 08/01/2022 10:00:00","BZN|CZ","Without sequence","231.0","",""
"08/01/2022 10:00:00 - 08/01/2022 11:00:00","BZN|CZ","Without sequence","228.95","",""
"08/01/2022 11:00:00 - 08/01/2022 12:00:00","BZN|CZ","Without sequence","215.39","",""
"08/01/2022 12:00:00 - 08/01/2022 13:00:00","BZN|CZ","Without sequence","206.68","",""
"08/01/2022 13:00:00 - 08/01/2022 14:00:00","BZN|CZ","Without sequence","185.0","",""
"08/01/2022 14:00:00 - 08/01/2022 15:00:00","BZN|CZ","Without sequence","169.52","",""
"08/01/2022 15:00:00 - 08/01/2022 16:00:00","BZN|CZ","Without sequence","162.8","",""
"08/01/2022 16:00:00 - 08/01/2022 17:00:00","BZN|CZ","Without sequence","200.89","",""
"08/01/2022 17:00:00 - 08/01/2022 18:00:00","BZN|CZ","Without sequence","189.9","",""
"08/01/2022 18:00:00 - 08/01/2022 19:00:00","BZN|CZ","Without sequence","177.11","",""
"08/01/2022 19:00:00 - 08/01/2022 20:00:00","BZN|CZ","Without sequence","140.23","",""
"08/01/2022 20:00:00 - 08/01/2022 21:00:00","BZN|CZ","Without sequence","162.02","",""
"08/01/2022 21:00:00 - 08/01/2022 22:00:00","BZN|CZ","Without sequence","102.18","",""
"08/01/2022 22:00:00 - 08/01/2022 23:00:00","BZN|CZ","Without sequence","102.29","",""
"08/01/2022 23:00:00 - 09/01/2022 00:00:00","BZN|CZ","Without sequence","114.11","",""
"09/01/2022 00:00:00 - 09/01/2022 01:00:00","BZN|CZ","Without sequence","85.03","",""
"09/01/2022 01:00:00 - 09/01/2022 02:00:00","BZN|CZ","Without sequence","84.4","",""
"09/01/2022 02:00:00 - 09/01/2022 03:00:00","BZN|CZ","Without sequence","80.24","",""
"09/01/2022 03:00:00 - 09/01/2022 04:00:00","BZN|CZ","Without sequence","55.46","",""
"09/01/2022 04:00:00 - 09/01/2022 05:00:00","BZN|CZ","Without sequence","49.29","",""
"09/01/2022 05:00:00 - 09/01/2022 06:00:00","BZN|CZ","Without sequence","62.06","",""
"09/01/2022 06:00:00 - 09/01/2022 07:00:00","BZN|CZ","Without sequence","74.29","",""
"09/01/2022 07:00:00 - 09/01/2022 08:00:00","BZN|CZ","Without sequence","84.44","",""
"09/01/2022 08:00:00 - 09/01/2022 09:00:00","BZN|CZ","Without sequence","97.26","",""
"09/01/2022 09:00:00 - 09/01/2022 10:00:00","BZN|CZ","Without sequence","119.97","",""
"09/01/2022 10:00:00 - 09/01/2022 11:00:00","BZN|CZ","Without sequence","134.96","",""
"09/01/2022 11:00:00 - 09/01/2022 12:00:00","BZN|CZ","Without sequence","149.4","",""
"09/01/2022 12:00:00 - 09/01/2022 13:00:00","BZN|CZ","Without sequence","165.13","",""
"09/01/2022 13:00:00 - 09/01/2022 14:00:00","BZN|CZ","Without sequence","165.06","",""
"09/01/2022 14:00:00 - 09/01/2022 15:00:00","BZN|CZ","Without sequence","170.09","",""
"09/01/2022 15:00:00 - 09/01/2022 16:00:00","BZN|CZ","Without sequence","189.04","",""
"09/01/2022 16:00:00 - 09/01/2022 17:00:00","BZN|CZ","Without sequence","190.96","",""
"09/01/2022 17:00:00 - 09/01/2022 18:00:00","BZN|CZ","Without sequence","223.3","",""
"09/01/2022 18:00:00 - 09/01/2022 19:00:00","BZN|CZ","Without sequence","243.94","",""
"09/01/2022 19:00:00 - 09/01/2022 20:00:00","BZN|CZ","Without sequence","240.0","",""
"09/01/2022 20:00:00 - 09/01/2022 21:00:00","BZN|CZ","Without sequence","230.82","",""
"09/01/2022 21:00:00 - 09/01/2022 22:00:00","BZN|CZ","Without sequence","214.02","",""
"09/01/2022 22:00:00 - 09/01/2022 23:00:00","BZN|CZ","Without sequence","215.88","",""
"09/01/2022 23:00:00 - 10/01/2022 00:00:00","BZN|CZ","Without sequence","203.8","",""
"10/01/2022 00:00:00 - 10/01/2022 01:00:00","BZN|CZ","Without sequence","196.23","",""
"10/01/2022 01:00:00 - 10/01/2022 02:00:00","BZN|CZ","Without sequence","191.85","",""
"10/01/2022 02:00:00 - 10/01/2022 03:00:00","BZN|CZ","Without sequence","195.91","",""
"10/01/2022 03:00:00 - 10/01/2022 04:00:00","BZN|CZ","Without sequence","186.66","",""
"10/01/2022 04:00:00 - 10/01/2022 05:00:00","BZN|CZ","Without sequence","178.04","",""
"10/01/2022 05:00:00 - 10/01/2022 06:00:00","BZN|CZ","Without sequence","191.65","",""
"10/01/2022 06:00:00 - 10/01/2022 07:00:00","BZN|CZ","Without sequence","237.44","",""
"10/01/2022 07:00:00 - 10/01/2022 08:00:00","BZN|CZ","Without sequence","299.95","",""
"10/01/2022 08:00:00 - 10/01/2022 09:00:00","BZN|CZ","Without sequence","313.92","",""
"10/01/2022 09:00:00 - 10/01/2022 10:00:00","BZN|CZ","Without sequence","315.0","",""
"10/01/2022 10:00:00 - 10/01/2022 11:00:00","BZN|CZ","Without sequence","310.41","",""
"10/01/2022 11:00:00 - 10/01/2022 12:00:00","BZN|CZ","Without sequence","310.08","",""
"10/01/2022 12:00:00 - 10/01/2022 13:00:00","BZN|CZ","Without sequence","300.0","",""
"10/01/2022 13:00:00 - 10/01/2022 14:00:00","BZN|CZ","Without sequence","297.01","",""
"10/01/2022 14:00:00 - 10/01/2022 15:00:00","BZN|CZ","Without sequence","299.96","",""
"10/01/2022 15:00:00 - 10/01/2022 16:00:00","BZN|CZ","Without sequence","306.45","",""
"10/01/2022 16:00:00 - 10/01/2022 17:00:00","BZN|CZ","Without sequence","302.73","",""
"10/01/2022 17:00:00 - 10/01/2022 18:00:00","BZN|CZ","Without sequence","315.47","",""
"10/01/2022 18:00:00 - 10/01/2022 19:00:00","BZN|CZ","Without sequence","310.82","",""
"10/01/2022 19:00:00 - 10/01/2022 20:00:00","BZN|CZ","Without sequence","294.98","",""
"10/01/2022 20:00:00 - 10/01/2022 21:00:00","BZN|CZ","Without sequence","267.45","",""
"10/01/2022 21:00:00 - 10/01/2022 22:00:00","BZN|CZ","Without sequence","242.23","",""
"10/01/2022 22:00:00 - 10/01/2022 23:00:00","BZN|CZ","Without sequence","217.03","",""
"10/01/2022 23:00:00 - 11/01/2022 00:00:00","BZN|CZ","Without sequence","195.83","",""
"11/01/2022 00:00:00 - 11/01/2022 01:00:00","BZN|CZ","Without sequence","207.01","",""
"11/01/2022 01:00:00 - 11/01/2022 02:00:00","BZN|CZ","Without sequence","202.42","",""
"11/01/2022 02:00:00 - 11/01/2022 03:00:00","BZN|CZ","Without sequence","197.6","",""
"11/01/2022 03:00:00 - 11/01/2022 04:00:00","BZN|CZ","Without sequence","193.0","",""
"11/01/2022 04:00:00 - 11/01/2022 05:00:00","BZN|CZ","Without sequence","194.9","",""
"11/01/2022 05:00:00 - 11/01/2022 06:00:00","BZN|CZ","Without sequence","204.45","",""
"11/01/2022 06:00:00 - 11/01/2022 07:00:00","BZN|CZ","Without sequence","237.13","",""
"11/01/2022 07:00:00 - 11/01/2022 08:00:00","BZN|CZ","Without sequence","293.52","",""
"11/01/2022 08:00:00 - 11/01/2022 09:00:00","BZN|CZ","Without sequence","300.02","",""
"11/01/2022 09:00:00 - 11/01/2022 10:00:00","BZN|CZ","Without sequence","297.16","",""
"11/01/2022 10:00:00 - 11/01/2022 11:00:00","BZN|CZ","Without sequence","275.67","",""
"11/01/2022 11:00:00 - 11/01/2022 12:00:00","BZN|CZ","Without sequence","264.4","",""
"11/01/2022 12:00:00 - 11/01/2022 13:00:00","BZN|CZ","Without sequence","252.59","",""
"11/01/2022 13:00:00 - 11/01/2022 14:00:00","BZN|CZ","Without sequence","248.38","",""
"11/01/2022 14:00:00 - 11/01/2022 15:00:00","BZN|CZ","Without sequence","255.01","",""
"11/01/2022 15:00:00 - 11/01/2022 16:00:00","BZN|CZ","Without sequence","277.9","",""
"11/01/2022 16:00:00 - 11/01/2022 17:00:00","BZN|CZ","Without sequence","289.94","",""
"11/01/2022 17:00:00 - 11/01/2022 18:00:00","BZN|CZ","Without sequence","316.4","",""
"11/01/2022 18:00:00 - 11/01/2022 19:00:00","BZN|CZ","Without sequence","315.9","",""
"11/01/2022 19:00:00 - 11/01/2022 20:00:00","BZN|CZ","Without sequence","309.2","",""
"11/01/2022 20:00:00 - 11/01/2022 21:00:00","BZN|CZ","Without sequence","285.33","",""
"11/01/2022 21:00:00 - 11/01/2022 22:00:00","BZN|CZ","Without sequence","245.3","",""
"11/01/2022 22:00:00 - 11/01/2022 23:00:00","BZN|CZ","Without sequence","236.61","",""
"11/01/2022 23:00:00 - 12/01/2022 00:00:00","BZN|CZ","Without sequence","204.57","",""
"12/01/2022 00:00:00 - 12/01/2022 01:00:00","BZN|CZ","Without sequence","194.79","",""
"12/01/2022 01:00:00 - 12/01/2022 02:00:00","BZN|CZ","Without sequence","183.98","",""
"12/01/2022 02:00:00 - 12/01/2022 03:00:00","BZN|CZ","Without sequence","183.06","",""
"12/01/2022 03:00:00 - 12/01/2022 04:00:00","BZN|CZ","Without sequence","177.35","",""
"12/01/2022 04:00:00 - 12/01/2022 05:00:00","BZN|CZ","Without sequence","178.33","",""
"12/01/2022 05:00:00 - 12/01/2022 06:00:00","BZN|CZ","Without sequence","193.5","",""
"12/01/2022 06:00:00 - 12/01/2022 07:00:00","BZN|CZ","Without sequence","240.56","",""
"12/01/2022 07:00:00 - 12/01/2022 08:00:00","BZN|CZ","Without sequence","273.18","",""
"12/01/2022 08:00:00 - 12/01/2022 09:00:00","BZN|CZ","Without sequence","300.1","",""
"12/01/2022 09:00:00 - 12/01/2022 10:00:00","BZN|CZ","Without sequence","292.74","",""
"12/01/2022 10:00:00 - 12/01/2022 11:00:00","BZN|CZ","Without sequence","275.5","",""
"12/01/2022 11:00:00 - 12/01/2022 12:00:00","BZN|CZ","Without sequence","258.65","",""
"12/01/2022 12:00:00 - 12/01/2022 13:00:00","BZN|CZ","Without sequence","245.11","",""
