"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"03/01/2022 15:00:00 - 03/01/2022 16:00:00","BZN|LT","Without sequence","111.39","",""
"03/01/2022 16:00:00 - 03/01/2022 17:00:00","BZN|LT","Without sequence","124.51","",""
"03/01/2022 17:00:00 - 03/01/2022 18:00:00","BZN|LT","Without sequence","148.49","",""
"03/01/2022 18:00:00 - 03/01/2022 19:00:00","BZN|LT","Without sequence","138.0","",""
"03/01/2022 19:00:00 - 03/01/2022 20:00:00","BZN|LT","Without sequence","117.64","",""
"03/01/2022 20:00:00 - 03/01/2022 21:00:00","BZN|LT","Without sequence","117.71","",""
"03/01/2022 21:00:00 - 03/01/2022 22:00:00","BZN|LT","Without sequence","95.95","",""
"03/01/2022 22:00:00 - 03/01/2022 23:00:00","BZN|LT","Without sequence","105.68","",""
"03/01/2022 23:00:00 - 04/01/2022 00:00:00","BZN|LT","Without sequence","95.26","",""
"04/01/2022 00:00:00 - 04/01/2022 01:00:00","BZN|LT","Without sequence","103.7","",""
"04/01/2022 01:00:00 - 04/01/2022 02:00:00","BZN|LT","Without sequence","104.14","",""
"04/01/2022 02:00:00 - 04/01/2022 03:00:00","BZN|LT","Without sequence","102.59","",""
"04/01/2022 03:00:00 - 04/01/2022 04:00:00","BZN|LT","Without sequence","100.49","",""
"04/01/2022 04:00:00 - 04/01/2022 05:00:00","BZN|LT","Without sequence","102.71","",""
"04/01/2022 05:00:00 - 04/01/2022 06:00:00","BZN|LT","Without sequence","93.97","",""
"04/01/2022 06:00:00 - 04/01/2022 07:00:00","BZN|LT","Without sequence","130.08","",""
"04/01/2022 07:00:00 - 04/01/2022 08:00:00","BZN|LT","Without sequence","182.64","",""
"04/01/2022 08:00:00 - 04/01/2022 09:00:00","BZN|LT","Without sequence","174.61","",""
"04/01/2022 09:00:00 - 04/01/2022 10:00:00","BZN|LT","Without sequence","185.44","",""
"04/01/2022 10:00:00 - 04/01/2022 11:00:00","BZN|LT","Without sequence","185.32","",""
"04/01/2022 11:00:00 - 04/01/2022 12:00:00","BZN|LT","Without sequence","178.04","",""
"04/01/2022 12:00:00 - 04/01/2022 13:00:00","BZN|LT","Without sequence","178.08","",""
"04/01/2022 13:00:00 - 04/01/2022 14:00:00","BZN|LT","Without sequence","175.28","",""
"04/01/2022 14:00:00 - 04/01/2022 15:00:00","BZN|LT","Without sequence","174.7","",""
"04/01/2022 15:00:00 - 04/01/2022 16:00:00","BZN|LT","Without sequence","180.93","",""
"04/01/2022 16:00:00 - 04/01/2022 17:00:00","BZN|LT","Without sequence","166.69","",""
"04/01/2022 17:00:00 - 04/01/2022 18:00:00","BZN|LT","Without sequence","185.32","",""
"04/01/2022 18:00:00 - 04/01/2022 19:00:00","BZN|LT","Without sequence","180.5","",""
"04/01/2022 19:00:00 - 04/01/2022 20:00:00","BZN|LT","Without sequence","153.88","",""
"04/01/2022 20:00:00 - 04/01/2022 21:00:00","BZN|LT","Without sequence","146.81","",""
"04/01/2022 21:00:00 - 04/01/2022 22:00:00","BZN|LT","Without sequence","128.75","",""
"04/01/2022 22:00:00 - 04/01/2022 23:00:00","BZN|LT","Without sequence","112.96","",""
"04/01/2022 23:00:00 - 05/01/2022 00:00:00","BZN|LT","Without sequence","84.11","",""
"05/01/2022 00:00:00 - 05/01/2022 01:00:00","BZN|LT","Without sequence","105.31","",""
"05/01/2022 01:00:00 - 05/01/2022 02:00:00","BZN|LT","Without sequence","97.29","",""
"05/01/2022 02:00:00 - 05/01/2022 03:00:00","BZN|LT","Without sequence","84.5","",""
"05/01/2022 03:00:00 - 05/01/2022 04:00:00","BZN|LT","Without sequence","75.38","",""
"05/01/2022 04:00:00 - 05/01/2022 05:00:00","BZN|LT","Without sequence","79.11","",""
"05/01/2022 05:00:00 - 05/01/2022 06:00:00","BZN|LT","Without sequence","94.79","",""
"05/01/2022 06:00:00 - 05/01/2022 07:00:00","BZN|LT","Without sequence","121.92","",""
"05/01/2022 07:00:00 - 05/01/2022 08:00:00","BZN|LT","Without sequence","139.9","",""
"05/01/2022 08:00:00 - 05/01/2022 09:00:00","BZN|LT","Without sequence","147.74","",""
"05/01/2022 09:00:00 - 05/01/2022 10:00:00","BZN|LT","Without sequence","141.47","",""
"05/01/2022 10:00:00 - 05/01/2022 11:00:00","BZN|LT","Without sequence","135.97","",""
"05/01/2022 11:00:00 - 05/01/2022 12:00:00","BZN|LT","Without sequence","129.99","",""
"05/01/2022 12:00:00 - 05/01/2022 13:00:00","BZN|LT","Without sequence","150.31","",""
"05/01/2022 13:00:00 - 05/01/2022 14:00:00","BZN|LT","Without sequence","134.71","",""
"05/01/2022 14:00:00 - 05/01/2022 15:00:00","BZN|LT","Without sequence","149.92","",""
"05/01/2022 15:00:00 - 05/01/2022 16:00:00","BZN|LT","Without sequence","160.01","",""
"05/01/2022 16:00:00 - 05/01/2022 17:00:00","BZN|LT","Without sequence","137.28","",""
"05/01/2022 17:00:00 - 05/01/2022 18:00:00","BZN|LT","Without sequence","148.09","",""
"05/01/2022 18:00:00 - 05/01/2022 19:00:00","BZN|LT","Without sequence","139.88","",""
"05/01/2022 19:00:00 - 05/01/2022 20:00:00","BZN|LT","Without sequence","135.75","",""
"05/01/2022 20:00:00 - 05/01/2022 21:00:00","BZN|LT","Without sequence","119.93","",""
"05/01/2022 21:00:00 - 05/01/2022 22:00:00","BZN|LT","Without sequence","98.09","",""
"05/01/2022 22:00:00 - 05/01/2022 23:00:00","BZN|LT","Without sequence","118.71","",""
"05/01/2022 23:00:00 - 06/01/2022 00:00:00","BZN|LT","Without sequence","97.29","",""
"06/01/2022 00:00:00 - 06/01/2022 01:00:00","BZN|LT","Without sequence","98.46","",""
"06/01/2022 01:00:00 - 06/01/2022 02:00:00","BZN|LT","Without sequence","92.92","",""
"06/01/2022 02:00:00 - 06/01/2022 03:00:00","BZN|LT","Without sequence","90.99","",""
"06/01/2022 03:00:00 - 06/01/2022 04:00:00","BZN|LT","Without sequence","88.94","",""
"06/01/2022 04:00:00 - 06/01/2022 05:00:00","BZN|LT","Without sequence","89.31","",""
"06/01/2022 05:00:00 - 06/01/2022 06:00:00","BZN|LT","Without sequence","89.75","",""
"06/01/2022 06:00:00 - 06/01/2022 07:00:00","BZN|LT","Without sequence","97.06","",""
"06/01/2022 07:00:00 - 06/01/2022 08:00:00","BZN|LT","Without sequence","110.87","",""
"06/01/2022 08:00:00 - 06/01/2022 09:00:00","BZN|LT","Without sequence","136.88","",""
"06/01/2022 09:00:00 - 06/01/2022 10:00:00","BZN|LT","Without sequence","205.87","",""
"06/01/2022 10:00:00 - 06/01/2022 11:00:00","BZN|LT","Without sequence","209.25","",""
"06/01/2022 11:00:00 - 06/01/2022 12:00:00","BZN|LT","Without sequence","224.71","",""
"06/01/2022 12:00:00 - 06/01/2022 13:00:00","BZN|LT","Without sequence","218.99","",""
"06/01/2022 13:00:00 - 06/01/2022 14:00:00","BZN|LT","Without sequence","202.71","",""
"06/01/2022 14:00:00 - 06/01/2022 15:00:00","BZN|LT","Without sequence","209.36","",""
"06/01/2022 15:00:00 - 06/01/2022 16:00:00","BZN|LT","Without sequence","225.23","",""
"06/01/2022 16:00:00 - 06/01/2022 17:00:00","BZN|LT","Without sequence","245.95","",""
"06/01/2022 17:00:00 - 06/01/2022 18:00:00","BZN|LT","Without sequence","274.11","",""
"06/01/2022 18:00:00 - 06/01/2022 19:00:00","BZN|LT","Without sequence","272.89","",""
"06/01/2022 19:00:00 - 06/01/2022 20:00:00","BZN|LT","Without sequence","239.59","",""
"06/01/2022 20:00:00 - 06/01/2022 21:00:00","BZN|LT","Without sequence","217.91","",""
"06/01/2022 21:00:00 - 06/01/2022 22:00:00","BZN|LT","Without sequence","203.31","",""
"06/01/2022 22:00:00 - 06/01/2022 23:00:00","BZN|LT","Without sequence","171.31","",""
"06/01/2022 23:00:00 - 07/01/2022 00:00:00","BZN|LT","Without sequence","124.7","",""
"07/01/2022 00:00:00 - 07/01/2022 01:00:00","BZN|LT","Without sequence","128.92","",""
"07/01/2022 01:00:00 - 07/01/2022 02:00:00","BZN|LT","Without sequence","116.65","",""
"07/01/2022 02:00:00 - 07/01/2022 03:00:00","BZN|LT","Without sequence","100.54","",""
"07/01/2022 03:00:00 - 07/01/2022 04:00:00","BZN|LT","Without sequence","99.47","",""
"07/01/2022 04:00:00 - 07/01/2022 05:00:00","BZN|LT","Without sequence","101.74","",""
"07/01/2022 05:00:00 - 07/01/2022 06:00:00","BZN|LT","Without sequence","114.99","",""
"07/01/2022 06:00:00 - 07/01/2022 07:00:00","BZN|LT","Without sequence","140.19","",""
"07/01/2022 07:00:00 - 07/01/2022 08:00:00","BZN|LT","Without sequence","170.53","",""
"07/01/2022 08:00:00 - 07/01/2022 09:00:00","BZN|LT","Without sequence","175.66","",""
"07/01/2022 09:00:00 - 07/01/2022 10:00:00","BZN|LT","Without sequence","161.85","",""
"07/01/2022 10:00:00 - 07/01/2022 11:00:00","BZN|LT","Without sequence","161.37","",""
"07/01/2022 11:00:00 - 07/01/2022 12:00:00","BZN|LT","Without sequence","166.06","",""
"07/01/2022 12:00:00 - 07/01/2022 13:00:00","BZN|LT","Without sequence","166.54","",""
"07/01/2022 13:00:00 - 07/01/2022 14:00:00","BZN|LT","Without sequence","166.04","",""
"07/01/2022 14:00:00 - 07/01/2022 15:00:00","BZN|LT","Without sequence","169.43","",""
"07/01/2022 15:00:00 - 07/01/2022 16:00:00","BZN|LT","Without sequence","189.7","",""
"07/01/2022 16:00:00 - 07/01/2022 17:00:00","BZN|LT","Without sequence","201.97","",""
"07/01/2022 17:00:00 - 07/01/2022 18:00:00","BZN|LT","Without sequence","243.11","",""
"07/01/2022 18:00:00 - 07/01/2022 19:00:00","BZN|LT","Without sequence","247.72","",""
"07/01/2022 19:00:00 - 07/01/2022 20:00:00","BZN|LT","Without sequence","200.89","",""
"07/01/2022 20:00:00 - 07/01/2022 21:00:00","BZN|LT","Without sequence","224.33","",""
"07/01/2022 21:00:00 - 07/01/2022 22:00:00","BZN|LT","Without sequence","213.81","",""
"07/01/2022 22:00:00 - 07/01/2022 23:00:00","BZN|LT","Without sequence","185.94","",""
"07/01/2022 23:00:00 - 08/01/2022 00:00:00","BZN|LT","Without sequence","144.76","",""
"08/01/2022 00:00:00 - 08/01/2022 01:00:00","BZN|LT","Without sequence","160.71","",""
"08/01/2022 01:00:00 - 08/01/2022 02:00:00","BZN|LT","Without sequence","146.08","",""
"08/01/2022 02:00:00 - 08/01/2022 03:00:00","BZN|LT","Without sequence","144.64","",""
"08/01/2022 03:00:00 - 08/01/2022 04:00:00","BZN|LT","Without sequence","146.9","",""
"08/01/2022 04:00:00 - 08/01/2022 05:00:00","BZN|LT","Without sequence","150.07","",""
"08/01/2022 05:00:00 - 08/01/2022 06:00:00","BZN|LT","Without sequence","154.3","",""
"08/01/2022 06:00:00 - 08/01/2022 07:00:00","BZN|LT","Without sequence","166.0","",""
"08/01/2022 07:00:00 - 08/01/2022 08:00:00","BZN|LT","Without sequence","182.91","",""
"08/01/2022 08:00:00 - 08/01/2022 09:00:00","BZN|LT","Without sequence","182.03","",""
"08/01/2022 09:00:00 - 08/01/2022 10:00:00","BZN|LT","Without sequence","181.02","",""
"08/01/2022 10:00:00 - 08/01/2022 11:00:00","BZN|LT","Without sequence","170.04","",""
"08/01/2022 11:00:00 - 08/01/2022 12:00:00","BZN|LT","Without sequence","158.5","",""
"08/01/2022 12:00:00 - 08/01/2022 13:00:00","BZN|LT","Without sequence","158.79","",""
"08/01/2022 13:00:00 - 08/01/2022 14:00:00","BZN|LT","Without sequence","156.07","",""
"08/01/2022 14:00:00 - 08/01/2022 15:00:00","BZN|LT","Without sequence","156.18","",""
"08/01/2022 15:00:00 - 08/01/2022 16:00:00","BZN|LT","Without sequence","173.88","",""
"08/01/2022 16:00:00 - 08/01/2022 17:00:00","BZN|LT","Without sequence","182.94","",""
"08/01/2022 17:00:00 - 08/01/2022 18:00:00","BZN|LT","Without sequence","189.9","",""
"08/01/2022 18:00:00 - 08/01/2022 19:00:00","BZN|LT","Without sequence","182.94","",""
"08/01/2022 19:00:00 - 08/01/2022 20:00:00","BZN|LT","Without sequence","149.96","",""
"08/01/2022 20:00:00 - 08/01/2022 21:00:00","BZN|LT","Without sequence","145.06","",""
"08/01/2022 21:00:00 - 08/01/2022 22:00:00","BZN|LT","Without sequence","160.04","",""
"08/01/2022 22:00:00 - 08/01/2022 23:00:00","BZN|LT","Without sequence","126.06","",""
"08/01/2022 23:00:00 - 09/01/2022 00:00:00","BZN|LT","Without sequence","114.11","",""
"09/01/2022 00:00:00 - 09/01/2022 01:00:00","BZN|LT","Without sequence","85.03","",""
"09/01/2022 01:00:00 - 09/01/2022 02:00:00","BZN|LT","Without sequence","84.4","",""
"09/01/2022 02:00:00 - 09/01/2022 03:00:00","BZN|LT","Without sequence","82.74","",""
"09/01/2022 03:00:00 - 09/01/2022 04:00:00","BZN|LT","Without sequence","84.5","",""
"09/01/2022 04:00:00 - 09/01/2022 05:00:00","BZN|LT","Without sequence","110.19","",""
"09/01/2022 05:00:00 - 09/01/2022 06:00:00","BZN|LT","Without sequence","120.02","",""
"09/01/2022 06:00:00 - 09/01/2022 07:00:00","BZN|LT","Without sequence","120.0","",""
"09/01/2022 07:00:00 - 09/01/2022 08:00:00","BZN|LT","Without sequence","119.92","",""
"09/01/2022 08:00:00 - 09/01/2022 09:00:00","BZN|LT","Without sequence","97.26","",""
"09/01/2022 09:00:00 - 09/01/2022 10:00:00","BZN|LT","Without sequence","119.97","",""
"09/01/2022 10:00:00 - 09/01/2022 11:00:00","BZN|LT","Without sequence","134.96","",""
"09/01/2022 11:00:00 - 09/01/2022 12:00:00","BZN|LT","Without sequence","149.4","",""
"09/01/2022 12:00:00 - 09/01/2022 13:00:00","BZN|LT","Without sequence","165.13","",""
"09/01/2022 13:00:00 - 09/01/2022 14:00:00","BZN|LT","Without sequence","165.06","",""
"09/01/2022 14:00:00 - 09/01/2022 15:00:00","BZN|LT","Without sequence","170.09","",""
"09/01/2022 15:00:00 - 09/01/2022 16:00:00","BZN|LT","Without sequence","182.91","",""
"09/01/2022 16:00:00 - 09/01/2022 17:00:00","BZN|LT","Without sequence","190.96","",""
"09/01/2022 17:00:00 - 09/01/2022 18:00:00","BZN|LT","Without sequence","223.3","",""
"09/01/2022 18:00:00 - 09/01/2022 19:00:00","BZN|LT","Without sequence","243.19","",""
"09/01/2022 19:00:00 - 09/01/2022 20:00:00","BZN|LT","Without sequence","209.65","",""
"09/01/2022 20:00:00 - 09/01/2022 21:00:00","BZN|LT","Without sequence","155.07","",""
"09/01/2022 21:00:00 - 09/01/2022 22:00:00","BZN|LT","Without sequence","171.18","",""
"09/01/2022 22:00:00 - 09/01/2022 23:00:00","BZN|LT","Without sequence","170.03","",""
"09/01/2022 23:00:00 - 10/01/2022 00:00:00","BZN|LT","Without sequence","144.79","",""
"10/01/2022 00:00:00 - 10/01/2022 01:00:00","BZN|LT","Without sequence","144.28","",""
"10/01/2022 01:00:00 - 10/01/2022 02:00:00","BZN|LT","Without sequence","138.09","",""
"10/01/2022 02:00:00 - 10/01/2022 03:00:00","BZN|LT","Without sequence","133.81","",""
"10/01/2022 03:00:00 - 10/01/2022 04:00:00","BZN|LT","Without sequence","136.44","",""
"10/01/2022 04:00:00 - 10/01/2022 05:00:00","BZN|LT","Without sequence","142.99","",""
"10/01/2022 05:00:00 - 10/01/2022 06:00:00","BZN|LT","Without sequence","182.94","",""
"10/01/2022 06:00:00 - 10/01/2022 07:00:00","BZN|LT","Without sequence","248.5","",""
"10/01/2022 07:00:00 - 10/01/2022 08:00:00","BZN|LT","Without sequence","299.95","",""
"10/01/2022 08:00:00 - 10/01/2022 09:00:00","BZN|LT","Without sequence","313.92","",""
"10/01/2022 09:00:00 - 10/01/2022 10:00:00","BZN|LT","Without sequence","315.0","",""
"10/01/2022 10:00:00 - 10/01/2022 11:00:00","BZN|LT","Without sequence","310.41","",""
"10/01/2022 11:00:00 - 10/01/2022 12:00:00","BZN|LT","Without sequence","310.08","",""
"10/01/2022 12:00:00 - 10/01/2022 13:00:00","BZN|LT","Without sequence","300.0","",""
"10/01/2022 13:00:00 - 10/01/2022 14:00:00","BZN|LT","Without sequence","297.01","",""
"10/01/2022 14:00:00 - 10/01/2022 15:00:00","BZN|LT","Without sequence","299.96","",""
"10/01/2022 15:00:00 - 10/01/2022 16:00:00","BZN|LT","Without sequence","306.45","",""
"10/01/2022 16:00:00 - 10/01/2022 17:00:00","BZN|LT","Without sequence","302.73","",""
"10/01/2022 17:00:00 - 10/01/2022 18:00:00","BZN|LT","Without sequence","315.47","",""
"10/01/2022 18:00:00 - 10/01/2022 19:00:00","BZN|LT","Without sequence","310.82","",""
"10/01/2022 19:00:00 - 10/01/2022 20:00:00","BZN|LT","Without sequence","294.98","",""
"10/01/2022 20:00:00 - 10/01/2022 21:00:00","BZN|LT","Without sequence","261.03","",""
"10/01/2022 21:00:00 - 10/01/2022 22:00:00","BZN|LT","Without sequence","242.23","",""
"10/01/2022 22:00:00 - 10/01/2022 23:00:00","BZN|LT","Without sequence","211.83","",""
"10/01/2022 23:00:00 - 11/01/2022 00:00:00","BZN|LT","Without sequence","150.09","",""
"11/01/2022 00:00:00 - 11/01/2022 01:00:00","BZN|LT","Without sequence","206.11","",""
"11/01/2022 01:00:00 - 11/01/2022 02:00:00","BZN|LT","Without sequence","198.87","",""
"11/01/2022 02:00:00 - 11/01/2022 03:00:00","BZN|LT","Without sequence","197.24","",""
"11/01/2022 03:00:00 - 11/01/2022 04:00:00","BZN|LT","Without sequence","193.0","",""
"11/01/2022 04:00:00 - 11/01/2022 05:00:00","BZN|LT","Without sequence","194.9","",""
"11/01/2022 05:00:00 - 11/01/2022 06:00:00","BZN|LT","Without sequence","200.01","",""
"11/01/2022 06:00:00 - 11/01/2022 07:00:00","BZN|LT","Without sequence","231.44","",""
"11/01/2022 07:00:00 - 11/01/2022 08:00:00","BZN|LT","Without sequence","291.51","",""
"11/01/2022 08:00:00 - 11/01/2022 09:00:00","BZN|LT","Without sequence","300.02","",""
"11/01/2022 09:00:00 - 11/01/2022 10:00:00","BZN|LT","Without sequence","297.16","",""
"11/01/2022 10:00:00 - 11/01/2022 11:00:00","BZN|LT","Without sequence","275.67","",""
"11/01/2022 11:00:00 - 11/01/2022 12:00:00","BZN|LT","Without sequence","264.4","",""
"11/01/2022 12:00:00 - 11/01/2022 13:00:00","BZN|LT","Without sequence","252.59","",""
"11/01/2022 13:00:00 - 11/01/2022 14:00:00","BZN|LT","Without sequence","248.38","",""
"11/01/2022 14:00:00 - 11/01/2022 15:00:00","BZN|LT","Without sequence","255.01","",""
"11/01/2022 15:00:00 - 11/01/2022 16:00:00","BZN|LT","Without sequence","277.9","",""
"11/01/2022 16:00:00 - 11/01/2022 17:00:00","BZN|LT","Without sequence","282.98","",""
"11/01/2022 17:00:00 - 11/01/2022 18:00:00","BZN|LT","Without sequence","308.81","",""
"11/01/2022 18:00:00 - 11/01/2022 19:00:00","BZN|LT","Without sequence","308.32","",""
"11/01/2022 19:00:00 - 11/01/2022 20:00:00","BZN|LT","Without sequence","309.2","",""
"11/01/2022 20:00:00 - 11/01/2022 21:00:00","BZN|LT","Without sequence","216.99","",""
"11/01/2022 21:00:00 - 11/01/2022 22:00:00","BZN|LT","Without sequence","216.98","",""
"11/01/2022 22:00:00 - 11/01/2022 23:00:00","BZN|LT","Without sequence","200.07","",""
"11/01/2022 23:00:00 - 12/01/2022 00:00:00","BZN|LT","Without sequence","149.7","",""
"12/01/2022 00:00:00 - 12/01/2022 01:00:00","BZN|LT","Without sequence","147.62","",""
"12/01/2022 01:00:00 - 12/01/2022 02:00:00","BZN|LT","Without sequence","183.98","",""
"12/01/2022 02:00:00 - 12/01/2022 03:00:00","BZN|LT","Without sequence","183.06","",""
"12/01/2022 03:00:00 - 12/01/2022 04:00:00","BZN|LT","Without sequence","164.2","",""
"12/01/2022 04:00:00 - 12/01/2022 05:00:00","BZN|LT","Without sequence","178.33","",""
"12/01/2022 05:00:00 - 12/01/2022 06:00:00","BZN|LT","Without sequence","193.5","",""
"12/01/2022 06:00:00 - 12/01/2022 07:00:00","BZN|LT","Without sequence","213.87","",""
"12/01/2022 07:00:00 - 12/01/2022 08:00:00","BZN|LT","Without sequence","266.63","",""
"12/01/2022 08:00:00 - 12/01/2022 09:00:00","BZN|LT","Without sequence","292.9","",""
"12/01/2022 09:00:00 - 12/01/2022 10:00:00","BZN|LT","Without sequence","285.71","",""
"12/01/2022 10:00:00 - 12/01/2022 11:00:00","BZN|LT","Without sequence","268.88","",""
"12/01/2022 11:00:00 - 12/01/2022 12:00:00","BZN|LT","Without sequence","252.44","",""
"12/01/2022 12:00:00 - 12/01/2022 13:00:00","BZN|LT","Without sequence","212.21","",""
"12/01/2022 13:00:00 - 12/01/2022 14:00:00","BZN|LT","Without sequence","208.09","",""
"12/01/2022 14:00:00 - 12/01/2022 15:00:00","BZN|LT","Without sequence","208.09","",""
"12/01/2022 15:00:00 - 12/01/2022 16:00:00","BZN|LT","Without sequence","240.01","",""
"12/01/2022 16:00:00 - 12/01/2022 17:00:00","BZN|LT","Without sequence","255.0","",""
"12/01/2022 17:00:00 - 12/01/2022 18:00:00","BZN|LT","Without sequence","255.01","",""
