"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"02/01/2017 22:00:00 - 02/01/2017 23:00:00","BZN|SK","Without sequence","46.9","",""
"02/01/2017 23:00:00 - 03/01/2017 00:00:00","BZN|SK","Without sequence","36.0","",""
"03/01/2017 00:00:00 - 03/01/2017 01:00:00","BZN|SK","Without sequence","33.36","",""
"03/01/2017 01:00:00 - 03/01/2017 02:00:00","BZN|SK","Without sequence","34.25","",""
"03/01/2017 02:00:00 - 03/01/2017 03:00:00","BZN|SK","Without sequence","32.39","",""
"03/01/2017 03:00:00 - 03/01/2017 04:00:00","BZN|SK","Without sequence","31.6","",""
"03/01/2017 04:00:00 - 03/01/2017 05:00:00","BZN|SK","Without sequence","31.8","",""
"03/01/2017 05:00:00 - 03/01/2017 06:00:00","BZN|SK","Without sequence","33.2","",""
"03/01/2017 06:00:00 - 03/01/2017 07:00:00","BZN|SK","Without sequence","41.73","",""
"03/01/2017 07:00:00 - 03/01/2017 08:00:00","BZN|SK","Without sequence","52.26","",""
"03/01/2017 08:00:00 - 03/01/2017 09:00:00","BZN|SK","Without sequence","50.84","",""
"03/01/2017 09:00:00 - 03/01/2017 10:00:00","BZN|SK","Without sequence","50.15","",""
"03/01/2017 10:00:00 - 03/01/2017 11:00:00","BZN|SK","Without sequence","47.05","",""
"03/01/2017 11:00:00 - 03/01/2017 12:00:00","BZN|SK","Without sequence","45.96","",""
"03/01/2017 12:00:00 - 03/01/2017 13:00:00","BZN|SK","Without sequence","45.06","",""
"03/01/2017 13:00:00 - 03/01/2017 14:00:00","BZN|SK","Without sequence","51.0","",""
"03/01/2017 14:00:00 - 03/01/2017 15:00:00","BZN|SK","Without sequence","55.0","",""
"03/01/2017 15:00:00 - 03/01/2017 16:00:00","BZN|SK","Without sequence","46.0","",""
"03/01/2017 16:00:00 - 03/01/2017 17:00:00","BZN|SK","Without sequence","48.0","",""
"03/01/2017 17:00:00 - 03/01/2017 18:00:00","BZN|SK","Without sequence","46.63","",""
"03/01/2017 18:00:00 - 03/01/2017 19:00:00","BZN|SK","Without sequence","46.43","",""
"03/01/2017 19:00:00 - 03/01/2017 20:00:00","BZN|SK","Without sequence","46.0","",""
"03/01/2017 20:00:00 - 03/01/2017 21:00:00","BZN|SK","Without sequence","33.45","",""
"03/01/2017 21:00:00 - 03/01/2017 22:00:00","BZN|SK","Without sequence","27.88","",""
"03/01/2017 22:00:00 - 03/01/2017 23:00:00","BZN|SK","Without sequence","24.0","",""
"03/01/2017 23:00:00 - 04/01/2017 00:00:00","BZN|SK","Without sequence","15.5","",""
"04/01/2017 00:00:00 - 04/01/2017 01:00:00","BZN|SK","Without sequence","9.45","",""
"04/01/2017 01:00:00 - 04/01/2017 02:00:00","BZN|SK","Without sequence","15.99","",""
"04/01/2017 02:00:00 - 04/01/2017 03:00:00","BZN|SK","Without sequence","15.99","",""
"04/01/2017 03:00:00 - 04/01/2017 04:00:00","BZN|SK","Without sequence","12.19","",""
"04/01/2017 04:00:00 - 04/01/2017 05:00:00","BZN|SK","Without sequence","9.42","",""
"04/01/2017 05:00:00 - 04/01/2017 06:00:00","BZN|SK","Without sequence","9.5","",""
"04/01/2017 06:00:00 - 04/01/2017 07:00:00","BZN|SK","Without sequence","25.23","",""
"04/01/2017 07:00:00 - 04/01/2017 08:00:00","BZN|SK","Without sequence","40.83","",""
"04/01/2017 08:00:00 - 04/01/2017 09:00:00","BZN|SK","Without sequence","45.0","",""
"04/01/2017 09:00:00 - 04/01/2017 10:00:00","BZN|SK","Without sequence","36.13","",""
"04/01/2017 10:00:00 - 04/01/2017 11:00:00","BZN|SK","Without sequence","36.48","",""
"04/01/2017 11:00:00 - 04/01/2017 12:00:00","BZN|SK","Without sequence","35.1","",""
"04/01/2017 12:00:00 - 04/01/2017 13:00:00","BZN|SK","Without sequence","35.27","",""
"04/01/2017 13:00:00 - 04/01/2017 14:00:00","BZN|SK","Without sequence","35.5","",""
"04/01/2017 14:00:00 - 04/01/2017 15:00:00","BZN|SK","Without sequence","37.0","",""
"04/01/2017 15:00:00 - 04/01/2017 16:00:00","BZN|SK","Without sequence","39.9","",""
"04/01/2017 16:00:00 - 04/01/2017 17:00:00","BZN|SK","Without sequence","49.52","",""
"04/01/2017 17:00:00 - 04/01/2017 18:00:00","BZN|SK","Without sequence","55.3","",""
"04/01/2017 18:00:00 - 04/01/2017 19:00:00","BZN|SK","Without sequence","50.52","",""
"04/01/2017 19:00:00 - 04/01/2017 20:00:00","BZN|SK","Without sequence","50.0","",""
"04/01/2017 20:00:00 - 04/01/2017 21:00:00","BZN|SK","Without sequence","41.6","",""
"04/01/2017 21:00:00 - 04/01/2017 22:00:00","BZN|SK","Without sequence","37.0","",""
"04/01/2017 22:00:00 - 04/01/2017 23:00:00","BZN|SK","Without sequence","34.54","",""
"04/01/2017 23:00:00 - 05/01/2017 00:00:00","BZN|SK","Without sequence","28.5","",""
"05/01/2017 00:00:00 - 05/01/2017 01:00:00","BZN|SK","Without sequence","34.2","",""
"05/01/2017 01:00:00 - 05/01/2017 02:00:00","BZN|SK","Without sequence","33.5","",""
"05/01/2017 02:00:00 - 05/01/2017 03:00:00","BZN|SK","Without sequence","31.78","",""
"05/01/2017 03:00:00 - 05/01/2017 04:00:00","BZN|SK","Without sequence","31.49","",""
"05/01/2017 04:00:00 - 05/01/2017 05:00:00","BZN|SK","Without sequence","33.98","",""
"05/01/2017 05:00:00 - 05/01/2017 06:00:00","BZN|SK","Without sequence","36.97","",""
"05/01/2017 06:00:00 - 05/01/2017 07:00:00","BZN|SK","Without sequence","55.0","",""
"05/01/2017 07:00:00 - 05/01/2017 08:00:00","BZN|SK","Without sequence","60.0","",""
"05/01/2017 08:00:00 - 05/01/2017 09:00:00","BZN|SK","Without sequence","65.08","",""
"05/01/2017 09:00:00 - 05/01/2017 10:00:00","BZN|SK","Without sequence","59.0","",""
"05/01/2017 10:00:00 - 05/01/2017 11:00:00","BZN|SK","Without sequence","57.0","",""
"05/01/2017 11:00:00 - 05/01/2017 12:00:00","BZN|SK","Without sequence","55.6","",""
"05/01/2017 12:00:00 - 05/01/2017 13:00:00","BZN|SK","Without sequence","55.0","",""
"05/01/2017 13:00:00 - 05/01/2017 14:00:00","BZN|SK","Without sequence","56.0","",""
"05/01/2017 14:00:00 - 05/01/2017 15:00:00","BZN|SK","Without sequence","56.0","",""
"05/01/2017 15:00:00 - 05/01/2017 16:00:00","BZN|SK","Without sequence","68.43","",""
"05/01/2017 16:00:00 - 05/01/2017 17:00:00","BZN|SK","Without sequence","65.7","",""
"05/01/2017 17:00:00 - 05/01/2017 18:00:00","BZN|SK","Without sequence","72.91","",""
"05/01/2017 18:00:00 - 05/01/2017 19:00:00","BZN|SK","Without sequence","70.89","",""
"05/01/2017 19:00:00 - 05/01/2017 20:00:00","BZN|SK","Without sequence","67.74","",""
"05/01/2017 20:00:00 - 05/01/2017 21:00:00","BZN|SK","Without sequence","58.0","",""
"05/01/2017 21:00:00 - 05/01/2017 22:00:00","BZN|SK","Without sequence","47.7","",""
"05/01/2017 22:00:00 - 05/01/2017 23:00:00","BZN|SK","Without sequence","47.43","",""
"05/01/2017 23:00:00 - 06/01/2017 00:00:00","BZN|SK","Without sequence","39.0","",""
"06/01/2017 00:00:00 - 06/01/2017 01:00:00","BZN|SK","Without sequence","40.68","",""
"06/01/2017 01:00:00 - 06/01/2017 02:00:00","BZN|SK","Without sequence","40.1","",""
"06/01/2017 02:00:00 - 06/01/2017 03:00:00","BZN|SK","Without sequence","38.5","",""
"06/01/2017 03:00:00 - 06/01/2017 04:00:00","BZN|SK","Without sequence","37.36","",""
"06/01/2017 04:00:00 - 06/01/2017 05:00:00","BZN|SK","Without sequence","37.4","",""
"06/01/2017 05:00:00 - 06/01/2017 06:00:00","BZN|SK","Without sequence","40.1","",""
"06/01/2017 06:00:00 - 06/01/2017 07:00:00","BZN|SK","Without sequence","48.52","",""
"06/01/2017 07:00:00 - 06/01/2017 08:00:00","BZN|SK","Without sequence","58.8","",""
"06/01/2017 08:00:00 - 06/01/2017 09:00:00","BZN|SK","Without sequence","61.54","",""
"06/01/2017 09:00:00 - 06/01/2017 10:00:00","BZN|SK","Without sequence","60.0","",""
"06/01/2017 10:00:00 - 06/01/2017 11:00:00","BZN|SK","Without sequence","58.73","",""
"06/01/2017 11:00:00 - 06/01/2017 12:00:00","BZN|SK","Without sequence","57.02","",""
"06/01/2017 12:00:00 - 06/01/2017 13:00:00","BZN|SK","Without sequence","55.96","",""
"06/01/2017 13:00:00 - 06/01/2017 14:00:00","BZN|SK","Without sequence","53.57","",""
"06/01/2017 14:00:00 - 06/01/2017 15:00:00","BZN|SK","Without sequence","54.04","",""
"06/01/2017 15:00:00 - 06/01/2017 16:00:00","BZN|SK","Without sequence","57.7","",""
"06/01/2017 16:00:00 - 06/01/2017 17:00:00","BZN|SK","Without sequence","65.17","",""
"06/01/2017 17:00:00 - 06/01/2017 18:00:00","BZN|SK","Without sequence","71.3","",""
"06/01/2017 18:00:00 - 06/01/2017 19:00:00","BZN|SK","Without sequence","67.69","",""
"06/01/2017 19:00:00 - 06/01/2017 20:00:00","BZN|SK","Without sequence","61.92","",""
"06/01/2017 20:00:00 - 06/01/2017 21:00:00","BZN|SK","Without sequence","50.97","",""
"06/01/2017 21:00:00 - 06/01/2017 22:00:00","BZN|SK","Without sequence","40.01","",""
"06/01/2017 22:00:00 - 06/01/2017 23:00:00","BZN|SK","Without sequence","37.34","",""
"06/01/2017 23:00:00 - 07/01/2017 00:00:00","BZN|SK","Without sequence","31.8","",""
"07/01/2017 00:00:00 - 07/01/2017 01:00:00","BZN|SK","Without sequence","36.0","",""
"07/01/2017 01:00:00 - 07/01/2017 02:00:00","BZN|SK","Without sequence","33.5","",""
"07/01/2017 02:00:00 - 07/01/2017 03:00:00","BZN|SK","Without sequence","34.5","",""
"07/01/2017 03:00:00 - 07/01/2017 04:00:00","BZN|SK","Without sequence","34.0","",""
"07/01/2017 04:00:00 - 07/01/2017 05:00:00","BZN|SK","Without sequence","33.17","",""
"07/01/2017 05:00:00 - 07/01/2017 06:00:00","BZN|SK","Without sequence","34.0","",""
"07/01/2017 06:00:00 - 07/01/2017 07:00:00","BZN|SK","Without sequence","33.65","",""
"07/01/2017 07:00:00 - 07/01/2017 08:00:00","BZN|SK","Without sequence","34.0","",""
"07/01/2017 08:00:00 - 07/01/2017 09:00:00","BZN|SK","Without sequence","37.44","",""
"07/01/2017 09:00:00 - 07/01/2017 10:00:00","BZN|SK","Without sequence","40.91","",""
"07/01/2017 10:00:00 - 07/01/2017 11:00:00","BZN|SK","Without sequence","42.0","",""
"07/01/2017 11:00:00 - 07/01/2017 12:00:00","BZN|SK","Without sequence","43.0","",""
"07/01/2017 12:00:00 - 07/01/2017 13:00:00","BZN|SK","Without sequence","44.1","",""
"07/01/2017 13:00:00 - 07/01/2017 14:00:00","BZN|SK","Without sequence","41.15","",""
"07/01/2017 14:00:00 - 07/01/2017 15:00:00","BZN|SK","Without sequence","42.6","",""
"07/01/2017 15:00:00 - 07/01/2017 16:00:00","BZN|SK","Without sequence","46.0","",""
"07/01/2017 16:00:00 - 07/01/2017 17:00:00","BZN|SK","Without sequence","51.5","",""
"07/01/2017 17:00:00 - 07/01/2017 18:00:00","BZN|SK","Without sequence","57.9","",""
"07/01/2017 18:00:00 - 07/01/2017 19:00:00","BZN|SK","Without sequence","55.9","",""
"07/01/2017 19:00:00 - 07/01/2017 20:00:00","BZN|SK","Without sequence","50.6","",""
"07/01/2017 20:00:00 - 07/01/2017 21:00:00","BZN|SK","Without sequence","45.3","",""
"07/01/2017 21:00:00 - 07/01/2017 22:00:00","BZN|SK","Without sequence","41.55","",""
"07/01/2017 22:00:00 - 07/01/2017 23:00:00","BZN|SK","Without sequence","42.35","",""
"07/01/2017 23:00:00 - 08/01/2017 00:00:00","BZN|SK","Without sequence","35.0","",""
"08/01/2017 00:00:00 - 08/01/2017 01:00:00","BZN|SK","Without sequence","34.1","",""
"08/01/2017 01:00:00 - 08/01/2017 02:00:00","BZN|SK","Without sequence","33.5","",""
"08/01/2017 02:00:00 - 08/01/2017 03:00:00","BZN|SK","Without sequence","33.55","",""
"08/01/2017 03:00:00 - 08/01/2017 04:00:00","BZN|SK","Without sequence","32.7","",""
"08/01/2017 04:00:00 - 08/01/2017 05:00:00","BZN|SK","Without sequence","33.0","",""
"08/01/2017 05:00:00 - 08/01/2017 06:00:00","BZN|SK","Without sequence","34.17","",""
"08/01/2017 06:00:00 - 08/01/2017 07:00:00","BZN|SK","Without sequence","33.8","",""
"08/01/2017 07:00:00 - 08/01/2017 08:00:00","BZN|SK","Without sequence","34.3","",""
"08/01/2017 08:00:00 - 08/01/2017 09:00:00","BZN|SK","Without sequence","35.9","",""
"08/01/2017 09:00:00 - 08/01/2017 10:00:00","BZN|SK","Without sequence","40.5","",""
"08/01/2017 10:00:00 - 08/01/2017 11:00:00","BZN|SK","Without sequence","44.0","",""
"08/01/2017 11:00:00 - 08/01/2017 12:00:00","BZN|SK","Without sequence","46.34","",""
"08/01/2017 12:00:00 - 08/01/2017 13:00:00","BZN|SK","Without sequence","45.4","",""
"08/01/2017 13:00:00 - 08/01/2017 14:00:00","BZN|SK","Without sequence","42.28","",""
"08/01/2017 14:00:00 - 08/01/2017 15:00:00","BZN|SK","Without sequence","40.21","",""
"08/01/2017 15:00:00 - 08/01/2017 16:00:00","BZN|SK","Without sequence","42.1","",""
"08/01/2017 16:00:00 - 08/01/2017 17:00:00","BZN|SK","Without sequence","48.15","",""
"08/01/2017 17:00:00 - 08/01/2017 18:00:00","BZN|SK","Without sequence","56.9","",""
"08/01/2017 18:00:00 - 08/01/2017 19:00:00","BZN|SK","Without sequence","57.4","",""
"08/01/2017 19:00:00 - 08/01/2017 20:00:00","BZN|SK","Without sequence","53.69","",""
"08/01/2017 20:00:00 - 08/01/2017 21:00:00","BZN|SK","Without sequence","49.0","",""
"08/01/2017 21:00:00 - 08/01/2017 22:00:00","BZN|SK","Without sequence","40.44","",""
"08/01/2017 22:00:00 - 08/01/2017 23:00:00","BZN|SK","Without sequence","43.11","",""
"08/01/2017 23:00:00 - 09/01/2017 00:00:00","BZN|SK","Without sequence","37.7","",""
"09/01/2017 00:00:00 - 09/01/2017 01:00:00","BZN|SK","Without sequence","38.58","",""
"09/01/2017 01:00:00 - 09/01/2017 02:00:00","BZN|SK","Without sequence","38.92","",""
"09/01/2017 02:00:00 - 09/01/2017 03:00:00","BZN|SK","Without sequence","38.38","",""
"09/01/2017 03:00:00 - 09/01/2017 04:00:00","BZN|SK","Without sequence","37.12","",""
"09/01/2017 04:00:00 - 09/01/2017 05:00:00","BZN|SK","Without sequence","38.43","",""
"09/01/2017 05:00:00 - 09/01/2017 06:00:00","BZN|SK","Without sequence","40.35","",""
"09/01/2017 06:00:00 - 09/01/2017 07:00:00","BZN|SK","Without sequence","53.68","",""
"09/01/2017 07:00:00 - 09/01/2017 08:00:00","BZN|SK","Without sequence","72.43","",""
"09/01/2017 08:00:00 - 09/01/2017 09:00:00","BZN|SK","Without sequence","83.94","",""
"09/01/2017 09:00:00 - 09/01/2017 10:00:00","BZN|SK","Without sequence","90.03","",""
"09/01/2017 10:00:00 - 09/01/2017 11:00:00","BZN|SK","Without sequence","90.0","",""
"09/01/2017 11:00:00 - 09/01/2017 12:00:00","BZN|SK","Without sequence","92.06","",""
"09/01/2017 12:00:00 - 09/01/2017 13:00:00","BZN|SK","Without sequence","89.81","",""
"09/01/2017 13:00:00 - 09/01/2017 14:00:00","BZN|SK","Without sequence","85.95","",""
"09/01/2017 14:00:00 - 09/01/2017 15:00:00","BZN|SK","Without sequence","87.34","",""
"09/01/2017 15:00:00 - 09/01/2017 16:00:00","BZN|SK","Without sequence","90.03","",""
"09/01/2017 16:00:00 - 09/01/2017 17:00:00","BZN|SK","Without sequence","90.0","",""
"09/01/2017 17:00:00 - 09/01/2017 18:00:00","BZN|SK","Without sequence","95.0","",""
"09/01/2017 18:00:00 - 09/01/2017 19:00:00","BZN|SK","Without sequence","68.6","",""
"09/01/2017 19:00:00 - 09/01/2017 20:00:00","BZN|SK","Without sequence","95.0","",""
"09/01/2017 20:00:00 - 09/01/2017 21:00:00","BZN|SK","Without sequence","80.64","",""
"09/01/2017 21:00:00 - 09/01/2017 22:00:00","BZN|SK","Without sequence","42.46","",""
"09/01/2017 22:00:00 - 09/01/2017 23:00:00","BZN|SK","Without sequence","39.18","",""
"09/01/2017 23:00:00 - 10/01/2017 00:00:00","BZN|SK","Without sequence","33.1","",""
"10/01/2017 00:00:00 - 10/01/2017 01:00:00","BZN|SK","Without sequence","33.19","",""
"10/01/2017 01:00:00 - 10/01/2017 02:00:00","BZN|SK","Without sequence","31.93","",""
"10/01/2017 02:00:00 - 10/01/2017 03:00:00","BZN|SK","Without sequence","30.05","",""
"10/01/2017 03:00:00 - 10/01/2017 04:00:00","BZN|SK","Without sequence","29.64","",""
"10/01/2017 04:00:00 - 10/01/2017 05:00:00","BZN|SK","Without sequence","30.91","",""
"10/01/2017 05:00:00 - 10/01/2017 06:00:00","BZN|SK","Without sequence","34.3","",""
"10/01/2017 06:00:00 - 10/01/2017 07:00:00","BZN|SK","Without sequence","43.0","",""
"10/01/2017 07:00:00 - 10/01/2017 08:00:00","BZN|SK","Without sequence","68.11","",""
"10/01/2017 08:00:00 - 10/01/2017 09:00:00","BZN|SK","Without sequence","105.0","",""
"10/01/2017 09:00:00 - 10/01/2017 10:00:00","BZN|SK","Without sequence","64.0","",""
"10/01/2017 10:00:00 - 10/01/2017 11:00:00","BZN|SK","Without sequence","63.14","",""
"10/01/2017 11:00:00 - 10/01/2017 12:00:00","BZN|SK","Without sequence","99.0","",""
"10/01/2017 12:00:00 - 10/01/2017 13:00:00","BZN|SK","Without sequence","100.0","",""
"10/01/2017 13:00:00 - 10/01/2017 14:00:00","BZN|SK","Without sequence","105.0","",""
"10/01/2017 14:00:00 - 10/01/2017 15:00:00","BZN|SK","Without sequence","107.43","",""
"10/01/2017 15:00:00 - 10/01/2017 16:00:00","BZN|SK","Without sequence","110.1","",""
"10/01/2017 16:00:00 - 10/01/2017 17:00:00","BZN|SK","Without sequence","100.0","",""
"10/01/2017 17:00:00 - 10/01/2017 18:00:00","BZN|SK","Without sequence","105.0","",""
"10/01/2017 18:00:00 - 10/01/2017 19:00:00","BZN|SK","Without sequence","120.1","",""
"10/01/2017 19:00:00 - 10/01/2017 20:00:00","BZN|SK","Without sequence","120.1","",""
"10/01/2017 20:00:00 - 10/01/2017 21:00:00","BZN|SK","Without sequence","110.1","",""
"10/01/2017 21:00:00 - 10/01/2017 22:00:00","BZN|SK","Without sequence","44.92","",""
"10/01/2017 22:00:00 - 10/01/2017 23:00:00","BZN|SK","Without sequence","41.0","",""
"10/01/2017 23:00:00 - 11/01/2017 00:00:00","BZN|SK","Without sequence","35.3","",""
"11/01/2017 00:00:00 - 11/01/2017 01:00:00","BZN|SK","Without sequence","36.75","",""
"11/01/2017 01:00:00 - 11/01/2017 02:00:00","BZN|SK","Without sequence","35.6","",""
"11/01/2017 02:00:00 - 11/01/2017 03:00:00","BZN|SK","Without sequence","33.85","",""
"11/01/2017 03:00:00 - 11/01/2017 04:00:00","BZN|SK","Without sequence","32.0","",""
"11/01/2017 04:00:00 - 11/01/2017 05:00:00","BZN|SK","Without sequence","32.32","",""
"11/01/2017 05:00:00 - 11/01/2017 06:00:00","BZN|SK","Without sequence","36.26","",""
"11/01/2017 06:00:00 - 11/01/2017 07:00:00","BZN|SK","Without sequence","70.0","",""
"11/01/2017 07:00:00 - 11/01/2017 08:00:00","BZN|SK","Without sequence","85.2","",""
"11/01/2017 08:00:00 - 11/01/2017 09:00:00","BZN|SK","Without sequence","85.0","",""
"11/01/2017 09:00:00 - 11/01/2017 10:00:00","BZN|SK","Without sequence","76.0","",""
"11/01/2017 10:00:00 - 11/01/2017 11:00:00","BZN|SK","Without sequence","70.49","",""
"11/01/2017 11:00:00 - 11/01/2017 12:00:00","BZN|SK","Without sequence","59.53","",""
"11/01/2017 12:00:00 - 11/01/2017 13:00:00","BZN|SK","Without sequence","69.44","",""
"11/01/2017 13:00:00 - 11/01/2017 14:00:00","BZN|SK","Without sequence","70.72","",""
"11/01/2017 14:00:00 - 11/01/2017 15:00:00","BZN|SK","Without sequence","66.0","",""
"11/01/2017 15:00:00 - 11/01/2017 16:00:00","BZN|SK","Without sequence","70.0","",""
"11/01/2017 16:00:00 - 11/01/2017 17:00:00","BZN|SK","Without sequence","86.0","",""
"11/01/2017 17:00:00 - 11/01/2017 18:00:00","BZN|SK","Without sequence","88.57","",""
"11/01/2017 18:00:00 - 11/01/2017 19:00:00","BZN|SK","Without sequence","70.0","",""
"11/01/2017 19:00:00 - 11/01/2017 20:00:00","BZN|SK","Without sequence","68.0","",""
"11/01/2017 20:00:00 - 11/01/2017 21:00:00","BZN|SK","Without sequence","40.0","",""
"11/01/2017 21:00:00 - 11/01/2017 22:00:00","BZN|SK","Without sequence","28.9","",""
"11/01/2017 22:00:00 - 11/01/2017 23:00:00","BZN|SK","Without sequence","25.0","",""
"11/01/2017 23:00:00 - 12/01/2017 00:00:00","BZN|SK","Without sequence","18.2","",""
"12/01/2017 00:00:00 - 12/01/2017 01:00:00","BZN|SK","Without sequence","10.16","",""
"12/01/2017 01:00:00 - 12/01/2017 02:00:00","BZN|SK","Without sequence","15.0","",""
"12/01/2017 02:00:00 - 12/01/2017 03:00:00","BZN|SK","Without sequence","13.06","",""
"12/01/2017 03:00:00 - 12/01/2017 04:00:00","BZN|SK","Without sequence","13.03","",""
"12/01/2017 04:00:00 - 12/01/2017 05:00:00","BZN|SK","Without sequence","10.99","",""
"12/01/2017 05:00:00 - 12/01/2017 06:00:00","BZN|SK","Without sequence","13.27","",""
"12/01/2017 06:00:00 - 12/01/2017 07:00:00","BZN|SK","Without sequence","40.0","",""
"12/01/2017 07:00:00 - 12/01/2017 08:00:00","BZN|SK","Without sequence","90.0","",""
"12/01/2017 08:00:00 - 12/01/2017 09:00:00","BZN|SK","Without sequence","75.0","",""
"12/01/2017 09:00:00 - 12/01/2017 10:00:00","BZN|SK","Without sequence","45.0","",""
"12/01/2017 10:00:00 - 12/01/2017 11:00:00","BZN|SK","Without sequence","41.63","",""
"12/01/2017 11:00:00 - 12/01/2017 12:00:00","BZN|SK","Without sequence","41.0","",""
"12/01/2017 12:00:00 - 12/01/2017 13:00:00","BZN|SK","Without sequence","40.84","",""
"12/01/2017 13:00:00 - 12/01/2017 14:00:00","BZN|SK","Without sequence","41.16","",""
"12/01/2017 14:00:00 - 12/01/2017 15:00:00","BZN|SK","Without sequence","41.67","",""
"12/01/2017 15:00:00 - 12/01/2017 16:00:00","BZN|SK","Without sequence","45.09","",""
"12/01/2017 16:00:00 - 12/01/2017 17:00:00","BZN|SK","Without sequence","86.72","",""
"12/01/2017 17:00:00 - 12/01/2017 18:00:00","BZN|SK","Without sequence","100.0","",""
